      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         33343           17228             0              453              0             15005            1531            7745           10022            617              0               0               0       
      0.10          5.016308         33649           18022             0              437              0             15660            1638            6951            9367            526              0               0               0       
      0.20          5.016308         34156           18625             0              432              0             14526            1570            6348           10501            599              0               0               0       
      0.30          5.016308         34792           18919             0              432              0             13499            1510            6054           11528            659              0               0               0       
      0.40          5.016308         35352           19823             0              452              0             13313            1554            5150           11714            595              0               0               0       
      0.50          5.016308         35940           20488             0              470              0             12273            1468            4485           12754            663              0               0               0       
      0.60          5.016308         36365           21605             3              500              0             12011            1478            3368           13013            623              0               0               0       
      0.70          5.016308         36824           22713             28             531              0             11630            1472            2260           13369            598              0               0               0       
      0.80          5.016308         37269           23070             37             545              0             11244            1463            1903           13746            593              0               0               0       
      0.90          5.016308         37601           23714            158             568              0             10820            1441            1259           14049            592              0               0               0       
      1.00          5.016308         37991           23843            167             574              0             10156            1381            1130           14563            623              0              141              23      
      1.10          5.016308         38402           23955            337             584              0              9638            1352            1018           15052            665              0               0               0       
      1.20          5.016308         38747           24036            456             592              0              9533            1364            937            14905            629              0              133              16      
      1.30          5.016308         39003           24109            575             599              0              9577            1404            864            14875            598              0               0               0       
      1.40          5.016308         39218           24112            593             601              0              9378            1396            861            15056            604              0               0               0       
      1.50          5.016308         39413           24018            606             601              0              9221            1388            955            15200            612              0               0               0       
      1.60          5.016308         39546           24449            1077            625              0              9258            1422            524            14692            554              0               0               0       
      1.70          5.016308         39749           23965            615             601              0              8502            1312            1008           15910            688              0               0               0       
      1.80          5.016308         39820           24121            670             607              0              8250            1303            852            16002            677              0              105              14      
      1.90          5.016308         39884           24199            773             612              0              8394            1335            774            15733            638              0              127              16      
      2.00          5.016308         39984           24419            1171            628              0              8695            1382            554            15161            591              0               0               0       
      2.10          5.016308         40027           24292            1016            622              0              8696            1393            681            15315            586              0               0               0       
      2.20          5.016308         40113           24162            811             614              0              8555            1375            811            15661            612              0               0               0       
      2.30          5.016308         40161           24194            1044            621              0              8784            1410            779            15199            570              0               0               0       
      2.40          5.016308         40108           24121            1078            621              0              8612            1387            852            15337            593              0               0               0       
      2.50          5.016308         40025           24096            1129            622              0              8631            1379            877            15267            600              0               0               0       
      2.60          5.016308         40195           24478            2184            659              0              9081            1442            495            13762            500              0               0               0       
      2.70          5.016308         40241           24348            1480            639              0              8719            1405            625            14828            557              0               0               0       
      2.80          5.016308         40253           24394            1688            647              0              8556            1384            579            14783            570              0               0               0       
      2.90          5.016308         40268           24025            1319            630              0              8367            1359            948            15341            612              0               0               0       
      3.00          5.016308         40293           24033            1567            637              0              8644            1387            940            14696            554              0              120              23      
      3.10          5.016308         40216           23392            1036            607              0              8551            1384            1581           15440            610              0               0               0       
      3.20          5.016308         40089           23842            1103            620              0              8422            1355            1131           15348            601              0              154              25      
      3.30          5.016308         40097           23873            986             618              0              8288            1322            1100           15753            661              0               0               0       
      3.40          5.016308         39991           23591            1055            613              0              8826            1393            1382           15146            595              0               0               0       
      3.50          5.016308         39923           23686            1402            623              0              8998            1411            1287           14627            567              0               0               0       
      3.60          5.016308         39867           23855            1294            625              0              8935            1396            1118           14798            580              0               0               0       
      3.70          5.016308         39762           23922            1424            629              0              9249            1434            1051           14354            538              0               0               0       
      3.80          5.016308         39654           24040            1152            625              0              8956            1392            933            14767            563              0              152              21      
      3.90          5.016308         39591           23690            948             611              0              8948            1377            1283           14988            593              0              143              20      
      4.00          5.016308         39627           23363            964             603              0              8559            1315            1610           15399            665              0              105              18      
      4.10          5.016308         39504           23994            1383            630              0              8871            1364            979            14667            591              0              106              16      
      4.20          5.016308         39690           24099            1418            633              0              9246            1418            874            14363            550              0               0               0       
      4.30          5.016308         39724           23669            1038            612              0              8989            1387            1304           15000            602              0               0               0       
      4.40          5.016308         39745           23164            806             594              0              8620            1337            1809           15223            616              0              378              54      
      4.50          5.016308         39792           24059            912             618              0              8946            1391            914            15169            592              0               0               0       
      4.60          5.016308         39903           24304            1020            627              0              8971            1400            669            15036            574              0               0               0       
      4.70          5.016308         39973           24258            1233            630              0              8792            1380            715            15002            591              0               0               0       
      4.80          5.016308         39991           24178            1125            625              0              8856            1390            795            15046            586              0               0               0       
      4.90          5.016308         39908           23820            846             609              0              8757            1376            1153           15424            616              0               0               0       
      5.00          5.016308         39782           23318            817             596              0              8714            1368            1655           15496            637              0               0               0       
      5.10          5.016308         39844           23059            710             586              0              8910            1398            1914           15407            617              0               0               0       
      5.20          5.016308         39896           23591            1101            608              1              8866            1393            1381           15060            600              0               0               0       
      5.30          5.016308         39968           23737            1027            609              1              8516            1351            1235           15484            641              0               0               0       
      5.40          5.016308         40047           23957            1290            622              0              8422            1345            1016           15315            634              0               0               0       
      5.50          5.016308         40106           23796            1098            613              1              8397            1350            1176           15399            617              0              133              21      
      5.60          5.016308         40022           23821            1073            613              1              8438            1353            1151           15367            608              0              149              27      
      5.70          5.016308         40112           23969            1492            627              1              8650            1384            1003           14885            590              0               0               0       
      5.80          5.016308         40191           24293            2055            650              1              8983            1429            679            13989            522              0               0               0       
      5.90          5.016308         40085           24046            1463            629              1              8527            1371            926            14887            578              0              150              23      
      6.00          5.016308         40153           24012            1742            636              1              8275            1338            960            14896            610              0              114              17      
      6.10          5.016308         40286           23787            1586            627              1              8668            1401            1185           14773            573              0               0               0       
      6.20          5.016308         40227           23670            1301            616              1              8368            1361            1302           15238            604              0              120              20      
      6.30          5.016308         40313           23961            1489            628              1              8605            1403            1011           14933            570              0               0               0       
      6.40          5.016308         40304           23492            873             600              1              8122            1341            1480           16032            660              0               0               0       
      6.50          5.016308         40385           23749            757             603              1              8283            1364            1223           15987            634              0               0               0       
      6.60          5.016308         40322           23980            1384            625              1              8566            1407            992            15077            569              0               0               0       
      6.70          5.016308         40395           24082            1416            628              1              8237            1349            890            15374            624              0               0               0       
      6.80          5.016308         40424           23817            1171            615              1              8162            1342            1155           15694            644              0               0               0       
      6.90          5.016308         40405           23407            834             596              2              8021            1320            1564           15860            635              0              312              50      
      7.00          5.016308         40248           23933            1593            629              8              8611            1412            1032           14823            560              0               0               0       
      7.10          5.016308         40199           23889            1293            621              7              8787            1418            1077           14947            562              0               0               0       
      7.20          5.016308         40117           23784            1187            616              8              8651            1393            1181           15189            592              0               0               0       
      7.30          5.016308         40070           23773            1024            612              8              8482            1373            1192           15521            616              0               0               0       
      7.40          5.016308         40008           24209            1611            637              8              9006            1433            756            14410            531              0               0               0       
      7.50          5.016308         40119           23999            1510            630              7              8386            1352            966            14864            578              1              267              41      
      7.60          5.016308         40237           24240            1592            640              8              8609            1391            725            14826            570              0               0               0       
      7.70          5.016308         40290           24294            1381            637              9              8433            1367            670            15213            597              0               0               0       
      7.80          5.016308         40343           24114            1291            630              8              8308            1355            851            15428            616              0               0               0       
      7.90          5.016308         40267           23778            1018            615              8              8111            1319            1187           15747            639              0              151              28      
      8.00          5.016308         40207           23609            898             608              9              8295            1346            1355           15834            647              0               0               0       
      8.10          5.016308         40144           24030            1215            626              12             8616            1391            931            15196            584              0               0               0       
      8.20          5.016308         39970           24076            1390            631              10             8818            1414            887            14819            556              0               0               0       
      8.30          5.016308         40091           24228            1505            637              10             8717            1403            735            14805            561              0               0               0       
      8.40          5.016308         40085           23287            967             600              9              8706            1396            1677           15354            605              0               0               0       
      8.50          5.016308         40098           23610            1240            614              8              8150            1303            1355           15342            639              0              295              45      
      8.60          5.016308         40135           23434            1194            608              9              8325            1340            1529           15406            638              1              102              15      
      8.70          5.016308         40150           23988            1839            637              12             8852            1421            973            14336            543              0               0               0       
      8.80          5.016308         40163           24013            1748            636              12             8773            1404            948            14506            561              0               0               0       
      8.90          5.016308         40220           23417            1253            609              8              8165            1316            1548           15491            658              0              118              18      
      9.00          5.016308         40107           23390            1158            606              14             8527            1375            1569           15342            620              0               0               0       
      9.10          5.016308         40232           23715            1361            618              15             8648            1396            1243           15018            587              0               0               0       
      9.20          5.016308         40177           23692            1284            614              15             8528            1387            1266           15215            600              0               0               0       
      9.30          5.016308         40233           23349            1174            602              16             8187            1334            1608           15666            665              0               0               0       
      9.40          5.016308         40174           23581            1450            614              19             8452            1368            1373           15125            619              0               0               0       
      9.50          5.016308         40129           23742            1780            627              21             8456            1370            1210           14791            604              0               0               0       
      9.60          5.016308         40222           23649            1786            626              18             8146            1323            1306           15095            652              0               0               0       
      9.70          5.016308         40311           24005            1735            635              20             8533            1402            948            14759            564              0               0               0       
      9.80          5.016308         40387           24108            1708            637              22             8261            1355            842            14923            586              1              135              23      
      9.90          5.016308         40391           24345            2510            664              23             8556            1399            605            13961            538              0               0               0       
     10.00          5.016308         40394           24096            1908            643              25             8364            1372            852            14755            586              0               0               0       
     10.10          5.016308         40421           23732            1221            617              26             8243            1365            1215           15563            619              0               0               0       
     10.20          5.016308         40344           23792            1471            624              21             8084            1345            1160           15472            632              0               0               0       
     10.30          5.016308         40339           23571            1242            612              29             8285            1359            1373           15228            587              0              272              43      
     10.40          5.016308         40255           23745            1644            626              27             8646            1407            1201           14737            568              0               0               0       
     10.50          5.016308         40246           23716            1181            613              31             8290            1356            1226           15556            632              0               0               0       
     10.60          5.016308         40404           23991            1320            623              32             7974            1315            950            15613            644              0              120              19      
     10.70          5.016308         40411           24092            1577            632              41             8515            1402            840            14935            567              0               0               0       
     10.80          5.016308         40437           24071            1672            635              38             8345            1385            864            15010            581              0               0               0       
     10.90          5.016308         40405           23702            1199            615              39             8288            1373            1232           15540            613              0               0               0       
     11.00          5.016308         40346           23578            1207            613              43             8206            1364            1352           15438            601              0              176              23      
     11.10          5.016308         40346           23774            1376            623              43             8335            1381            1156           15316            597              0               0               0       
     11.20          5.016308         40275           23629            1144            613              40             8133            1342            1304           15750            646              0               0               0       
     11.30          5.016308         40377           23637            1297            616              40             7974            1315            1296           15756            670              0               0               0       
     11.40          5.016308         40495           23815            1628            629              40             8269            1375            1117           14995            580              1              135              17      
     11.50          5.016308         40473           24035            1842            640              45             8314            1384            893            14754            560              0              117              17      
     11.60          5.016308         40479           23807            1855            634              48             8480            1410            1118           14692            557              0               0               0       
     11.70          5.016308         40430           23340            874             598              51             8090            1350            1582           15942            635              0              121              18      
     11.80          5.016308         40483           23971            1568            629              58             8520            1417            944            14939            555              0               0               0       
     11.90          5.016308         40449           24222            2071            648              61             8441            1415            690            14515            538              0               0               0       
     12.00          5.016308         40495           23898            1546            628              61             8227            1377            1014           15254            596              0               0               0       
     12.10          5.016308         40521           23653            1563            623              58             8192            1380            1262           15272            598              0               0               0       
     12.20          5.016308         40423           23698            1711            629              60             8375            1398            1215           14941            574              0               0               0       
     12.30          5.016308         40405           23750            1555            627              51             8013            1320            1171           15325            634              1              134              20      
     12.40          5.016308         40345           23950            1843            640              57             8661            1412            966            14523            549              0               0               0       
     12.50          5.016308         40231           23745            1928            637              60             8347            1368            1167           14619            577              1              133              19      
     12.60          5.016308         40211           23521            1473            620              58             8510            1387            1394           15044            594              0               0               0       
     12.70          5.016308         40151           23539            1360            618              54             8056            1297            1378           15194            608              2              417              78      
     12.80          5.016308         40216           23621            1407            622              55             8056            1303            1296           15260            625              1              304              51      
     12.90          5.016308         40179           23477            1169            613              58             8025            1304            1438           15687            660              0              146              24      
     13.00          5.016308         40216           23763            1649            632              57             8391            1374            1153           14987            595              0               0               0       
     13.10          5.016308         40289           23535            1048            611              52             7901            1299            1384           15959            671              2              119              20      
     13.20          5.016308         40391           23473            1544            621              52             7864            1299            1448           15482            656              0              137              25      
     13.30          5.016308         40333           23436            1417            616              60             8365            1385            1477           15245            600              0               0               0       
     13.40          5.016308         40348           23427            1251            611              57             7827            1290            1488           15762            670              1              187              30      
     13.50          5.016308         40310           23389            1161            607              60             8095            1331            1523           15623            641              1              148              22      
     13.60          5.016308         40259           23455            1491            617              68             8579            1394            1450           14957            590              0               0               0       
     13.70          5.016308         40241           23305            1457            613              72             8354            1377            1596           15077            593              0              139              18      
     13.80          5.016308         40120           23612            1821            630              72             8907            1433            1289           14299            538              0               0               0       
     13.90          5.016308         40085           23489            1518            619              71             8747            1412            1413           14762            570              0               0               0       
     14.00          5.016308         40031           23528            1349            616              78             8738            1404            1367           14940            581              0               0               0       
     14.10          5.016308         39949           23340            1431            614              80             8366            1340            1553           15125            630              0              105              17      
     14.20          5.016308         39921           23376            1418            615              86             8544            1361            1511           15065            625              0               0               0       
     14.30          5.016308         40082           23455            1694            625              84             8061            1300            1431           14908            624              3              364              52      
     14.40          5.016308         40069           23468            1408            619              77             8444            1350            1425           15058            613              3              117              19      
     14.50          5.016308         39990           23445            1508            621              94             8854            1415            1434           14665            565              0               0               0       
     14.60          5.016308         39906           22853            1002            592              88             8155            1306            2031           15508            651              1              362              52      
     14.70          5.016308         39824           22788            1114            592              98             8523            1359            2087           15200            622              0              190              28      
     14.80          5.016308         39823           23388            1679            621             112             8979            1424            1473           14369            556              0               0               0       
     14.90          5.016308         39831           22946            1009            592             109             8411            1338            1915           15487            652              3              120              19      
     15.00          5.016308         39767           23044            1359            602             120             8929            1412            1809           14739            587              0               0               0       
     15.10          5.016308         39799           23111            1174            600             121             8753            1382            1740           14987            601              1              113              18      
     15.20          5.016308         39857           23484            1478            617             125             8844            1394            1364           14705            590              0               0               0       
     15.30          5.016308         39906           22895            1154            594             118             8397            1343            1960           15476            664              0               0               0       
     15.40          5.016308         39902           23396            1489            615             128             8798            1405            1449           14740            581              0               0               0       
     15.50          5.016308         39889           23230            1538            612             119             8830            1403            1624           14659            586              0               0               0       
     15.60          5.016308         39889           23454            1518            616             122             8889            1412            1397           14620            573              0               0               0       
     15.70          5.016308         39919           23405            1344            611             129             8807            1409            1439           14876            581              0               0               0       
     15.80          5.016308         39927           23405            1260            609             125             8598            1379            1441           15055            595              2              114              18      
     15.90          5.016308         39925           23521            1329            613             129             8590            1383            1323           15108            605              0               0               0       
     16.00          5.016308         40040           23750            1616            625             134             8675            1403            1089           14736            573              0               0               0       
     16.10          5.016308         40191           23752            1836            631             135             8548            1395            1086           14643            575              0               0               0       
     16.20          5.016308         40310           23788            2223            642             132             8211            1362            1053           14593            597              0               0               0       
     16.30          5.016308         40368           23890            1994            640             130             8284            1384            953            14749            577              0               0               0       
     16.40          5.016308         40397           23580            1853            630             128             8383            1395            1265           14791            576              0               0               0       
     16.50          5.016308         40426           23486            1874            629             126             8444            1381            1361           14709            591              0               0               0       
     16.60          5.016308         40390           23125            1497            611             131             8284            1375            1717           15246            615              0               0               0       
     16.70          5.016308         40335           23289            1455            614             126             8037            1337            1553           15357            622              5              178              28      
     16.80          5.016308         40244           23141            1830            620             128             8197            1367            1702           14894            601              2              106              13      
     16.90          5.016308         40252           23375            1840            626             125             8294            1356            1473           14893            619              0               0               0       
     17.00          5.016308         40261           23168            1908            624             125             7989            1308            1676           14993            645              4              137              24      
     17.10          5.016308         40316           23281            1508            617             128             7981            1324            1561           15342            628              3              196              32      
     17.20          5.016308         40277           23386            1793            627             131             8182            1347            1456           14947            609              0              105              18      
     17.30          5.016308         40154           23268            1781            624             137             8263            1366            1568           14983            611              0               0               0       
     17.40          5.016308         40208           23662            1977            639             145             8463            1384            1166           14587            578              0               0               0       
     17.50          5.016308         40082           23609            1802            633             143             8612            1408            1221           14613            560              0               0               0       
     17.60          5.016308         40193           23176            1512            616             136             8009            1314            1658           15338            642              3              168              29      
     17.70          5.016308         40157           23653            1873            636             158             8747            1425            1162           14407            540              0               0               0       
     17.80          5.016308         40160           23546            1727            629             156             8583            1399            1270           14607            555              1              110              18      
     17.90          5.016308         40195           23516            1699            628             155             8580            1390            1302           14748            583              0               0               0       
     18.00          5.016308         40174           23307            1485            617             151             8397            1348            1515           15145            636              0               0               0       
     18.10          5.016308         40103           23224            1345            611             163             8562            1385            1586           15120            605              0               0               0       
     18.20          5.016308         40039           22844            1508            605             166             8665            1400            1960           14754            583              3              100              13      
     18.30          5.016308         39849           23345            1912            627             172             8921            1420            1456           14194            554              0               0               0       
     18.40          5.016308         39890           23231            1579            616             165             8542            1366            1577           14906            619              0               0               0       
     18.50          5.016308         39957           23021            1310            603             169             8517            1374            1783           15200            624              0               0               0       
     18.60          5.016308         40024           23225            1601            614             168             8649            1395            1580           14777            592              0               0               0       
