      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         38495           16973             0              425              0             10492            1460            8000           14535            716              0               0               0       
      0.10          5.016308         38745           18160             0              392              0             10703            1603            6813           14324            606              0               0               0       
      0.20          5.016308         39279           18543             0              376              0              9719            1555            6430           15308            670              0               0               0       
      0.30          5.016308         39905           19429             0              394              0              9152            1555            5544           15875            652              0               0               0       
      0.40          5.016308         40460           20173             0              415              0              8489            1518            4800           16538            668              0               0               0       
      0.50          5.016308         40983           21916             21             460              0              8104            1516            3057           16902            625              0               0               0       
      0.60          5.016308         41405           23104             99             497              0              7567            1474            1869           17361            630              0               0               0       
      0.70          5.016308         41772           23778            339             525              0              7088            1429            1195           17498            627              0              102              20      
      0.80          5.016308         41989           24781            1367            578              0              7138            1472            192            16522            551              0               0               0       
      0.90          5.016308         42054           24710            1124            579              0              6809            1421            263            17094            601              0               0               0       
      1.00          5.016308         42278           24849            1692            601              0              6825            1429            124            16510            571              0               0               0       
      1.10          5.016308         42442           24844            2049            614              0              6478            1384            129            16500            603              0               0               0       
      1.20          5.016308         42536           24882            2325            627              0              6556            1421             91            16146            553              0               0               0       
      1.30          5.016308         42552           24857            1911            620              0              6544            1408            116            16572            573              0               0               0       
      1.40          5.016308         42429           24680            1943            619              0              6277            1343            293            16807            639              0               0               0       
      1.50          5.016308         42322           24712            1679            616              0              6508            1379            261            16840            606              0               0               0       
      1.60          5.016308         42269           24649            1676            614              0              6783            1419            324            16568            568              0               0               0       
      1.70          5.016308         42188           24471            1388            601              0              6792            1405            502            16847            595              0               0               0       
      1.80          5.016308         42179           24631            1585            610              0              6759            1390            342            16683            601              0               0               0       
      1.90          5.016308         42158           24506            2124            620              0              7033            1429            467            15870            552              0               0               0       
      2.00          5.016308         41979           24674            2359            629              0              7288            1453            299            15380            519              0               0               0       
      2.10          5.016308         41963           24367            1547            604              0              7199            1426            606            16281            571              0               0               0       
      2.20          5.016308         41776           24612            2172            626              0              7455            1456            361            15400            519              0               0               0       
      2.30          5.016308         41728           24510            1694            613              0              7482            1442            463            15851            546              0               0               0       
      2.40          5.016308         41639           24484            1650            613              0              7278            1395            489            16099            593              0               0               0       
      2.50          5.016308         41598           24417            1730            614              0              7389            1406            556            15908            581              0               0               0       
      2.60          5.016308         41648           24413            1321            604              0              7080            1357            560            16464            613              0              162              27      
      2.70          5.016308         41656           24643            1887            623              0              7257            1397            330            15766            565              0              117              16      
