      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         41936           17584             0              420              0              7418            1430            7389           17609            751              0               0               0       
      0.10          5.016308         42146           18382             0              358              0              7477            1607            6591           17550            636              0               0               0       
      0.20          5.016308         42621           18381             0              344              0              6862            1604            6592           18165            653              0               0               0       
      0.30          5.016308         42994           18880             0              360              0              6329            1572            6093           18698            669              0               0               0       
      0.40          5.016308         43377           19227             0              376              0              5957            1552            5746           19070            673              0               0               0       
      0.50          5.016308         43635           21623             22             434              0              5685            1529            3350           19320            638              0               0               0       
      0.60          5.016308         43893           22799            268             473              0              5448            1489            2174           19311            639              0               0               0       
      0.70          5.016308         43995           24189            1007            528              0              5306            1470            784            18714            603              0               0               0       
      0.80          5.016308         44025           24440            1409            551              0              5354            1470            533            18264            580              0               0               0       
      0.90          5.016308         43980           24547            1843            571              0              5262            1444            426            17922            586              0               0               0       
      1.00          5.016308         43870           24681            2070            586              0              5354            1441            292            17603            574              0               0               0       
      1.10          5.016308         43759           24822            2814            612              0              5554            1453            151            16659            536              0               0               0       
      1.20          5.016308         43683           24857            2341            607              0              5544            1427            116            17142            567              0               0               0       
      1.30          5.016308         43390           24601            1747            591              0              5600            1393            372            17680            617              0               0               0       
      1.40          5.016308         43127           24652            2335            607              0              5990            1408            321            16572            549              0              130              37      
      1.50          5.016308         43024           24669            2551            615              0              5987            1392            304            16489            594              0               0               0       
      1.60          5.016308         42816           24300            1973            593              0              6318            1432            673            16736            576              0               0               0       
      1.70          5.016308         42770           24140            1674            581              0              6371            1438            833            16982            582              0               0               0       
      1.80          5.016308         42613           24457            2088            597              0              6647            1467            516            16292            537              0               0               0       
      1.90          5.016308         42413           24152            1368            573              0              6701            1456            821            16958            572              0               0               0       
      2.00          5.016308         42216           24327            1489            578              0              6940            1477            646            16598            546              0               0               0       
      2.10          5.016308         42088           23788            1225            559              0              7042            1475            1185           16760            567              0               0               0       
      2.20          5.016308         42003           24137            1458            572              0              6944            1439            836            16503            567              0              122              23      
      2.30          5.016308         42007           24205            1821            583              0              7215            1476            768            15991            542              0               0               0       
      2.40          5.016308         42054           24296            2006            591              0              7005            1451            677            16016            559              0               0               0       
      2.50          5.016308         42108           24410            2324            603              1              6953            1446            562            15750            552              0               0               0       
      2.60          5.016308         42117           24199            2200            597              1              6871            1440            773            15832            543              0              124              21      
      2.70          5.016308         42260           24204            2253            600              6              6727            1417            763            16047            584              0               0               0       
      2.80          5.016308         42362           24020            2253            597              8              6759            1427            945            16015            577              0               0               0       
      2.90          5.016308         42372           24140            2632            607              11             6711            1434            822            15684            560              0               0               0       
      3.00          5.016308         42410           24106            2940            612              17             6808            1470            850            15279            519              0               0               0       
      3.10          5.016308         42363           23781            2770            600              49             6895            1476            1143           15362            525              0               0               0       
      3.20          5.016308         42442           23582            2303            584              53             6623            1440            1338           16101            577              0               0               0       
      3.30          5.016308         42295           23777            2698            598              65             6759            1455            1131           15570            548              0               0               0       
      3.40          5.016308         42338           23812            2703            600              75             6819            1470            1086           15505            531              0               0               0       
      3.50          5.016308         42331           23665            2924            602              77             6523            1403            1231           15580            596              0               0               0       
