        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              40303             8308.036914     
        0.10               5.016308              39657             7704.724750     
        0.20               5.016308              40642             6181.167756     
        0.30               5.016308              41152             4854.893596     
        0.40               5.016308              41463             4065.959422     
        0.50               5.016308              41513             3318.376321     
        0.60               5.016308              41404             3037.720334     
        0.70               5.016308              41300             2589.183532     
        0.80               5.016308              41044             2086.242127     
        0.90               5.016308              40943             1915.571267     
        1.00               5.016308              40429             1608.668784     
        1.10               5.016308              40267             1347.602064     
        1.20               5.016308              39881             1517.716267     
        1.30               5.016308              39594             1412.700813     
        1.40               5.016308              39100             1542.756933     
        1.50               5.016308              38673             1550.367491     
        1.60               5.016308              38605             1628.702150     
        1.70               5.016308              38127             1660.717834     
        1.80               5.016308              37899             1764.673489     
        1.90               5.016308              37444             1708.967358     
        2.00               5.016308              37436             1863.160592     
        2.10               5.016308              37152             1846.263272     
        2.20               5.016308              36648             1933.886363     
        2.30               5.016308              36867             1856.966020     
        2.40               5.016308              36530             1793.802761     
        2.50               5.016308              36364             1701.587932     
        2.60               5.016308              36198             1498.657638     
        2.70               5.016308              36203             1347.695245     
        2.80               5.016308              36031             1365.231638     
        2.90               5.016308              35942             1608.029700     
        3.00               5.016308              35917             1618.855226     
        3.10               5.016308              36085             1605.652712     
        3.20               5.016308              35742             1685.261429     
        3.30               5.016308              35535             1598.148761     
        3.40               5.016308              35343             1521.063461     
        3.50               5.016308              35118             1610.125085     
        3.60               5.016308              34933             1465.089179     
        3.70               5.016308              34407             1720.490600     
        3.80               5.016308              34179             1583.381265     
        3.90               5.016308              34052             1750.276142     
        4.00               5.016308              34356             1870.200491     
        4.10               5.016308              33838             1777.166750     
        4.20               5.016308              33732             1735.029607     
        4.30               5.016308              33808             1659.981844     
        4.40               5.016308              33736             1840.941868     
        4.50               5.016308              33561             1971.460902     
        4.60               5.016308              33646             1842.465975     
        4.70               5.016308              33394             1699.190859     
        4.80               5.016308              33247             1688.751320     
        4.90               5.016308              32998             1848.342613     
        5.00               5.016308              32805             2049.943379     
        5.10               5.016308              32519             2039.475297     
        5.20               5.016308              32794             1920.241090     
        5.30               5.016308              32836             1966.683208     
        5.40               5.016308              32993             2001.207118     
        5.50               5.016308              32975             2191.559895     
        5.60               5.016308              32789             2094.578601     
        5.70               5.016308              32869             2197.173817     
        5.80               5.016308              32866             2239.982359     
        5.90               5.016308              32570             2249.207520     
        6.00               5.016308              32445             2032.891665     
        6.10               5.016308              31958             1902.656846     
        6.20               5.016308              32014             1961.724423     
        6.30               5.016308              31936             1816.208555     
        6.40               5.016308              32336             1892.105016     
        6.50               5.016308              32161             1670.424707     
        6.60               5.016308              31749             1963.523901     
        6.70               5.016308              31821             1544.404823     
        6.80               5.016308              31594             1545.944704     
        6.90               5.016308              31504             1552.278344     
        7.00               5.016308              31062             1837.652624     
        7.10               5.016308              30907             1631.855970     
        7.20               5.016308              30797             1800.572403     
        7.30               5.016308              30663             2011.987443     
        7.40               5.016308              30414             2113.022639     
        7.50               5.016308              30411             2146.483147     
        7.60               5.016308              30306             2165.880288     
        7.70               5.016308              30857             1983.698049     
        7.80               5.016308              31042             1881.760175     
        7.90               5.016308              30471             2132.680805     
        8.00               5.016308              30350             2183.102346     
        8.10               5.016308              30404             1991.711102     
        8.20               5.016308              30123             2155.288639     
        8.30               5.016308              30262             1970.493497     
        8.40               5.016308              30095             1974.667283     
        8.50               5.016308              30110             1906.319914     
        8.60               5.016308              30002             1814.820074     
        8.70               5.016308              29713             1840.520382     
        8.80               5.016308              29635             2056.403109     
        8.90               5.016308              29888             1944.615256     
        9.00               5.016308              29750             1721.657585     
        9.10               5.016308              29304             1713.958981     
        9.20               5.016308              29731             1740.169848     
        9.30               5.016308              29573             1754.099488     
        9.40               5.016308              29536             1774.226717     
        9.50               5.016308              29771             2278.597956     
        9.60               5.016308              29798             2375.024783     
        9.70               5.016308              30006             2521.537931     
        9.80               5.016308              29827             2260.102742     
        9.90               5.016308              29679             2478.348676     
       10.00               5.016308              29691             2211.794328     
       10.10               5.016308              29923             2034.855917     
       10.20               5.016308              30089             1943.135779     
       10.30               5.016308              29940             1762.489039     
       10.40               5.016308              29399             1856.415989     
       10.50               5.016308              29315             2009.961388     
       10.60               5.016308              28946             2157.427521     
       10.70               5.016308              28772             2249.480612     
       10.80               5.016308              29119             2267.776205     
       10.90               5.016308              28769             2304.764159     
       11.00               5.016308              28815             2378.152896     
       11.10               5.016308              28571             2417.267070     
       11.20               5.016308              28606             2204.636482     
       11.30               5.016308              28793             1975.116028     
       11.40               5.016308              28887             2334.806966     
       11.50               5.016308              29142             2073.557510     
       11.60               5.016308              29069             2105.686344     
       11.70               5.016308              28649             1923.916039     
       11.80               5.016308              28538             2031.913072     
       11.90               5.016308              28638             1980.841959     
       12.00               5.016308              28592             1832.293420     
       12.10               5.016308              28686             1967.844871     
       12.20               5.016308              28281             2179.292250     
       12.30               5.016308              28100             2046.297525     
       12.40               5.016308              28207             1788.373984     
       12.50               5.016308              27687             1767.343182     
       12.60               5.016308              27918             1803.218858     
       12.70               5.016308              27772             1664.581108     
       12.80               5.016308              27660             1632.137469     
       12.90               5.016308              27659             1514.128659     
       13.00               5.016308              27402             1822.040796     
       13.10               5.016308              27623             1988.339062     
