        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              42334             10586.947167    
        0.10               5.016308              42450             9340.567939     
        0.20               5.016308              42943             7469.023052     
        0.30               5.016308              43421             5826.752693     
        0.40               5.016308              43754             4547.386453     
        0.50               5.016308              44097             3386.092367     
        0.60               5.016308              44262             2919.686033     
        0.70               5.016308              44354             2517.407993     
        0.80               5.016308              44333             2209.156784     
        0.90               5.016308              44177             2112.362490     
        1.00               5.016308              44059             1746.353216     
        1.10               5.016308              43978             1097.203214     
        1.20               5.016308              43846             1183.467912     
        1.30               5.016308              43700             1302.856307     
        1.40               5.016308              43483             1272.743749     
        1.50               5.016308              43258             1146.430386     
        1.60               5.016308              43100             1355.420847     
        1.70               5.016308              42970             1318.956523     
        1.80               5.016308              42836             1240.781970     
        1.90               5.016308              42609             1227.618150     
        2.00               5.016308              42468             1386.036857     
        2.10               5.016308              42402             1201.080789     
        2.20               5.016308              42308             1485.715115     
        2.30               5.016308              42195             1383.777723     
        2.40               5.016308              41993             1448.351783     
        2.50               5.016308              41974             1424.092323     
        2.60               5.016308              41983             1344.032050     
        2.70               5.016308              41940             1467.705482     
        2.80               5.016308              41854             1112.052247     
        2.90               5.016308              41793             1265.102012     
        3.00               5.016308              41664             1378.516276     
        3.10               5.016308              41789             1549.637517     
        3.20               5.016308              41929             1757.038004     
        3.30               5.016308              42001             1546.804144     
        3.40               5.016308              41976             1483.169819     
        3.50               5.016308              41921             1400.253527     
        3.60               5.016308              41880             1394.923871     
        3.70               5.016308              41856             1525.962855     
        3.80               5.016308              41935             1446.378484     
        3.90               5.016308              42025             1403.823948     
        4.00               5.016308              41990             1511.212819     
        4.10               5.016308              42153             1308.602287     
        4.20               5.016308              42170             1531.134347     
        4.30               5.016308              42255             1470.107884     
        4.40               5.016308              42149             1517.159932     
        4.50               5.016308              42206             1550.422483     
        4.60               5.016308              42248             1575.043173     
        4.70               5.016308              42326             1547.678524     
        4.80               5.016308              42541             1621.113656     
        4.90               5.016308              42568             1624.342528     
        5.00               5.016308              42596             1382.735048     
        5.10               5.016308              42557             1299.457046     
