        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              40328             8505.795831     
        0.10               5.016308              40440             7495.883436     
        0.20               5.016308              40858             5955.066645     
        0.30               5.016308              41374             4890.013856     
        0.40               5.016308              41676             3891.887931     
        0.50               5.016308              42095             3235.247298     
        0.60               5.016308              42483             2728.361423     
        0.70               5.016308              42787             2265.458622     
        0.80               5.016308              42916             1874.244874     
        0.90               5.016308              43027             1570.597707     
        1.00               5.016308              43050             1360.920096     
        1.10               5.016308              43115              955.314587     
        1.20               5.016308              43124              823.528193     
        1.30               5.016308              43029              827.019215     
        1.40               5.016308              42920              896.153286     
        1.50               5.016308              42773              946.878119     
        1.60               5.016308              42596             1004.241416     
        1.70               5.016308              42338             1042.935371     
        1.80               5.016308              42133             1139.738528     
        1.90               5.016308              42016             1091.704582     
        2.00               5.016308              41994             1199.904513     
        2.10               5.016308              41914             1113.373486     
        2.20               5.016308              41851             1247.283900     
        2.30               5.016308              41821             1163.833130     
        2.40               5.016308              41567             1022.191156     
        2.50               5.016308              41210              933.498297     
        2.60               5.016308              41090              956.533667     
        2.70               5.016308              41015              963.734265     
        2.80               5.016308              41062              834.662394     
        2.90               5.016308              41022              985.343073     
        3.00               5.016308              41016              973.442767     
        3.10               5.016308              41040              955.369193     
        3.20               5.016308              41197             1137.168286     
        3.30               5.016308              41068             1262.524148     
        3.40               5.016308              41010             1073.119076     
        3.50               5.016308              40965             1117.950713     
        3.60               5.016308              41086              951.593313     
        3.70               5.016308              41057              933.715484     
        3.80               5.016308              41108              900.691269     
        3.90               5.016308              41053              980.991531     
        4.00               5.016308              41069             1050.436022     
        4.10               5.016308              41125             1011.674199     
        4.20               5.016308              41156              938.949924     
        4.30               5.016308              40992              911.655398     
        4.40               5.016308              40884             1092.335363     
        4.50               5.016308              40851             1238.338996     
        4.60               5.016308              40742             1247.496635     
        4.70               5.016308              40655             1156.005239     
        4.80               5.016308              40687             1245.128110     
        4.90               5.016308              40857             1464.998190     
        5.00               5.016308              41029             1408.483564     
        5.10               5.016308              41149             1392.151026     
        5.20               5.016308              41190             1190.453650     
        5.30               5.016308              41173             1184.500878     
        5.40               5.016308              41249             1353.422832     
        5.50               5.016308              41336             1284.532009     
        5.60               5.016308              41408             1152.227469     
        5.70               5.016308              41409             1218.477521     
        5.80               5.016308              41382             1254.754359     
        5.90               5.016308              41411             1240.438520     
        6.00               5.016308              41366             1102.273704     
        6.10               5.016308              41279             1188.133051     
        6.20               5.016308              41270             1155.129039     
        6.30               5.016308              41247              930.859743     
        6.40               5.016308              41220             1018.246335     
        6.50               5.016308              41101              918.058835     
        6.60               5.016308              41030             1035.455405     
        6.70               5.016308              40924             1076.290915     
        6.80               5.016308              40856              962.841039     
        6.90               5.016308              40970             1059.763870     
        7.00               5.016308              41145             1134.713710     
        7.10               5.016308              41195             1095.678527     
        7.20               5.016308              41366             1260.791628     
        7.30               5.016308              41438             1391.809902     
        7.40               5.016308              41496             1322.237206     
        7.50               5.016308              41439             1146.184030     
        7.60               5.016308              41522             1217.795592     
        7.70               5.016308              41535             1164.699700     
        7.80               5.016308              41534             1165.952983     
        7.90               5.016308              41542             1383.998316     
        8.00               5.016308              41592             1084.360272     
        8.10               5.016308              41478              932.846449     
        8.20               5.016308              41392              961.192847     
        8.30               5.016308              41355             1020.883968     
        8.40               5.016308              41218             1005.900467     
        8.50               5.016308              41143             1115.331569     
        8.60               5.016308              41033             1119.798222     
        8.70               5.016308              41006             1229.286472     
        8.80               5.016308              41094             1172.542338     
        8.90               5.016308              41063             1061.052569     
        9.00               5.016308              41077             1000.212226     
        9.10               5.016308              40964             1052.552470     
        9.20               5.016308              40956              934.754420     
        9.30               5.016308              40904              896.574102     
        9.40               5.016308              40936             1084.320080     
        9.50               5.016308              40864             1253.639855     
        9.60               5.016308              40976             1457.131923     
        9.70               5.016308              41154             1300.394941     
        9.80               5.016308              41438             1315.145846     
        9.90               5.016308              41500             1359.453981     
       10.00               5.016308              41496             1302.034212     
       10.10               5.016308              41441             1187.843928     
       10.20               5.016308              41483             1123.943656     
       10.30               5.016308              41414             1044.166565     
       10.40               5.016308              41472             1059.923853     
       10.50               5.016308              41560             1074.794042     
       10.60               5.016308              41485             1106.282627     
       10.70               5.016308              41518             1110.056025     
       10.80               5.016308              41546             1089.874041     
       10.90               5.016308              41608             1223.716831     
       11.00               5.016308              41563             1154.038286     
       11.10               5.016308              41412             1038.728707     
       11.20               5.016308              41277             1109.281315     
       11.30               5.016308              41339             1108.859860     
       11.40               5.016308              41347             1189.931920     
       11.50               5.016308              41318             1258.013352     
       11.60               5.016308              41265              990.092547     
       11.70               5.016308              41095              860.233100     
       11.80               5.016308              40956             1019.471799     
       11.90               5.016308              41074              970.996848     
       12.00               5.016308              41115              788.832997     
       12.10               5.016308              41107              932.623753     
       12.20               5.016308              41258             1130.810460     
       12.30               5.016308              41272             1095.880707     
       12.40               5.016308              41196              817.070744     
       12.50               5.016308              41143              783.517548     
       12.60               5.016308              41066              834.133805     
       12.70               5.016308              41005              976.645357     
       12.80               5.016308              40916             1004.840653     
       12.90               5.016308              40921             1199.178993     
       13.00               5.016308              40820              993.435289     
       13.10               5.016308              40760             1126.831739     
       13.20               5.016308              40833             1110.040873     
       13.30               5.016308              40826             1167.597331     
       13.40               5.016308              40858             1001.188278     
       13.50               5.016308              40886             1112.681717     
       13.60               5.016308              40911             1013.198615     
       13.70               5.016308              40771             1115.651210     
       13.80               5.016308              40645             1209.615019     
       13.90               5.016308              40662             1245.870344     
       14.00               5.016308              40562             1185.990727     
       14.10               5.016308              40580             1098.397757     
       14.20               5.016308              40708             1019.485507     
       14.30               5.016308              40795             1020.048470     
       14.40               5.016308              40757             1147.100804     
       14.50               5.016308              40806             1146.479857     
       14.60               5.016308              40763              944.327696     
       14.70               5.016308              40714              942.297841     
       14.80               5.016308              40669              901.905680     
       14.90               5.016308              40667              967.624977     
       15.00               5.016308              40572             1129.825587     
       15.10               5.016308              40592             1184.784726     
       15.20               5.016308              40655             1234.132520     
       15.30               5.016308              40773             1165.657733     
       15.40               5.016308              40740             1236.076079     
       15.50               5.016308              40759             1107.008413     
       15.60               5.016308              40738             1122.387142     
       15.70               5.016308              40900             1126.036992     
       15.80               5.016308              40875             1078.260363     
       15.90               5.016308              40907             1118.034276     
       16.00               5.016308              41046             1159.911609     
       16.10               5.016308              41000             1173.670400     
       16.20               5.016308              41055             1293.803610     
       16.30               5.016308              41029             1372.288272     
       16.40               5.016308              41192             1258.976590     
       16.50               5.016308              41387             1218.089714     
       16.60               5.016308              41420             1172.772757     
       16.70               5.016308              41529              986.426261     
       16.80               5.016308              41455             1036.601288     
       16.90               5.016308              41307             1233.440595     
       17.00               5.016308              41419             1280.811826     
       17.10               5.016308              41348             1397.532513     
       17.20               5.016308              41338             1279.143880     
       17.30               5.016308              41218             1256.699109     
       17.40               5.016308              41159             1161.619251     
       17.50               5.016308              41070             1189.983210     
       17.60               5.016308              41023             1419.525708     
       17.70               5.016308              41038             1284.416058     
       17.80               5.016308              41077             1412.205027     
       17.90               5.016308              41062             1138.954020     
       18.00               5.016308              41021              970.567729     
       18.10               5.016308              40953              989.337659     
       18.20               5.016308              40872             1095.073050     
       18.30               5.016308              40921             1150.139526     
       18.40               5.016308              41004             1092.360520     
       18.50               5.016308              41075             1183.938793     
       18.60               5.016308              41165             1092.731397     
       18.70               5.016308              41234             1296.277343     
       18.80               5.016308              41214             1063.292641     
       18.90               5.016308              41135             1010.058019     
       19.00               5.016308              41074             1092.730765     
       19.10               5.016308              40949             1124.761222     
       19.20               5.016308              41075             1005.686421     
       19.30               5.016308              41027              894.616427     
       19.40               5.016308              41187              937.193899     
       19.50               5.016308              41291              911.758298     
       19.60               5.016308              41401              918.603524     
       19.70               5.016308              41392             1013.941384     
       19.80               5.016308              41435              988.941441     
       19.90               5.016308              41296              981.168304     
       20.00               5.016308              41253              844.221196     
       20.10               5.016308              41118             1242.546944     
       20.20               5.016308              40956             1098.870579     
       20.30               5.016308              40872             1045.703725     
       20.40               5.016308              40880             1054.293937     
       20.50               5.016308              40874             1157.833217     
       20.60               5.016308              40830             1161.426862     
       20.70               5.016308              40889              953.306063     
       20.80               5.016308              40988              805.547227     
       20.90               5.016308              41040             1065.351325     
       21.00               5.016308              41009              991.494716     
       21.10               5.016308              40994              798.502900     
       21.20               5.016308              40904              834.074322     
       21.30               5.016308              40860              722.193825     
       21.40               5.016308              40906              796.557105     
       21.50               5.016308              41040             1004.408970     
       21.60               5.016308              41072              983.237079     
       21.70               5.016308              41008              909.656045     
       21.80               5.016308              41039             1083.529941     
       21.90               5.016308              41063             1277.792245     
       22.00               5.016308              41097             1256.689269     
       22.10               5.016308              41219             1401.608356     
       22.20               5.016308              41173             1204.628607     
       22.30               5.016308              41134             1095.221781     
       22.40               5.016308              41052              858.413449     
       22.50               5.016308              41132              830.918116     
       22.60               5.016308              41102              904.241057     
       22.70               5.016308              41038              907.068547     
       22.80               5.016308              41015              773.825789     
       22.90               5.016308              41006              736.647010     
       23.00               5.016308              40914              808.182812     
       23.10               5.016308              40800              750.708911     
       23.20               5.016308              40763              794.416838     
       23.30               5.016308              40768              965.645673     
       23.40               5.016308              40856              906.229389     
       23.50               5.016308              40966             1107.204166     
       23.60               5.016308              41044             1071.905151     
       23.70               5.016308              41265             1200.597100     
       23.80               5.016308              41324             1274.957817     
       23.90               5.016308              41332             1372.825027     
       24.00               5.016308              41334             1224.834037     
       24.10               5.016308              41218             1065.132150     
       24.20               5.016308              41117             1158.334113     
       24.30               5.016308              40917              999.518425     
       24.40               5.016308              40883             1200.658095     
       24.50               5.016308              40860              957.903679     
       24.60               5.016308              40897             1013.802191     
       24.70               5.016308              40860             1183.458482     
       24.80               5.016308              40999             1185.883725     
       24.90               5.016308              40960             1263.053469     
       25.00               5.016308              40959             1224.121484     
       25.10               5.016308              41052             1285.471082     
       25.20               5.016308              41033             1112.183504     
       25.30               5.016308              41113             1183.329185     
       25.40               5.016308              41259             1230.380389     
       25.50               5.016308              41298             1260.192848     
       25.60               5.016308              41206             1281.722182     
       25.70               5.016308              41254             1205.552364     
       25.80               5.016308              41292             1225.178978     
       25.90               5.016308              41103             1107.837910     
       26.00               5.016308              41066             1119.977853     
       26.10               5.016308              41079             1101.212700     
       26.20               5.016308              41066             1129.557161     
       26.30               5.016308              41070             1218.736043     
       26.40               5.016308              41063              987.078127     
       26.50               5.016308              41091             1079.311329     
       26.60               5.016308              41072             1148.067204     
       26.70               5.016308              41147             1100.004573     
       26.80               5.016308              41203             1112.663670     
       26.90               5.016308              41186             1181.961478     
       27.00               5.016308              41017             1163.570149     
       27.10               5.016308              40835             1235.043747     
       27.20               5.016308              40845             1040.212643     
       27.30               5.016308              40945             1100.782679     
       27.40               5.016308              41042             1178.742808     
       27.50               5.016308              41074             1172.492240     
       27.60               5.016308              40895             1189.950232     
       27.70               5.016308              40851             1177.019072     
       27.80               5.016308              40769             1291.814001     
       27.90               5.016308              40792             1176.819555     
       28.00               5.016308              40776             1313.211628     
       28.10               5.016308              40866             1114.512915     
       28.20               5.016308              40936             1066.244159     
       28.30               5.016308              40997             1095.977162     
       28.40               5.016308              41083             1056.769466     
       28.50               5.016308              41101             1163.593493     
       28.60               5.016308              41243             1000.959029     
       28.70               5.016308              41255             1115.823129     
       28.80               5.016308              41324             1390.080816     
       28.90               5.016308              41410             1354.343108     
       29.00               5.016308              41417             1475.807029     
       29.10               5.016308              41492             1337.608279     
       29.20               5.016308              41541             1243.172205     
       29.30               5.016308              41520             1144.934775     
       29.40               5.016308              41432             1084.990607     
       29.50               5.016308              41335             1190.756087     
       29.60               5.016308              41463             1276.519015     
       29.70               5.016308              41403             1138.019493     
       29.80               5.016308              41300              919.803251     
       29.90               5.016308              41173              943.505168     
       30.00               5.016308              41119             1086.519018     
       30.10               5.016308              41158              952.335174     
       30.20               5.016308              41264              992.700458     
       30.30               5.016308              41197             1088.685251     
       30.40               5.016308              41031             1028.690006     
       30.50               5.016308              41038              858.799059     
       30.60               5.016308              41064              973.611709     
       30.70               5.016308              41038             1141.525076     
       30.80               5.016308              40950             1177.099843     
       30.90               5.016308              40967             1097.395089     
       31.00               5.016308              40972              999.474679     
       31.10               5.016308              41010             1004.244148     
       31.20               5.016308              40820              990.126183     
       31.30               5.016308              40833             1107.192312     
       31.40               5.016308              40989             1118.066467     
       31.50               5.016308              41091             1451.414179     
       31.60               5.016308              41080             1198.219350     
       31.70               5.016308              41125             1320.301503     
       31.80               5.016308              41230             1361.259926     
       31.90               5.016308              41293             1373.822104     
       32.00               5.016308              41336             1191.560187     
       32.10               5.016308              41418             1322.585082     
       32.20               5.016308              41401             1450.989341     
       32.30               5.016308              41417             1307.997722     
       32.40               5.016308              41514             1292.588215     
       32.50               5.016308              41646             1048.267656     
       32.60               5.016308              41740             1092.247776     
       32.70               5.016308              41773             1058.087884     
       32.80               5.016308              41880              955.110431     
       32.90               5.016308              41942              856.300519     
       33.00               5.016308              41891              941.359466     
       33.10               5.016308              41766             1047.094634     
       33.20               5.016308              41739              959.819504     
       33.30               5.016308              41708             1004.793204     
       33.40               5.016308              41668             1039.127675     
       33.50               5.016308              41550              884.246762     
       33.60               5.016308              41413              925.466706     
       33.70               5.016308              41362              854.594750     
       33.80               5.016308              41332              972.302783     
       33.90               5.016308              41350              771.406524     
       34.00               5.016308              41350              815.180595     
       34.10               5.016308              41332              889.135772     
       34.20               5.016308              41334              877.991304     
       34.30               5.016308              41492              669.473114     
       34.40               5.016308              41456              905.249869     
       34.50               5.016308              41432              768.940039     
       34.60               5.016308              41348             1028.576270     
       34.70               5.016308              41385              914.810189     
       34.80               5.016308              41208              974.382013     
       34.90               5.016308              41023             1002.299000     
       35.00               5.016308              40930             1174.699711     
       35.10               5.016308              41085             1241.891982     
       35.20               5.016308              41160             1298.248441     
       35.30               5.016308              41251             1258.989868     
       35.40               5.016308              41336             1158.342450     
       35.50               5.016308              41304             1163.170206     
       35.60               5.016308              41309              938.652912     
       35.70               5.016308              41275              998.971609     
       35.80               5.016308              41233             1110.881998     
       35.90               5.016308              41252             1092.699132     
       36.00               5.016308              41383             1022.721886     
       36.10               5.016308              41321             1102.299018     
       36.20               5.016308              41415             1136.045806     
       36.30               5.016308              41496             1162.605113     
       36.40               5.016308              41496             1199.906870     
       36.50               5.016308              41554             1107.932382     
       36.60               5.016308              41639             1243.416927     
       36.70               5.016308              41691             1217.459263     
       36.80               5.016308              41641             1124.019339     
       36.90               5.016308              41478             1071.804293     
       37.00               5.016308              41336              977.118444     
       37.10               5.016308              41245              843.947782     
       37.20               5.016308              41115              895.571878     
       37.30               5.016308              41184             1006.729649     
       37.40               5.016308              41203              933.261678     
       37.50               5.016308              41138              802.153467     
       37.60               5.016308              41193              916.097554     
       37.70               5.016308              41060              896.799695     
       37.80               5.016308              41140              902.700744     
       37.90               5.016308              41215             1119.057052     
       38.00               5.016308              41186             1162.364673     
       38.10               5.016308              41014              997.729753     
       38.20               5.016308              40930             1194.555185     
       38.30               5.016308              40996             1145.534227     
       38.40               5.016308              40962             1264.317332     
       38.50               5.016308              41017             1043.733843     
       38.60               5.016308              41129             1079.191698     
       38.70               5.016308              41180             1173.597073     
       38.80               5.016308              41320             1218.717815     
       38.90               5.016308              41369             1141.170484     
       39.00               5.016308              41334             1117.340825     
       39.10               5.016308              41413             1206.726949     
       39.20               5.016308              41477             1198.336074     
       39.30               5.016308              41523             1303.287799     
       39.40               5.016308              41432             1211.340781     
       39.50               5.016308              41440             1249.878656     
       39.60               5.016308              41437             1238.688926     
       39.70               5.016308              41446             1347.588845     
       39.80               5.016308              41416             1332.531395     
       39.90               5.016308              41433             1083.672653     
       40.00               5.016308              41345             1164.207517     
       40.10               5.016308              41290              943.879695     
       40.20               5.016308              41294             1061.797070     
       40.30               5.016308              41294             1095.472032     
       40.40               5.016308              41314             1140.302535     
       40.50               5.016308              41344             1119.694874     
       40.60               5.016308              41361             1230.684645     
       40.70               5.016308              41372             1083.662518     
       40.80               5.016308              41318             1209.648146     
       40.90               5.016308              41244             1225.230997     
       41.00               5.016308              41353             1169.830435     
       41.10               5.016308              41313             1177.577651     
       41.20               5.016308              41184             1169.769243     
       41.30               5.016308              41187             1104.786594     
       41.40               5.016308              41393              967.659117     
       41.50               5.016308              41481             1007.156301     
       41.60               5.016308              41504             1108.974947     
