        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              28407             3990.593064     
        0.10               5.016308              28124             3468.114955     
        0.20               5.016308              28519             2827.538276     
        0.30               5.016308              28934             2324.524665     
        0.40               5.016308              29217             1834.353335     
        0.50               5.016308              29615             1471.783473     
        0.60               5.016308              29830             1341.186325     
        0.70               5.016308              30156             1067.451510     
        0.80               5.016308              30489              954.118646     
        0.90               5.016308              30694              881.514716     
        1.00               5.016308              31051              800.093238     
        1.10               5.016308              31213              833.533611     
        1.20               5.016308              31337              731.181122     
        1.30               5.016308              31377              679.115451     
        1.40               5.016308              31549              647.037218     
        1.50               5.016308              31572              617.057503     
        1.60               5.016308              31653              608.057000     
        1.70               5.016308              31705              534.352534     
        1.80               5.016308              31738              517.565662     
        1.90               5.016308              31644              565.629283     
        2.00               5.016308              31399              565.062654     
        2.10               5.016308              31294              517.155224     
        2.20               5.016308              31510              536.062918     
        2.30               5.016308              31402              503.932965     
        2.40               5.016308              31157              491.606105     
        2.50               5.016308              31348              439.148876     
        2.60               5.016308              30949              429.684732     
        2.70               5.016308              30977              398.473905     
        2.80               5.016308              31276              494.640167     
        2.90               5.016308              31256              487.689520     
        3.00               5.016308              31344              578.599623     
        3.10               5.016308              31246              513.441941     
        3.20               5.016308              31169              551.545686     
        3.30               5.016308              31011              591.929790     
        3.40               5.016308              31097              596.604794     
        3.50               5.016308              31105              527.067685     
        3.60               5.016308              31055              609.978897     
        3.70               5.016308              30916              532.498965     
        3.80               5.016308              30965              536.155710     
        3.90               5.016308              30732              522.582212     
        4.00               5.016308              30752              549.291115     
        4.10               5.016308              30340              589.068279     
        4.20               5.016308              30231              523.707364     
        4.30               5.016308              30490              513.731917     
        4.40               5.016308              30571              476.241328     
        4.50               5.016308              30510              555.275466     
        4.60               5.016308              30395              593.624826     
        4.70               5.016308              30456              534.939684     
        4.80               5.016308              30418              464.328191     
        4.90               5.016308              30469              516.139006     
        5.00               5.016308              30500              448.896308     
        5.10               5.016308              30310              492.986021     
        5.20               5.016308              30105              466.332811     
        5.30               5.016308              30023              388.286759     
        5.40               5.016308              30309              426.001190     
        5.50               5.016308              30311              484.397482     
        5.60               5.016308              30272              454.084240     
        5.70               5.016308              30189              470.131351     
