        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              42321             10620.326689    
        0.10               5.016308              42458             9335.091764     
        0.20               5.016308              42902             7347.762886     
        0.30               5.016308              43222             5821.040496     
        0.40               5.016308              43470             4572.100562     
        0.50               5.016308              43620             3461.038230     
        0.60               5.016308              43635             2967.277488     
        0.70               5.016308              43613             2543.079701     
        0.80               5.016308              43573             2270.347663     
        0.90               5.016308              43374             2209.010751     
        1.00               5.016308              43143             1775.986726     
        1.10               5.016308              42843             1195.438972     
        1.20               5.016308              42675             1295.963876     
        1.30               5.016308              42238             1516.057685     
        1.40               5.016308              41907             1613.971518     
        1.50               5.016308              41569             1397.226660     
        1.60               5.016308              41335             1700.191286     
        1.70               5.016308              41232             1705.925589     
        1.80               5.016308              41125             1689.563844     
        1.90               5.016308              40971             1660.175181     
        2.00               5.016308              40960             1625.324340     
        2.10               5.016308              40793             1379.012576     
        2.20               5.016308              40743             1668.578033     
        2.30               5.016308              40567             1743.040774     
        2.40               5.016308              40443             1905.583096     
        2.50               5.016308              40434             1863.995106     
        2.60               5.016308              40310             1863.435640     
        2.70               5.016308              40215             1976.905277     
        2.80               5.016308              40230             1486.853102     
        2.90               5.016308              40315             1475.907633     
        3.00               5.016308              40221             1548.138842     
        3.10               5.016308              40193             1612.296306     
        3.20               5.016308              40106             1802.712295     
        3.30               5.016308              40014             1717.492400     
        3.40               5.016308              39935             1727.506210     
        3.50               5.016308              39860             1637.739453     
        3.60               5.016308              39543             1670.217059     
        3.70               5.016308              39430             1906.287536     
        3.80               5.016308              39464             1836.753697     
        3.90               5.016308              39591             2036.671691     
        4.00               5.016308              39558             1993.410895     
        4.10               5.016308              39590             1871.455458     
        4.20               5.016308              39794             1965.600020     
        4.30               5.016308              39992             1756.501882     
        4.40               5.016308              40065             1733.035977     
        4.50               5.016308              40033             1701.837815     
        4.60               5.016308              40103             1675.562250     
        4.70               5.016308              40147             1651.204340     
        4.80               5.016308              40227             1782.183404     
        4.90               5.016308              39989             1930.698000     
        5.00               5.016308              39943             1860.843282     
        5.10               5.016308              39717             1832.390109     
        5.20               5.016308              39527             1658.943701     
        5.30               5.016308              39474             1654.951342     
        5.40               5.016308              39344             1613.749614     
        5.50               5.016308              39476             1817.936476     
        5.60               5.016308              39546             1848.883614     
        5.70               5.016308              39469             2000.359260     
        5.80               5.016308              39522             2033.808601     
        5.90               5.016308              39575             1753.508842     
        6.00               5.016308              39711             1545.697056     
        6.10               5.016308              39936             1781.505621     
        6.20               5.016308              39878             1870.368031     
        6.30               5.016308              40072             1695.936496     
        6.40               5.016308              40176             1649.535156     
        6.50               5.016308              40331             1535.691909     
        6.60               5.016308              40429             1769.731397     
        6.70               5.016308              40309             1938.108815     
        6.80               5.016308              40107             2020.719941     
        6.90               5.016308              40006             2016.957119     
        7.00               5.016308              39697             2092.589156     
        7.10               5.016308              39643             2020.223163     
        7.20               5.016308              39625             2068.096523     
        7.30               5.016308              39612             1957.235144     
        7.40               5.016308              39549             1806.728262     
        7.50               5.016308              39709             1637.825186     
        7.60               5.016308              39686             1760.402125     
        7.70               5.016308              39651             1686.254644     
        7.80               5.016308              39514             1911.357591     
        7.90               5.016308              39416             2014.774260     
        8.00               5.016308              39437             1991.058815     
        8.10               5.016308              39499             1590.537772     
        8.20               5.016308              39588             1398.549767     
        8.30               5.016308              39739             1676.299517     
        8.40               5.016308              39737             1578.876799     
        8.50               5.016308              39760             1628.481452     
        8.60               5.016308              39791             1889.246038     
        8.70               5.016308              39845             1827.120880     
        8.80               5.016308              39746             1862.613911     
        8.90               5.016308              39685             2054.168939     
        9.00               5.016308              39467             1795.542397     
        9.10               5.016308              39370             1820.801266     
        9.20               5.016308              39485             1863.585530     
        9.30               5.016308              39492             1833.017152     
        9.40               5.016308              39519             2062.213882     
        9.50               5.016308              39585             2181.849584     
        9.60               5.016308              39542             2233.581596     
        9.70               5.016308              39465             1996.480087     
        9.80               5.016308              39282             1971.030769     
        9.90               5.016308              39312             1970.054167     
       10.00               5.016308              39462             1919.060488     
       10.10               5.016308              39474             1926.859870     
       10.20               5.016308              39579             1580.298024     
       10.30               5.016308              39488             1573.018401     
       10.40               5.016308              39356             1979.166485     
       10.50               5.016308              39273             1784.483385     
       10.60               5.016308              38997             1716.246616     
       10.70               5.016308              39002             1771.124710     
       10.80               5.016308              39008             1790.191211     
       10.90               5.016308              38990             1870.944027     
       11.00               5.016308              39124             1831.805381     
       11.10               5.016308              39143             2228.688948     
       11.20               5.016308              39122             2019.812659     
       11.30               5.016308              38957             1983.709481     
       11.40               5.016308              38941             2027.788974     
       11.50               5.016308              39073             1852.951055     
       11.60               5.016308              39202             1977.087815     
       11.70               5.016308              39230             1947.017985     
       11.80               5.016308              39097             2031.036836     
       11.90               5.016308              39178             1649.533746     
       12.00               5.016308              39088             1606.754193     
       12.10               5.016308              39288             1401.576235     
       12.20               5.016308              39404             1546.708639     
       12.30               5.016308              39515             1449.958767     
       12.40               5.016308              39509             1454.483640     
       12.50               5.016308              39503             1483.481288     
       12.60               5.016308              39399             1544.194175     
       12.70               5.016308              39414             1848.864880     
       12.80               5.016308              39461             1809.104030     
       12.90               5.016308              39512             1799.250395     
       13.00               5.016308              39400             1789.711129     
       13.10               5.016308              39355             1900.923633     
       13.20               5.016308              39399             1660.657661     
       13.30               5.016308              39435             1774.032712     
       13.40               5.016308              39507             1588.406959     
       13.50               5.016308              39660             1468.504842     
       13.60               5.016308              39717             1771.514221     
       13.70               5.016308              39832             1490.325843     
       13.80               5.016308              39676             1284.721140     
       13.90               5.016308              39678             1412.652477     
       14.00               5.016308              39612             1785.650346     
       14.10               5.016308              39381             1742.850510     
       14.20               5.016308              39193             1620.666585     
       14.30               5.016308              39101             1643.450065     
       14.40               5.016308              38992             1570.970638     
       14.50               5.016308              38945             1605.680393     
       14.60               5.016308              39162             1837.584661     
       14.70               5.016308              39447             1769.906736     
       14.80               5.016308              39594             1794.154892     
       14.90               5.016308              39499             1785.907796     
       15.00               5.016308              39231             1754.780138     
       15.10               5.016308              39209             1794.283582     
       15.20               5.016308              39370             1867.648014     
       15.30               5.016308              39527             1992.189696     
       15.40               5.016308              39761             1838.672737     
       15.50               5.016308              39780             1693.528997     
       15.60               5.016308              39762             1431.976046     
       15.70               5.016308              39559             1475.428178     
       15.80               5.016308              39416             1716.348182     
       15.90               5.016308              39366             1842.269064     
       16.00               5.016308              39419             1727.637798     
       16.10               5.016308              39423             1841.542666     
