      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         43640            8039            8101            379             2977            2844            1408           13984           14055            814              0               0               0       
      0.10          5.016308         43802            8104            8182            287             3168            2678            1635           13728           14140            679              0               0               0       
      0.20          5.016308         44243            8145            8162            285             2946            2256            1610           13909           14582            706              0               0               0       
      0.30          5.016308         44594            8197            8215            295             2887            2021            1606           13916           14764            700              0               0               0       
      0.40          5.016308         44605            8505            8560            315             2872            1967            1578           13623           14473            708              0               0               0       
      0.50          5.016308         44383            8669            8759            330             2898            1953            1552           13433           14288            719              0               0               0       
      0.60          5.016308         44320           10357           10485            403             3004            2082            1560           11639           12433            638              0               0               0       
      0.70          5.016308         44105           10908           11008            432             3119            2188            1558           10973           11804            611              0               0               0       
      0.80          5.016308         43763           11602           11725            468             3060            2202            1459           10338           11073            674              0               0               0       
      0.90          5.016308         43350           12423           12523            510             3360            2476            1522            9217           10001            569              0               0               0       
      1.00          5.016308         43124           12473           12569            518             3559            2592            1531            8968            9839            552              0               0               0       
      1.10          5.016308         42808           12640           12724            529             3667            2637            1509            8693            9639            563              0               0               0       
      1.20          5.016308         42461           12694           12778            535             3866            2842            1525            8440            9380            541              0               0               0       
      1.30          5.016308         42152           12644           12704            535             4020            2893            1519            8336            9403            547              0               0               0       
      1.40          5.016308         42069           12746           12816            542             4140            2911            1527            8114            9273            532              0               0               0       
      1.50          5.016308         41808           12216           12249            520             4005            2828            1448            8713            9886            617              66              37              16      
      1.60          5.016308         41430           12180           12214            518             4556            3204            1547            8264            9582            536              0               0               0       
      1.70          5.016308         41187           12125           12209            515             4663            3248            1542            8212            9543            544              0               0               0       
      1.80          5.016308         40922           11619           11757            494             4813            3263            1538            8568            9980            569              0               0               0       
      1.90          5.016308         40799           11851           11997            503             4765            3181            1511            8384            9822            587              0               0               0       
      2.00          5.016308         40808           11895           12007            504             5104            3284            1560            8001            9709            537              0               0               0       
      2.10          5.016308         40723           11798           11958            501             5080            3188            1540            8122            9854            560              0               0               0       
      2.20          5.016308         40726           11870           11981            503             5132            3222            1549            7998            9797            549              0               0               0       
      2.30          5.016308         40635           11888           11988            504             5211            3259            1561            7901            9753            536              0               0               0       
      2.40          5.016308         40422           11723           11830            497             5286            3267            1560            7991            9903            544              0               0               0       
      2.50          5.016308         40377           11604           11715            492             5386            3262            1566            8010           10023            543              0               0               0       
      2.60          5.016308         40233           11439           11582            484             5573            3354            1584            7988           10064            533              0               0               0       
      2.70          5.016308         40029           11018           11118            464             5620            3426            1574            8362           10456            563              0               0               0       
      2.80          5.016308         39917           11345           11522            479             5716            3447            1580            7939           10031            542              0               0               0       
      2.90          5.016308         40053           11803           12023            501             5769            3343            1581            7428            9634            519              0               0               0       
      3.00          5.016308         39963           11633           11813            493             5724            3247            1559            7643            9940            549              0               0               0       
      3.10          5.016308         40001           11648           11833            495             5686            3215            1556            7666            9952            550              0               0               0       
      3.20          5.016308         40128           11435           11592            486             5566            3153            1527            7924           10223            570              75              32              18      
      3.30          5.016308         40006           11438           11613            485             5792            3300            1575            7770           10087            541              0               0               0       
      3.40          5.016308         39676           11220           11415            475             5939            3443            1589            7841           10142            537              0               0               0       
      3.50          5.016308         39456           10827           10975            455             6003            3494            1583            8170           10531            563              0               0               0       
      3.60          5.016308         39315           10615           10721            444             6040            3541            1575            8345           10738            582              0               0               0       
      3.70          5.016308         39232           10771           10900            450             6144            3568            1581            8085           10532            570              0               0               0       
      3.80          5.016308         39280           11025           11185            461             6233            3518            1593            7742           10297            547              0               0               0       
      3.90          5.016308         39301           11397           11536            478             6211            3397            1587            7392           10067            536              0               0               0       
      4.00          5.016308         39547           11120           11262            468             6132            3299            1574            7748           10439            559              0               0               0       
      4.10          5.016308         39485           10939           11084            461             6081            3319            1564            7980           10597            576              0               0               0       
      4.20          5.016308         39264           10941           11127            462             6156            3402            1573            7903           10471            566              0               0               0       
      4.30          5.016308         39324           10929           11154            461             6229            3509            1592            7842           10337            548              0               0               0       
      4.40          5.016308         39249           11157           11399            471             6230            3500            1591            7613           10101            539              0               0               0       
      4.50          5.016308         39268           10906           11098            459             6155            3383            1566            7939           10519            576              0               0               0       
      4.60          5.016308         39226           10892           11091            458             6340            3436            1594            7768           10473            549              0               0               0       
      4.70          5.016308         38961           10812           10960            455             6455            3588            1603            7733           10452            543              0               0               0       
      4.80          5.016308         38880           10656           10878            452             6433            3620            1590            7911           10502            559              0               0               0       
      4.90          5.016308         38944           10944           11232            467             6324            3527            1564            7732           10241            570              0               0               0       
      5.00          5.016308         39077           10933           11313            469             6467            3470            1580            7600           10217            552              0               0               0       
      5.10          5.016308         39036           11059           11468            475             6539            3468            1588            7402           10064            538              0               0               0       
      5.20          5.016308         39033           10884           11298            467             6488            3420            1581            7628           10282            553              0               0               0       
      5.30          5.016308         38960           10856           11167            464             6482            3388            1575            7662           10445            562              0               0               0       
      5.40          5.016308         39017           10629           10896            452             6549            3393            1583            7822           10711            566              0               0               0       
      5.50          5.016308         38888           10448           10736            443             6549            3375            1570            8003           10889            588              0               0               0       
      5.60          5.016308         38784           10595           10926            448             6734            3472            1601            7671           10602            552              0               0               0       
      5.70          5.016308         38784           10759           11093            454             6718            3479            1598            7523           10428            549              0               0               0       
      5.80          5.016308         38865           10704           11159            455             6767            3485            1615            7529           10356            531              0               0               0       
      5.90          5.016308         38846           10442           10773            442             6694            3459            1595            7864           10768            564              0               0               0       
      6.00          5.016308         38654           10563           10856            446             6734            3583            1596            7703           10561            559              0               0               0       
      6.10          5.016308         38675           10617           11116            454             6687            3546            1584            7696           10338            563              0               0               0       
      6.20          5.016308         38651           10513           11019            451             6651            3540            1585            7836           10441            565              0               0               0       
      6.30          5.016308         38813           10735           11276            462             6652            3497            1588            7613           10227            551              0               0               0       
      6.40          5.016308         39029           10633           11184            459             6502            3283            1560            7865           10533            582              0               0               0       
      6.50          5.016308         39261           10754           11364            467             6443            3176            1558            7803           10460            576              0               0               0       
      6.60          5.016308         39394           10862           11576            474             6494            3132            1573            7644           10292            554              0               0               0       
      6.70          5.016308         39329           10913           11726            479             6430            3134            1558            7657           10140            564              0               0               0       
      6.80          5.016308         39246           10786           11422            471             6487            3204            1577            7727           10374            553              0               0               0       
      6.90          5.016308         39312           10558           11214            461             6340            3110            1545            8102           10676            595              0               0               0       
      7.00          5.016308         39047            9976           10662            436             6609            3339            1583            8415           10999            582              0               0               0       
      7.10          5.016308         38732           10158           10879            442             6755            3553            1592            8087           10568            567              0               0               0       
      7.20          5.016308         38572            9978           10544            429             6756            3584            1589            8266           10872            583              0               0               0       
      7.30          5.016308         38572           10128           10745            435             6658            3546            1573            8214           10709            593              0               0               0       
      7.40          5.016308         38593           10131           10785            437             6738            3578            1579            8131           10637            585              0               0               0       
      7.50          5.016308         38512           10094           10874            438             6708            3492            1567            8126           10601            583              72              33              13      
      7.60          5.016308         38602           10077           10868            438             6793            3446            1584            8130           10686            579              0               0               0       
      7.70          5.016308         38761           10070           10833            437             6522            3328            1535            8325           10793            611              83              46              18      
      7.80          5.016308         38689           10198           10930            442             6708            3431            1580            8094           10639            579              0               0               0       
      7.90          5.016308         38708           10063           10747            437             6632            3426            1558            8305           10827            606              0               0               0       
      8.00          5.016308         38640            9991           10646            434             6809            3591            1591            8200           10763            576              0               0               0       
      8.10          5.016308         38456            9755           10460            423             6703            3579            1569            8542           10961            609              0               0               0       
      8.20          5.016308         38500           10053           10916            438             6793            3587            1579            8154           10497            584              0               0               0       
      8.30          5.016308         38332            9865           10626            428             6782            3588            1578            8353           10786            595              0               0               0       
      8.40          5.016308         38371            9929           10798            433             6839            3638            1587            8232           10564            581              0               0               0       
      8.50          5.016308         38377           10051           10912            437             6877            3631            1593            8072           10457            571              0               0               0       
      8.60          5.016308         38565           10279           11216            448             6930            3550            1602            7791           10234            551              0               0               0       
      8.70          5.016308         38621           10324           11272            450             6976            3478            1607            7700           10250            544              0               0               0       
      8.80          5.016308         38641           10201           11062            441             7162            3476            1635            7637           10462            525              0               0               0       
      8.90          5.016308         38664           10184           11035            440             6965            3365            1599            7851           10600            562              0               0               0       
      9.00          5.016308         38638            9803           10606            423             6826            3370            1577            8371           11024            601              0               0               0       
      9.10          5.016308         38559            9952           10799            431             6885            3360            1593            8163           10841            577              0               0               0       
      9.20          5.016308         38684           10173           11070            442             6888            3359            1587            7939           10571            572              0               0               0       
      9.30          5.016308         38612           10018           10925            435             6910            3356            1591            8072           10719            575              0               0               0       
      9.40          5.016308         38604           10038           10883            435             6879            3363            1588            8083           10754            578              0               0               0       
      9.50          5.016308         38589           10193           11080            443             7002            3355            1600            7805           10565            558              0               0               0       
      9.60          5.016308         38479           10343           11341            452             7078            3408            1620            7579           10251            529              0               0               0       
      9.70          5.016308         38635           10341           11324            452             6951            3287            1587            7708           10389            562              0               0               0       
      9.80          5.016308         38651           10175           11192            444             7009            3314            1598            7816           10494            559              0               0               0       
