      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         45227            6317            6056            273             2032            2322            1411           16119           16087            892             532             535              25      
      0.10          5.016308         45523            8411            8069            271             1997            2215            1657           14592           14716            673              0               0               0       
      0.20          5.016308         45967            8758            8406            287             1775            1849            1642           14467           14745            672              0               0               0       
      0.30          5.016308         46232            8916            8599            303             1691            1688            1621           14393           14713            677              0               0               0       
      0.40          5.016308         46215            9150            8762            319             1668            1688            1591           14182           14550            691              0               0               0       
      0.50          5.016308         46014            9843            9504            354             1812            1790            1588           13345           13706            659              0               0               0       
      0.60          5.016308         45887           11378           11035            422             1843            1822            1563           11779           12143            616              0               0               0       
      0.70          5.016308         45657           12348           12059            471             1948            1919            1543           10704           11022            587              0               0               0       
      0.80          5.016308         45363           13528           13237            528             2085            2002            1509            9387            9761            564              0               0               0       
      0.90          5.016308         45062           14473           14052            574             2302            2147            1540            8225            8801            487              0               0               0       
      1.00          5.016308         44856           14144           13766            568             2383            2239            1515            8473            8995            518              0               0               0       
      1.10          5.016308         44767           14139           13716            574             2334            2179            1445            8527            9105            582              0               0               0       
      1.20          5.016308         44233           14332           13957            586             2643            2531            1529            8025            8512            486              0               0               0       
      1.30          5.016308         43886           13751           13385            564             2789            2719            1531            8460            8896            506              0               0               0       
      1.40          5.016308         43558           13819           13396            566             2969            2853            1537            8212            8751            498              0               0               0       
      1.50          5.016308         43386           13845           13450            568             3042            2910            1531            8113            8640            502              0               0               0       
      1.60          5.016308         43222           13189           12847            542             3126            2899            1518            8685            9254            541              0               0               0       
      1.70          5.016308         43028           13245           12849            541             3272            3031            1537            8483            9120            523              0               0               0       
      1.80          5.016308         43006           12875           12514            525             3221            2947            1513            8904            9539            563              0               0               0       
      1.90          5.016308         42975           13328           12997            543             3276            2934            1529            8396            9069            529              0               0               0       
      2.00          5.016308         42823           12993           12685            527             3446            3021            1555            8561            9294            519              0               0               0       
      2.10          5.016308         42907           13167           12884            533             3451            3036            1557            8382            9080            511              0               0               0       
      2.20          5.016308         43034           12999           12702            525             3327            2919            1544            8674            9379            532              0               0               0       
      2.30          5.016308         43162           13021           12737            526             3295            2866            1547            8684            9397            528              0               0               0       
      2.40          5.016308         43145           13052           12753            527             3280            2840            1528            8668            9407            546              0               0               0       
      2.50          5.016308         43398           13663           13362            553             3217            2780            1540            8120            8858            508              0               0               0       
      2.60          5.016308         43696           13897           13597            563             3105            2624            1535            7998            8779            503              0               0               0       
      2.70          5.016308         43927           13703           13431            556             2916            2435            1517            8381            9134            528              0               0               0       
      2.80          5.016308         44011           13709           13446            557             2971            2474            1538            8320            9080            506              0               0               0       
      2.90          5.016308         44023           13390           13142            545             2905            2433            1513            8705            9425            543              0               0               0       
      3.00          5.016308         43906           13665           13433            557             3002            2488            1525            8333            9079            519              0               0               0       
      3.10          5.016308         43777           13452           13200            549             3050            2623            1539            8498            9177            513              0               0               0       
      3.20          5.016308         43712           13044           12811            531             3050            2636            1527            8906            9553            543              0               0               0       
      3.30          5.016308         43389           13443           13188            546             3149            2795            1539            8408            9017            516              0               0               0       
      3.40          5.016308         43330           13368           13088            543             3190            2853            1542            8442            9059            516              0               0               0       
      3.50          5.016308         43464           13240           12993            538             3108            2765            1525            8652            9242            538              0               0               0       
      3.60          5.016308         43553           13345           13117            544             3069            2697            1520            8586            9186            537              0               0               0       
      3.70          5.016308         43635           13314           13013            542             3042            2608            1510            8644            9379            549              0               0               0       
      3.80          5.016308         43679           13344           13060            545             3049            2602            1515            8607            9338            541              0               0               0       
      3.90          5.016308         43599           13171           12922            539             3103            2678            1530            8726            9400            532              0               0               0       
      4.00          5.016308         43343           12973           12777            529             3235            2787            1533            8792            9436            539              0               0               0       
      4.10          5.016308         43312           12975           12785            527             3199            2816            1539            8826            9399            535              0               0               0       
      4.20          5.016308         43225           12788           12596            518             3241            2807            1543            8971            9597            540              0               0               0       
      4.30          5.016308         43198           12788           12580            516             3195            2792            1521            9017            9628            564              0               0               0       
      4.40          5.016308         43261           12706           12532            512             3298            2851            1558            8996            9617            531              0               0               0       
      4.50          5.016308         43339           13139           12950            529             3306            2792            1552            8555            9258            520              0               0               0       
      4.60          5.016308         43544           13237           13062            537             3204            2664            1542            8559            9274            522              0               0               0       
      4.70          5.016308         43426           12806           12590            520             3214            2733            1540            8980            9677            541              0               0               0       
      4.80          5.016308         43215           12702           12489            515             3227            2908            1545            9071            9603            541              0               0               0       
      4.90          5.016308         43026           12813           12578            518             3344            2967            1538            8843            9455            545              0               0               0       
