      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         28399            3450            3315            184            10003            9942            1671           11547           11743            746              0               0               0       
      0.10          5.016308         28324            3763            3639            174            10484           10418            1783           10753           10943            644              0               0               0       
      0.20          5.016308         28619            3866            3764            164            10273           10209            1790           10861           11027            647              0               0               0       
      0.30          5.016308         29031            3985            3876            167             9951            9879            1758           11064           11245            676              0               0               0       
      0.40          5.016308         29437            4063            3928            173             9625            9539            1713           11312           11533            715              0               0               0       
      0.50          5.016308         29791            4250            4157            186             8992            8943            1604           11758           11900            811              0               0               0       
      0.60          5.016308         30132            5056            5038            228             8848            8783            1588           11096           11179            785              0               0               0       
      0.70          5.016308         30374            6531            6544            303             8797            8786            1599            9613            9617            689              59              53              10      
      0.80          5.016308         30692            7235            7324            345             8354            8351            1540            9109            9033            667             302             292              49      
      0.90          5.016308         30918            8178            8289            397             8073            8092            1486            8749            8619            718              0               0               0       
      1.00          5.016308         31229            8360            8489            412             7706            7658            1415            8804            8700            750             130             153              24      
      1.10          5.016308         31514            9199            9350            460             8185            8168            1533            7616            7482            608              0               0               0       
      1.20          5.016308         31855            9440            9546            476             8112            8079            1528            7448            7375            597              0               0               0       
      1.30          5.016308         32059            9718            9798            495             7960            7923            1514            7261            7219            582              61              60              10      
      1.40          5.016308         32208            9610            9705            493             7991            7933            1520            7399            7362            588              0               0               0       
      1.50          5.016308         32414           10210           10303            528             8104            8055            1560            6686            6642            513              0               0               0       
      1.60          5.016308         32684            9811            9917            510             7428            7399            1429            7653            7612            645             108              72              17      
      1.70          5.016308         32801            9908            9998            517             7467            7394            1450            7625            7608            634              0               0               0       
      1.80          5.016308         32935           10003           10089            524             7678            7648            1508            7319            7263            569              0               0               0       
      1.90          5.016308         32990            9628            9771            507             7054            6909            1370            8222            8237            705              96              83              19      
      2.00          5.016308         33084            9520            9644            501             6395            6304            1265            8332            8362            698             753             690             137      
      2.10          5.016308         33197            9729            9816            512             6810            6661            1354            7930            7999            639             531             524              96      
      2.20          5.016308         33386           10044           10129            531             7282            7090            1445            7577            7673            605              97             108              20      
      2.30          5.016308         33444            9920            9998            525             7341            7222            1460            7661            7717            605              78              63              11      
      2.40          5.016308         33503           10076           10173            535             7462            7275            1479            7396            7470            568              66              82              19      
      2.50          5.016308         33562           10251           10309            544             7397            7257            1476            7352            7434            581              0               0               0       
      2.60          5.016308         33634           10270           10350            547             7419            7329            1488            7311            7321            566              0               0               0       
      2.70          5.016308         33611           10088           10151            536             7400            7324            1485            7512            7525            580              0               0               0       
      2.80          5.016308         33724           10045           10088            534             7291            7216            1468            7664            7696            599              0               0               0       
      2.90          5.016308         33966            9314            9310            494             6852            6846            1394            8346            8312            672             488             532              41      
      3.00          5.016308         33955            9813            9913            524             6634            6594            1352            8117            8092            638             436             401              87      
      3.10          5.016308         34178            9883            9922            528             6694            6649            1367            8300            8316            681             123             113              25      
      3.20          5.016308         34337           10703           10732            574             7163            7055            1475            7087            7158            541              47              55              11      
      3.30          5.016308         34372           10008           10078            538             6804            6658            1397            7986            8049            621             202             215              45      
      3.40          5.016308         34384            9655            9740            521             6529            6439            1360            8730            8745            703              86              76              17      
      3.50          5.016308         34513            9509            9604            513             6079            6036            1272            9085            9058            758             327             302              58      
      3.60          5.016308         34530            9799            9866            528             6506            6408            1365            8455            8521            666             240             205              42      
      3.70          5.016308         34640           10015           10085            540             6795            6657            1412            8128            8195            638              62              63              11      
      3.80          5.016308         34802            9720            9815            523             6691            6566            1399            8589            8619            679              0               0               0       
      3.90          5.016308         34817            9236            9324            496             6067            5934            1263            9155            9227            734             542             515             108      
      4.00          5.016308         34767            9718            9788            521             6334            6144            1336            8667            8754            683             281             314              61      
      4.10          5.016308         34827            9739            9799            521             6619            6456            1407            8642            8745            673              0               0               0       
      4.20          5.016308         34808            9165            9267            491             6178            6040            1313            9209            9218            747             448             475              50      
      4.30          5.016308         34769            9417            9506            503             6607            6501            1399            8739            8782            648             237             211              51      
      4.40          5.016308         34832           10166           10209            542             6965            6868            1471            7791            7831            570              78              92              18      
      4.50          5.016308         34820            9819            9884            524             6608            6548            1401            8321            8324            623             252             244              53      
      4.60          5.016308         34709            9944            9988            530             6461            6405            1378            8347            8329            634             248             278              59      
      4.70          5.016308         34785            9663            9668            513             6475            6402            1382            8790            8866            692              72              64              14      
      4.80          5.016308         34761           10159           10171            540             6679            6576            1419            7958            8050            599             204             203              43      
      4.90          5.016308         34924           10464           10497            557             6690            6602            1429            7703            7725            583             143             176              32      
      5.00          5.016308         34880           10446           10451            557             6442            6362            1390            7818            7877            595             294             310              59      
      5.10          5.016308         35028           10547           10604            564             6662            6631            1436            7742            7713            589              49              52              12      
      5.20          5.016308         35069           10546           10590            564             6488            6511            1404            7966            7899            633              0               0               0       
      5.30          5.016308         35074           10787           10845            578             6692            6733            1448            7467            7367            565              54              55              10      
      5.40          5.016308         35081           10294           10367            552             6560            6653            1428            8146            7980            621              0               0               0       
      5.50          5.016308         35066           10164           10280            546             6676            6733            1454            8160            7987            601              0               0               0       
      5.60          5.016308         35130           10150           10235            544             6010            6086            1312            8608            8433            693             232             246              52      
      5.70          5.016308         35113            8685            8856            469             5796            5902            1283            9082            8885            742             1437            1357            107      
      5.80          5.016308         35173           10023           10081            538             5924            5950            1299            8652            8531            675             401             438              89      
      5.90          5.016308         35193           10568           10610            568             6486            6620            1435            7893            7707            588              53              63              10      
      6.00          5.016308         35308           10474           10549            565             6172            6312            1377            8354            8139            659              0               0               0       
      6.10          5.016308         35420           10429           10461            562             6251            6393            1403            8261            8093            625              59              53              11      
      6.20          5.016308         35601           10475           10534            565             6281            6367            1401            8177            8040            621              67              59              14      
      6.30          5.016308         35672           10544           10586            568             5922            6032            1327            8195            8055            635             339             327              71      
      6.40          5.016308         35686            9943            9896            533             6020            6066            1340            8727            8667            699             310             371              29      
      6.50          5.016308         35800           11300           11334            610             6750            6741            1467            6950            6925            524              0               0               0       
      6.60          5.016308         35651           10002           10039            540             6005            6027            1289            8626            8597            699             367             337              73      
      6.70          5.016308         35604           10679           10711            578             6827            6702            1443            7445            7516            567              49              71              13      
      6.80          5.016308         35726           10903           10985            592             6714            6572            1431            7270            7325            553             113             118              25      
      6.90          5.016308         35653           10304           10421            560             6225            6079            1363            8276            8322            639             195             178              39      
      7.00          5.016308         35642           10285           10276            554             6097            5953            1338            8618            8771            709              0               0               0       
      7.10          5.016308         35653           10505           10500            566             6374            6225            1402            8121            8275            633              0               0               0       
      7.20          5.016308         35558           10714           10693            577             6535            6417            1433            7751            7890            591              0               0               0       
      7.30          5.016308         35591           10266           10228            552             5952            5844            1310            8330            8480            646             452             448              93      
      7.40          5.016308         35744           10208           10250            551             5764            5769            1285            8792            8790            724             236             191              41      
      7.50          5.016308         35633           10220           10278            553             5514            5454            1229            8784            8814            718             482             454             101      
      7.60          5.016308         35753           10093           10147            547             5652            5630            1265            8318            8380            668             937             843             121      
      7.70          5.016308         35868           10860           10856            588             5926            5773            1313            8022            8164            654             192             207              46      
      7.80          5.016308         35780           10944           10979            595             5974            5933            1335            7863            7932            629             219             156              42      
      7.90          5.016308         35832           10256           10272            558             6073            5980            1349            8263            8369            650             408             379              44      
      8.00          5.016308         35838            9939            9892            539             6055            5987            1348            8555            8650            678             451             471              36      
      8.10          5.016308         35922            9504            9615            519             6094            5965            1350            8952            9002            708             450             418              24      
      8.20          5.016308         35893            9580            9628            521             5888            5757            1311            8968            9079            695             564             536              74      
      8.30          5.016308         35861            9628            9668            524             5902            5793            1320            9230            9292            704             240             247              53      
      8.40          5.016308         35927           10406           10366            565             5641            5560            1268            8479            8574            701             474             500              67      
      8.50          5.016308         36034           10729           10684            582             6068            6012            1371            8033            8134            612             170             170              36      
      8.60          5.016308         36030            9326            9358            507             5496            5519            1264            9570            9533            757             608             590              73      
      8.70          5.016308         35875           10468           10486            569             6001            6063            1371            8531            8451            661              0               0               0       
      8.80          5.016308         35902           10149           10172            552             5776            5788            1309            9021            8980            730              54              60              10      
      8.90          5.016308         35875           10969           10965            596             6467            6467            1416            7477            7473            568              87              95              21      
      9.00          5.016308         35956           10285           10319            560             5689            5704            1273            8602            8602            681             424             375              87      
      9.10          5.016308         35990            9907            9878            537             5664            5740            1288            9429            9382            776              0               0               0       
      9.20          5.016308         36130            9820            9848            534             5576            5659            1282            9432            9320            748             172             173              37      
