      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         41497            7239            7147            349             3822            3971            1427           13939           13882            825              0               0               0       
      0.10          5.016308         41552            7420            7301            281             4103            3864            1616           13477           13835            704              0               0               0       
      0.20          5.016308         41990            7177            7117            262             3944            3436            1613           13879           14447            726              0               0               0       
      0.30          5.016308         42336            7372            7294            275             3774            3063            1568           13854           14643            758              0               0               0       
      0.40          5.016308         42564            7882            7758            300             3770            2915            1570           13348           14327            731              0               0               0       
      0.50          5.016308         42630            8034            7899            313             3725            2790            1545           13241           14311            743              0               0               0       
      0.60          5.016308         42597            9824            9732            394             3806            2805            1542           11370           12463            665              0               0               0       
      0.70          5.016308         42543           10411           10302            425             3794            2727            1513           10738           11927            642              57              44              21      
      0.80          5.016308         42360           11110           11002            462             3916            2795            1516            9974           11203            623              0               0               0       
      0.90          5.016308         42111           11826           11696            500             3924            2873            1475            9250           10431            626              0               0               0       
      1.00          5.016308         41986           12242           12104            524             3877            2826            1427            8753            9965            601             128             105              49      
      1.10          5.016308         41774           12205           12055            527             4139            3052            1493            8656            9893            581              0               0               0       
      1.20          5.016308         41651           12054           11891            524             4162            3087            1459            8784           10022            618              0               0               0       
      1.30          5.016308         41313           12102           11940            529             4104            3078            1408            8794            9982            664              0               0               0       
      1.40          5.016308         40982           12416           12253            545             4453            3306            1465            8075            9391            574              56              50              17      
      1.50          5.016308         40862           12234           12102            540             4445            3294            1432            8235            9546            607              86              58              22      
      1.60          5.016308         40506           12314           12166            544             4695            3451            1453            7798            9223            543             193             160              61      
      1.70          5.016308         40283           11820           11758            524             5002            3654            1510            8178            9588            567              0               0               0       
      1.80          5.016308         40066           11817           11699            522             4905            3537            1465            8005            9590            553             273             174              61      
      1.90          5.016308         39947           11872           11774            525             5310            3832            1535            7818            9394            541              0               0               0       
      2.00          5.016308         39824           11544           11367            507             5133            3661            1469            8263            9893            601              60              79              24      
      2.10          5.016308         39736           11479           11372            506             5431            3816            1533            8090            9812            562              0               0               0       
      2.20          5.016308         39418           11605           11521            510             5578            3885            1537            7750            9560            538              67              34              16      
      2.30          5.016308         39223           11483           11357            502             5679            3947            1547            7838            9696            552              0               0               0       
      2.40          5.016308         39244           11129           11035            486             5641            3899            1520            8230           10066            595              0               0               0       
      2.50          5.016308         39228           11064           10991            484             5732            3832            1520            8204           10177            597              0               0               0       
      2.60          5.016308         39081           10644           10577            465             5749            3825            1505            8551           10542            613              56              56              18      
      2.70          5.016308         38691           10467           10411            456             5873            3920            1513            8528           10574            598             132              95              34      
      2.80          5.016308         38658           10866           10820            474             6224            4118            1570            7910           10062            557              0               0               0       
      2.90          5.016308         38595           10746           10688            468             6288            4098            1568            7966           10214            565              0               0               0       
      3.00          5.016308         38543           10874           10812            474             6291            4078            1559            7835           10110            568              0               0               0       
      3.10          5.016308         38361           10934           10926            478             6379            4041            1560            7687           10033            563              0               0               0       
      3.20          5.016308         38299           10516           10499            460             6397            4000            1554            8087           10501            587              0               0               0       
      3.30          5.016308         38439           10951           10946            480             6472            4002            1558            7577           10052            563              0               0               0       
      3.40          5.016308         38274           10589           10420            461             6369            3983            1538            8042           10597            602              0               0               0       
      3.50          5.016308         38213           10654           10671            468             6585            4084            1563            7761           10245            570              0               0               0       
      3.60          5.016308         38095           10554           10600            463             6753            4173            1584            7693           10227            554              0               0               0       
      3.70          5.016308         37987           10260           10260            448             6760            4134            1564            7980           10606            589              0               0               0       
      3.80          5.016308         37691           10265           10238            447             6893            4253            1576            7842           10509            578              0               0               0       
      3.90          5.016308         37547           10103           10094            441             6738            4152            1536            8066           10693            603              93              61              21      
      4.00          5.016308         37436           10434           10431            456             7049            4359            1586            7517           10210            559              0               0               0       
      4.10          5.016308         37265           10421           10457            457             7092            4407            1586            7487           10136            558              0               0               0       
      4.20          5.016308         37115           10107           10154            444             7099            4406            1574            7727           10397            570              67              43              13      
      4.30          5.016308         37102           10002           10066            440             7049            4349            1549            7853           10539            594              96              46              18      
      4.40          5.016308         36921           10176           10266            448             7162            4404            1558            7662           10330            595              0               0               0       
      4.50          5.016308         37134           10161           10298            448             7172            4298            1558            7667           10404            595              0               0               0       
      4.60          5.016308         37050           10160           10339            449             7421            4332            1600            7419           10329            552              0               0               0       
      4.70          5.016308         37050           10256           10425            453             7411            4301            1588            7333           10274            560              0               0               0       
