      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         42305            7129            7038            337             3473            3559            1418           14398           14403            846              0               0               0       
      0.10          5.016308         41426            7593            7402            279             3727            3249            1558           13680           14349            764              0               0               0       
      0.20          5.016308         42723            7747            7521            275             3712            2771            1597           13541           14708            729              0               0               0       
      0.30          5.016308         43090            7710            7507            280             3612            2455            1579           13678           15038            742              0               0               0       
      0.40          5.016308         42988            8067            7896            301             3644            2443            1573           13289           14661            727              0               0               0       
      0.50          5.016308         42771            8679            8501            331             3698            2474            1560           12623           14025            710              0               0               0       
      0.60          5.016308         42398            9415            9256            367             3821            2542            1552           11764           13202            682              0               0               0       
      0.70          5.016308         42005           10063            9907            399             4120            2848            1577           10817           12245            625              0               0               0       
      0.80          5.016308         41613           10231           10110            412             4264            3046            1559           10505           11844            630              0               0               0       
      0.90          5.016308         41208           10878           10623            442             4457            3237            1561            9665           11140            598              0               0               0       
      1.00          5.016308         40800           11303           11092            465             4331            3183            1468            9366           10725            668              0               0               0       
      1.10          5.016308         40333           10967           10769            456             4342            3241            1433            9568           10897            675             123              93              37      
      1.20          5.016308         40062           11159           10972            467             4760            3519            1516            9081           10509            618              0               0               0       
      1.30          5.016308         39761           11128           10937            468             4995            3562            1507            8748           10389            582             129             112              44      
      1.40          5.016308         39347           11141           10959            470             4833            3439            1444            9026           10602            687              0               0               0       
      1.50          5.016308         39170           11279           11097            477             5155            3575            1481            8423           10217            607             143             111              36      
      1.60          5.016308         38612           11304           11056            476             5796            3911            1570            7801            9966            535              99              67              20      
      1.70          5.016308         38713           11099           10887            468             5962            3978            1590            7939           10135            543              0               0               0       
      1.80          5.016308         38497           10718           10527            452             5172            3424            1375            8910           10874            707             200             175              67      
      1.90          5.016308         38130           10392           10215            437             5687            3721            1472            8649           10867            616             272             197              76      
      2.00          5.016308         38091           10120            9902            422             6091            3959            1538            8639           11034            608             150             105              33      
      2.10          5.016308         37591           10101            9886            419             6335            4186            1545            8303           10768            586             261             160              51      
      2.20          5.016308         37303            9853            9638            407             6195            4091            1508            8803           11169            654             149             102              32      
