      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         44565            8318            8065            374             2443            2496            1408           14239           14439            819              0               0               0       
      0.10          5.016308         44774            8113            7884            270             2517            2421            1651           14370           14695            680              0               0               0       
      0.20          5.016308         45244            8013            7778            269             2275            2020            1626           14712           15202            706              0               0               0       
      0.30          5.016308         45498            8210            7927            283             2189            1878            1613           14601           15195            705              0               0               0       
      0.40          5.016308         45479            8789            8578            313             2184            1883            1600           14027           14539            688              0               0               0       
      0.50          5.016308         45437            9718            9431            355             2197            1914            1585           13085           13655            661              0               0               0       
      0.60          5.016308         45314           11048           10773            415             2316            1957            1576           11636           12270            610              0               0               0       
      0.70          5.016308         45076           11601           11297            445             2339            1995            1536           11060           11708            620              0               0               0       
      0.80          5.016308         44911           13498           13198            531             2477            2122            1543            9025            9680            527              0               0               0       
      0.90          5.016308         44658           12732           12453            509             2532            2206            1522            9736           10341            570              0               0               0       
      1.00          5.016308         44310           13201           12909            535             2658            2312            1495            9141            9779            571              0               0               0       
      1.10          5.016308         44060           13314           13031            547             2851            2459            1508            8835            9510            546              0               0               0       
      1.20          5.016308         43821           13903           13651            578             3010            2513            1511            8087            8836            512              0               0               0       
      1.30          5.016308         43704           13558           13270            566             3023            2464            1491            8419            9266            544              0               0               0       
      1.40          5.016308         43631           14097           13854            592             3163            2598            1523            7740            8548            486              0               0               0       
      1.50          5.016308         43526           13338           13083            561             3053            2487            1443            8548            9386            573              61              44              24      
      1.60          5.016308         43379           13849           13587            583             3359            2692            1519            7792            8721            499              0               0               0       
      1.70          5.016308         43150           13305           13027            558             3437            2711            1513            8258            9262            530              0               0               0       
      1.80          5.016308         42825           13130           12886            548             3636            2874            1532            8234            9240            521              0               0               0       
      1.90          5.016308         42610           12519           12297            520             3720            2944            1521            8761            9759            560              0               0               0       
      2.00          5.016308         42299           12536           12324            518             3864            3090            1543            8600            9586            540              0               0               0       
      2.10          5.016308         42039           12536           12329            516             3989            3236            1554            8475            9435            531              0               0               0       
      2.20          5.016308         41854           12195           11912            498             3953            3226            1529            8852            9862            574              0               0               0       
      2.30          5.016308         41999           12698           12463            519             4047            3242            1549            8255            9295            533              0               0               0       
      2.40          5.016308         42196           12869           12609            524             3918            3027            1526            8213            9364            551              0               0               0       
      2.50          5.016308         42326           12857           12623            526             3974            2961            1539            8169            9416            536              0               0               0       
      2.60          5.016308         42266           12702           12420            519             3907            2894            1522            8391            9686            560              0               0               0       
      2.70          5.016308         42407           13042           12775            532             3974            2882            1540            7984            9343            529              0               0               0       
      2.80          5.016308         42396           12816           12558            523             3940            2813            1531            8244            9629            547              0               0               0       
      2.90          5.016308         42530           12929           12660            527             3928            2762            1535            8143            9578            539              0               0               0       
      3.00          5.016308         42599           12960           12682            530             3891            2713            1533            8149            9605            538              0               0               0       
      3.10          5.016308         42622           12947           12664            531             3863            2753            1536            8190            9583            534              0               0               0       
      3.20          5.016308         42443           12665           12418            520             3903            2855            1527            8432            9727            554              0               0               0       
      3.30          5.016308         42388           13005           12775            536             3954            2877            1540            8041            9348            525              0               0               0       
      3.40          5.016308         42330           12831           12613            531             3981            2855            1527            8188            9532            543              0               0               0       
