      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         16892             0               0               0             16656           16638            2054           16656           16638            2054           -8312           -8276           -1507     
      0.10          5.016308         16699            1066            999              49            16083           16121            2066            7851            7880            486              0               0               0       
      0.20          5.016308         17057            1107            1043             47            16095           16030            2080            7798            7927            474              0               0               0       
      0.30          5.016308         17354            1080            1016             46            15668           15559            2023            8252            8425            532              0               0               0       
      0.40          5.016308         17644            1135            1079             50            15297           15138            1976            8568            8783            575              0               0               0       
      0.50          5.016308         17966            1389            1354             63            15210           15023            1972            8401            8623            566              0               0               0       
      0.60          5.016308         18277            1526            1484             71            14969           14741            1940            8505            8775            590              0               0               0       
      0.70          5.016308         18628            1846            1825             88            14994           14672            1948            8100            8425            555              60              78              10      
      0.80          5.016308         18753            2531            2492            123            14360           14023            1859            8027            8364            604              82             121              15      
      0.90          5.016308         19063            3194            3148            160            14530           14205            1892            7135            7521            534             141             126              15      
      1.00          5.016308         19210            3842            3773            194            14446           14051            1880            6390            6851            487             322             325              40      
      1.10          5.016308         19299            3611            3569            186            12968           12618            1686            7378            7802            596             1043            1011            133      
      1.20          5.016308         19538            3994            3923            208            13500           13099            1761            6922            7427            561             584             551              71      
      1.30          5.016308         19592            3735            3679            196            12446           11982            1627            7672            8162            634             1147            1177            144      
      1.40          5.016308         19757            2728            2679            144            10954           10647            1437            9823           10267            842             1495            1407            178      
      1.50          5.016308         19898            4168            4054            221            11153           10732            1466            7230            7831            625             2449            2383            289      
      1.60          5.016308         20101            3834            3753            205            12987           12517            1696            6764            7361            565             1415            1369            135      
      1.70          5.016308         20242            4162            4018            222            12695           12239            1667            7298            7898            610             845             845             102      
      1.80          5.016308         20335            3006            2920            160             9408            9209            1260           10248           10687            895             2338            2184            286      
      1.90          5.016308         20547            3677            3614            199            11801           11292            1557            8112            8741            674             1410            1353            171      
      2.00          5.016308         20440            3213            3081            172            11136           10630            1460            9141            9847            777             1510            1442            192      
      2.10          5.016308         20599            3335            3259            180            11455           10887            1511            8996            9613            753             1214            1241            157      
      2.20          5.016308         20889            3553            3418            191            10336            9947            1370            9649           10241            852             1462            1394            188      
      2.30          5.016308         21081            4230            4126            230            10685           10233            1420            8641            9264            767             1444            1377            184      
      2.40          5.016308         21208            4185            4090            228            11725           11159            1565            8291            9021            708             799             730             100      
      2.50          5.016308         21349            4480            4331            243            11738           11093            1565            6773            7608            564             2009            1968            229      
      2.60          5.016308         21140            4180            4063            227            12835           12267            1699            6789            7560            554             1196            1110            121      
      2.70          5.016308         21346            4536            4386            246            11626           10998            1533            7181            8027            606             1657            1589            216      
      2.80          5.016308         21333            4342            4166            234            10754           10175            1409            8607            9398            787             1297            1261            171      
      2.90          5.016308         21294            4189            4038            227            10370            9706            1370            9202           10029            850             1239            1227            154      
      3.00          5.016308         21353            3890            3762            211            11481           10775            1524            7787            8695            635             1842            1768            231      
      3.10          5.016308         21567            4257            4120            231            12109           11354            1598            7207            8172            590             1427            1354            182      
      3.20          5.016308         21488            4809            4655            261            12453           11627            1641            6796            7781            578             942             937             121      
      3.30          5.016308         21576            4638            4494            253            13146           12294            1728            6618            7652            542             598             560              78      
      3.40          5.016308         21430            3964            3821            216            10795            9980            1422            8402            9444            728             1839            1755            235      
      3.50          5.016308         21646            4684            4585            258            12334           11563            1627            6167            7215            521             1815            1637            195      
      3.60          5.016308         21428            4877            4763            269            12510           11560            1645            6385            7490            531             1228            1187            156      
      3.70          5.016308         21586            4498            4336            247            11834           11030            1563            7290            8311            622             1378            1323            169      
      3.80          5.016308         21691            4452            4361            246            10776            9917            1413            8393            9419            760             1379            1303            182      
      3.90          5.016308         21491            4494            4417            249             9613            8808            1267            9931           10823            968             962             952             117      
      4.00          5.016308         21576            4555            4466            252            10887           10003            1433            8561            9578            782             997             953             134      
      4.10          5.016308         21711            4417            4305            244            11636           10626            1529            7351            8497            620             1596            1572            208      
      4.20          5.016308         21713            4166            4138            233            11214           10252            1480            7512            8591            627             2108            2019            261      
      4.30          5.016308         21598            4679            4537            258            12535           11604            1639            7091            8191            608             695             668              96      
      4.40          5.016308         21779            4966            4835            274            13100           12135            1717            6333            7500            534             601             530              76      
      4.50          5.016308         21826            4600            4428            253            12151           11205            1594            7375            8538            658             874             829              96      
      4.60          5.016308         21802            3851            3746            213            11950           11023            1573            8417            9544            719             782             687              96      
      4.70          5.016308         21599            3336            3286            186            11066           10147            1452            9773           10741            855             825             826             108      
      4.80          5.016308         21852            4221            4136            233            11344           10314            1492            7638            8843            641             1797            1707            235      
      4.90          5.016308         21963            3615            3565            200            10097            9304            1337           10048           11021            909             1240            1110            155      
      5.00          5.016308         22199            2968            2918            164             9900            9103            1299           10008           11035            861             2124            1944            277      
      5.10          5.016308         22241            4025            3924            222            12177           11044            1595            7824            9119            670             974             913             114      
      5.20          5.016308         22044            3558            3463            196            10798            9904            1425            9222           10281            798             1422            1352            182      
      5.30          5.016308         21850            3199            3150            178            10085            9358            1339           10265           11201            904             1451            1291            180      
      5.40          5.016308         22046            5019            4963            279            13464           12332            1765            6327            7520            532             190             185              25      
      5.50          5.016308         21805            4070            3994            225            12114           11076            1595            8357            9514            722             459             416              59      
      5.60          5.016308         21905            3714            3678            206            10427            9384            1346            8390            9593            744             2469            2345            305      
      5.70          5.016308         22005            3810            3767            211            10374            9386            1364            9359           10509            835             1457            1338            191      
      5.80          5.016308         22008            4184            4146            232            10528            9477            1376            7863            9062            692             2425            2315            301      
      5.90          5.016308         22116            3564            3524            197            10294            9277            1352            9449           10628            855             1693            1571            197      
      6.00          5.016308         22082            4000            3923            220             9739            8858            1287            9782           10870            903             1479            1349            191      
      6.10          5.016308         22092            4449            4347            244            10751            9679            1416            7924            9213            701             1876            1761            240      
      6.20          5.016308         22098            4473            4384            246            12414           11305            1630            6981            8280            580             1132            1031            145      
      6.30          5.016308         22064            4428            4364            245            11160           10137            1475            8025            9184            704             1387            1315            177      
      6.40          5.016308         22348            4750            4729            264            12818           11592            1687            6717            8013            561             715             666              89      
      6.50          5.016308         22046            4605            4537            255            12054           10777            1585            7106            8455            594             1235            1231            167      
      6.60          5.016308         22270            3984            3910            220             8808            7861            1170            9095           10334            826             3113            2895            385      
      6.70          5.016308         22475            4613            4557            256            11051           10051            1476            7441            8661            637             1895            1731            232      
      6.80          5.016308         22189            3566            3552            199            11232           10153            1493            8532            9804            705             1670            1491            204      
      6.90          5.016308         22267            3883            3768            214            11016            9875            1459            8491            9898            726             1610            1459            202      
      7.00          5.016308         22218            4109            4088            230            11678           10438            1527            8040            9357            688             1173            1117            156      
      7.10          5.016308         22342            3476            3450            194             9428            8541            1245           11003           12020            1014            1093            989             148      
      7.20          5.016308         22206            2776            2728            155             9910            9006            1317           10863           11944            954             1451            1322            175      
      7.30          5.016308         22226            2327            2332            131             9317            8275            1235           10862           12072            919             2494            2321            316      
      7.40          5.016308         22341            3200            3189            180             9770            8721            1291            9900           11131            851             2130            1959            279      
      7.50          5.016308         22321            4024            4021            226            11426           10225            1498            8093            9412            688             1457            1342            189      
      7.60          5.016308         22228            2668            2642            149            10324            9232            1354           10196           11383            863             1812            1743            235      
      7.70          5.016308         22359            3340            3373            189            12132           10922            1585            8360            9710            676             1168            995             151      
      7.80          5.016308         22196            3240            3310            185            11622           10461            1521            8910           10138            737             1228            1091            158      
      7.90          5.016308         22319            3082            3059            174            11000            9826            1440            8747           10149            707             2171            1966            280      
      8.00          5.016308         22175            4166            4225            237            12496           11141            1627            7400            8819            618             938             815             119      
      8.10          5.016308         22220            3791            3844            217            11833           10490            1539            7700            9169            652             1676            1497            193      
      8.20          5.016308         22528            3557            3609            202            10041            8945            1327            8180            9578            666             3222            2868            406      
      8.30          5.016308         22538            3083            3054            173             8358            7474            1105            9977           11233            870             3582            3239            453      
      8.40          5.016308         22397            4120            4117            234            11208            9970            1474            7783            9212            657             1889            1701            236      
      8.50          5.016308         22366            3104            3056            174            10188            9079            1346           10042           11349            875             1666            1516            206      
      8.60          5.016308         22298            4358            4442            249            12532           11287            1645            7048            8412            576             1062            859             131      
      8.70          5.016308         22291            3592            3596            203            10736            9672            1414            9406           10713            818             1266            1019            166      
      8.80          5.016308         22623            2846            2832            160             9515            8639            1259           10630           11869            926             2009            1660            256      
      8.90          5.016308         22641            2916            2929            165             9964            8905            1297            9415           10812            777             2705            2354            362      
      9.00          5.016308         22607            3016            3003            170             9809            8765            1281           11080           12264            1005            1095            968             145      
      9.10          5.016308         23117            2356            2354            133             6343            5700            811            16301           16946            1657             0               0               0       
      9.20          5.016308         22778            3442            3439            194            10454            9297            1355            9544           10874            845             1560            1390            207      
      9.30          5.016308         22664            1819            1867            104             9497            8445            1235           13437           14512            1233            247             176              29      
      9.40          5.016308         22746            2482            2540            141            10653            9505            1391           10999           12203            950             866             752             119      
      9.50          5.016308         22700            2842            2814            159            10105            9011            1328           10541           11836            923             1512            1339            191      
      9.60          5.016308         22919            1712            1793             98            10188            8850            1323           10706           12192            858             2394            2165            322      
      9.70          5.016308         22878            1525            1449             83             7225            6455            953            16179           17048            1555             71              48              10      
      9.80          5.016308         22731            3142            3128            176            12073           10612            1571            8589           10116            700             1196            1144            154      
      9.90          5.016308         23382            2172            2226            123            10277            9025            1345            9851           11332            793             2700            2417            340      
     10.00          5.016308         22718            1990            1982            111             8480            7558            1102           12482           13696            1128            2048            1764            260      
     10.10          5.016308         23049            2535            2525            141            10540            9404            1379            9442           10966            775             2483            2105            306      
     10.20          5.016308         22473            1846            1829            102             8198            7217            1052           14769           15781            1426            187             173              21      
     10.30          5.016308         23286            1434            1352             77             8618            7550            1111           12370           13779            1074            2578            2319            339      
     10.40          5.016308         23003            2616            2625            146            10873            9621            1409           10333           11704            887             1178            1050            159      
     10.50          5.016308         22456            2966            2994            165            11705           10459            1507            9192           10562            781             1137            985             148      
     10.60          5.016308         22563            3042            3101            171             8983            7808            1169           12044           13230            1144            931             861             117      
     10.70          5.016308         22324            3493            3595            198            11109            9711            1450            9279           10607            806             1119            1087            147      
     10.80          5.016308         22626            2715            2758            153            10539            9321            1373           10441           11773            907             1305            1148            168      
     10.90          5.016308         22014            2854            2829            159            10350            9055            1335           10538           11976            947             1258            1140            160      
     11.00          5.016308         22085            3660            3699            206            11478           10154            1472            8509            9880            739             1353            1267            184      
     11.10          5.016308         21910            3960            4093            226            12713           11362            1624            6950            8306            585             1377            1239            166      
     11.20          5.016308         22181            3490            3573            198            11385           10034            1468            7998            9422            699             2127            1971            236      
     11.30          5.016308         22426            3915            4029            223            10995            9719            1420            8876           10144            815             1214            1108            143      
     11.40          5.016308         22286            3497            3656            200            11766           10466            1523            8434            9696            736             1303            1182            142      
     11.50          5.016308         22002            4384            4587            252            12080           10597            1558            6718            8206            564             1818            1610            227      
     11.60          5.016308         21962            4226            4305            239            12056           10631            1556            7627            9105            668             1091            959             138      
     11.70          5.016308         22115            3406            3461            193            10426            9170            1348            7608            9184            648             3560            3185            412      
     11.80          5.016308         22333            3561            3632            202            11307            9868            1464            8059            9572            677             2073            1928            258      
     11.90          5.016308         22439            3589            3709            205            11599           10156            1500            8860           10228            766             952             907             130      
     12.00          5.016308         22569            3727            3895            214            12326           10911            1579            7757            9133            652             1190            1061            156      
     12.10          5.016308         22270            4500            4760            261            13590           12057            1734            6322            7661            537             588             522              69      
     12.20          5.016308         22185            3568            3665            203            11378            9988            1453            8894           10269            794             1160            1078            151      
     12.30          5.016308         22363            3613            3666            205            11577           10174            1491            8165            9720            705             1645            1440            200      
     12.40          5.016308         22467            3500            3636            201            10905            9546            1391            9633           10865            882             962             953             127      
     12.50          5.016308         22465            3287            3411            188             9507            8323            1231           10956           12125            1020            1250            1141            162      
     12.60          5.016308         22804            1821            1911            105             8920            7836            1149           13593           14643            1262            666             610              85      
     12.70          5.016308         22406            2419            2459            138            10935            9655            1411           10467           11795            902             1179            1091            150      
     12.80          5.016308         22238            2724            2802            156            10710            9475            1393           10611           11879            932             955             844             120      
     12.90          5.016308         22559            2045            2153            119             7968            7041            1044           14205           15139            1344            782             667              94      
     13.00          5.016308         22272            2219            2242            126            10849            9613            1408           10307           11758            862             1625            1387            205      
     13.10          5.016308         22790            2710            2804            156             7999            7153            1034           12659           13691            1201            1632            1352            210      
     13.20          5.016308         22218            1654            1718             95             8907            7746            1151           12976           14177            1161            1463            1359            194      
     13.30          5.016308         22316            2222            2249            126             8471            7377            1087           13860           15018            1332            447             356              56      
     13.40          5.016308         22404            2950            3063            170             9491            8439            1240           10763           11964            989             1796            1534            202      
     13.50          5.016308         22380            2542            2581            145            10674            9416            1387           11164           12470            989             620             533              80      
     13.60          5.016308         22280            1443            1372             79             6527            5766            867            16517           17383            1590            513             479              65      
     13.70          5.016308         22609            2414            2546            140             8813            7696            1165           11940           13111            1062            1833            1647            234      
     13.80          5.016308         22401            2875            2936            164            10596            9317            1370            9868           11298            845             1661            1449            222      
     13.90          5.016308         22291            2946            3168            174            10027            8861            1315            9078           10357            782             2949            2614            330      
     14.00          5.016308         22681            2424            2598            143            11038            9691            1434            9090           10534            742             2448            2177            282      
     14.10          5.016308         22580            3206            3445            189            12073           10577            1567            8103            9623            660             1618            1355            185      
     14.20          5.016308         22732            2502            2634            146            10647            9342            1372            9313           10875            758             2538            2149            325      
     14.30          5.016308         23027            1794            1801            101            10966            9501            1405           10218           11904            833             2022            1794            262      
     14.40          5.016308         22511            1490            1522             85             7969            6916            1034           14527           15650            1350            1014            912             132      
     14.50          5.016308         22694            1726            1815            100             9788            8519            1264           10645           12241            878             2841            2425            359      
     14.60          5.016308         23515            1021            1084             60             9995            8730            1292           12242           13648            1029            1742            1538            220      
     14.70          5.016308         22877            1152            1321             70            10519            9181            1345           12494           13780            1077            835             718             109      
     14.80          5.016308         23295            1504            1575             89            12106           10522            1556           11014           12579            908             376             324              48      
     14.90          5.016308         22982            2289            2445            136            11924           10377            1527            9849           11357            813             938             821             125      
     15.00          5.016308         22656            2963            3114            174            11798           10188            1512            8366           10086            682             1873            1612            233      
     15.10          5.016308         22517            1206            1193             68             8619            7492            1096           13273           14646            1197            1902            1669            240      
     15.20          5.016308         22342            3244            3436            192            11714           10072            1492            9076           10629            787             966             863             130      
     15.30          5.016308         22173            3776            4152            227            12774           11039            1624            7677            9145            646             773             664             104      
     15.40          5.016308         22465            2229            2341            130             9330            8071            1189           12889           14081            1229            552             507              53      
     15.50          5.016308         22419            2806            2938            163            10805            9379            1351           10061           11532            920             1328            1151            167      
     15.60          5.016308         22964            1328            1333             77             9589            8182            1203           11884           13585            1027            2199            1900            294      
     15.70          5.016308         22808            2158            2369            129            10235            8744            1291           11837           13182            1078            770             705             103      
     15.80          5.016308         22718            2044            2261            123            10377            8899            1298           11115           12519            991             1464            1321            189      
     15.90          5.016308         22744            2089            2335            127             8521            7296            1075           14020           15100            1354            370             269              45      
     16.00          5.016308         23171            2561            2927            158             9870            8539            1257           10988           12142            980             1581            1392            206      
     16.10          5.016308         22998            1329            1534             82             9335            8151            1193           13607           14705            1240            729             610              86      
     16.20          5.016308         22680            2418            2750            149             9790            8475            1248           11504           12705            1049            1288            1070            155      
     16.30          5.016308         22902            2181            2502            135            10562            9306            1366           11341           12443            988             916             749             112      
     16.40          5.016308         23326            1135            1322             70             7919            6869            1019           15461           16389            1449            485             420              63      
     16.50          5.016308         23032            2020            2294            123            10331            8952            1329           11496           12766            1003            1153            988             146      
     16.60          5.016308         22850            2049            2178            121            10004            8572            1278           11376           12862            997             1571            1388            205      
     16.70          5.016308         22855            1109            1186             66             9178            7877            1172           13648           15036            1226            1065            901             137      
     16.80          5.016308         23339            2491            2772            150            12367           10729            1579            9745           11199            820             397             300              52      
     16.90          5.016308         23031            943             1023             55             8487            7339            1105           14755           15934            1342            815             704              99      
     17.00          5.016308         23575            431             411              23             7371            6409            971            16752           17768            1548            446             412              59      
     17.10          5.016308         23213            1972            2276            121             9950            8617            1277           11819           13001            1038            1259            1106            165      
     17.20          5.016308         23237            2291            2511            136            10823            9248            1400           10127           11703            838             1759            1538            227      
     17.30          5.016308         23480            2921            3186            174            11989           10287            1530            8865           10516            739             1225            1011            158      
     17.40          5.016308         23091            1098            1187             64             8273            7154            1079           15140           16221            1397            489             438              61      
     17.50          5.016308         22709            1443            1525             83             9454            8113            1224           12329           13832            1056            1774            1530            238      
     17.60          5.016308         22645            2417            2613            142            10567            9049            1352           10449           11938            908             1567            1400            199      
     17.70          5.016308         23062            2303            2401            132            10307            8891            1328           10099           11722            846             2291            1986            295      
     17.80          5.016308         22576            2960            3217            173            12505           10865            1586            8162            9735            662             1373            1183            180      
     17.90          5.016308         22695            3067            3312            178            13487           11636            1719            8177            9823            668             269             229              36      
     18.00          5.016308         22378            3477            3865            205            14241           12309            1803            7138            8708            576             144             118              17      
     18.10          5.016308         22245            3547            3932            210            13722           11937            1743            7219            8686            582             512             445              66      
     18.20          5.016308         22180            3996            4553            239            13362           11640            1697            6635            7873            555             1007            934             110      
     18.30          5.016308         22258            3607            4120            216            11529            9926            1482            8280            9545            712             1584            1409            191      
     18.40          5.016308         22436            3505            3968            209            12483           10707            1603            7815            9239            653             1197            1086            136      
     18.50          5.016308         22699            3404            3819            203            11309            9729            1447            9903           11074            901             384             378              50      
     18.60          5.016308         22483            3714            4250            225            11320            9792            1452            8620            9769            768             1346            1189            156      
     18.70          5.016308         22364            3640            4084            218            12031           10374            1541            8259            9568            707             1070            974             135      
     18.80          5.016308         22333            2965            3272            176            11683            9995            1495            8680           10247            729             1672            1486            201      
     18.90          5.016308         22446            1946            2259            119             8004            6818            1030           14432           15425            1374            618             498              78      
     19.00          5.016308         22656            2047            2374            125            10163            8698            1300           11460           12745            1006            1330            1183            170      
     19.10          5.016308         22389            2374            2733            145             8428            7164            1085           13370           14376            1270            828             727             101      
     19.20          5.016308         22603            1461            1762             91             7130            6096            934            15117           15957            1412            1292            1185            164      
     19.30          5.016308         22544            1698            2011            105             8271            6956            1061           13850           14992            1289            1181            1041            146      
     19.40          5.016308         22165            2049            2421            127             9434            8094            1208           13298           14265            1234            219             220              32      
     19.50          5.016308         22703            3000            3352            181            12066           10392            1533            9687           11040            857             247             216              30      
     19.60          5.016308         22722            3432            3883            207            13748           12007            1731            7102            8496            574             718             614              89      
     19.70          5.016308         22300            3154            3627            192            13500           11819            1715            7627            8909            622             719             645              72      
     19.80          5.016308         22565            2542            2901            154            12992           11242            1644            8424            9887            671             1042            970             132      
     19.90          5.016308         22109            2502            2833            150            10260            8800            1301           10293           11613            893             1945            1754            257      
     20.00          5.016308         22007            1695            1940            101             9445            8140            1200           12471           13716            1124            1389            1204            176      
     20.10          5.016308         22035            3130            3563            188            11823           10385            1494            8163            9501            691             1884            1551            228      
     20.20          5.016308         22139            3549            3953            211            13726           12017            1715            6812            8214            561             913             816             114      
     20.30          5.016308         22375            2540            2742            148             9624            8345            1214           10243           11681            918             2593            2232            321      
     20.40          5.016308         21994            3528            3878            209            12814           11046            1608            7021            8553            578             1637            1523            206      
     20.50          5.016308         21614            2730            2874            158             9023            7921            1154           12219           13316            1171            1028            889             118      
     20.60          5.016308         21938            3126            3526            187            12684           11117            1600            7761            9160            638             1429            1197            176      
     20.70          5.016308         22015            3653            4075            218            14095           12266            1762            6624            8117            542             628             542              79      
     20.80          5.016308         22101            3430            3803            204            13621           11878            1701            7288            8744            609             661             575              87      
     20.90          5.016308         21880            2551            2827            151             9958            8597            1246           11612           12812            1088            879             764             116      
     21.00          5.016308         21930            2389            2602            140             8613            7349            1074           12324           13585            1193            1674            1464            194      
     21.10          5.016308         22040            2520            2857            151            10870            9453            1385            9595           10960            819             2015            1730            246      
     21.20          5.016308         22158            3051            3389            181            10945            9510            1382            9161           10454            804             1843            1647            234      
     21.30          5.016308         22257            3322            3760            200            10201            8793            1299           10810           11856            1013            667             591              89      
     21.40          5.016308         22259            2295            2556            136            10353            8858            1331           11168           12529            987             1184            1057            147      
     21.50          5.016308         22098            2652            2860            155             6767            5729            894            14970           15865            1477            611             546              75      
