      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         44587            8082            8303            374             2661            2347            1412           14257           14350            815              0               0               0       
      0.10          5.016308         44767            7751            7896            264             2593            2337            1648           14656           14767            689              0               0               0       
      0.20          5.016308         45243            7976            8154            274             2240            2050            1628           14784           14796            699              0               0               0       
      0.30          5.016308         45519            8113            8292            287             2106            1955            1617           14781           14753            697              0               0               0       
      0.40          5.016308         45595            8580            8743            312             2038            1903            1589           14382           14354            700              0               0               0       
      0.50          5.016308         45506            9277            9428            347             2107            1927            1575           13616           13645            679              0               0               0       
      0.60          5.016308         45328            9933           10090            381             2160            1981            1549           12907           12929            671              0               0               0       
      0.70          5.016308         45068           11410           11516            447             2282            2110            1546           11308           11374            608              0               0               0       
      0.80          5.016308         44831           12710           12870            510             2336            2234            1525            9954            9896            566              0               0               0       
      0.90          5.016308         44691           13051           13243            534             2385            2301            1503            9564            9456            564              0               0               0       
      1.00          5.016308         44395           13962           14129            580             2567            2479            1529            8471            8392            492              0               0               0       
      1.10          5.016308         44078           13534           13725            569             2776            2581            1520            8690            8694            512              0               0               0       
      1.20          5.016308         43830           13516           13707            575             2795            2604            1488            8689            8689            538              0               0               0       
      1.30          5.016308         43571           13278           13521            569             2966            2824            1513            8756            8655            519              0               0               0       
      1.40          5.016308         43389           13392           13683            576             3034            2917            1507            8574            8400            518              0               0               0       
      1.50          5.016308         43200           13175           13363            564             3032            2877            1462            8652            8630            517             141             130              58      
      1.60          5.016308         43210           13408           13572            574             3103            2969            1494            8489            8459            533              0               0               0       
      1.70          5.016308         43136           12986           13210            557             3090            3018            1503            8924            8772            541              0               0               0       
      1.80          5.016308         43062           13070           13274            558             3141            3086            1510            8789            8640            533              0               0               0       
      1.90          5.016308         42942           12853           13067            547             3206            3150            1516            8941            8783            538              0               0               0       
      2.00          5.016308         42998           12687           12894            538             3134            3128            1510            9179            8978            553              0               0               0       
      2.10          5.016308         43018           12892           13088            545             3157            3179            1528            8951            8733            528              0               0               0       
      2.20          5.016308         43081           12611           12816            530             3129            3084            1510            9260            9100            561              0               0               0       
      2.30          5.016308         42892           12417           12563            520             3210            3106            1524            9373            9331            557              0               0               0       
      2.40          5.016308         42937           12949           13073            542             3094            2986            1466            8957            8941            593              0               0               0       
      2.50          5.016308         43046           13285           13426            559             3159            3096            1514            8556            8478            528              0               0               0       
      2.60          5.016308         43297           13524           13703            570             3058            3013            1521            8418            8284            510              0               0               0       
      2.70          5.016308         43449           13250           13358            556             2905            2888            1493            8845            8754            552              0               0               0       
      2.80          5.016308         43747           13682           13860            576             2799            2761            1492            8519            8379            533              0               0               0       
      2.90          5.016308         43883           13759           13907            581             2781            2678            1499            8460            8415            521              0               0               0       
      3.00          5.016308         43870           14187           14334            603             2770            2646            1490            8043            8020            508              0               0               0       
      3.10          5.016308         43897           13778           13924            586             2816            2692            1505            8406            8384            510              0               0               0       
      3.20          5.016308         43845           13820           13895            587             2840            2684            1486            8340            8421            528              0               0               0       
      3.30          5.016308         43688           13814           13972            590             2964            2817            1519            8222            8211            492              0               0               0       
      3.40          5.016308         43697           13549           13684            579             2953            2825            1510            8498            8491            512              0               0               0       
      3.50          5.016308         43379           12987           13125            554             2923            2818            1477            9090            9057            570              0               0               0       
      3.60          5.016308         43094           12611           12695            535             3098            3024            1502            9291            9281            564              0               0               0       
      3.70          5.016308         42841           12074           12182            510             3246            3176            1521            9680            9642            570              0               0               0       
      3.80          5.016308         42690           12682           12790            533             3366            3288            1532            8952            8922            536              0               0               0       
      3.90          5.016308         42586           12222           12370            513             3350            3323            1521            9428            9307            567              0               0               0       
      4.00          5.016308         42333           12483           12649            522             3510            3447            1544            9007            8904            535              0               0               0       
      4.10          5.016308         42434           12098           12266            505             3362            3321            1508            9540            9413            588              0               0               0       
      4.20          5.016308         42690           12489           12612            520             3288            3218            1512            9223            9170            569              0               0               0       
      4.30          5.016308         42865           12783           12932            533             3289            3225            1534            8928            8843            534              0               0               0       
      4.40          5.016308         43032           12450           12570            519             3189            3147            1535            9361            9283            547              0               0               0       
      4.50          5.016308         42929           12875           12978            538             3193            3127            1520            8932            8895            543              0               0               0       
      4.60          5.016308         42901           12657           12748            529             3167            3140            1509            9176            9112            563              0               0               0       
      4.70          5.016308         43078           13240           13353            554             3116            3090            1514            8644            8557            533              0               0               0       
      4.80          5.016308         43369           13125           13214            550             2948            2924            1488            8927            8862            563              0               0               0       
      4.90          5.016308         43293           13650           13770            574             3027            2989            1524            8323            8241            503              0               0               0       
      5.00          5.016308         43453           13480           13578            566             2957            2926            1508            8563            8496            527              0               0               0       
      5.10          5.016308         43515           13478           13595            568             2929            2883            1507            8593            8522            526              0               0               0       
      5.20          5.016308         43456           13225           13337            559             2924            2885            1501            8851            8778            541              0               0               0       
      5.30          5.016308         43421           13261           13353            562             2983            2929            1513            8756            8718            526              0               0               0       
      5.40          5.016308         43371           13524           13593            573             2962            2980            1503            8514            8427            525              0               0               0       
      5.50          5.016308         43373           13385           13488            569             2953            2928            1492            8662            8584            540              0               0               0       
      5.60          5.016308         43290           13387           13478            569             3043            3011            1524            8570            8511            508              0               0               0       
      5.70          5.016308         43259           13227           13322            561             3037            2992            1503            8736            8686            537              0               0               0       
