      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         33691            4788            4779            252             7361            7598            1553           12851           12623            796              0               0               0       
      0.10          5.016308         33341            5050            5058            228             7795            7768            1665           12155           12174            708              0               0               0       
      0.20          5.016308         33810            5114            5125            212             7715            7359            1676           12171           12516            713              0               0               0       
      0.30          5.016308         34312            5078            5069            209             7558            6998            1657           12364           12933            735              0               0               0       
      0.40          5.016308         34682            5319            5341            223             7371            6656            1627           12310           13003            751              0               0               0       
      0.50          5.016308         35037            5555            5509            236             7099            6197            1570           12346           13294            795              0               0               0       
      0.60          5.016308         35364            6460            6408            280             7064            5985            1575           11408           12538            733              68              69              13      
      0.70          5.016308         35537            7353            7286            325             7005            5855            1561           10642           11859            715              0               0               0       
      0.80          5.016308         35845            8682            8568            391             6798            5561            1515            9520           10871            695              0               0               0       
      0.90          5.016308         36078            9378            9250            428             6772            5414            1510            8850           10336            663              0               0               0       
      1.00          5.016308         36075           10017            9850            462             6865            5439            1529            8055            9665            594              63              46              16      
      1.10          5.016308         36038           10524           10412            492             6699            5243            1489            7720            9300            610              57              45              10      
      1.20          5.016308         36247           10461           10304            492             6799            5228            1495            7676            9397            599              64              71              15      
      1.30          5.016308         36113           10198           10042            483             6654            5104            1450            7880            9655            605             268             199              63      
      1.40          5.016308         36020           10192           10032            486             6374            4910            1397            7847            9621            599             587             437             119      
      1.50          5.016308         35949            9542            9416            458             6245            4817            1355            8368           10027            684             845             740             104      
      1.60          5.016308         35814           10170           10044            490             6561            5041            1405            7938            9661            635             331             254              71      
      1.70          5.016308         35718           10202            9996            491             6194            4788            1329            8443           10068            737             161             148              44      
      1.80          5.016308         35615           10194           10033            492             6648            5125            1410            7814            9566            629             344             276              70      
      1.90          5.016308         35501            9977            9809            482             6756            5230            1435            7952            9724            621             315             237              63      
      2.00          5.016308         35575            9678            9528            469             6302            4788            1316            8341           10093            658             679             591             158      
      2.10          5.016308         35565            9888            9745            480             6681            5088            1383            7924            9740            619             507             427             119      
      2.20          5.016308         35346           10026            9898            487             7045            5420            1466            7754            9561            617             175             121              31      
      2.30          5.016308         35401           10194           10047            495             7325            5548            1496            7388            9333            584              93              72              26      
      2.40          5.016308         35133           10061            9959            489             7591            5775            1538            7284            9213            560              64              53              14      
      2.50          5.016308         35010            9669            9594            470             7084            5413            1435            7931            9708            629             316             285              67      
      2.60          5.016308         34832            9567            9413            463             7311            5577            1466            7842            9809            618             280             201              54      
      2.70          5.016308         34650            9684            9587            470             7247            5499            1443            7566            9519            590             503             395              98      
      2.80          5.016308         34594            9747            9673            473             7438            5690            1480            7690            9538            623             125              99              25      
