      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         40328            6399            6304            312             4325            4556            1446           14276           14140            843              0               0               0       
      0.10          5.016308         40440            6930            6885            273             4445            4668            1615           13625           13447            713              0               0               0       
      0.20          5.016308         40858            7022            6917            261             4118            4294            1599           13860           13789            741              0               0               0       
      0.30          5.016308         41374            7232            7148            273             3809            3961            1552           13959           13891            776              0               0               0       
      0.40          5.016308         41676            7471            7364            289             3592            3774            1539           13937           13862            773              0               0               0       
      0.50          5.016308         42095            8363            8274            333             3435            3677            1535           13202           13049            733              0               0               0       
      0.60          5.016308         42483           10664           10607            436             3245            3444            1497           11091           10949            668              0               0               0       
      0.70          5.016308         42787           11675           11621            489             3141            3299            1488           10184           10080            624              0               0               0       
      0.80          5.016308         42916           12503           12438            534             3003            3087            1412            9393            9343            595             101             132              60      
      0.90          5.016308         43027           13001           12870            565             3094            3162            1464            8905            8968            572              0               0               0       
      1.00          5.016308         43050           12900           12812            570             2909            3060            1412            9191            9128            619              0               0               0       
      1.10          5.016308         43115           13556           13391            607             2961            3075            1415            8483            8534            579              0               0               0       
      1.20          5.016308         43124           13709           13530            621             2778            2900            1329            8513            8570            651              0               0               0       
      1.30          5.016308         43029           13465           13315            616             2904            3043            1380            8631            8642            605              0               0               0       
      1.40          5.016308         42920           13672           13486            631             2958            3103            1376            8313            8367            571              57              44              23      
      1.50          5.016308         42773           13732           13579            639             3091            3173            1387            8111            8187            548              66              61              27      
      1.60          5.016308         42596           13512           13362            631             3196            3294            1393            8292            8344            577              0               0               0       
      1.70          5.016308         42338           13334           13172            624             3323            3423            1403            8292            8338            557              51              67              17      
      1.80          5.016308         42133           13190           13091            619             3319            3458            1387            8440            8396            574              51              55              21      
      1.90          5.016308         42016           13814           13684            650             3448            3626            1419            7738            7690            532              0               0               0       
      2.00          5.016308         41994           13507           13431            636             3445            3579            1407            8048            7990            558              0               0               0       
      2.10          5.016308         41914           13449           13365            633             3525            3656            1420            8026            7979            548              0               0               0       
      2.20          5.016308         41851           13170           13075            619             3512            3683            1416            8318            8242            566              0               0               0       
      2.30          5.016308         41821           12426           12364            583             3479            3641            1392            8989            8885            589             106             110              37      
      2.40          5.016308         41567           12479           12421            585             3625            3774            1403            8817            8719            582              79              86              31      
      2.50          5.016308         41210           12569           12546            590             3867            3987            1456            8564            8467            555              0               0               0       
      2.60          5.016308         41090           12770           12746            600             3979            4129            1467            8251            8125            534              0               0               0       
      2.70          5.016308         41015           12563           12560            591             3914            4103            1438            8523            8337            572              0               0               0       
      2.80          5.016308         41062           12977           12969            610             4008            4181            1457            8015            7850            534              0               0               0       
      2.90          5.016308         41022           12395           12350            581             3707            3960            1374            8898            8690            646              0               0               0       
      3.00          5.016308         41016           12581           12519            589             3833            4003            1409            8586            8478            603              0               0               0       
      3.10          5.016308         41040           12813           12713            599             3848            3976            1415            8339            8311            587              0               0               0       
      3.20          5.016308         41197           12780           12688            598             3898            4026            1442            8322            8286            561              0               0               0       
      3.30          5.016308         41068           12691           12614            594             3837            4002            1414            8472            8384            593              0               0               0       
      3.40          5.016308         41010           12732           12661            597             3784            3988            1405            8484            8351            599              0               0               0       
      3.50          5.016308         40965           13026           13004            613             3911            4162            1442            8063            7834            546              0               0               0       
      3.60          5.016308         41086           12819           12742            604             3660            3936            1375            8463            8269            603              58              53              19      
      3.70          5.016308         41057           12449           12359            586             3650            3918            1359            8901            8723            656              0               0               0       
      3.80          5.016308         41108           12437           12368            585             3726            3947            1398            8837            8685            618              0               0               0       
      3.90          5.016308         41053           12931           12898            609             3986            4203            1470            8083            7899            522              0               0               0       
      4.00          5.016308         41069           12676           12652            595             3818            4054            1423            8506            8294            583              0               0               0       
      4.10          5.016308         41125           12695           12592            593             3802            3968            1422            8503            8440            586              0               0               0       
      4.20          5.016308         41156           12254           12180            572             3792            3923            1409            8954            8897            620              0               0               0       
      4.30          5.016308         40992           12243           12167            570             3935            4088            1449            8822            8745            582              0               0               0       
      4.40          5.016308         40884           12463           12335            578             3925            4097            1438            8612            8568            585              0               0               0       
      4.50          5.016308         40851           12372           12224            572             3930            4100            1429            8643            8624            582              55              52              18      
      4.60          5.016308         40742           12111           11990            560             3964            4112            1437            8925            8898            604              0               0               0       
      4.70          5.016308         40655           12567           12426            581             4067            4140            1448            8310            8381            556              56              53              16      
      4.80          5.016308         40687           12686           12535            587             4069            4208            1449            8245            8257            565              0               0               0       
      4.90          5.016308         40857           12882           12671            596             3999            4131            1442            8119            8198            563              0               0               0       
      5.00          5.016308         41029           12753           12537            591             3894            3961            1418            8353            8502            592              0               0               0       
      5.10          5.016308         41149           12918           12742            601             3693            3852            1379            8332            8353            602              57              53              19      
      5.20          5.016308         41190           13098           12931            610             3693            3873            1381            8209            8196            610              0               0               0       
      5.30          5.016308         41173           12828           12669            599             3806            3936            1422            8366            8395            580              0               0               0       
      5.40          5.016308         41249           12785           12660            598             3636            3747            1364            8528            8541            624              51              52              15      
      5.50          5.016308         41336           13232           13049            618             3775            3868            1425            7993            8083            558              0               0               0       
      5.60          5.016308         41408           13150           12955            615             3665            3709            1377            8111            8255            580              74              81              29      
      5.70          5.016308         41409           13388           13281            630             3924            3946            1458            7688            7773            513              0               0               0       
