      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         40319            6242            6300            308             4458            4404            1441           14300           14296            852              0               0               0       
      0.10          5.016308         40417            6869            6919            272             4695            4429            1619           13436           13652            710              0               0               0       
      0.20          5.016308         40818            6848            6912            257             4429            4051            1602           13723           14037            742              0               0               0       
      0.30          5.016308         41245            7232            7271            276             4203            3739            1580           13565           13990            745              0               0               0       
      0.40          5.016308         41712            7400            7418            289             3954            3406            1535           13646           14176            777              0               0               0       
      0.50          5.016308         42038            8014            8048            321             3832            3242            1515           13154           13710            765              0               0               0       
      0.60          5.016308         42295            9659            9734            397             3805            3147            1515           11536           12119            689              0               0               0       
      0.70          5.016308         42412           11347           11399            477             3625            2929            1458            9916           10577            622             112              95              44      
      0.80          5.016308         42542           11053           11147            475             3672            2999            1486           10275           10854            640              0               0               0       
      0.90          5.016308         42523           12887           12983            565             3693            3004            1478            8420            9013            558              0               0               0       
      1.00          5.016308         42543           13121           13258            585             3703            2997            1477            8176            8745            539              0               0               0       
      1.10          5.016308         42550           13445           13569            607             3637            2979            1446            7918            8452            548              0               0               0       
      1.20          5.016308         42498           12889           13024            588             3595            2972            1417            8454            8964            574              62              40              22      
      1.30          5.016308         42308           13064           13236            602             3843            3195            1459            8093            8569            540              0               0               0       
      1.40          5.016308         42082           12696           12839            589             3725            3126            1415            8579            9035            597              0               0               0       
      1.50          5.016308         41888           12834           12965            599             3755            3238            1408            8411            8797            594              0               0               0       
      1.60          5.016308         41781           13029           13218            610             3933            3300            1421            8038            8482            570              0               0               0       
      1.70          5.016308         41650           12917           13063            606             3951            3372            1425            8132            8565            570              0               0               0       
      1.80          5.016308         41620           13041           13231            614             3993            3473            1440            7966            8296            547              0               0               0       
      1.90          5.016308         41420           12626           12791            595             3980            3420            1410            8337            8744            580              57              45              16      
      2.00          5.016308         41312           12528           12676            589             4191            3504            1448            8281            8820            564              0               0               0       
      2.10          5.016308         41235           12401           12592            583             4236            3546            1446            8363            8862            572              0               0               0       
      2.20          5.016308         41125           12197           12304            571             4251            3564            1445            8552            9132            585              0               0               0       
      2.30          5.016308         41053           11778           11907            550             4180            3446            1391            8972            9593            636              70              54              24      
      2.40          5.016308         40932           12177           12314            568             4486            3654            1462            8337            9032            571              0               0               0       
      2.50          5.016308         40767           12200           12353            570             4500            3678            1450            8300            8969            581              0               0               0       
      2.60          5.016308         40604           12326           12447            577             4435            3601            1420            8239            8952            604              0               0               0       
