      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         45750            7365            7510            326             1930            1975            1422           15705           15515            853              0               0               0       
      0.10          5.016308         46021            8296            8441            268             1854            1862            1673           14850           14697            660              0               0               0       
      0.20          5.016308         46458            8586            8734            284             1558            1603            1644           14856           14663            673              0               0               0       
      0.30          5.016308         46576            8831            8949            302             1574            1497            1636           14595           14554            663              0               0               0       
      0.40          5.016308         46367            8818            8945            311             1665            1551            1608           14517           14504            682              0               0               0       
      0.50          5.016308         46259            9729            9861            353             1724            1618            1592           13547           13521            656              0               0               0       
      0.60          5.016308         45969           10657           10804            397             1814            1737            1567           12529           12459            637              0               0               0       
      0.70          5.016308         45629           12136           12274            462             1987            1947            1572           10877           10779            567              0               0               0       
      0.80          5.016308         45217           12407           12495            480             2210            2102            1555           10383           10403            566              0               0               0       
      0.90          5.016308         44885           13082           13145            515             2359            2260            1562            9559            9595            524              0               0               0       
      1.00          5.016308         44622           13671           13759            546             2428            2390            1535            8901            8851            520              0               0               0       
      1.10          5.016308         44514           13518           13620            546             2470            2499            1549            9012            8881            506              0               0               0       
      1.20          5.016308         44017           13481           13602            547             2733            2717            1568            8786            8681            486              0               0               0       
      1.30          5.016308         43613           12950           13097            526             2852            2846            1541            9198            9057            534              0               0               0       
      1.40          5.016308         43381           12972           13107            527             2990            3026            1563            9038            8867            511              0               0               0       
      1.50          5.016308         43371           12982           13122            524             2941            2928            1519            9077            8950            558              0               0               0       
      1.60          5.016308         43507           13172           13292            531             2874            2875            1534            8954            8833            536              0               0               0       
      1.70          5.016308         43583           12924           13057            520             2938            2810            1551            9138            9133            530              0               0               0       
      1.80          5.016308         43727           13275           13391            534             2908            2801            1562            8817            8808            505              0               0               0       
      1.90          5.016308         43864           13918           14000            561             2816            2748            1558            8266            8252            482              0               0               0       
      2.00          5.016308         44041           13213           13262            532             2628            2619            1509            9159            9119            560              0               0               0       
      2.10          5.016308         44128           13856           13904            557             2663            2657            1553            8481            8439            491              0               0               0       
      2.20          5.016308         44241           13404           13484            540             2573            2560            1535            9023            8956            526              0               0               0       
      2.30          5.016308         44146           13207           13276            534             2600            2559            1532            9193            9165            535              0               0               0       
      2.40          5.016308         43828           13107           13156            529             2850            2773            1572            9043            9071            500              0               0               0       
      2.50          5.016308         43617           12740           12799            512             2914            2860            1544            9346            9341            545              0               0               0       
      2.60          5.016308         43308           12898           12951            516             3042            2996            1548            9060            9053            537              0               0               0       
      2.70          5.016308         43179           13039           13058            519             3170            3120            1587            8791            8822            495              0               0               0       
      2.80          5.016308         43239           12548           12628            499             3072            3077            1564            9380            9295            538              0               0               0       
      2.90          5.016308         43409           12849           12891            512             2875            2932            1522            9276            9177            567              0               0               0       
      3.00          5.016308         43561           12956           13004            517             2821            2922            1542            9223            9074            542              0               0               0       
      3.10          5.016308         43686           13305           13357            533             2821            2877            1547            8874            8766            521              0               0               0       
      3.20          5.016308         43724           13499           13587            542             2875            2949            1585            8626            8464            474              0               0               0       
      3.30          5.016308         43815           13459           13460            538             2756            2795            1541            8785            8745            522              0               0               0       
      3.40          5.016308         44022           13591           13605            545             2659            2690            1543            8750            8705            513              0               0               0       
      3.50          5.016308         44054           13391           13369            539             2603            2624            1522            9006            9007            540              0               0               0       
      3.60          5.016308         44002           13421           13466            542             2637            2737            1538            8942            8797            521              0               0               0       
      3.70          5.016308         43714           12988           12986            522             2746            2847            1539            9266            9167            540              0               0               0       
      3.80          5.016308         43908           13253           13296            532             2730            2826            1551            9017            8878            518              0               0               0       
      3.90          5.016308         43837           12913           12924            518             2683            2801            1535            9404            9275            548              0               0               0       
      4.00          5.016308         43661           12829           12879            515             2767            2783            1508            9404            9338            578              0               0               0       
