      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         38879            6644            6669            333             4999            5199            1464           13357           13132            804              0               0               0       
      0.10          5.016308         38882            6538            6489            268             5300            5241            1616           13162           13270            717              0               0               0       
      0.20          5.016308         39323            6443            6459            248             5065            4761            1604           13492           13780            749              0               0               0       
      0.30          5.016308         39785            6727            6716            261             4871            4403            1571           13402           13881            769              0               0               0       
      0.40          5.016308         40167            7072            7065            281             4694            4062            1535           13234           13873            785              0               0               0       
      0.50          5.016308         40508            7744            7757            315             4718            3872            1555           12538           13371            731              0               0               0       
      0.60          5.016308         40787            8629            8601            359             4607            3686            1529           11764           12713            713              0               0               0       
      0.70          5.016308         40982           11053           11009            470             4605            3561            1523            9342           10430            608              0               0               0       
      0.80          5.016308         41031           11244           11203            487             4447            3385            1473            9309           10412            641              0               0               0       
      0.90          5.016308         41104           11776           11662            517             4543            3405            1495            8681            9933            589              0               0               0       
      1.00          5.016308         41155           12431           12339            554             4608            3428            1494            7961            9233            553              0               0               0       
      1.10          5.016308         40991           11932           11752            535             4343            3259            1404            8590            9895            618             135              94              44      
      1.20          5.016308         40964           12222           12085            556             4436            3334            1419            8342            9581            626              0               0               0       
      1.30          5.016308         40803           12435           12351            572             4467            3422            1407            8098            9227            622              0               0               0       
      1.40          5.016308         40556           12245           12144            568             4358            3329            1350            8397            9527            683              0               0               0       
      1.50          5.016308         40243           12094           11975            564             4683            3656            1419            8223            9369            618              0               0               0       
      1.60          5.016308         40007           12208           12107            571             4816            3768            1418            7819            8996            571             157             129              41      
      1.70          5.016308         39805           12056           11969            565             4838            3786            1411            7981            9180            597             125              65              28      
      1.80          5.016308         39774           12207           12122            574             4994            3877            1431            7740            8949            579              59              52              17      
      1.90          5.016308         39526           12158           12109            574             5137            4035            1457            7705            8856            570              0               0               0       
      2.00          5.016308         39555           11603           11559            548             4638            3550            1296            8324            9513            632             435             378             125      
      2.10          5.016308         39519           11798           11750            559             5279            4057            1460            7923            9193            582              0               0               0       
      2.20          5.016308         39176           11989           11953            568             5499            4226            1493            7512            8821            540              0               0               0       
      2.30          5.016308         39071           11589           11554            548             5433            4161            1461            7978            9285            592              0               0               0       
      2.40          5.016308         39012           11419           11379            539             5055            3839            1367            8327            9631            646             199             151              49      
      2.50          5.016308         38880           11334           11282            534             5503            4138            1446            8091            9511            600              72              69              21      
      2.60          5.016308         38730           11225           11112            526             5638            4259            1454            8065            9564            596              72              65              25      
      2.70          5.016308         38529           11013           10891            513             5725            4372            1473            8168            9674            592              94              63              23      
      2.80          5.016308         38414           11341           11239            527             5899            4442            1500            7760            9319            574              0               0               0       
      2.90          5.016308         38314           11440           11365            531             5887            4356            1490            7585            9199            562              88              80              18      
      3.00          5.016308         38325           11486           11451            534             6051            4439            1514            7463            9110            553              0               0               0       
      3.10          5.016308         38295           11538           11473            537             5844            4298            1457            7466            9143            572             152              86              35      
      3.20          5.016308         38322           11418           11392            533             6139            4389            1510            7443            9219            558              0               0               0       
      3.30          5.016308         38271           11553           11551            541             6098            4311            1486            7349            9138            574              0               0               0       
      3.40          5.016308         38179           11721           11691            550             6343            4538            1533            6936            8771            518              0               0               0       
      3.50          5.016308         37974           11487           11492            540             6382            4594            1529            7131            8914            532              0               0               0       
      3.60          5.016308         37923           11390           11370            536             6361            4590            1524            7249            9040            541              0               0               0       
      3.70          5.016308         37857           11332           11313            534             6312            4569            1502            7356            9118            565              0               0               0       
      3.80          5.016308         37975           11254           11233            531             6220            4480            1488            7526            9287            582              0               0               0       
      3.90          5.016308         38025           11184           11170            528             6228            4387            1487            7588            9443            586              0               0               0       
      4.00          5.016308         37926           10872           10888            513             6199            4359            1474            7866            9712            599              63              41              15      
      4.10          5.016308         37942           11129           11175            525             6289            4368            1492            7582            9457            584              0               0               0       
      4.20          5.016308         37932           10926           10917            513             6345            4442            1498            7729            9641            590              0               0               0       
      4.30          5.016308         37867           10845           10866            510             6079            4306            1438            8076            9828            653              0               0               0       
      4.40          5.016308         37992           11078           11084            521             6175            4343            1458            7656            9524            602              91              49              20      
      4.50          5.016308         37925           11056           11040            519             6286            4394            1483            7582            9528            582              76              38              17      
      4.60          5.016308         37944           10920           10935            513             6336            4340            1483            7744            9725            605              0               0               0       
      4.70          5.016308         38020           10838           10775            507             6291            4237            1463            7782            9907            607              89              81              24      
      4.80          5.016308         37971           11022           11026            518             6275            4279            1474            7703            9695            609              0               0               0       
      4.90          5.016308         38050           10972           10951            515             6278            4245            1467            7750            9804            619              0               0               0       
      5.00          5.016308         37931           11394           11421            536             6418            4319            1498            7126            9218            555              62              42              12      
      5.10          5.016308         37909           11364           11407            535             6480            4413            1514            7156            9180            552              0               0               0       
      5.20          5.016308         37788           11143           11146            524             6382            4361            1469            7475            9493            608              0               0               0       
      5.30          5.016308         37737           11188           11199            527             6339            4310            1463            7386            9432            591              87              59              20      
      5.40          5.016308         37785           10780           10852            508             6631            4513            1517            7589            9635            576              0               0               0       
      5.50          5.016308         37662           10511           10515            493             6302            4293            1451            8030           10099            620             157              93              37      
      5.60          5.016308         37665           10621           10666            498             6584            4458            1502            7795            9876            601              0               0               0       
      5.70          5.016308         37497           10769           10762            503             6304            4293            1437            7704            9793            611             223             152              50      
      5.80          5.016308         37388           11003           10979            513             6700            4596            1513            7297            9425            575              0               0               0       
      5.90          5.016308         37425           11093           11086            518             6687            4488            1507            7220            9426            576              0               0               0       
      6.00          5.016308         37463           10865           10874            508             6550            4430            1490            7585            9696            603              0               0               0       
      6.10          5.016308         37598           10724           10724            501             6524            4326            1477            7670            9899            603              82              51              20      
