      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         44165            8156            8136            375             2672            2663            1408           14172           14201            818              0               0               0       
      0.10          5.016308         44331            8032            8003            277             2789            2559            1636           14179           14438            688              0               0               0       
      0.20          5.016308         44836            8039            8050            277             2589            2176            1631           14372           14774            693              0               0               0       
      0.30          5.016308         45114            8298            8275            294             2490            1933            1601           14212           14792            706              0               0               0       
      0.40          5.016308         45171            8462            8404            308             2430            1855            1578           14108           14741            715              0               0               0       
      0.50          5.016308         45018            9613            9637            361             2513            1933            1577           12874           13430            663              0               0               0       
      0.60          5.016308         44853           10739           10803            414             2609            2007            1563           11652           12190            624              0               0               0       
      0.70          5.016308         44735           11612           11663            458             2650            2058            1537           10738           11279            606              0               0               0       
      0.80          5.016308         44418           12254           12326            493             2723            2253            1532           10023           10421            576              0               0               0       
      0.90          5.016308         44055           12453           12409            506             2755            2295            1466            9792           10296            629              0               0               0       
      1.00          5.016308         43757           12691           12657            523             3026            2532            1522            9283            9811            556              0               0               0       
      1.10          5.016308         43540           12802           12813            535             3081            2488            1452            9117            9699            614              0               0               0       
      1.20          5.016308         43273           13190           13320            560             3362            2679            1517            8448            9001            524              0               0               0       
      1.30          5.016308         43087           13342           13436            569             3465            2710            1516            8193            8854            516              0               0               0       
      1.40          5.016308         42835           12910           13001            552             3590            2774            1503            8500            9225            546              0               0               0       
      1.50          5.016308         42541           12612           12667            538             3732            2825            1492            8656            9508            571              0               0               0       
      1.60          5.016308         42297           12947           13060            553             4104            3010            1550            7949            8930            498              0               0               0       
      1.70          5.016308         42221           12394           12482            526             4166            2943            1535            8440            9575            540              0               0               0       
      1.80          5.016308         41906           12740           12873            538             4319            3014            1550            7941            9113            513              0               0               0       
      1.90          5.016308         41824           12407           12525            522             4420            3094            1555            8173            9381            524              0               0               0       
      2.00          5.016308         41603           12112           12184            508             4448            3144            1551            8440            9672            542              0               0               0       
      2.10          5.016308         41513           11824           11814            493             4426            3086            1528            8750           10100            580              0               0               0       
      2.20          5.016308         41327           11686           11704            486             4595            3259            1551            8719           10037            564              0               0               0       
      2.30          5.016308         41385           12301           12288            510             4729            3224            1579            7970            9488            512              0               0               0       
      2.40          5.016308         41388           11586           11662            482             4637            3144            1551            8777           10194            568              0               0               0       
      2.50          5.016308         41254           11666           11812            486             4761            3184            1565            8573           10004            550              0               0               0       
      2.60          5.016308         41205           11993           12091            499             4745            3190            1557            8262            9719            545              0               0               0       
      2.70          5.016308         41383           12057           12177            504             4662            2990            1530            8281            9833            567              0               0               0       
      2.80          5.016308         41448           12072           12187            505             4692            2986            1552            8236            9827            544              0               0               0       
      2.90          5.016308         41439           12178           12241            508             4813            3075            1572            8009            9684            521              0               0               0       
      3.00          5.016308         41412           12065           12103            503             4723            2988            1536            8212            9909            562              0               0               0       
      3.10          5.016308         41386           12037           12137            504             4702            2998            1539            8261            9865            558              0               0               0       
      3.20          5.016308         41415           11949           12086            502             4723            3015            1553            8328            9899            546              0               0               0       
      3.30          5.016308         41136           12023           12213            504             4924            3211            1581            8053            9576            516              0               0               0       
      3.40          5.016308         41097           12114           12297            508             4904            3123            1559            7982            9580            534              0               0               0       
      3.50          5.016308         41460           12195           12436            514             4807            2942            1542            7998            9622            545              0               0               0       
      3.60          5.016308         41786           12275           12469            519             4565            2693            1491            8160            9838            591              0               0               0       
      3.70          5.016308         41933           12389           12641            527             4531            2631            1504            8080            9728            570              0               0               0       
      3.80          5.016308         42012           12442           12630            531             4581            2585            1520            7977            9785            550              0               0               0       
      3.90          5.016308         41830           12077           12221            514             4505            2624            1506            8418           10155            581              0               0               0       
      4.00          5.016308         41738           12237           12390            519             4713            2839            1554            8050            9771            528              0               0               0       
      4.10          5.016308         41677           12203           12298            516             4732            2876            1548            8065            9826            537              0               0               0       
      4.20          5.016308         41545           12157           12279            513             4738            2926            1547            8105            9795            541              0               0               0       
      4.30          5.016308         41440           11979           12109            505             4774            2938            1549            8247            9953            547              0               0               0       
      4.40          5.016308         41302           12605           12924            535             4966            3079            1578            7429            8997            488              0               0               0       
      4.50          5.016308         41209           12004           12266            509             4966            3137            1578            8030            9597            514              0               0               0       
      4.60          5.016308         41269           11609           11828            491             4903            3084            1552            8488           10088            558              0               0               0       
      4.70          5.016308         41147           11588           11772            489             4978            3045            1555            8434           10183            557              0               0               0       
      4.80          5.016308         41004           12089           12367            513             5073            3177            1570            7838            9456            518              0               0               0       
      4.90          5.016308         41065           11784           12106            503             5010            3063            1548            8206            9831            550              0               0               0       
      5.00          5.016308         41187           12034           12393            516             4977            3031            1544            7989            9576            541              0               0               0       
      5.10          5.016308         41045           11429           11644            486             5048            3091            1542            8523           10265            573              0               0               0       
      5.20          5.016308         40654           11298           11467            477             5012            3113            1519            8690           10420            605              0               0               0       
      5.30          5.016308         40598           11478           11661            484             5282            3293            1573            8240           10046            544              0               0               0       
      5.40          5.016308         40470           11315           11500            477             5240            3184            1538            8445           10316            586              0               0               0       
      5.50          5.016308         40595           11868           12162            504             5364            3241            1574            7768            9597            523              0               0               0       
      5.60          5.016308         40743           11795           12137            503             5233            3179            1561            7972            9684            537              0               0               0       
      5.70          5.016308         40926           11857           12212            505             5181            3035            1554            7962            9753            542              0               0               0       
      5.80          5.016308         41069           12313           12870            528             5235            3040            1574            7452            9090            499              0               0               0       
      5.90          5.016308         41165           12350           12868            528             5119            2880            1555            7531            9252            518              0               0               0       
      6.00          5.016308         41371           12199           12622            518             4960            2784            1539            7841            9594            544              0               0               0       
      6.10          5.016308         41338           12010           12480            511             4927            2748            1526            8063            9772            564              0               0               0       
      6.20          5.016308         41317           11659           12106            497             4980            2790            1541            8361           10104            563              0               0               0       
      6.30          5.016308         41233           11938           12368            509             5010            2880            1544            8052            9752            548              0               0               0       
      6.40          5.016308         41253           11768           12244            503             4987            2856            1534            8245            9900            564              0               0               0       
      6.50          5.016308         41151           11836           12323            507             4850            2795            1505            8314            9882            589              0               0               0       
      6.60          5.016308         41260           11948           12452            512             4960            2873            1523            8092            9675            566              0               0               0       
      6.70          5.016308         41203           11695           12108            499             5016            2860            1529            8289           10032            573              0               0               0       
      6.80          5.016308         41010           11414           11797            486             5040            2927            1530            8546           10276            585              0               0               0       
      6.90          5.016308         40895           11404           11785            485             5051            2956            1529            8545           10259            587              0               0               0       
      7.00          5.016308         40938           11836           12371            507             5112            2985            1541            8052            9644            553              0               0               0       
      7.10          5.016308         40994           11954           12527            515             5123            2978            1547            7923            9495            539              0               0               0       
      7.20          5.016308         41065           12028           12591            520             5063            2906            1526            7909            9503            555              0               0               0       
      7.30          5.016308         41209           11897           12466            516             4982            2828            1518            8121            9706            567              0               0               0       
      7.40          5.016308         41356           12355           13079            541             4925            2793            1519            7720            9128            541              0               0               0       
      7.50          5.016308         41334           12159           12928            536             4977            2874            1544            7864            9198            521              0               0               0       
      7.60          5.016308         41229           12019           12727            529             5000            2878            1537            7981            9395            535              0               0               0       
      7.70          5.016308         41233           11910           12544            520             5048            2880            1537            8042            9576            544              0               0               0       
      7.80          5.016308         41190           12107           12901            530             5149            2927            1562            7744            9172            509              0               0               0       
      7.90          5.016308         41060           11630           12298            505             5098            2929            1543            8272            9773            553              0               0               0       
      8.00          5.016308         40892           11489           12033            495             5134            3021            1546            8377            9946            560              0               0               0       
      8.10          5.016308         40679           11246           11751            482             5269            3141            1557            8485           10108            562              0               0               0       
      8.20          5.016308         40461           11111           11622            475             5349            3306            1573            8540           10072            553              0               0               0       
      8.30          5.016308         40447           11140           11741            476             5342            3288            1561            8518            9971            564              0               0               0       
