      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         43621            8060            8078            379             2825            3033            1411           14115           13889            811              0               0               0       
      0.10          5.016308         43861            8194            8147            287             2872            2945            1637           13934           13908            677              0               0               0       
      0.20          5.016308         44370            8143            8133            284             2615            2584            1622           14242           14283            695              0               0               0       
      0.30          5.016308         44757            8240            8203            296             2433            2305            1594           14327           14492            711              0               0               0       
      0.40          5.016308         44969            9106            9120            338             2387            2198            1588           13507           13682            675              0               0               0       
      0.50          5.016308         45020            9824            9772            373             2347            2156            1569           12829           13072            659              0               0               0       
      0.60          5.016308         44982           10584           10577            413             2342            2167            1547           12074           12256            641              0               0               0       
      0.70          5.016308         44936           12322           12324            492             2338            2117            1497           10340           10559            612              0               0               0       
      0.80          5.016308         44807           12668           12655            516             2398            2193            1492            9934           10152            593              0               0               0       
      0.90          5.016308         44670           13504           13358            558             2371            2210            1452            9125            9432            591              0               0               0       
      1.00          5.016308         44465           13385           13282            561             2545            2354            1480            9070            9364            560              0               0               0       
      1.10          5.016308         44086           13548           13496            576             2720            2565            1488            8732            8939            537              0               0               0       
      1.20          5.016308         43734           13317           13260            570             2833            2654            1459            8850            9086            572              0               0               0       
      1.30          5.016308         43554           13598           13566            586             2937            2702            1459            8465            8732            556              0               0               0       
      1.40          5.016308         43251           13246           13139            573             2971            2700            1413            8783            9161            615              0               0               0       
      1.50          5.016308         42931           13341           13289            580             3381            3060            1503            8278            8651            518              0               0               0       
      1.60          5.016308         42617           12956           12874            561             3466            3114            1488            8578            9012            552              0               0               0       
      1.70          5.016308         42497           12939           12824            558             3554            3156            1491            8507            9020            552              0               0               0       
      1.80          5.016308         42418           12898           12839            557             3560            3156            1486            8542            9005            558              0               0               0       
      1.90          5.016308         42320           12883           12918            559             3635            3218            1491            8482            8864            551              0               0               0       
      2.00          5.016308         42204           12896           12865            558             3701            3217            1495            8403            8918            548              0               0               0       
      2.10          5.016308         42237           12876           12820            555             3801            3333            1521            8323            8847            525              0               0               0       
      2.20          5.016308         42088           12540           12538            541             3804            3285            1508            8656            9177            552              0               0               0       
      2.30          5.016308         41939           12506           12487            538             3913            3355            1516            8581            9158            547              0               0               0       
      2.40          5.016308         41865           12460           12487            538             3940            3364            1513            8600            9149            550              0               0               0       
      2.50          5.016308         41768           12633           12635            543             4006            3468            1526            8361            8897            532              0               0               0       
      2.60          5.016308         41781           12516           12494            536             3867            3339            1484            8617            9167            581              0               0               0       
      2.70          5.016308         41887           12829           12800            549             3963            3342            1519            8208            8858            533              0               0               0       
      2.80          5.016308         41982           12841           12832            550             3919            3277            1512            8240            8891            539              0               0               0       
      2.90          5.016308         42298           12984           12967            558             3749            3147            1490            8267            8886            553              0               0               0       
      3.00          5.016308         42503           13303           13270            573             3687            3016            1496            8010            8714            532              0               0               0       
