        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              44573             15228.373807         5394.001752          9834.372056     
        0.10               5.016308              44826             13290.051632         4635.000074          8655.051558     
        0.20               5.016308              45264             10313.213059         3505.739651          6807.473408     
        0.30               5.016308              45541             8117.245556          2879.295593          5237.949963     
        0.40               5.016308              45523             6454.951568          2540.355668          3914.595900     
        0.50               5.016308              45539             5246.235501          1959.892387          3286.343114     
        0.60               5.016308              45410             4046.854506          1542.344985          2504.509521     
        0.70               5.016308              45173             3450.217339          1295.677066          2154.540273     
        0.80               5.016308              44908             3288.534268          1265.977885          2022.556383     
        0.90               5.016308              44537             2874.071607          1063.987114          1810.084492     
        1.00               5.016308              44384             2792.604329           912.663164          1879.941165     
        1.10               5.016308              44089             2661.381398           730.986318          1930.395079     
        1.20               5.016308              43719             2931.355916           632.232775          2299.123141     
        1.30               5.016308              43546             2664.028748           484.216003          2179.812744     
        1.40               5.016308              43505             2885.472794           595.327948          2290.144846     
        1.50               5.016308              43447             2652.166929           551.813786          2100.353143     
        1.60               5.016308              43131             2493.689435           428.650222          2065.039213     
        1.70               5.016308              43073             2842.665004           541.598759          2301.066246     
        1.80               5.016308              42984             2665.535056           428.664385          2236.870672     
        1.90               5.016308              42950             2811.598013           426.437205          2385.160808     
        2.00               5.016308              42976             2847.498288           385.229303          2462.268984     
        2.10               5.016308              43160             2746.338087           388.120526          2358.217561     
        2.20               5.016308              43228             2785.316876           460.659252          2324.657624     
        2.30               5.016308              43387             2995.082116           495.513727          2499.568389     
        2.40               5.016308              43460             3180.200631           586.056831          2594.143801     
        2.50               5.016308              43393             3043.519015           580.903128          2462.615886     
        2.60               5.016308              43414             2515.029175           242.676176          2272.352999     
        2.70               5.016308              43226             2349.280472           254.874178          2094.406295     
        2.80               5.016308              43173             2667.499107           316.953582          2350.545525     
        2.90               5.016308              43139             2589.864341           195.233601          2394.630740     
        3.00               5.016308              43233             2679.752999           386.625523          2293.127475     
        3.10               5.016308              42902             2503.276606           172.791915          2330.484691     
        3.20               5.016308              42827             2666.955670           356.670149          2310.285521     
        3.30               5.016308              42802             2801.709001           500.301752          2301.407249     
        3.40               5.016308              42864             2693.402665           380.989233          2312.413432     
        3.50               5.016308              42948             3020.806603           629.520331          2391.286272     
        3.60               5.016308              42938             2994.653349           416.611574          2578.041775     
        3.70               5.016308              42867             3168.223788           595.286066          2572.937722     
        3.80               5.016308              42907             3180.400180           503.274608          2677.125572     
        3.90               5.016308              42930             3219.267806           380.212488          2839.055318     
        4.00               5.016308              43057             3217.267255           389.858089          2827.409166     
        4.10               5.016308              43271             2879.928460           344.831498          2535.096962     
        4.20               5.016308              43476             2925.791251           392.050358          2533.740893     
        4.30               5.016308              43480             2918.143581           420.647240          2497.496341     
        4.40               5.016308              43253             2894.504928           499.918987          2394.585941     
        4.50               5.016308              43053             2741.633478           575.267039          2166.366439     
        4.60               5.016308              42718             2814.903680           544.885914          2270.017766     
        4.70               5.016308              42556             2912.286066           520.534125          2391.751941     
        4.80               5.016308              42533             2965.046613           510.930160          2454.116453     
        4.90               5.016308              42511             2867.376970           350.392260          2516.984710     
        5.00               5.016308              42510             3053.033494           641.634061          2411.399433     
        5.10               5.016308              42575             3135.651200           547.664745          2587.986455     
        5.20               5.016308              42587             3125.533687           605.527611          2520.006075     
        5.30               5.016308              42640             3201.941283           630.581105          2571.360178     
        5.40               5.016308              42819             3369.108692           819.847501          2549.261191     
        5.50               5.016308              42853             3340.789382           863.821642          2476.967739     
        5.60               5.016308              42884             3254.952051           826.330792          2428.621259     
        5.70               5.016308              43042             3179.854376           687.017198          2492.837178     
        5.80               5.016308              42937             2864.687961           566.743257          2297.944704     
        5.90               5.016308              42816             2636.548116           480.615825          2155.932291     
        6.00               5.016308              42645             2719.698287           573.838953          2145.859334     
        6.10               5.016308              42497             2979.464627           684.730708          2294.733919     
        6.20               5.016308              42503             2834.786727           562.885543          2271.901185     
        6.30               5.016308              42687             3125.597027           636.517324          2489.079703     
        6.40               5.016308              42526             3023.675589           531.103162          2492.572428     
        6.50               5.016308              42439             2941.597068           438.253218          2503.343850     
        6.60               5.016308              42628             2976.312821           416.377177          2559.935644     
        6.70               5.016308              42803             3032.435012           483.132096          2549.302916     
        6.80               5.016308              42907             2792.269282           276.610264          2515.659018     
        6.90               5.016308              42980             3135.867738           590.125920          2545.741818     
        7.00               5.016308              43112             3032.488215           518.623390          2513.864825     
        7.10               5.016308              42828             3086.969281           710.560478          2376.408803     
        7.20               5.016308              42883             3138.195071           646.081314          2492.113757     
        7.30               5.016308              42740             3158.503873           629.556066          2528.947807     
        7.40               5.016308              42758             3133.693609           621.525377          2512.168233     
        7.50               5.016308              42727             2872.318587           446.017235          2426.301352     
        7.60               5.016308              42745             2886.448056           436.670658          2449.777398     
        7.70               5.016308              42847             3025.966205           413.809720          2612.156486     
        7.80               5.016308              42803             3079.138123           474.127121          2605.011001     
        7.90               5.016308              43083             3494.767607           622.914648          2871.852959     
        8.00               5.016308              43203             3459.291939           724.095898          2735.196041     
        8.10               5.016308              43152             3348.226380           725.804365          2622.422015     
        8.20               5.016308              43072             3358.970848           766.894778          2592.076070     
        8.30               5.016308              43095             3370.336807           788.581011          2581.755796     
        8.40               5.016308              43089             3150.478567           690.867022          2459.611546     
        8.50               5.016308              42912             2909.032831           521.906081          2387.126750     
        8.60               5.016308              42945             3143.020050           592.080650          2550.939401     
        8.70               5.016308              42856             3296.303325           778.283743          2518.019582     
        8.80               5.016308              42852             2927.068415           579.947817          2347.120598     
        8.90               5.016308              42825             2892.384718           569.373697          2323.011020     
        9.00               5.016308              42756             2560.790613           417.066962          2143.723651     
        9.10               5.016308              42702             2476.783349           192.844157          2283.939192     
        9.20               5.016308              42577             2596.652378           367.222492          2229.429886     
        9.30               5.016308              42607             2926.937794           521.445627          2405.492166     
        9.40               5.016308              42667             2789.876051           442.171568          2347.704483     
        9.50               5.016308              42694             2812.671949           556.612060          2256.059889     
        9.60               5.016308              42605             2981.443264           534.360739          2447.082525     
        9.70               5.016308              42498             3079.239989           586.842486          2492.397503     
        9.80               5.016308              42614             3215.509659           761.009004          2454.500655     
        9.90               5.016308              42731             3160.901398           732.249462          2428.651936     
       10.00               5.016308              42781             3221.887610           622.567252          2599.320358     
       10.10               5.016308              42792             3579.280564           736.718254          2842.562311     
       10.20               5.016308              42836             3224.495579           608.409438          2616.086141     
       10.30               5.016308              42762             3225.564381           650.433954          2575.130427     
       10.40               5.016308              42661             3207.661025           657.288492          2550.372533     
       10.50               5.016308              42688             3135.303567           510.741768          2624.561799     
       10.60               5.016308              42748             3318.273771           706.695147          2611.578624     
       10.70               5.016308              42801             2991.428837           466.569305          2524.859532     
       10.80               5.016308              42860             3096.421852           633.720061          2462.701791     
       10.90               5.016308              42835             2850.329820           360.912051          2489.417769     
       11.00               5.016308              42784             2910.784987           415.824518          2494.960469     
       11.10               5.016308              42738             2550.228371           147.734984          2402.493387     
       11.20               5.016308              42783             2604.376448           188.490518          2415.885930     
       11.30               5.016308              42764             2788.546697           249.236385          2539.310312     
       11.40               5.016308              42949             2913.170829           439.681238          2473.489591     
       11.50               5.016308              43043             2987.112965           562.851939          2424.261025     
       11.60               5.016308              42957             2853.047341           328.737657          2524.309684     
       11.70               5.016308              42863             2967.917181           478.866867          2489.050314     
       11.80               5.016308              42956             2843.936409           475.932014          2368.004395     
       11.90               5.016308              42899             2979.019851           571.436184          2407.583667     
       12.00               5.016308              43005             2879.365094           624.277736          2255.087358     
       12.10               5.016308              42931             2828.062264           515.832194          2312.230069     
       12.20               5.016308              43212             2818.638707           537.613694          2281.025013     
       12.30               5.016308              43164             2721.987031           349.404713          2372.582318     
       12.40               5.016308              43212             2622.487540           287.467851          2335.019689     
       12.50               5.016308              43086             2633.826980           444.776495          2189.050485     
       12.60               5.016308              43209             2647.495920           572.487799          2075.008121     
       12.70               5.016308              43347             2764.526756           510.539508          2253.987248     
       12.80               5.016308              43364             2676.516656           516.890639          2159.626017     
       12.90               5.016308              43423             2675.544044           417.414423          2258.129621     
       13.00               5.016308              43408             2919.853406           514.210082          2405.643323     
       13.10               5.016308              43341             2635.910474           352.619462          2283.291012     
       13.20               5.016308              42936             2686.962803           314.894843          2372.067960     
       13.30               5.016308              42853             2864.765960           434.803599          2429.962361     
       13.40               5.016308              42886             3233.512427           714.385237          2519.127190     
       13.50               5.016308              42936             2936.424678           552.268173          2384.156505     
       13.60               5.016308              43183             2753.637858           302.782247          2450.855611     
       13.70               5.016308              43348             2567.924276           177.864281          2390.059995     
       13.80               5.016308              43336             2275.235900           17.928601           2257.307299     
       13.90               5.016308              43154             2513.590069           171.722429          2341.867640     
       14.00               5.016308              43116             2926.835445           493.769614          2433.065831     
       14.10               5.016308              43015             3138.492880           697.980411          2440.512469     
       14.20               5.016308              42660             2835.378158           453.333864          2382.044294     
       14.30               5.016308              42332             2844.147423           548.066701          2296.080722     
       14.40               5.016308              42228             3096.768792           555.947799          2540.820993     
       14.50               5.016308              42145             3140.638494           590.215167          2550.423327     
       14.60               5.016308              42140             3115.281915           414.165911          2701.116004     
       14.70               5.016308              42194             3394.233156           710.907396          2683.325760     
       14.80               5.016308              42457             3009.546371           374.134768          2635.411603     
       14.90               5.016308              42386             3035.065494           337.148433          2697.917061     
       15.00               5.016308              42335             3041.942667           633.384951          2408.557716     
       15.10               5.016308              42133             3206.262500           601.973578          2604.288923     
       15.20               5.016308              42336             3203.217223           622.067313          2581.149910     
       15.30               5.016308              42518             3273.749932           595.974219          2677.775712     
       15.40               5.016308              42591             3156.166914           431.249568          2724.917347     
       15.50               5.016308              42611             2948.661028           255.851897          2692.809131     
       15.60               5.016308              42618             3379.266890           590.254695          2789.012195     
       15.70               5.016308              42632             3330.374798           527.453169          2802.921629     
       15.80               5.016308              42888             3396.239741           810.647996          2585.591745     
       15.90               5.016308              42876             3401.778053           786.726509          2615.051544     
       16.00               5.016308              43059             3414.732251           866.103349          2548.628901     
       16.10               5.016308              43189             3212.829463           861.998330          2350.831133     
       16.20               5.016308              43254             3180.151343           662.098277          2518.053066     
       16.30               5.016308              43221             2842.475836           503.027861          2339.447975     
       16.40               5.016308              43437             2646.647502           406.253988          2240.393514     
       16.50               5.016308              43612             2597.537307           250.206918          2347.330389     
       16.60               5.016308              43496             2327.180937           44.102586           2283.078351     
       16.70               5.016308              43578             2405.921645           193.012157          2212.909488     
       16.80               5.016308              43408             2313.528834           91.162357           2222.366478     
       16.90               5.016308              43158             2538.351345           150.223695          2388.127650     
       17.00               5.016308              43078             2683.646217           168.019212          2515.627005     
       17.10               5.016308              43028             2750.385175           443.382563          2307.002612     
       17.20               5.016308              42783             2511.159440           256.873880          2254.285559     
       17.30               5.016308              42319             2655.197775           238.500567          2416.697208     
       17.40               5.016308              42275             3104.943681           503.994952          2600.948729     
       17.50               5.016308              42468             3175.652616           490.844225          2684.808391     
       17.60               5.016308              42483             3070.868133           444.855722          2626.012412     
       17.70               5.016308              42622             3205.464767           548.637837          2656.826930     
       17.80               5.016308              42658             3216.702392           745.672921          2471.029471     
       17.90               5.016308              42754             3081.182330           636.258296          2444.924034     
       18.00               5.016308              43032             3158.411967           808.863126          2349.548842     
       18.10               5.016308              42993             3382.297620           928.440810          2453.856811     
       18.20               5.016308              42825             2864.293693           686.305145          2177.988548     
       18.30               5.016308              42718             2863.745510           658.126360          2205.619150     
       18.40               5.016308              42530             2723.098007           441.523215          2281.574792     
       18.50               5.016308              42630             2885.191253           541.863840          2343.327414     
       18.60               5.016308              42614             2940.428943           590.082513          2350.346430     
       18.70               5.016308              42647             3156.084091           632.610897          2523.473195     
       18.80               5.016308              42709             3026.081909           593.450821          2432.631088     
       18.90               5.016308              42834             3159.626088           682.371362          2477.254726     
       19.00               5.016308              43045             3035.310313           622.354491          2412.955822     
       19.10               5.016308              42990             3111.613531           759.825808          2351.787723     
       19.20               5.016308              43039             3027.955674           699.547054          2328.408620     
       19.30               5.016308              42930             2813.934235           683.089114          2130.845122     
       19.40               5.016308              42851             2629.002486           582.322926          2046.679560     
       19.50               5.016308              42632             2458.866087           401.510472          2057.355615     
       19.60               5.016308              42618             2810.683491           580.096608          2230.586882     
       19.70               5.016308              42407             2670.941982           371.035032          2299.906951     
       19.80               5.016308              42395             2878.421540           513.662066          2364.759475     
       19.90               5.016308              42454             3087.958840           675.783885          2412.174955     
       20.00               5.016308              42588             3094.948145           680.827838          2414.120307     
       20.10               5.016308              42586             2894.015158           613.827904          2280.187254     
       20.20               5.016308              42727             2969.954389           637.502135          2332.452255     
       20.30               5.016308              42917             2669.549236           365.131101          2304.418134     
       20.40               5.016308              42782             2632.771146           432.991021          2199.780126     
       20.50               5.016308              42679             2751.987649           502.320262          2249.667386     
       20.60               5.016308              42795             2871.419786           570.982110          2300.437677     
       20.70               5.016308              42864             3042.035647           708.363937          2333.671710     
       20.80               5.016308              42874             3045.300466           697.537512          2347.762954     
       20.90               5.016308              42765             3475.979365           954.757264          2521.222101     
       21.00               5.016308              42876             3230.572776           800.172470          2430.400305     
       21.10               5.016308              42815             2967.960453           571.582601          2396.377852     
       21.20               5.016308              42841             2951.294721           509.548712          2441.746009     
       21.30               5.016308              42885             2764.743311           424.102347          2340.640964     
       21.40               5.016308              42757             2857.849250           610.991990          2246.857260     
       21.50               5.016308              42774             3249.246108           924.529073          2324.717035     
       21.60               5.016308              42733             2978.876465           684.651825          2294.224640     
       21.70               5.016308              42783             2975.640173           720.734628          2254.905545     
       21.80               5.016308              42823             2805.156186           703.038630          2102.117556     
       21.90               5.016308              42656             2869.131682           692.794331          2176.337351     
       22.00               5.016308              42535             2717.416873           542.859766          2174.557107     
       22.10               5.016308              42481             3106.020915           652.125637          2453.895278     
       22.20               5.016308              42409             3313.736042           817.609670          2496.126372     
       22.30               5.016308              42648             3172.813853           795.472921          2377.340931     
       22.40               5.016308              42639             3053.474756           670.919210          2382.555546     
       22.50               5.016308              42728             3111.991649           711.365718          2400.625931     
       22.60               5.016308              42913             2835.837354           592.889846          2242.947509     
       22.70               5.016308              42934             2684.324764           520.478246          2163.846518     
       22.80               5.016308              42833             2594.461970           442.623205          2151.838765     
       22.90               5.016308              42736             2514.301735           289.366298          2224.935436     
       23.00               5.016308              42756             2621.106523           423.597264          2197.509259     
       23.10               5.016308              42561             2671.356078           379.419664          2291.936414     
       23.20               5.016308              42694             2849.353708           527.855409          2321.498298     
       23.30               5.016308              42693             2621.541666           292.707992          2328.833674     
       23.40               5.016308              42642             2554.715147           280.769015          2273.946133     
       23.50               5.016308              42632             2906.236568           639.562028          2266.674540     
       23.60               5.016308              42774             2679.907437           350.635738          2329.271699     
       23.70               5.016308              42887             2686.577314           340.823044          2345.754270     
       23.80               5.016308              42821             2857.402938           373.604763          2483.798174     
       23.90               5.016308              42740             2863.176744           485.881206          2377.295538     
       24.00               5.016308              42752             3205.370702           895.720059          2309.650642     
       24.10               5.016308              42724             3119.737526           810.139178          2309.598348     
       24.20               5.016308              42694             3151.027960           850.944266          2300.083695     
       24.30               5.016308              42649             2971.398550           620.534265          2350.864285     
       24.40               5.016308              42726             3147.362810           700.386642          2446.976168     
       24.50               5.016308              42839             3111.913508           837.223504          2274.690004     
       24.60               5.016308              42845             3101.086601           790.524083          2310.562519     
       24.70               5.016308              42723             2859.490721           596.482835          2263.007886     
       24.80               5.016308              42761             2907.882994           764.799978          2143.083016     
       24.90               5.016308              42600             2697.016313           645.437335          2051.578978     
       25.00               5.016308              42521             2863.110283           640.543601          2222.566683     
       25.10               5.016308              42456             2559.823879           484.122141          2075.701738     
       25.20               5.016308              42499             2862.956034           604.685300          2258.270735     
       25.30               5.016308              42507             2843.667352           752.888426          2090.778926     
       25.40               5.016308              42418             2851.657064           702.193277          2149.463787     
       25.50               5.016308              42204             2842.413193           818.248211          2024.164982     
       25.60               5.016308              41960             2925.596626           799.198803          2126.397823     
       25.70               5.016308              41870             2848.343384           751.965254          2096.378130     
