        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              40356             8297.101226     
        0.10               5.016308              40425             7407.729127     
        0.20               5.016308              40877             5811.257332     
        0.30               5.016308              41303             4537.883192     
        0.40               5.016308              41756             3671.098767     
        0.50               5.016308              42204             2891.678739     
        0.60               5.016308              42472             2267.892823     
        0.70               5.016308              42719             1878.137058     
        0.80               5.016308              42869             1507.174061     
        0.90               5.016308              42934             1265.286385     
        1.00               5.016308              42987             1254.252283     
        1.10               5.016308              42999             1083.747308     
        1.20               5.016308              42971             1100.086421     
        1.30               5.016308              42919              922.537922     
        1.40               5.016308              42687              757.025091     
        1.50               5.016308              42570              743.026488     
        1.60               5.016308              42369              795.500680     
        1.70               5.016308              41937              973.392683     
        1.80               5.016308              41850             1038.007770     
        1.90               5.016308              41635              850.885457     
        2.00               5.016308              41504              929.884733     
        2.10               5.016308              41211             1096.363900     
        2.20               5.016308              41132              993.707829     
        2.30               5.016308              40921             1059.591528     
        2.40               5.016308              40838              966.395807     
        2.50               5.016308              40795              976.122893     
        2.60               5.016308              40837              877.064387     
        2.70               5.016308              40949              881.726356     
        2.80               5.016308              41184              888.420764     
        2.90               5.016308              41398              976.698172     
        3.00               5.016308              41341             1011.427287     
        3.10               5.016308              41330             1330.617210     
        3.20               5.016308              41269             1157.261741     
        3.30               5.016308              41261             1280.390765     
        3.40               5.016308              41310             1224.539014     
        3.50               5.016308              41298             1099.193103     
        3.60               5.016308              41295              917.286965     
        3.70               5.016308              41207             1088.795082     
        3.80               5.016308              41226             1109.073650     
        3.90               5.016308              41316             1084.349435     
        4.00               5.016308              41291             1210.835124     
        4.10               5.016308              41294             1137.885805     
        4.20               5.016308              41164             1207.493423     
        4.30               5.016308              41168             1086.497246     
        4.40               5.016308              41078             1137.738686     
        4.50               5.016308              41103             1002.478581     
        4.60               5.016308              41047              929.200205     
        4.70               5.016308              41034              919.452207     
        4.80               5.016308              40901              882.546095     
        4.90               5.016308              40887             1013.557424     
        5.00               5.016308              40945              848.011451     
        5.10               5.016308              40855              849.184865     
        5.20               5.016308              40888              931.502580     
        5.30               5.016308              40904              948.937846     
        5.40               5.016308              41004              898.128584     
        5.50               5.016308              41159              987.596400     
        5.60               5.016308              41302             1023.539200     
        5.70               5.016308              41250              911.225738     
        5.80               5.016308              41089              812.963944     
        5.90               5.016308              40977             1013.410720     
        6.00               5.016308              41067              980.915223     
        6.10               5.016308              41080             1046.822628     
        6.20               5.016308              41109              998.810967     
        6.30               5.016308              40987              962.282260     
        6.40               5.016308              40888             1066.310820     
        6.50               5.016308              40864             1134.569545     
        6.60               5.016308              40817             1262.472767     
        6.70               5.016308              40699             1185.262604     
        6.80               5.016308              40721             1222.443630     
        6.90               5.016308              40681             1370.277270     
        7.00               5.016308              40749             1286.625340     
        7.10               5.016308              40887             1144.028056     
        7.20               5.016308              40911             1217.462267     
        7.30               5.016308              40900             1200.706109     
        7.40               5.016308              41011             1169.325294     
        7.50               5.016308              41080             1033.920782     
        7.60               5.016308              41203             1222.603866     
        7.70               5.016308              41273             1002.401153     
        7.80               5.016308              41261              918.379373     
        7.90               5.016308              41343              836.526697     
        8.00               5.016308              41238              942.394438     
        8.10               5.016308              41389              857.508647     
        8.20               5.016308              41340              881.376879     
        8.30               5.016308              41374             1051.895734     
        8.40               5.016308              41449             1198.584006     
        8.50               5.016308              41428             1232.742950     
        8.60               5.016308              41469             1165.358591     
        8.70               5.016308              41530             1096.896750     
        8.80               5.016308              41457             1152.772227     
        8.90               5.016308              41450             1112.387103     
        9.00               5.016308              41521             1059.034922     
        9.10               5.016308              41644             1036.299638     
        9.20               5.016308              41675              959.590953     
        9.30               5.016308              41604             1120.104517     
        9.40               5.016308              41634             1059.678353     
        9.50               5.016308              41585              915.006048     
        9.60               5.016308              41603              891.282555     
        9.70               5.016308              41366              799.164321     
        9.80               5.016308              41238              941.539958     
        9.90               5.016308              41309              940.560753     
       10.00               5.016308              41182              815.489283     
       10.10               5.016308              41169              872.803997     
       10.20               5.016308              41145              903.680960     
       10.30               5.016308              41160              629.521801     
       10.40               5.016308              41324              769.629584     
       10.50               5.016308              41191              942.853145     
       10.60               5.016308              41195              843.871727     
       10.70               5.016308              41183              821.060604     
       10.80               5.016308              41189              915.771397     
       10.90               5.016308              41111              930.780372     
       11.00               5.016308              41106              871.567934     
       11.10               5.016308              41084              770.415452     
       11.20               5.016308              41156              875.599830     
       11.30               5.016308              41045              903.083649     
       11.40               5.016308              41025              827.761791     
       11.50               5.016308              41048              888.609345     
       11.60               5.016308              41053              752.515942     
       11.70               5.016308              40938              937.162324     
       11.80               5.016308              40990             1057.740279     
       11.90               5.016308              40848              926.662669     
       12.00               5.016308              40797             1017.758282     
       12.10               5.016308              40725             1051.905826     
       12.20               5.016308              40775              922.845390     
       12.30               5.016308              40893              975.168820     
       12.40               5.016308              41009              767.666423     
       12.50               5.016308              41053              835.439917     
       12.60               5.016308              41137              756.079486     
       12.70               5.016308              41176              873.773214     
       12.80               5.016308              41139             1017.859562     
       12.90               5.016308              41225             1140.230364     
       13.00               5.016308              41303             1120.512926     
       13.10               5.016308              41199              926.907496     
       13.20               5.016308              41281              763.858951     
       13.30               5.016308              41341             1002.721324     
       13.40               5.016308              41309             1290.632632     
       13.50               5.016308              41365             1212.986208     
       13.60               5.016308              41322             1191.210379     
       13.70               5.016308              41470             1245.355106     
       13.80               5.016308              41379             1194.548714     
       13.90               5.016308              41408             1128.359589     
       14.00               5.016308              41484             1228.484773     
       14.10               5.016308              41526             1186.515194     
       14.20               5.016308              41328             1059.353802     
       14.30               5.016308              41351              994.540104     
       14.40               5.016308              41375              923.066258     
       14.50               5.016308              41518             1034.395690     
       14.60               5.016308              41490             1065.918429     
       14.70               5.016308              41619              993.791591     
       14.80               5.016308              41664             1184.880276     
       14.90               5.016308              41681             1187.971722     
       15.00               5.016308              41749             1093.925876     
       15.10               5.016308              41634             1187.760026     
       15.20               5.016308              41524             1104.930153     
       15.30               5.016308              41469             1063.093014     
       15.40               5.016308              41431              890.382132     
       15.50               5.016308              41319              911.485561     
       15.60               5.016308              41348              764.316065     
       15.70               5.016308              41302              860.099808     
       15.80               5.016308              41276              905.040148     
       15.90               5.016308              41129              870.680402     
       16.00               5.016308              41058             1031.017418     
       16.10               5.016308              40927             1085.059061     
       16.20               5.016308              41013             1091.292774     
       16.30               5.016308              41080             1166.749446     
       16.40               5.016308              41142             1232.902578     
       16.50               5.016308              41227             1086.353506     
       16.60               5.016308              41247             1014.844696     
       16.70               5.016308              41317              968.379458     
       16.80               5.016308              41467              939.966167     
       16.90               5.016308              41513             1167.637193     
       17.00               5.016308              41557             1101.036115     
       17.10               5.016308              41563              925.258178     
       17.20               5.016308              41520             1091.281656     
       17.30               5.016308              41528             1043.962869     
       17.40               5.016308              41526             1018.432051     
       17.50               5.016308              41491             1029.548179     
       17.60               5.016308              41400              910.764544     
       17.70               5.016308              41344             1060.265193     
       17.80               5.016308              41394              968.683691     
       17.90               5.016308              41533              871.832102     
       18.00               5.016308              41618              749.307826     
       18.10               5.016308              41712              703.070982     
       18.20               5.016308              41728              749.401818     
       18.30               5.016308              41678              903.159434     
       18.40               5.016308              41633             1012.723841     
       18.50               5.016308              41529              881.169163     
       18.60               5.016308              41453              791.422055     
       18.70               5.016308              41466              806.356539     
       18.80               5.016308              41460              925.690307     
       18.90               5.016308              41466              832.025964     
       19.00               5.016308              41424              914.911446     
       19.10               5.016308              41381              988.215292     
       19.20               5.016308              41205             1086.867565     
       19.30               5.016308              41005              966.518001     
       19.40               5.016308              41074              948.044418     
       19.50               5.016308              41061              989.643452     
       19.60               5.016308              41167             1060.988855     
       19.70               5.016308              41220             1160.186446     
       19.80               5.016308              41055              942.741697     
       19.90               5.016308              41117              955.609924     
       20.00               5.016308              41209             1183.559707     
       20.10               5.016308              41297             1263.701815     
       20.20               5.016308              41205             1122.816802     
       20.30               5.016308              41240             1055.296586     
       20.40               5.016308              41220             1167.834141     
       20.50               5.016308              41210             1223.717106     
       20.60               5.016308              41140             1334.784043     
       20.70               5.016308              41093             1241.530738     
       20.80               5.016308              41114             1109.838562     
       20.90               5.016308              41175             1122.458254     
       21.00               5.016308              41097             1231.477118     
       21.10               5.016308              41233             1193.002702     
       21.20               5.016308              41274             1241.314853     
       21.30               5.016308              41224             1231.865453     
       21.40               5.016308              41240             1107.259436     
       21.50               5.016308              41202             1339.255601     
       21.60               5.016308              41314             1403.880454     
       21.70               5.016308              41299             1313.516947     
       21.80               5.016308              41366             1147.238315     
       21.90               5.016308              41480             1169.750538     
       22.00               5.016308              41508             1149.391043     
       22.10               5.016308              41556             1138.427604     
       22.20               5.016308              41586             1228.348283     
       22.30               5.016308              41567              990.342823     
       22.40               5.016308              41535             1163.590049     
       22.50               5.016308              41421             1255.007953     
       22.60               5.016308              41308             1233.740291     
       22.70               5.016308              41352             1134.241161     
       22.80               5.016308              41210             1087.176913     
       22.90               5.016308              41211             1186.592041     
       23.00               5.016308              41176             1087.620801     
       23.10               5.016308              41110             1258.479483     
       23.20               5.016308              41192             1182.165742     
       23.30               5.016308              41237             1114.086006     
       23.40               5.016308              41376             1017.194376     
       23.50               5.016308              41369             1058.556823     
       23.60               5.016308              41430              979.781608     
       23.70               5.016308              41331             1094.423403     
       23.80               5.016308              41357             1188.743057     
       23.90               5.016308              41408             1245.916707     
       24.00               5.016308              41460             1278.046678     
       24.10               5.016308              41339             1039.249274     
       24.20               5.016308              41285             1139.621609     
       24.30               5.016308              41359             1148.151161     
       24.40               5.016308              41361             1070.443117     
       24.50               5.016308              41225             1104.993530     
       24.60               5.016308              41182             1081.641553     
       24.70               5.016308              41109             1187.983891     
       24.80               5.016308              41018             1203.730356     
       24.90               5.016308              40975             1237.169561     
       25.00               5.016308              40983             1214.599651     
       25.10               5.016308              40948             1151.452005     
       25.20               5.016308              40997             1136.265386     
