        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              36759             5966.768720          1040.503416          4926.265304     
        0.10               5.016308              36965             5360.939465           844.424212          4516.515253     
        0.20               5.016308              37335             4326.681800           643.608458          3683.073343     
        0.30               5.016308              37735             3388.236675           484.364759          2903.871916     
        0.40               5.016308              38137             2734.405713           373.379481          2361.026231     
        0.50               5.016308              38523             2173.250358           310.835062          1862.415297     
        0.60               5.016308              38699             1777.446992           269.757064          1507.689928     
        0.70               5.016308              38764             1645.123287           190.726160          1454.397127     
        0.80               5.016308              38743             1492.973771           157.895253          1335.078518     
        0.90               5.016308              38724             1395.828177           125.858226          1269.969951     
        1.00               5.016308              38628             1275.679877           83.023240           1192.656637     
        1.10               5.016308              38488             1035.383345           66.493893            968.889451     
        1.20               5.016308              38441             1054.873631           -2.741859           1057.615490     
        1.30               5.016308              38258              927.783241            9.174748            918.608493     
        1.40               5.016308              38175              987.157557           16.995072            970.162485     
        1.50               5.016308              37955              884.182739           27.028647            857.154092     
        1.60               5.016308              37500              941.789013           29.825827            911.963186     
        1.70               5.016308              37224              873.947435           26.198265            847.749170     
        1.80               5.016308              36914              940.216576           61.663268            878.553308     
        1.90               5.016308              36597              991.076908           41.738225            949.338683     
        2.00               5.016308              36513             1095.453744           52.003842           1043.449902     
        2.10               5.016308              36347             1188.528340           51.873897           1136.654443     
        2.20               5.016308              36406             1183.873426           23.445483           1160.427943     
        2.30               5.016308              36504             1299.976350           39.227687           1260.748662     
        2.40               5.016308              36347             1344.676062           52.269468           1292.406594     
        2.50               5.016308              36396             1314.162155           45.764495           1268.397660     
        2.60               5.016308              36469             1346.673862           48.690392           1297.983470     
        2.70               5.016308              36445             1305.353445           33.056851           1272.296594     
        2.80               5.016308              36415             1450.801760           39.591057           1411.210703     
        2.90               5.016308              36375             1538.683787           100.535960          1438.147827     
        3.00               5.016308              36401             1475.480773           65.238884           1410.241890     
        3.10               5.016308              36366             1438.318013           48.941531           1389.376481     
        3.20               5.016308              36330             1546.810449           59.060669           1487.749780     
        3.30               5.016308              36270             1437.186347           63.708046           1373.478301     
        3.40               5.016308              36028             1536.555158           115.067726          1421.487433     
        3.50               5.016308              35975             1519.071424           132.907644          1386.163780     
        3.60               5.016308              35887             1544.660662           127.925879          1416.734783     
        3.70               5.016308              35870             1518.280301           153.358370          1364.921931     
        3.80               5.016308              35912             1648.994695           157.272919          1491.721775     
        3.90               5.016308              35921             1615.372100           117.357406          1498.014693     
        4.00               5.016308              35936             1539.181881           71.215611           1467.966270     
        4.10               5.016308              36031             1497.882046           50.661723           1447.220323     
        4.20               5.016308              36185             1337.778628           37.254160           1300.524468     
        4.30               5.016308              36143             1273.565821           46.769477           1226.796344     
        4.40               5.016308              36039             1201.801795           21.199397           1180.602398     
        4.50               5.016308              36194             1166.605247           34.095043           1132.510204     
        4.60               5.016308              36044             1269.745986           35.584085           1234.161901     
        4.70               5.016308              36051             1344.686352           24.142589           1320.543763     
        4.80               5.016308              36088             1341.189010           73.432319           1267.756691     
        4.90               5.016308              36147             1290.251562           82.636670           1207.614892     
        5.00               5.016308              36123             1254.661737           97.843454           1156.818283     
        5.10               5.016308              36096             1215.083860           59.823478           1155.260382     
        5.20               5.016308              36067             1308.698246           68.452724           1240.245523     
