        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              42306             10622.047491    
        0.10               5.016308              42487             9415.555346     
        0.20               5.016308              42917             7300.005346     
        0.30               5.016308              43311             5577.068000     
        0.40               5.016308              43615             4412.837148     
        0.50               5.016308              43663             3482.501441     
        0.60               5.016308              43729             2886.186167     
        0.70               5.016308              43727             2126.215033     
        0.80               5.016308              43698             2074.556371     
        0.90               5.016308              43494             1956.050879     
        1.00               5.016308              43206             1816.536756     
        1.10               5.016308              42945             1620.103908     
        1.20               5.016308              42682             1788.529264     
        1.30               5.016308              42391             1667.538458     
        1.40               5.016308              42257             1565.951254     
        1.50               5.016308              42199             1508.468091     
        1.60               5.016308              42164             1445.905687     
        1.70               5.016308              41966             1591.267882     
        1.80               5.016308              41689             1687.819785     
        1.90               5.016308              41767             1771.222086     
        2.00               5.016308              41844             1849.717923     
        2.10               5.016308              41792             1589.768890     
        2.20               5.016308              41732             1875.557432     
        2.30               5.016308              41512             2098.335337     
        2.40               5.016308              41438             2181.344822     
        2.50               5.016308              41259             2116.031911     
        2.60               5.016308              41097             2202.658351     
        2.70               5.016308              41237             2189.671548     
        2.80               5.016308              41156             2440.943186     
        2.90               5.016308              41258             2384.979069     
        3.00               5.016308              41366             2169.028363     
        3.10               5.016308              41340             2257.666954     
        3.20               5.016308              41333             2205.673820     
        3.30               5.016308              41352             2368.855143     
        3.40               5.016308              41430             2448.442092     
        3.50               5.016308              41570             2403.156801     
        3.60               5.016308              41684             2365.548393     
        3.70               5.016308              41707             2259.325473     
        3.80               5.016308              41538             2425.096448     
        3.90               5.016308              41444             2435.849181     
        4.00               5.016308              41389             2448.272845     
        4.10               5.016308              41639             2260.641721     
        4.20               5.016308              41855             2355.561625     
        4.30               5.016308              41898             2304.065604     
        4.40               5.016308              42058             2055.921844     
        4.50               5.016308              42031             1989.730523     
        4.60               5.016308              41922             1989.373287     
        4.70               5.016308              41972             1988.593447     
        4.80               5.016308              41851             1907.890868     
        4.90               5.016308              41759             1735.062795     
        5.00               5.016308              41829             1603.203848     
        5.10               5.016308              41657             1699.833242     
        5.20               5.016308              41626             1874.939653     
        5.30               5.016308              41637             1902.998389     
        5.40               5.016308              41490             2080.250415     
        5.50               5.016308              41553             2139.847683     
        5.60               5.016308              41588             2026.026602     
        5.70               5.016308              41473             2060.562027     
        5.80               5.016308              41358             2152.877661     
        5.90               5.016308              41218             2259.069243     
        6.00               5.016308              41249             2412.093091     
        6.10               5.016308              41269             2563.269832     
        6.20               5.016308              41303             2617.064365     
        6.30               5.016308              41397             2412.429781     
        6.40               5.016308              41472             2577.959027     
        6.50               5.016308              41471             2348.221527     
        6.60               5.016308              41682             2204.815875     
        6.70               5.016308              41904             2283.508450     
        6.80               5.016308              42120             2056.651862     
        6.90               5.016308              42048             1917.820435     
        7.00               5.016308              41949             1986.202691     
        7.10               5.016308              42004             2148.573176     
        7.20               5.016308              41905             2011.610146     
        7.30               5.016308              41616             2130.316108     
        7.40               5.016308              41547             2202.217496     
        7.50               5.016308              41576             2369.541305     
        7.60               5.016308              41632             2168.255690     
        7.70               5.016308              41665             2145.750460     
        7.80               5.016308              41759             2082.287470     
        7.90               5.016308              41852             2098.687497     
        8.00               5.016308              41875             2050.428219     
        8.10               5.016308              42059             2174.219132     
        8.20               5.016308              42159             2333.467351     
        8.30               5.016308              42006             2080.095935     
        8.40               5.016308              41987             2109.323308     
        8.50               5.016308              41930             2046.366636     
        8.60               5.016308              41930             2082.334638     
        8.70               5.016308              41785             2045.985384     
        8.80               5.016308              41400             2098.375393     
        8.90               5.016308              41501             2108.913656     
        9.00               5.016308              41463             2155.985216     
        9.10               5.016308              41503             2103.041671     
        9.20               5.016308              41554             2195.295891     
        9.30               5.016308              41600             2261.924273     
        9.40               5.016308              41593             2489.969084     
        9.50               5.016308              41860             2249.491386     
        9.60               5.016308              41764             2448.182414     
        9.70               5.016308              41859             2342.821092     
        9.80               5.016308              41943             2132.576137     
        9.90               5.016308              41992             2113.694944     
       10.00               5.016308              41729             2008.689343     
       10.10               5.016308              41716             1993.470940     
       10.20               5.016308              41689             2023.050896     
       10.30               5.016308              41810             2105.818797     
       10.40               5.016308              41657             2117.960177     
       10.50               5.016308              41742             2280.879813     
       10.60               5.016308              41691             2158.517211     
       10.70               5.016308              41587             2128.306331     
       10.80               5.016308              41538             2201.601367     
       10.90               5.016308              41465             2032.164777     
       11.00               5.016308              41602             2197.963575     
       11.10               5.016308              41625             2062.223581     
       11.20               5.016308              41646             2009.695348     
       11.30               5.016308              41599             2074.425330     
       11.40               5.016308              41499             2161.420151     
       11.50               5.016308              41300             2128.942480     
       11.60               5.016308              41287             2093.905457     
       11.70               5.016308              41239             2023.659949     
       11.80               5.016308              41186             2099.600170     
       11.90               5.016308              40995             2129.372818     
       12.00               5.016308              41030             2125.130438     
       12.10               5.016308              41147             2174.958315     
       12.20               5.016308              41217             2191.635735     
       12.30               5.016308              41241             2086.461922     
       12.40               5.016308              41202             2067.220628     
       12.50               5.016308              41152             2145.195483     
       12.60               5.016308              41089             2112.368566     
       12.70               5.016308              41208             2046.180650     
       12.80               5.016308              41382             2011.467830     
       12.90               5.016308              41587             2081.784060     
       13.00               5.016308              41694             1940.886525     
       13.10               5.016308              41873             1942.269931     
       13.20               5.016308              41478             1929.393578     
       13.30               5.016308              41505             2051.138840     
       13.40               5.016308              41459             2098.647145     
       13.50               5.016308              41491             1970.195409     
       13.60               5.016308              41511             1882.722018     
       13.70               5.016308              41544             1895.059793     
       13.80               5.016308              41429             1924.630148     
       13.90               5.016308              41141             2091.508356     
       14.00               5.016308              40991             2256.986974     
       14.10               5.016308              40940             2284.456439     
       14.20               5.016308              41051             2135.019073     
       14.30               5.016308              41241             2296.025563     
       14.40               5.016308              41410             2444.144439     
       14.50               5.016308              41449             2323.896327     
       14.60               5.016308              41646             2523.603922     
       14.70               5.016308              41699             2330.129690     
       14.80               5.016308              41752             2491.604045     
       14.90               5.016308              41802             2454.419537     
       15.00               5.016308              41875             2323.275709     
       15.10               5.016308              41807             2186.465015     
       15.20               5.016308              41552             2128.130901     
       15.30               5.016308              41404             2098.208999     
       15.40               5.016308              41369             2025.898634     
       15.50               5.016308              41338             2025.419405     
       15.60               5.016308              41352             1886.907260     
       15.70               5.016308              41189             2002.585225     
       15.80               5.016308              41032             2154.723257     
       15.90               5.016308              41068             2084.038881     
       16.00               5.016308              41198             2099.022445     
       16.10               5.016308              41305             2191.146179     
       16.20               5.016308              41113             2128.383562     
       16.30               5.016308              41216             2168.754138     
       16.40               5.016308              41341             2198.676474     
       16.50               5.016308              41418             2140.780731     
       16.60               5.016308              41534             2257.200590     
       16.70               5.016308              41500             2174.879119     
       16.80               5.016308              41628             2014.116853     
       16.90               5.016308              41400             1847.759370     
       17.00               5.016308              41344             1927.678406     
       17.10               5.016308              41369             1898.754558     
       17.20               5.016308              41270             2056.350282     
       17.30               5.016308              41342             2211.791995     
       17.40               5.016308              41291             2255.685311     
       17.50               5.016308              41170             2212.420938     
       17.60               5.016308              41213             2148.979428     
       17.70               5.016308              41133             2206.370904     
       17.80               5.016308              41172             2181.211892     
       17.90               5.016308              41368             2185.386690     
       18.00               5.016308              41383             2096.762124     
       18.10               5.016308              41435             2236.139924     
       18.20               5.016308              41594             2311.802381     
       18.30               5.016308              41606             2222.115641     
       18.40               5.016308              41673             2184.663105     
       18.50               5.016308              41665             2099.267872     
       18.60               5.016308              41540             2137.827462     
       18.70               5.016308              41462             2237.456630     
       18.80               5.016308              41349             2127.099121     
       18.90               5.016308              41402             2368.063884     
       19.00               5.016308              41482             2451.743852     
       19.10               5.016308              41649             2343.091851     
       19.20               5.016308              41755             2358.327495     
