        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              41477             9585.331591          4339.647874          5245.683717     
        0.10               5.016308              41573             8319.189913          3776.672441          4542.517471     
        0.20               5.016308              42075             6319.537610          2888.980044          3430.557566     
        0.30               5.016308              42481             5053.676872          2373.824839          2679.852033     
        0.40               5.016308              42858             3810.487297          1921.581223          1888.906074     
        0.50               5.016308              43102             3158.719838          1574.340252          1584.379586     
        0.60               5.016308              43371             2446.330747          1283.206396          1163.124351     
        0.70               5.016308              43608             2039.779408          1050.814663           988.964745     
        0.80               5.016308              43689             1917.152318           980.719463           936.432855     
        0.90               5.016308              43690             1709.959699           814.089723           895.869976     
        1.00               5.016308              43711             1598.686060           719.805118           878.880942     
        1.10               5.016308              43429             1412.273634           630.866713           781.406921     
        1.20               5.016308              43335             1284.445749           518.939971           765.505778     
        1.30               5.016308              43175             1166.145663           407.113570           759.032094     
        1.40               5.016308              42972             1171.180889           438.025261           733.155627     
        1.50               5.016308              42873             1047.911308           397.036516           650.874791     
        1.60               5.016308              42685             1165.005925           585.500756           579.505169     
        1.70               5.016308              42478             1100.957402           515.011907           585.945495     
        1.80               5.016308              42279             1088.097961           478.772968           609.324993     
        1.90               5.016308              42132             1169.999916           492.832998           677.166917     
        2.00               5.016308              41770             1144.659665           515.559173           629.100493     
        2.10               5.016308              41553             1293.310527           574.405225           718.905302     
        2.20               5.016308              41453             1349.393297           468.090340           881.302957     
        2.30               5.016308              41515             1318.055788           436.857834           881.197953     
        2.40               5.016308              41584             1533.623651           539.992723           993.630927     
        2.50               5.016308              41571             1487.003646           442.731567          1044.272079     
        2.60               5.016308              41763             1459.734179           479.929001           979.805178     
        2.70               5.016308              41784             1323.182448           409.882917           913.299531     
        2.80               5.016308              41786             1386.416423           423.167410           963.249013     
        2.90               5.016308              41751             1342.868025           349.606010           993.262015     
        3.00               5.016308              41742             1385.766000           411.648426           974.117574     
        3.10               5.016308              41745             1253.214004           251.146563          1002.067440     
        3.20               5.016308              41595             1162.351443           183.137691           979.213752     
        3.30               5.016308              41535             1046.956903           207.962775           838.994129     
        3.40               5.016308              41379             1099.249375           266.093074           833.156301     
        3.50               5.016308              41376             1176.244853           370.529293           805.715559     
        3.60               5.016308              41429             1367.315167           470.446141           896.869026     
        3.70               5.016308              41365             1426.003551           456.173230           969.830321     
        3.80               5.016308              41488             1395.957390           392.314425          1003.642965     
        3.90               5.016308              41456             1439.774631           398.922317          1040.852314     
        4.00               5.016308              41483             1340.489159           369.392412           971.096747     
        4.10               5.016308              41593             1196.991189           271.912606           925.078583     
        4.20               5.016308              41581             1343.797103           337.324095          1006.473008     
        4.30               5.016308              41478             1317.239148           411.636751           905.602397     
        4.40               5.016308              41578             1273.002801           358.390333           914.612469     
        4.50               5.016308              41690             1520.404046           456.683807          1063.720239     
