        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308                11               10.315990            22.797272            -12.481283     
        0.10               5.016308               175               44.492065            34.909862             9.582203      
        0.20               5.016308               300                4.570724            -0.097043             4.667767      
        0.30               5.016308               673               38.182245            16.129360            22.052885      
        0.40               5.016308               577               28.933697            25.924045             3.009652      
        0.50               5.016308               666               45.605040            25.156345            20.448695      
        0.60               5.016308               693               59.691040            42.790650            16.900391      
        0.70               5.016308               896               38.478126            36.281644             2.196481      
        0.80               5.016308               980               29.944214            41.207460            -11.263247     
        0.90               5.016308               980               29.500264            38.182208            -8.681944      
        1.00               5.016308               920               11.859943            11.230253             0.629690      
        1.10               5.016308               902               22.307130            14.960211             7.346919      
        1.20               5.016308               1030              31.008224            16.771555            14.236669      
        1.30               5.016308               1216              24.028842            11.141334            12.887508      
        1.40               5.016308               815               27.019416            22.713234             4.306182      
        1.50               5.016308               1115              63.296418            47.211663            16.084755      
        1.60               5.016308               1115              23.329117            -1.472242            24.801359      
        1.70               5.016308               1856              36.132054             3.384150            32.747904      
        1.80               5.016308               1484              17.150164            -14.108959           31.259123      
        1.90               5.016308               1490              41.103374            20.644216            20.459158      
        2.00               5.016308               1265              29.799966            21.484774             8.315192      
        2.10               5.016308               1114               8.413162             7.236718             1.176445      
        2.20               5.016308               1391              30.368661            12.628645            17.740016      
        2.30               5.016308               1318               6.443298            -7.904521            14.347819      
        2.40               5.016308               1651               2.486956            -4.762800             7.249755      
        2.50               5.016308               1391              12.496756             0.960831            11.535925      
        2.60               5.016308               1368               4.246408             8.979637            -4.733229      
        2.70               5.016308               1276               0.872518             4.601574            -3.729056      
        2.80               5.016308               1513              13.691401            10.716199             2.975202      
        2.90               5.016308               1477              36.245067            35.122516             1.122552      
        3.00               5.016308               2600              -2.396311            16.143087            -18.539398     
        3.10               5.016308               1850               4.681522            16.341820            -11.660298     
        3.20               5.016308               1570              18.880960             0.332508            18.548452      
        3.30               5.016308               1823               8.512574            15.538064            -7.025490      
        3.40               5.016308               1578              10.687434             5.240325             5.447109      
        3.50               5.016308               2167              12.311193             0.931963            11.379231      
        3.60               5.016308               2148              -3.563537             7.050013            -10.613550     
        3.70               5.016308               1366              -15.161445            6.481766            -21.643211     
        3.80               5.016308               2013              -5.567229            15.714384            -21.281612     
        3.90               5.016308               1356               3.183203            13.312247            -10.129044     
        4.00               5.016308               1318              31.143582            23.714650             7.428931      
        4.10               5.016308               1972              -17.800051           -8.826970            -8.973081      
        4.20               5.016308               2032              -27.944692           -19.828859           -8.115832      
        4.30               5.016308               2597              -20.219102           -24.492172            4.273070      
        4.40               5.016308               2203              -29.592673           -20.227328           -9.365345      
        4.50               5.016308               2432              -25.528632           -28.897417            3.368785      
        4.60               5.016308               1595               4.455235            -1.412086             5.867321      
        4.70               5.016308               1747               7.954009             4.522699             3.431310      
        4.80               5.016308               2299              19.414916             6.470599            12.944317      
        4.90               5.016308               1475              -19.124335            0.532572            -19.656907     
        5.00               5.016308               2599              -5.094603             1.534294            -6.628897      
        5.10               5.016308               2204              15.967775            18.506762            -2.538987      
        5.20               5.016308               2048              -20.635079            4.871031            -25.506110     
        5.30               5.016308               2705              -26.209084           16.276439            -42.485523     
        5.40               5.016308               2752              -28.037030            0.910664            -28.947694     
        5.50               5.016308               2591              -2.632905            11.843126            -14.476032     
        5.60               5.016308               2749              -21.037807           -12.381988           -8.655819      
        5.70               5.016308               1862              -60.772799           -48.701529           -12.071270     
        5.80               5.016308               2753              -63.016675           -57.094690           -5.921986      
        5.90               5.016308               2791              -62.842939           -56.817260           -6.025679      
        6.00               5.016308               2543              -23.506211           -33.888709           10.382497      
        6.10               5.016308               2343              -35.684470           -34.848286           -0.836184      
        6.20               5.016308               3229              -21.344567           -21.051545           -0.293022      
        6.30               5.016308               3171              -20.618040           -29.704596            9.086556      
        6.40               5.016308               3893               5.074142            -15.707953           20.782096      
        6.50               5.016308               2955               7.534025            -8.489850            16.023875      
        6.60               5.016308               2279               8.698948            -5.172757            13.871705      
        6.70               5.016308               1987              -6.984229            23.005323            -29.989552     
        6.80               5.016308               3839              46.524752            41.932350             4.592402      
        6.90               5.016308               2578              16.875016            14.818448             2.056568      
        7.00               5.016308               2621              -31.635859           10.863947            -42.499806     
        7.10               5.016308               4207              -59.957580           -14.241397           -45.716183     
        7.20               5.016308               3815              -19.474281           -5.002139            -14.472142     
        7.30               5.016308               1990              -17.900422            4.919885            -22.820307     
        7.40               5.016308               3282              -15.813083            8.981425            -24.794508     
        7.50               5.016308               2826              -13.206953            2.018260            -15.225213     
        7.60               5.016308               3465              -26.208684           -15.298961           -10.909723     
        7.70               5.016308               1658              -17.251261            3.051763            -20.303023     
        7.80               5.016308               1883              -39.763103           -16.588830           -23.174272     
        7.90               5.016308               2365              -53.132756           -26.794102           -26.338655     
        8.00               5.016308               2706              -43.192818           -23.981454           -19.211364     
        8.10               5.016308               2138              11.412611             7.142429             4.270181      
        8.20               5.016308               2599              28.763748            26.636822             2.126927      
        8.30               5.016308               2804              19.141151            20.222688            -1.081537      
        8.40               5.016308               2658              45.636253            15.317125            30.319129      
        8.50               5.016308               2307              53.242995            26.500256            26.742739      
        8.60               5.016308               3546              59.737787            31.332728            28.405059      
        8.70               5.016308               3098              46.763435            11.324146            35.439289      
        8.80               5.016308               2889              28.619535            -18.242785           46.862320      
        8.90               5.016308               3085              21.149287            -24.746508           45.895795      
        9.00               5.016308               4413              34.671597             0.231210            34.440386      
        9.10               5.016308               3232              -2.680483             8.816424            -11.496908     
        9.20               5.016308               2776              -8.348403            14.888973            -23.237376     
        9.30               5.016308               2760              -24.463209           -11.842910           -12.620300     
        9.40               5.016308               2712              -26.419683           -14.370487           -12.049196     
        9.50               5.016308               2719              -31.576379           -28.391961           -3.184418      
        9.60               5.016308               3010              -6.712751            -5.857798            -0.854953      
        9.70               5.016308               3398              20.319981            -1.221291            21.541272      
        9.80               5.016308               3456              33.151277             1.701464            31.449813      
        9.90               5.016308               3555              11.500565            -7.837963            19.338528      
       10.00               5.016308               2633              11.501078            -19.211134           30.712212      
       10.10               5.016308               3167              -12.817218           -18.233471            5.416253      
       10.20               5.016308               2375              -14.018171           -17.989380            3.971209      
       10.30               5.016308               2438              -24.690294           -36.089750           11.399456      
       10.40               5.016308               2353              -33.639027           -25.266332           -8.372695      
       10.50               5.016308               1891              -12.005533           -3.686718            -8.318815      
       10.60               5.016308               2044               4.173038            12.840554            -8.667516      
       10.70               5.016308               1984              -14.295142           -1.276215            -13.018927     
       10.80               5.016308               2721              34.261170            25.501903             8.759267      
       10.90               5.016308               2178              20.945112            28.999770            -8.054659      
       11.00               5.016308               2273              -12.677093            6.883598            -19.560692     
       11.10               5.016308               2263              -32.913224           -3.945946            -28.967278     
       11.20               5.016308               2366              -35.108315           -11.237607           -23.870708     
       11.30               5.016308               1776              -46.416479           -35.381510           -11.034969     
       11.40               5.016308               2486              -48.193618           -27.811743           -20.381875     
       11.50               5.016308               3377               1.119222            -9.584379            10.703601      
       11.60               5.016308               2211              -6.448734            -9.519730             3.070996      
       11.70               5.016308               2622              -9.891901            -7.390795            -2.501106      
       11.80               5.016308               2842              16.155295            11.712304             4.442991      
       11.90               5.016308               2780              -6.185302             0.283316            -6.468617      
       12.00               5.016308               1921               4.746157            13.584008            -8.837851      
       12.10               5.016308               2663              -17.915627           -9.480845            -8.434782      
       12.20               5.016308               4478              -72.978647           -44.421332           -28.557316     
       12.30               5.016308               2919              -56.966128           -39.797552           -17.168577     
       12.40               5.016308               4440              -39.235198           -30.454850           -8.780347      
       12.50               5.016308               3073              -60.066326           -44.870313           -15.196013     
       12.60               5.016308               2634              -48.821500           -27.526165           -21.295335     
       12.70               5.016308               2711               7.252131             0.039565             7.212566      
       12.80               5.016308               2797              -7.796014             1.542616            -9.338630      
       12.90               5.016308               3373              -40.006927           -29.345801           -10.661126     
       13.00               5.016308               3158              -28.926567           -27.523469           -1.403098      
       13.10               5.016308               3797               1.840634            -1.005412             2.846046      
       13.20               5.016308               3341              13.227081            -6.193785            19.420866      
       13.30               5.016308               2939              20.009341            -2.068338            22.077679      
       13.40               5.016308               2937              35.615322            12.206195            23.409127      
       13.50               5.016308               2803              47.170025             5.058584            42.111441      
       13.60               5.016308               3551              11.656911            -10.378523           22.035434      
       13.70               5.016308               2683              40.920689            13.185451            27.735237      
       13.80               5.016308               5221              36.389864            14.473647            21.916217      
       13.90               5.016308               4840              17.835222             6.463057            11.372165      
       14.00               5.016308               4140              49.050207             9.904721            39.145486      
       14.10               5.016308               4910              33.072852            12.746838            20.326014      
       14.20               5.016308               5651              21.782515             1.248632            20.533883      
       14.30               5.016308               5870              63.259666            17.743588            45.516078      
       14.40               5.016308               5344              39.937194             6.887638            33.049556      
       14.50               5.016308               5749              45.939730            18.955096            26.984634      
       14.60               5.016308               4328              38.924871             8.093943            30.830928      
       14.70               5.016308               6264              38.211788            28.923864             9.287924      
       14.80               5.016308               7403              10.577512            19.938848            -9.361336      
       14.90               5.016308               3086              -3.534125            10.030035            -13.564160     
       15.00               5.016308               3619              -10.733603           -10.742878            0.009274      
       15.10               5.016308               3218              13.105870             9.569028             3.536842      
       15.20               5.016308               4856              -0.321467             2.213234            -2.534700      
       15.30               5.016308               3996              -5.174042             0.987631            -6.161673      
       15.40               5.016308               3849              -47.308058           -23.957172           -23.350886     
       15.50               5.016308               3598              -29.520106           -8.824478            -20.695629     
       15.60               5.016308               4389              -38.198485           -22.292303           -15.906182     
       15.70               5.016308               4651              -28.244443           -10.974188           -17.270254     
       15.80               5.016308               3677              -40.043852           -31.838636           -8.205216      
       15.90               5.016308               2650              -34.640875           -28.434841           -6.206034      
       16.00               5.016308               4331              -55.225019           -35.137601           -20.087417     
       16.10               5.016308               3385              -31.625807           -15.971754           -15.654052     
       16.20               5.016308               4219              -18.441738           -7.945537            -10.496201     
       16.30               5.016308               3559               5.106035            16.543460            -11.437426     
       16.40               5.016308               5234              12.562298            18.927519            -6.365221      
       16.50               5.016308               4354              -10.428482           13.889490            -24.317972     
       16.60               5.016308               4101              -14.602746            0.490309            -15.093055     
       16.70               5.016308               4597              -20.336562            5.083357            -25.419919     
       16.80               5.016308               3342              -5.126097            24.994359            -30.120456     
       16.90               5.016308               3082              -35.160641            3.511243            -38.671884     
       17.00               5.016308               4953              -32.264272           -18.471841           -13.792430     
       17.10               5.016308               3267              -41.171964           -8.249488            -32.922476     
       17.20               5.016308               4560              -49.586348           -17.949005           -31.637342     
       17.30               5.016308               3968              -42.419669           -22.639983           -19.779687     
       17.40               5.016308               4161              -15.581575            0.277022            -15.858598     
       17.50               5.016308               4258              -13.412768           -7.485326            -5.927443      
       17.60               5.016308               4482              -8.262365            -4.284665            -3.977700      
       17.70               5.016308               4567              -0.711262            -5.806975             5.095713      
       17.80               5.016308               4181              23.786731            11.236362            12.550369      
       17.90               5.016308               4023              36.021254             6.302593            29.718662      
       18.00               5.016308               3383               4.861019             8.152912            -3.291893      
       18.10               5.016308               4130              -0.970248             0.460295            -1.430543      
       18.20               5.016308               3410              10.097265            16.994542            -6.897277      
       18.30               5.016308               3347              47.329395            38.702300             8.627096      
       18.40               5.016308               4088              40.196012            42.652998            -2.456985      
       18.50               5.016308               2928              45.075182            39.473959             5.601223      
       18.60               5.016308               3781              28.778975            25.495816             3.283159      
       18.70               5.016308               2297              13.076543            24.520315            -11.443773     
       18.80               5.016308               3973              22.588270            32.794958            -10.206688     
       18.90               5.016308               3167              23.226130            29.588802            -6.362672      
       19.00               5.016308               4699              16.760703            20.387563            -3.626860      
       19.10               5.016308               3258              18.444354            26.507142            -8.062787      
       19.20               5.016308               4136              22.014646            14.814602             7.200044      
       19.30               5.016308               3595              -9.960712            -18.620234            8.659521      
       19.40               5.016308               4241              -26.243625           -31.874152            5.630527      
       19.50               5.016308               5105              15.953689            10.025446             5.928243      
       19.60               5.016308               5556              15.283624            18.840069            -3.556445      
       19.70               5.016308               3984              -3.291456            -7.210949             3.919493      
       19.80               5.016308               3653               9.666978             6.448247             3.218731      
       19.90               5.016308               4050              -27.748643           -24.615429           -3.133213      
       20.00               5.016308               4134              10.751183            -11.410365           22.161548      
       20.10               5.016308               4143              30.586070            19.813124            10.772945      
       20.20               5.016308               4508              24.661981            13.012310            11.649671      
       20.30               5.016308               4311              47.442662            29.882605            17.560057      
       20.40               5.016308               4757              34.146108            22.302731            11.843377      
       20.50               5.016308               4775              38.671501            13.838739            24.832762      
       20.60               5.016308               4769              44.253376            20.478908            23.774468      
       20.70               5.016308               3509              52.170805            39.599219            12.571586      
       20.80               5.016308               2095              50.801135            38.483194            12.317941      
       20.90               5.016308               3193              51.208624            47.492740             3.715883      
       21.00               5.016308               2015              12.042690            22.118961            -10.076271     
       21.10               5.016308               4444              -8.492354            19.480052            -27.972405     
       21.20               5.016308               2821               9.997900            34.300528            -24.302628     
       21.30               5.016308               5591              -2.480594             5.932740            -8.413334      
       21.40               5.016308               5047               3.051332             6.107630            -3.056298      
       21.50               5.016308               3798              -13.084694            7.500860            -20.585554     
       21.60               5.016308               3254              -16.007325            5.020231            -21.027556     
       21.70               5.016308               6076              -17.221708            0.545362            -17.767070     
       21.80               5.016308               6328              11.342381            17.839284            -6.496903      
       21.90               5.016308               6106              -3.356035            -13.023128            9.667094      
       22.00               5.016308               4636              -13.774754           -29.448991           15.674236      
       22.10               5.016308               4902              18.638362            -15.113059           33.751421      
       22.20               5.016308               5094              27.074822            -10.964931           38.039752      
       22.30               5.016308               5458              48.125260            22.498655            25.626604      
       22.40               5.016308               5011              33.848679            20.326822            13.521857      
       22.50               5.016308               3885              64.019888            33.369971            30.649917      
       22.60               5.016308               5331              35.012695            11.822618            23.190077      
       22.70               5.016308               5791              32.337434            19.862609            12.474825      
       22.80               5.016308               6803              -6.226166            -13.549152            7.322986      
       22.90               5.016308               6172              15.063693             9.156152             5.907541      
       23.00               5.016308               2873              34.225644            10.502362            23.723282      
       23.10               5.016308               6311               3.975845             9.685346            -5.709501      
       23.20               5.016308               3499              -4.037988             4.594933            -8.632920      
       23.30               5.016308               3690              -4.381828            -7.237874             2.856046      
       23.40               5.016308               4455               4.828646            -15.592144           20.420790      
       23.50               5.016308               3664              23.265464             6.693090            16.572374      
       23.60               5.016308               3310              17.930447            20.080265            -2.149818      
       23.70               5.016308               3564              -3.724064             1.454707            -5.178772      
       23.80               5.016308               4034              24.721915             8.437648            16.284267      
       23.90               5.016308               3825              34.349504            -0.993522            35.343026      
       24.00               5.016308               3786              45.142233            17.344801            27.797431      
       24.10               5.016308               3776              30.139153            20.037788            10.101366      
       24.20               5.016308               3935              10.591250            -1.619984            12.211234      
       24.30               5.016308               3435              35.074122             7.095834            27.978289      
       24.40               5.016308               3303              57.120812            22.102668            35.018145      
       24.50               5.016308               3003              70.875622            42.333815            28.541807      
       24.60               5.016308               4311              85.582677            53.777515            31.805162      
       24.70               5.016308               3002              59.426381            44.913982            14.512399      
       24.80               5.016308               3223              38.912347            16.841834            22.070512      
       24.90               5.016308               2888              66.128453             1.740856            64.387598      
       25.00               5.016308               4369              81.716610            12.487228            69.229382      
       25.10               5.016308               2740              52.232483            22.119139            30.113344      
       25.20               5.016308               2952              48.976824            29.978362            18.998462      
       25.30               5.016308               4341              73.748525            34.157802            39.590722      
       25.40               5.016308               2987              40.277832             2.335409            37.942424      
       25.50               5.016308               3865              14.264885            -7.673074            21.937959      
       25.60               5.016308               3198              13.313398            -8.701383            22.014781      
       25.70               5.016308               4322              21.517021             0.600840            20.916181      
       25.80               5.016308               3305              29.719259             8.222069            21.497190      
       25.90               5.016308               3706              45.131450             5.005883            40.125567      
       26.00               5.016308               3238              61.848988            25.946357            35.902631      
       26.10               5.016308               3240              48.635232            39.947040             8.688192      
       26.20               5.016308               3409              40.163265            21.173309            18.989956      
       26.30               5.016308               3503              56.683932            23.281977            33.401956      
       26.40               5.016308               3016              48.119656            17.891495            30.228161      
       26.50               5.016308               2940              48.312247            32.402753            15.909494      
       26.60               5.016308               2644               6.915987            -12.640673           19.556660      
       26.70               5.016308               2888              24.225742            -13.950438           38.176180      
       26.80               5.016308               3090              31.123485            14.270690            16.852795      
       26.90               5.016308               4116              47.793509            22.188466            25.605043      
       27.00               5.016308               2944              47.528306            22.278450            25.249855      
       27.10               5.016308               4460              33.391672             8.933443            24.458229      
       27.20               5.016308               4418              22.793792             7.402077            15.391715      
       27.30               5.016308               4414              -15.962142           -20.673141            4.710999      
       27.40               5.016308               4329              -16.086534           -13.891333           -2.195201      
       27.50               5.016308               4491              -6.272607            -18.319491           12.046885      
       27.60               5.016308               4682              -9.393651            -13.437996            4.044346      
       27.70               5.016308               3407              -2.611148            -8.239746             5.628598      
       27.80               5.016308               4597              16.695727             1.920433            14.775294      
       27.90               5.016308               5190              27.547984            30.435096            -2.887111      
       28.00               5.016308               3073              15.994238            27.664567            -11.670329     
       28.10               5.016308               5251              42.697580            26.779525            15.918056      
       28.20               5.016308               4531              27.841876            16.523595            11.318281      
       28.30               5.016308               6406               3.263596            -15.919786           19.183381      
       28.40               5.016308               6229              45.749132            25.571975            20.177156      
       28.50               5.016308               5952              23.082339            12.454934            10.627405      
       28.60               5.016308               4447              10.172916            24.190971            -14.018055     
       28.70               5.016308               4402              -18.910574            1.333185            -20.243760     
       28.80               5.016308               6449              76.609173            53.685688            22.923485      
       28.90               5.016308               4724              -18.817825           -18.972279            0.154455      
       29.00               5.016308               4675              -27.965262           -20.621514           -7.343748      
       29.10               5.016308               4407              -15.334131           -23.912295            8.578164      
       29.20               5.016308               4390               9.679048            -29.624722           39.303770      
       29.30               5.016308               3139              -36.284874           -42.744879            6.460005      
       29.40               5.016308               2944              -21.840366           -36.965537           15.125171      
       29.50               5.016308               2695              -28.040878           -15.911788           -12.129090     
       29.60               5.016308               4020              -43.093845           -4.811576            -38.282269     
       29.70               5.016308               5551              -18.093348            2.611160            -20.704508     
       29.80               5.016308               3325              -2.518746            -18.318237           15.799491      
       29.90               5.016308               3323              -18.744240           -18.892569            0.148329      
       30.00               5.016308               3429              19.361605             8.087257            11.274347      
       30.10               5.016308               3947              11.493048            17.298987            -5.805939      
       30.20               5.016308               5212               5.854116            14.324748            -8.470632      
       30.30               5.016308               5656              -17.656936           -13.938607           -3.718328      
       30.40               5.016308               3345              -14.789211           -5.010112            -9.779099      
       30.50               5.016308               3701              -13.611318           -26.243658           12.632339      
       30.60               5.016308               9212              10.419735            33.054783            -22.635048     
       30.70               5.016308               5320               6.962972            -6.752599            13.715571      
       30.80               5.016308               5467               3.552576            -11.409909           14.962485      
       30.90               5.016308               5273              40.011683            16.488711            23.522972      
       31.00               5.016308               9530              -18.460864           -34.265819           15.804955      
       31.10               5.016308               3361              -0.235645            -4.752078             4.516433      
       31.20               5.016308               2310              -11.898677           -7.850176            -4.048501      
       31.30               5.016308               3117               6.124133             6.818524            -0.694390      
       31.40               5.016308               3393              -2.905693             7.495258            -10.400952     
       31.50               5.016308               2862               8.615590            23.673192            -15.057602     
       31.60               5.016308               3615               1.956851            11.723366            -9.766515      
       31.70               5.016308               2912              -20.892096           -2.330164            -18.561932     
       31.80               5.016308               3086              -37.389302           -2.097791            -35.291512     
       31.90               5.016308               2166              -8.653307             1.637249            -10.290557     
       32.00               5.016308               2420              -7.978562            -6.314190            -1.664372      
       32.10               5.016308               2938               6.616759            -1.398365             8.015124      
       32.20               5.016308               3060              -2.052501             3.125533            -5.178035      
       32.30               5.016308               3333              -1.590323             8.234066            -9.824389      
       32.40               5.016308               2922              -9.010736            -3.857214            -5.153522      
       32.50               5.016308               2396              12.671837            -17.032590           29.704427      
       32.60               5.016308               2946              -39.901902           -20.581866           -19.320036     
       32.70               5.016308               2970              -47.780426           -26.031090           -21.749336     
       32.80               5.016308               2774              -41.122677           -14.541493           -26.581184     
       32.90               5.016308               2708              -39.979540           -2.237628            -37.741912     
       33.00               5.016308               2834              -35.439505           -0.869931            -34.569575     
       33.10               5.016308               2902              -11.519736            5.737282            -17.257019     
       33.20               5.016308               2898              -10.240900            2.744424            -12.985324     
