        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              43625             12944.030137         3157.988251          9786.041886     
        0.10               5.016308              43904             11895.996701         2878.123544          9017.873156     
        0.20               5.016308              44318             9052.151626          2163.636106          6888.515520     
        0.30               5.016308              44583             6443.527489          1615.513568          4828.013921     
        0.40               5.016308              44620             4972.601281          1284.726475          3687.874806     
        0.50               5.016308              44532             4175.005898           898.162019          3276.843879     
        0.60               5.016308              44448             3542.336348           691.283148          2851.053200     
        0.70               5.016308              44235             3057.266954           547.281953          2509.985001     
        0.80               5.016308              44129             2940.963188           448.519855          2492.443333     
        0.90               5.016308              43902             2908.836738           368.268825          2540.567912     
        1.00               5.016308              43675             2906.088356           332.149047          2573.939309     
        1.10               5.016308              43530             2609.578269           239.350515          2370.227753     
        1.20               5.016308              43352             2676.192520           159.790458          2516.402062     
        1.30               5.016308              42969             2546.701008           202.290620          2344.410388     
        1.40               5.016308              42778             2316.724260           50.951485           2265.772775     
        1.50               5.016308              42796             2344.051887           72.408717           2271.643170     
        1.60               5.016308              42538             2293.421809           92.452668           2200.969141     
        1.70               5.016308              42391             2310.858668           128.204949          2182.653720     
        1.80               5.016308              42324             2276.255482           113.519077          2162.736405     
        1.90               5.016308              41960             2521.767150           143.935647          2377.831503     
        2.00               5.016308              41675             2529.616637           119.856813          2409.759825     
        2.10               5.016308              41286             2653.927233           87.207879           2566.719354     
        2.20               5.016308              41254             3053.377125           228.371757          2825.005368     
        2.30               5.016308              41336             3405.577217           327.092975          3078.484241     
        2.40               5.016308              41166             3183.306826           285.152197          2898.154629     
        2.50               5.016308              41282             3469.425853           326.516213          3142.909640     
        2.60               5.016308              41379             3641.751686           404.297956          3237.453730     
        2.70               5.016308              41620             3348.428477           284.685139          3063.743337     
        2.80               5.016308              41736             3412.477267           366.264262          3046.213004     
        2.90               5.016308              41620             3087.595602           208.099744          2879.495858     
        3.00               5.016308              41594             3227.400258           179.815990          3047.584268     
        3.10               5.016308              41486             3315.753984           62.778098           3252.975886     
        3.20               5.016308              41387             3120.379373           63.709203           3056.670170     
        3.30               5.016308              41467             3120.176713           196.330884          2923.845829     
        3.40               5.016308              41494             3182.808884           287.251216          2895.557668     
        3.50               5.016308              41740             3242.696293           246.934982          2995.761311     
        3.60               5.016308              41832             2956.679449           287.471915          2669.207534     
        3.70               5.016308              41782             2755.159593           195.518787          2559.640806     
        3.80               5.016308              41794             2709.166952           128.927461          2580.239491     
        3.90               5.016308              41907             2803.413106           67.919893           2735.493213     
        4.00               5.016308              42040             2870.713953           60.376205           2810.337748     
        4.10               5.016308              42004             2900.655069           90.918618           2809.736451     
        4.20               5.016308              42179             2931.262215           199.037254          2732.224961     
        4.30               5.016308              42216             2964.526564           72.441222           2892.085343     
        4.40               5.016308              42169             2807.269168           30.760252           2776.508916     
        4.50               5.016308              42194             2946.602100           130.600254          2816.001846     
        4.60               5.016308              42286             2830.668051           130.256531          2700.411520     
        4.70               5.016308              42300             2876.475982           124.200606          2752.275376     
        4.80               5.016308              42308             2751.998171           119.869228          2632.128943     
        4.90               5.016308              42282             2646.867704           104.285441          2542.582262     
        5.00               5.016308              42326             2680.665156           172.888824          2507.776332     
        5.10               5.016308              42236             2546.753595           44.515772           2502.237824     
        5.20               5.016308              42211             2703.893190           110.416766          2593.476424     
        5.30               5.016308              42122             2884.146821           162.355639          2721.791182     
        5.40               5.016308              42095             2869.374238           93.401661           2775.972578     
        5.50               5.016308              42165             3048.996459           253.065482          2795.930978     
        5.60               5.016308              42116             3187.597498           249.393258          2938.204240     
        5.70               5.016308              41909             2990.236824           159.096514          2831.140310     
        5.80               5.016308              42056             2874.755470           259.556446          2615.199024     
        5.90               5.016308              41855             3094.295868           175.154696          2919.141172     
        6.00               5.016308              41880             2824.121547            6.311320           2817.810227     
        6.10               5.016308              41784             2903.038899           78.851398           2824.187501     
        6.20               5.016308              41943             3108.735122           159.551085          2949.184037     
        6.30               5.016308              41694             3178.258586           287.544680          2890.713906     
        6.40               5.016308              41699             3157.471979           305.745798          2851.726181     
        6.50               5.016308              41716             3341.788614           378.237119          2963.551496     
        6.60               5.016308              41770             3319.988745           296.275931          3023.712815     
        6.70               5.016308              41902             3590.132738           455.448769          3134.683969     
        6.80               5.016308              41953             3484.298822           398.551892          3085.746930     
        6.90               5.016308              42017             3565.990670           273.187888          3292.802782     
        7.00               5.016308              42067             3322.529327           255.418131          3067.111196     
        7.10               5.016308              42250             3229.505335           171.165469          3058.339866     
        7.20               5.016308              42335             2896.555090           73.350825           2823.204265     
        7.30               5.016308              42352             2860.664885           204.351484          2656.313402     
        7.40               5.016308              42176             2898.731514           287.698146          2611.033369     
        7.50               5.016308              42138             2758.493361           339.334954          2419.158407     
        7.60               5.016308              42059             2880.330779           346.211348          2534.119431     
        7.70               5.016308              41748             2803.979830           251.153370          2552.826460     
        7.80               5.016308              41559             3058.277794           272.874207          2785.403587     
