        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              28427             3940.359451          2000.401298          1939.958153     
        0.10               5.016308              28309             3343.042439          1690.298366          1652.744073     
        0.20               5.016308              28653             2699.350874          1338.672476          1360.678398     
        0.30               5.016308              29098             2117.063597          1058.582140          1058.481457     
        0.40               5.016308              29507             1745.382480           890.616838           854.765642     
        0.50               5.016308              29970             1409.350292           701.291801           708.058491     
        0.60               5.016308              30336             1157.996621           595.170691           562.825931     
        0.70               5.016308              30678              901.994699           455.040796           446.953903     
        0.80               5.016308              31018              845.809903           434.705260           411.104643     
        0.90               5.016308              31310              720.726290           343.093031           377.633259     
        1.00               5.016308              31554              635.011338           305.080827           329.930511     
        1.10               5.016308              31847              560.997256           253.809291           307.187965     
        1.20               5.016308              32071              521.965928           221.546217           300.419711     
        1.30               5.016308              32299              439.903386           201.073466           238.829919     
        1.40               5.016308              32548              478.379201           220.074195           258.305006     
        1.50               5.016308              32806              424.950622           204.895551           220.055071     
        1.60               5.016308              33073              449.367620           212.338792           237.028829     
        1.70               5.016308              33303              370.200587           184.045652           186.154935     
        1.80               5.016308              33524              335.177897           174.605481           160.572416     
        1.90               5.016308              33650              298.574475           158.293108           140.281367     
        2.00               5.016308              33817              277.448970           156.996116           120.452854     
        2.10               5.016308              33831              362.155251           228.151179           134.004072     
        2.20               5.016308              33920              301.851162           175.032523           126.818639     
        2.30               5.016308              33993              368.232181           191.105997           177.126184     
        2.40               5.016308              34051              444.517609           197.723636           246.793973     
        2.50               5.016308              34096              508.295238           219.053351           289.241887     
        2.60               5.016308              34176              564.341611           270.359226           293.982385     
        2.70               5.016308              34158              536.256458           229.077920           307.178538     
        2.80               5.016308              34274              463.532854           147.853763           315.679091     
        2.90               5.016308              34293              470.167585           163.513856           306.653729     
        3.00               5.016308              34389              460.410154           197.554765           262.855389     
        3.10               5.016308              34327              464.063801           214.636861           249.426939     
        3.20               5.016308              34403              524.668287           264.551132           260.117155     
        3.30               5.016308              34343              525.781329           252.607121           273.174207     
        3.40               5.016308              34453              447.590899           264.566023           183.024876     
        3.50               5.016308              34420              391.728264           243.498297           148.229967     
        3.60               5.016308              34588              369.660413           236.855052           132.805360     
        3.70               5.016308              34593              373.241400           239.029214           134.212186     
        3.80               5.016308              34611              359.556661           237.503216           122.053446     
        3.90               5.016308              34654              451.645589           293.972308           157.673281     
        4.00               5.016308              34668              458.883000           242.416739           216.466261     
        4.10               5.016308              34654              435.391575           234.252753           201.138822     
        4.20               5.016308              34692              426.734901           236.413210           190.321691     
        4.30               5.016308              34597              430.794383           235.456205           195.338178     
        4.40               5.016308              34728              426.448425           274.284276           152.164150     
        4.50               5.016308              34841              464.797767           294.717470           170.080298     
        4.60               5.016308              34849              481.451512           290.668720           190.782791     
        4.70               5.016308              34973              552.007110           294.629873           257.377237     
        4.80               5.016308              34876              512.481713           282.331983           230.149730     
        4.90               5.016308              34854              549.808501           315.954391           233.854110     
        5.00               5.016308              34868              473.278255           252.366039           220.912217     
        5.10               5.016308              35032              400.457556           211.844989           188.612567     
        5.20               5.016308              35125              448.729053           232.747620           215.981433     
        5.30               5.016308              35070              458.473217           213.582865           244.890352     
        5.40               5.016308              35073              389.880288           191.344850           198.535439     
        5.50               5.016308              35231              397.643345           208.484398           189.158947     
        5.60               5.016308              35229              461.939346           261.713901           200.225445     
        5.70               5.016308              35230              496.150519           202.493088           293.657431     
        5.80               5.016308              35360              533.823913           231.217313           302.606600     
        5.90               5.016308              35289              550.477310           252.063309           298.414001     
        6.00               5.016308              35023              493.843190           249.464933           244.378258     
        6.10               5.016308              34959              524.672777           278.328439           246.344338     
        6.20               5.016308              35031              492.885795           258.403140           234.482655     
        6.30               5.016308              34951              392.979908           186.103799           206.876109     
        6.40               5.016308              35050              439.819056           228.889842           210.929213     
        6.50               5.016308              34968              469.374092           240.127052           229.247040     
        6.60               5.016308              35130              387.893395           180.333360           207.560035     
        6.70               5.016308              35181              344.916008           170.310544           174.605464     
        6.80               5.016308              35295              463.733423           207.736592           255.996831     
        6.90               5.016308              35340              429.258159           158.095330           271.162829     
        7.00               5.016308              35350              540.888423           199.318776           341.569648     
        7.10               5.016308              35362              525.860731           217.743348           308.117383     
        7.20               5.016308              35374              421.418178           135.502146           285.916033     
        7.30               5.016308              35381              409.073435           123.494513           285.578922     
        7.40               5.016308              35360              357.190701           149.722903           207.467798     
        7.50               5.016308              35516              316.401609           141.281966           175.119643     
        7.60               5.016308              35425              312.901466           124.211089           188.690377     
        7.70               5.016308              35479              298.248587           110.211424           188.037163     
        7.80               5.016308              35449              253.818152           80.864562            172.953589     
        7.90               5.016308              35479              358.734661           165.769022           192.965639     
        8.00               5.016308              35397              372.626276           187.572494           185.053782     
        8.10               5.016308              35337              375.404048           195.184431           180.219617     
        8.20               5.016308              35343              465.749613           250.208900           215.540713     
        8.30               5.016308              35399              437.118598           242.257642           194.860956     
        8.40               5.016308              35473              452.758577           269.497506           183.261071     
        8.50               5.016308              35572              395.927064           224.218073           171.708992     
        8.60               5.016308              35652              405.248291           228.747472           176.500819     
        8.70               5.016308              35750              357.913675           178.235850           179.677825     
        8.80               5.016308              35828              454.494260           221.707967           232.786292     
        8.90               5.016308              35839              468.525782           202.953238           265.572544     
        9.00               5.016308              35982              404.066291           156.642128           247.424163     
        9.10               5.016308              36063              421.490444           190.017230           231.473214     
        9.20               5.016308              36091              489.190441           206.543662           282.646778     
