        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              43108             11813.763904         2145.738431          9668.025473     
        0.10               5.016308              43324             10986.829958         1764.782340          9222.047618     
        0.20               5.016308              43757             8443.227470          1366.202710          7077.024761     
        0.30               5.016308              43973             6530.768692          1102.239234          5428.529458     
        0.40               5.016308              44062             4883.474466           905.986150          3977.488316     
        0.50               5.016308              44112             3857.668599           619.644606          3238.023993     
        0.60               5.016308              44031             3133.903768           496.901288          2637.002481     
        0.70               5.016308              43884             2758.220282           420.827012          2337.393270     
        0.80               5.016308              43582             2501.189095           365.963317          2135.225778     
        0.90               5.016308              43258             2642.318917           268.006905          2374.312011     
        1.00               5.016308              42826             2353.513269           194.181103          2159.332166     
        1.10               5.016308              42382             2451.082595           185.354745          2265.727850     
        1.20               5.016308              42049             2535.116197           149.312404          2385.803793     
        1.30               5.016308              41786             2413.932372           96.730365           2317.202007     
        1.40               5.016308              41602             2462.999387           117.599812          2345.399576     
        1.50               5.016308              41347             2114.887144           72.937996           2041.949148     
        1.60               5.016308              41166             2017.231483           12.402785           2004.828698     
        1.70               5.016308              40920             2143.934910           94.038738           2049.896172     
        1.80               5.016308              40725             2378.312272           155.832869          2222.479403     
        1.90               5.016308              40579             2515.072126           84.818874           2430.253252     
        2.00               5.016308              40486             2483.895243           91.059923           2392.835319     
        2.10               5.016308              40633             2737.956959           119.046378          2618.910581     
        2.20               5.016308              40767             2632.350629           139.106049          2493.244580     
        2.30               5.016308              40957             2773.655079           96.743355           2676.911724     
        2.40               5.016308              41102             2918.752082           112.189450          2806.562632     
        2.50               5.016308              41104             2845.834841           42.247969           2803.586872     
        2.60               5.016308              40861             2666.532128           -2.407169           2668.939297     
        2.70               5.016308              40366             2727.743247           10.686332           2717.056915     
        2.80               5.016308              40257             2861.434311           27.526207           2833.908104     
        2.90               5.016308              40607             2822.494449           56.145449           2766.349000     
        3.00               5.016308              40869             2777.910926           -19.252285          2797.163211     
        3.10               5.016308              40825             2642.003092           -37.557708          2679.560800     
        3.20               5.016308              40786             2697.240362           63.358582           2633.881781     
        3.30               5.016308              40856             2620.675979           60.302149           2560.373830     
        3.40               5.016308              40913             2706.872192           80.103017           2626.769176     
        3.50               5.016308              40847             2565.349650           92.273962           2473.075689     
        3.60               5.016308              40951             2743.423277           122.627968          2620.795309     
        3.70               5.016308              40654             2877.738813           216.127895          2661.610918     
        3.80               5.016308              40633             2880.008644           224.836684          2655.171960     
        3.90               5.016308              40632             2993.323244           189.427351          2803.895892     
        4.00               5.016308              40401             2933.740180           81.734219           2852.005961     
        4.10               5.016308              40228             2842.725312           35.551390           2807.173922     
        4.20               5.016308              40259             3128.717815           99.802427           3028.915388     
        4.30               5.016308              40357             2989.380951           64.669949           2924.711001     
        4.40               5.016308              40413             2927.153890           150.824734          2776.329156     
        4.50               5.016308              40487             2671.977064           108.573714          2563.403350     
        4.60               5.016308              40587             2738.251132           88.776301           2649.474832     
        4.70               5.016308              40464             3016.797186           127.260533          2889.536653     
        4.80               5.016308              40445             2832.762339           174.104402          2658.657936     
        4.90               5.016308              40417             2779.057511           136.889561          2642.167950     
        5.00               5.016308              40341             3022.395103           193.410382          2828.984721     
        5.10               5.016308              40310             2914.101886           157.528721          2756.573165     
        5.20               5.016308              40246             2920.485090           130.045018          2790.440072     
        5.30               5.016308              40266             2918.366851           154.336267          2764.030584     
        5.40               5.016308              40211             2897.304870           254.325657          2642.979212     
        5.50               5.016308              40032             2870.249265           197.551167          2672.698098     
        5.60               5.016308              40057             3094.786655           216.936641          2877.850014     
        5.70               5.016308              40140             2948.525879           102.405205          2846.120674     
        5.80               5.016308              40130             2895.252455           152.350061          2742.902394     
        5.90               5.016308              40076             2797.619724           99.607697           2698.012027     
        6.00               5.016308              40265             2790.398658           21.724655           2768.674002     
