        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              42318             10536.244130         5277.117473          5259.126657     
        0.10               5.016308              42521             9471.502583          4859.593069          4611.909514     
        0.20               5.016308              43027             7328.709264          3825.866587          3502.842677     
        0.30               5.016308              43460             5716.248712          3051.487052          2664.761661     
        0.40               5.016308              43807             4657.532233          2591.419856          2066.112377     
        0.50               5.016308              44035             3718.322938          1991.260331          1727.062607     
        0.60               5.016308              44095             2980.016727          1658.909751          1321.106976     
        0.70               5.016308              44137             2264.584438          1290.167263           974.417175     
        0.80               5.016308              44050             1915.391678          1012.788594           902.603083     
        0.90               5.016308              44049             1699.995745           882.760556           817.235190     
        1.00               5.016308              43971             1578.414908           703.204217           875.210691     
        1.10               5.016308              43798             1401.535757           579.302738           822.233020     
        1.20               5.016308              43653             1362.509562           480.230146           882.279416     
        1.30               5.016308              43651             1262.777222           494.861337           767.915885     
        1.40               5.016308              43483             1181.276171           546.764475           634.511695     
        1.50               5.016308              43215             1189.980850           582.847915           607.132935     
        1.60               5.016308              43040             1074.486191           622.131816           452.354375     
        1.70               5.016308              42737             1149.183109           613.211645           535.971464     
        1.80               5.016308              42527             1259.488618           692.217578           567.271041     
        1.90               5.016308              42349             1277.055785           629.187760           647.868025     
        2.00               5.016308              42326             1221.135195           565.917912           655.217283     
        2.10               5.016308              42342             1043.341048           502.036097           541.304951     
        2.20               5.016308              42376             1242.910836           555.682695           687.228141     
        2.30               5.016308              42364             1157.479446           374.261507           783.217938     
        2.40               5.016308              42339             1044.718200           358.238063           686.480137     
        2.50               5.016308              42151              992.953211           332.244636           660.708575     
        2.60               5.016308              42098             1139.344647           417.704598           721.640049     
        2.70               5.016308              42072             1147.062062           475.908264           671.153799     
        2.80               5.016308              41938             1223.459033           440.669971           782.789062     
        2.90               5.016308              41914             1262.253275           523.946084           738.307191     
        3.00               5.016308              41707             1189.583766           409.056580           780.527186     
        3.10               5.016308              41585             1406.738472           508.777323           897.961149     
        3.20               5.016308              41670             1401.210898           513.890281           887.320617     
        3.30               5.016308              41884             1662.392524           728.670030           933.722494     
        3.40               5.016308              41959             1682.229160           776.334795           905.894365     
        3.50               5.016308              42010             1723.063760           868.851076           854.212684     
        3.60               5.016308              42068             1640.943218           824.119342           816.823876     
        3.70               5.016308              42099             1564.773798           776.980989           787.792809     
        3.80               5.016308              42292             1786.178063           969.891499           816.286564     
        3.90               5.016308              42385             1626.945269           758.896267           868.049002     
        4.00               5.016308              42491             1523.499157           646.256547           877.242610     
        4.10               5.016308              42437             1493.130479           634.941527           858.188953     
