        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              43110             11810.132535         4291.458867          7518.673669     
        0.10               5.016308              43255             10614.682365         3716.361017          6898.321348     
        0.20               5.016308              43752             8259.819270          2912.731035          5347.088236     
        0.30               5.016308              44159             6405.431190          2352.399792          4053.031398     
        0.40               5.016308              44383             4847.116444          1925.388668          2921.727777     
        0.50               5.016308              44551             3654.134927          1355.872775          2298.262151     
        0.60               5.016308              44536             2912.250751          1135.459878          1776.790872     
        0.70               5.016308              44549             2595.490117          1013.164261          1582.325857     
        0.80               5.016308              44565             2260.199805           873.866674          1386.333131     
        0.90               5.016308              44360             2201.896011           701.675138          1500.220873     
        1.00               5.016308              44197             1879.054468           574.317153          1304.737315     
        1.10               5.016308              43989             2024.823752           551.617392          1473.206360     
        1.20               5.016308              43604             1908.654418           447.822405          1460.832013     
        1.30               5.016308              43379             1610.507312           309.489769          1301.017543     
        1.40               5.016308              43013             1668.624710           379.176724          1289.447986     
        1.50               5.016308              42814             1418.516789           291.255742          1127.261047     
        1.60               5.016308              42683             1366.380593           229.937785          1136.442808     
        1.70               5.016308              42564             1558.369631           372.173691          1186.195940     
        1.80               5.016308              42451             1629.871187           462.931959          1166.939228     
        1.90               5.016308              42366             1751.697364           367.513099          1384.184265     
        2.00               5.016308              42311             1698.878075           329.386002          1369.492072     
        2.10               5.016308              42207             1767.835542           293.973565          1473.861977     
        2.20               5.016308              42031             1753.109387           278.341530          1474.767857     
        2.30               5.016308              41824             1811.182836           178.424636          1632.758200     
        2.40               5.016308              41968             2034.957851           286.918602          1748.039249     
        2.50               5.016308              42179             2062.687948           280.353400          1782.334548     
        2.60               5.016308              42315             1719.274271           10.062211           1709.212059     
        2.70               5.016308              42508             1850.745612           133.575836          1717.169776     
        2.80               5.016308              42798             1916.606586           176.705150          1739.901436     
        2.90               5.016308              42902             1861.459054           268.667948          1592.791107     
        3.00               5.016308              42693             1780.155769           192.814430          1587.341339     
        3.10               5.016308              42644             1727.612059           191.032138          1536.579921     
        3.20               5.016308              42599             2031.609096           355.282152          1676.326944     
        3.30               5.016308              42536             2070.155662           428.618558          1641.537105     
        3.40               5.016308              42358             1991.373533           338.422863          1652.950671     
        3.50               5.016308              42154             1972.185450           371.426999          1600.758451     
        3.60               5.016308              42213             2195.885832           403.116877          1792.768955     
        3.70               5.016308              42208             2398.048721           588.026170          1810.022551     
        3.80               5.016308              42110             2297.795843           543.418502          1754.377341     
        3.90               5.016308              42193             2141.670400           328.706186          1812.964214     
        4.00               5.016308              42139             2026.890034           150.271751          1876.618283     
        4.10               5.016308              42151             1880.845472           83.299949           1797.545523     
        4.20               5.016308              42115             2069.618626           201.695091          1867.923534     
        4.30               5.016308              42059             1901.698401           184.853345          1716.845055     
        4.40               5.016308              42262             1877.323386           203.487170          1673.836216     
        4.50               5.016308              42329             1834.641493           163.968388          1670.673104     
        4.60               5.016308              42180             2081.684141           284.783636          1796.900505     
        4.70               5.016308              42150             2273.682294           309.125035          1964.557259     
        4.80               5.016308              42207             2169.395633           373.754016          1795.641617     
        4.90               5.016308              42305             2180.812188           390.143198          1790.668990     
        5.00               5.016308              42374             2247.853434           475.743177          1772.110257     
        5.10               5.016308              42589             2186.981313           470.848177          1716.133136     
        5.20               5.016308              42586             2172.358601           480.497162          1691.861439     
        5.30               5.016308              42631             2070.642054           512.198922          1558.443132     
        5.40               5.016308              42531             2379.266918           644.774125          1734.492794     
        5.50               5.016308              42511             2257.087282           607.273442          1649.813840     
        5.60               5.016308              42447             2261.333852           588.971335          1672.362517     
        5.70               5.016308              42551             2113.358926           423.155066          1690.203861     
        5.80               5.016308              42567             2044.718876           435.125302          1609.593574     
        5.90               5.016308              42521             1806.466570           331.680336          1474.786234     
        6.00               5.016308              42306             1806.440354           264.843771          1541.596583     
        6.10               5.016308              42104             1870.043328           349.672167          1520.371161     
        6.20               5.016308              42025             2118.512810           493.907940          1624.604870     
        6.30               5.016308              42066             2145.479763           543.298247          1602.181516     
        6.40               5.016308              42186             2091.112537           436.238940          1654.873597     
        6.50               5.016308              42251             2241.742470           545.400383          1696.342087     
        6.60               5.016308              42157             2146.635268           447.564333          1699.070934     
        6.70               5.016308              42241             2405.592727           536.051680          1869.541047     
        6.80               5.016308              42163             2233.219448           299.373207          1933.846241     
        6.90               5.016308              42355             2136.190172           315.424559          1820.765614     
        7.00               5.016308              42367             2136.274037           304.522107          1831.751930     
        7.10               5.016308              42281             2069.627195           322.457536          1747.169659     
        7.20               5.016308              42217             2262.716934           384.970600          1877.746334     
        7.30               5.016308              42058             2216.773446           325.569555          1891.203891     
