        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              41477             9659.684288     
        0.10               5.016308              41573             8381.931522     
        0.20               5.016308              42075             6401.866737     
        0.30               5.016308              42481             5128.122927     
        0.40               5.016308              42858             3946.071621     
        0.50               5.016308              43102             3201.333243     
        0.60               5.016308              43371             2413.979470     
        0.70               5.016308              43608             2016.505630     
        0.80               5.016308              43689             1871.886526     
        0.90               5.016308              43690             1656.393058     
        1.00               5.016308              43711             1530.923076     
        1.10               5.016308              43429             1405.501106     
        1.20               5.016308              43335             1230.413062     
        1.30               5.016308              43175             1251.154126     
        1.40               5.016308              42972             1127.324578     
        1.50               5.016308              42873             1085.214039     
        1.60               5.016308              42685             1129.029486     
        1.70               5.016308              42478             1187.440654     
        1.80               5.016308              42279             1218.501945     
        1.90               5.016308              42132             1244.409080     
        2.00               5.016308              41770             1258.079869     
        2.10               5.016308              41553             1319.084334     
        2.20               5.016308              41453             1405.103616     
        2.30               5.016308              41515             1322.643196     
        2.40               5.016308              41584             1554.821602     
        2.50               5.016308              41571             1382.077930     
        2.60               5.016308              41763             1337.550307     
        2.70               5.016308              41784             1350.159552     
        2.80               5.016308              41786             1384.825343     
        2.90               5.016308              41751             1344.801517     
        3.00               5.016308              41742             1373.570174     
        3.10               5.016308              41745             1298.147876     
        3.20               5.016308              41595             1183.934429     
        3.30               5.016308              41535             1139.976736     
        3.40               5.016308              41379             1118.809296     
        3.50               5.016308              41376             1143.565310     
        3.60               5.016308              41429             1351.247903     
        3.70               5.016308              41365             1300.290656     
        3.80               5.016308              41488             1317.542552     
        3.90               5.016308              41456             1446.762399     
        4.00               5.016308              41483             1354.173729     
        4.10               5.016308              41593             1251.721388     
        4.20               5.016308              41581             1373.633588     
        4.30               5.016308              41478             1246.566476     
        4.40               5.016308              41578             1296.491376     
        4.50               5.016308              41690             1536.767218     
        4.60               5.016308              41631             1502.232950     
        4.70               5.016308              41584             1485.451392     
        4.80               5.016308              41589             1300.269281     
        4.90               5.016308              41617             1387.074939     
        5.00               5.016308              41787             1521.366136     
        5.10               5.016308              41936             1343.142349     
        5.20               5.016308              41957             1335.876821     
        5.30               5.016308              41866             1460.932057     
        5.40               5.016308              41762             1608.913953     
        5.50               5.016308              41850             1460.138092     
        5.60               5.016308              41924             1597.182354     
        5.70               5.016308              42029             1425.907058     
        5.80               5.016308              42106             1433.570010     
        5.90               5.016308              42077             1544.251930     
        6.00               5.016308              42083             1336.910345     
        6.10               5.016308              41940             1253.770300     
        6.20               5.016308              41925             1258.705818     
        6.30               5.016308              41847             1398.445051     
        6.40               5.016308              41782             1302.602693     
        6.50               5.016308              41813             1581.560122     
        6.60               5.016308              41777             1424.937317     
        6.70               5.016308              41611             1595.386946     
        6.80               5.016308              41538             1502.203978     
        6.90               5.016308              41442             1483.517226     
        7.00               5.016308              41375             1587.145665     
        7.10               5.016308              41204             1443.287198     
        7.20               5.016308              41235             1478.754921     
        7.30               5.016308              41152             1560.963909     
        7.40               5.016308              41353             1632.099397     
        7.50               5.016308              41385             1733.030166     
        7.60               5.016308              41518             1669.965262     
        7.70               5.016308              41500             1820.259050     
        7.80               5.016308              41473             1708.203963     
        7.90               5.016308              41536             1759.793428     
        8.00               5.016308              41748             1617.594716     
        8.10               5.016308              41764             1372.827703     
        8.20               5.016308              41850             1265.458702     
        8.30               5.016308              41752             1266.095987     
        8.40               5.016308              41866             1404.407423     
        8.50               5.016308              41752             1321.443911     
        8.60               5.016308              41679             1320.201867     
        8.70               5.016308              41619             1589.839213     
        8.80               5.016308              41664             1553.329062     
        8.90               5.016308              41530             1424.754921     
        9.00               5.016308              41512             1489.245379     
        9.10               5.016308              41394             1306.287344     
        9.20               5.016308              41219             1341.427993     
        9.30               5.016308              41186             1308.288754     
        9.40               5.016308              41291             1182.001404     
        9.50               5.016308              41191             1330.437690     
        9.60               5.016308              41172             1118.019179     
        9.70               5.016308              41042             1265.993064     
        9.80               5.016308              41169             1520.874947     
        9.90               5.016308              41257             1493.399552     
       10.00               5.016308              41280             1322.044969     
       10.10               5.016308              41476             1250.308302     
       10.20               5.016308              41561             1193.943326     
       10.30               5.016308              41651             1190.240078     
       10.40               5.016308              41689             1163.050529     
       10.50               5.016308              41540             1077.006390     
       10.60               5.016308              41482             1104.537111     
       10.70               5.016308              41631             1129.140846     
       10.80               5.016308              41787             1271.253813     
       10.90               5.016308              41860             1302.421496     
       11.00               5.016308              41963             1246.299430     
       11.10               5.016308              42049             1245.572216     
       11.20               5.016308              42119             1329.529690     
       11.30               5.016308              42124             1289.539476     
       11.40               5.016308              42069             1171.658609     
       11.50               5.016308              42163             1191.109407     
       11.60               5.016308              42170             1461.387407     
       11.70               5.016308              42184             1504.176317     
       11.80               5.016308              42158             1495.045822     
       11.90               5.016308              41928             1674.624582     
       12.00               5.016308              41879             1466.731106     
       12.10               5.016308              41882             1470.096667     
       12.20               5.016308              41906             1375.188779     
       12.30               5.016308              41839             1386.365194     
       12.40               5.016308              41780             1573.762045     
       12.50               5.016308              41688             1591.823923     
       12.60               5.016308              41673             1649.288000     
       12.70               5.016308              41456             1659.273277     
       12.80               5.016308              41430             1543.256559     
       12.90               5.016308              41385             1692.439688     
       13.00               5.016308              41582             1703.184317     
       13.10               5.016308              41676             1479.086611     
       13.20               5.016308              41649             1490.121489     
       13.30               5.016308              41631             1529.187595     
       13.40               5.016308              41512             1300.093776     
       13.50               5.016308              41610             1223.131661     
       13.60               5.016308              41641             1141.073542     
       13.70               5.016308              41657              989.826225     
       13.80               5.016308              41749             1101.721915     
       13.90               5.016308              41764             1123.302307     
       14.00               5.016308              41813             1138.963551     
       14.10               5.016308              41793             1308.838880     
       14.20               5.016308              41724             1294.024421     
       14.30               5.016308              41661             1371.294537     
       14.40               5.016308              41520             1513.157341     
       14.50               5.016308              41534             1384.252144     
       14.60               5.016308              41514             1561.672588     
       14.70               5.016308              41572             1502.816786     
       14.80               5.016308              41533             1269.619263     
       14.90               5.016308              41610             1281.033325     
       15.00               5.016308              41493             1341.803270     
       15.10               5.016308              41482             1430.636436     
       15.20               5.016308              41443             1406.355595     
       15.30               5.016308              41567             1363.635580     
       15.40               5.016308              41680             1397.117456     
       15.50               5.016308              41729             1226.046192     
       15.60               5.016308              41740             1317.014281     
       15.70               5.016308              41547             1262.552557     
       15.80               5.016308              41415             1262.074356     
       15.90               5.016308              41275             1523.504662     
       16.00               5.016308              41233             1462.919409     
       16.10               5.016308              41357             1441.712444     
       16.20               5.016308              41525             1277.071754     
       16.30               5.016308              41586             1480.809729     
       16.40               5.016308              41718             1284.838248     
       16.50               5.016308              41847             1350.362268     
       16.60               5.016308              41850             1363.147765     
       16.70               5.016308              41955             1322.276550     
       16.80               5.016308              41926             1172.493440     
       16.90               5.016308              41944             1157.500798     
       17.00               5.016308              41958             1411.942019     
       17.10               5.016308              41970             1435.386077     
       17.20               5.016308              41914             1445.541715     
       17.30               5.016308              41935             1419.114169     
       17.40               5.016308              41886             1516.342102     
       17.50               5.016308              41980             1476.087351     
       17.60               5.016308              41950             1411.560104     
       17.70               5.016308              41957             1520.834953     
       17.80               5.016308              41914             1370.397755     
       17.90               5.016308              41923             1387.524228     
       18.00               5.016308              41925             1324.088523     
       18.10               5.016308              41879             1344.975225     
       18.20               5.016308              41775             1509.902682     
       18.30               5.016308              41705             1342.591663     
       18.40               5.016308              41716             1437.389712     
       18.50               5.016308              41666             1428.320848     
       18.60               5.016308              41647             1430.771980     
       18.70               5.016308              41629             1347.623146     
       18.80               5.016308              41532             1424.978113     
       18.90               5.016308              41653             1416.042524     
       19.00               5.016308              41696             1486.870008     
       19.10               5.016308              41837             1522.601343     
       19.20               5.016308              41765             1400.678875     
       19.30               5.016308              41876             1398.852742     
       19.40               5.016308              41865             1499.622563     
       19.50               5.016308              41798             1560.008010     
       19.60               5.016308              41904             1543.383889     
       19.70               5.016308              41935             1536.479406     
       19.80               5.016308              41945             1391.971108     
       19.90               5.016308              41808             1429.378049     
       20.00               5.016308              41800             1323.401241     
       20.10               5.016308              41799             1416.410350     
       20.20               5.016308              41754             1449.418314     
       20.30               5.016308              41785             1510.279764     
       20.40               5.016308              41920             1494.736237     
       20.50               5.016308              41772             1419.998257     
       20.60               5.016308              41720             1293.897795     
       20.70               5.016308              41865             1223.190428     
       20.80               5.016308              41945             1039.681611     
       20.90               5.016308              42026             1188.590402     
       21.00               5.016308              42028             1036.736037     
       21.10               5.016308              41901             1180.573388     
       21.20               5.016308              41850             1305.609717     
       21.30               5.016308              41828             1260.434815     
       21.40               5.016308              41778             1270.532550     
       21.50               5.016308              41681             1507.438001     
       21.60               5.016308              41744             1631.448162     
       21.70               5.016308              41814             1846.794311     
       21.80               5.016308              41742             1854.999578     
       21.90               5.016308              41756             1615.703667     
       22.00               5.016308              41865             1589.886293     
       22.10               5.016308              41960             1495.097297     
       22.20               5.016308              42014             1370.743151     
       22.30               5.016308              42165             1521.390958     
       22.40               5.016308              42093             1669.056744     
       22.50               5.016308              42140             1431.014529     
       22.60               5.016308              42131             1080.081822     
       22.70               5.016308              42056             1077.316099     
       22.80               5.016308              42045             1075.583626     
       22.90               5.016308              41912             1062.704307     
       23.00               5.016308              41725             1000.503515     
       23.10               5.016308              41632              993.050934     
       23.20               5.016308              41528             1117.636322     
       23.30               5.016308              41417             1044.934079     
       23.40               5.016308              41499             1090.169965     
       23.50               5.016308              41580             1311.582471     
       23.60               5.016308              41589             1297.141986     
       23.70               5.016308              41646             1280.487505     
       23.80               5.016308              41734             1159.343813     
       23.90               5.016308              41738             1145.804695     
       24.00               5.016308              41846             1395.274495     
       24.10               5.016308              41850             1333.217888     
       24.20               5.016308              41870             1195.949949     
       24.30               5.016308              41910             1350.222007     
       24.40               5.016308              41870             1291.862565     
       24.50               5.016308              41825             1243.075345     
       24.60               5.016308              41809             1385.550539     
       24.70               5.016308              41793             1381.393847     
       24.80               5.016308              41824             1464.508664     
       24.90               5.016308              41905             1426.813691     
       25.00               5.016308              42032             1355.247752     
       25.10               5.016308              41970             1521.921372     
       25.20               5.016308              41773             1489.689669     
       25.30               5.016308              41698             1393.693222     
       25.40               5.016308              41784             1505.494502     
       25.50               5.016308              41735             1482.379074     
       25.60               5.016308              41629             1440.580973     
       25.70               5.016308              41531             1445.846656     
       25.80               5.016308              41584             1256.431237     
       25.90               5.016308              41732             1341.978270     
       26.00               5.016308              41716             1500.152906     
       26.10               5.016308              41693             1542.528475     
       26.20               5.016308              41712             1445.915555     
       26.30               5.016308              41772             1471.485541     
       26.40               5.016308              41850             1445.015230     
       26.50               5.016308              41846             1337.230187     
       26.60               5.016308              41885             1167.304506     
       26.70               5.016308              41977             1297.913723     
       26.80               5.016308              42038             1223.822269     
       26.90               5.016308              42071             1248.143810     
       27.00               5.016308              41874             1193.328179     
       27.10               5.016308              41864             1165.014080     
       27.20               5.016308              41862             1224.231412     
       27.30               5.016308              41891             1344.887454     
       27.40               5.016308              41860             1317.674966     
       27.50               5.016308              41939             1398.855050     
       27.60               5.016308              41943             1435.150982     
       27.70               5.016308              41856             1405.160747     
       27.80               5.016308              41750             1339.314861     
       27.90               5.016308              41733             1249.932890     
       28.00               5.016308              41744             1335.358878     
       28.10               5.016308              41837             1390.546601     
       28.20               5.016308              41910             1431.629458     
       28.30               5.016308              41986             1479.854685     
       28.40               5.016308              41989             1479.372310     
       28.50               5.016308              42004             1445.290661     
       28.60               5.016308              41971             1422.922278     
       28.70               5.016308              41949             1478.622402     
       28.80               5.016308              41886             1396.334792     
       28.90               5.016308              42022             1459.865765     
       29.00               5.016308              42115             1585.770006     
       29.10               5.016308              42067             1475.130166     
       29.20               5.016308              42041             1387.154878     
       29.30               5.016308              42089             1522.603580     
       29.40               5.016308              41972             1567.987648     
       29.50               5.016308              41991             1495.961794     
       29.60               5.016308              42012             1594.453081     
       29.70               5.016308              41909             1505.422869     
       29.80               5.016308              41896             1363.476910     
       29.90               5.016308              41828             1340.330429     
       30.00               5.016308              41765             1310.271260     
       30.10               5.016308              41752             1257.589336     
       30.20               5.016308              41626             1165.226373     
       30.30               5.016308              41639             1114.814920     
       30.40               5.016308              41629             1017.261327     
       30.50               5.016308              41612             1018.611366     
       30.60               5.016308              41560             1194.498989     
       30.70               5.016308              41540             1339.315072     
       30.80               5.016308              41483             1583.326654     
       30.90               5.016308              41732             1444.012684     
       31.00               5.016308              41939             1527.591535     
       31.10               5.016308              42011             1436.422418     
       31.20               5.016308              42033             1436.190396     
       31.30               5.016308              42015             1207.414808     
       31.40               5.016308              42053             1194.269756     
       31.50               5.016308              42101             1011.991310     
       31.60               5.016308              42094             1019.769689     
       31.70               5.016308              42065             1141.070380     
       31.80               5.016308              42142             1305.781633     
       31.90               5.016308              42019             1417.603635     
       32.00               5.016308              42008             1489.343746     
       32.10               5.016308              41933             1436.086322     
       32.20               5.016308              41941             1490.676236     
       32.30               5.016308              41788             1443.972590     
       32.40               5.016308              41733             1632.154550     
       32.50               5.016308              41570             1660.773982     
       32.60               5.016308              41658             1641.377572     
       32.70               5.016308              41716             1441.049904     
       32.80               5.016308              41827             1402.760709     
       32.90               5.016308              41852             1436.139506     
       33.00               5.016308              41942             1305.726978     
       33.10               5.016308              41931             1424.291364     
       33.20               5.016308              41821             1246.838400     
       33.30               5.016308              41795             1289.622985     
       33.40               5.016308              41872             1327.856137     
       33.50               5.016308              41845             1234.665841     
       33.60               5.016308              41788             1284.937019     
       33.70               5.016308              41806             1377.017734     
       33.80               5.016308              41833             1206.020143     
       33.90               5.016308              41771             1279.315689     
       34.00               5.016308              41750             1120.739735     
       34.10               5.016308              41737             1076.125088     
       34.20               5.016308              41653             1339.106240     
       34.30               5.016308              41561             1469.395225     
       34.40               5.016308              41549             1490.469064     
       34.50               5.016308              41524             1485.289557     
       34.60               5.016308              41563             1368.630444     
       34.70               5.016308              41602             1269.897944     
       34.80               5.016308              41619             1271.709629     
       34.90               5.016308              41769             1274.155932     
       35.00               5.016308              41770             1413.584136     
       35.10               5.016308              41699             1271.077574     
       35.20               5.016308              41765             1241.003178     
       35.30               5.016308              41662             1171.123891     
       35.40               5.016308              41635             1174.343402     
       35.50               5.016308              41615             1372.521884     
       35.60               5.016308              41442             1456.602586     
       35.70               5.016308              41241             1314.324995     
       35.80               5.016308              41330             1332.309896     
       35.90               5.016308              41235             1382.581471     
       36.00               5.016308              41168             1301.170821     
       36.10               5.016308              41126             1419.699723     
       36.20               5.016308              41291             1527.204840     
       36.30               5.016308              41350             1567.590481     
       36.40               5.016308              41402             1492.838545     
       36.50               5.016308              41265             1449.387961     
       36.60               5.016308              41295             1328.638429     
       36.70               5.016308              41393             1625.382509     
       36.80               5.016308              41570             1516.650001     
       36.90               5.016308              41605             1444.550912     
       37.00               5.016308              41753             1456.796347     
       37.10               5.016308              41801             1227.737214     
       37.20               5.016308              41807             1194.130486     
       37.30               5.016308              41892             1326.549578     
       37.40               5.016308              41857             1405.699972     
       37.50               5.016308              41767             1408.137778     
       37.60               5.016308              41634             1376.330872     
       37.70               5.016308              41601             1533.574691     
       37.80               5.016308              41681             1500.549856     
       37.90               5.016308              41767             1438.571875     
