        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              45239             17614.963035         7563.722699          10051.240336    
        0.10               5.016308              45554             16607.245773         7138.455304          9468.790469     
        0.20               5.016308              45947             12443.296400         5419.463482          7023.832917     
        0.30               5.016308              46178             8861.973614          3858.026821          5003.946793     
        0.40               5.016308              46151             6675.094466          3174.913013          3500.181453     
        0.50               5.016308              46054             5252.128511          2476.498606          2775.629905     
        0.60               5.016308              45867             4552.799090          2135.583113          2417.215977     
        0.70               5.016308              45698             3599.503828          1624.571034          1974.932794     
        0.80               5.016308              45347             3288.267817          1623.496660          1664.771157     
        0.90               5.016308              44871             2978.261743          1395.022153          1583.239590     
        1.00               5.016308              44400             2868.891619          1141.767096          1727.124523     
        1.10               5.016308              44136             2596.587289          1022.244486          1574.342803     
        1.20               5.016308              44031             2562.877185           947.647354          1615.229832     
        1.30               5.016308              43836             2706.898683           905.510675          1801.388009     
        1.40               5.016308              43703             2264.824934           773.929075          1490.895859     
        1.50               5.016308              43509             2333.478619           737.878055          1595.600563     
        1.60               5.016308              43259             2114.842150           686.796698          1428.045451     
        1.70               5.016308              43192             2246.294503           710.601743          1535.692759     
        1.80               5.016308              43101             2671.053985           828.724016          1842.329969     
        1.90               5.016308              43006             2735.804158           901.185351          1834.618807     
        2.00               5.016308              42447             2858.218277           886.470562          1971.747715     
        2.10               5.016308              42390             2857.830857           872.101859          1985.728998     
        2.20               5.016308              42394             3311.428049           976.639466          2334.788583     
        2.30               5.016308              42561             3569.498330          1192.633426          2376.864904     
        2.40               5.016308              42823             3738.092829          1560.319741          2177.773088     
        2.50               5.016308              42906             3934.633066          1487.135022          2447.498044     
        2.60               5.016308              43055             4122.836795          1653.419173          2469.417621     
        2.70               5.016308              43440             3643.088169          1203.495319          2439.592851     
        2.80               5.016308              43710             3487.928730          1054.748975          2433.179755     
        2.90               5.016308              43838             3228.367776           915.375321          2312.992455     
        3.00               5.016308              43723             3176.378438           938.646992          2237.731446     
        3.10               5.016308              43776             3191.841163           874.638012          2317.203152     
        3.20               5.016308              43516             3054.023080          1021.545624          2032.477456     
        3.30               5.016308              43364             3036.877170           998.172053          2038.705117     
