        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              45735             19672.862237         9892.024075          9780.838161     
        0.10               5.016308              46064             17347.737668         8849.183784          8498.553884     
        0.20               5.016308              46455             12552.526213         6325.463399          6227.062814     
        0.30               5.016308              46539             9768.431371          5069.656222          4698.775149     
        0.40               5.016308              46422             7585.315482          4214.143194          3371.172288     
        0.50               5.016308              46117             6170.580026          3213.458124          2957.121902     
        0.60               5.016308              45813             4809.838256          2545.623509          2264.214746     
        0.70               5.016308              45444             4288.258857          2095.301065          2192.957791     
        0.80               5.016308              45100             3990.524800          2144.060547          1846.464253     
        0.90               5.016308              44757             3656.694446          1879.205962          1777.488484     
        1.00               5.016308              44472             3774.972793          1835.395736          1939.577057     
        1.10               5.016308              44264             3831.994848          1908.224270          1923.770579     
        1.20               5.016308              44075             3883.598157          1866.007902          2017.590254     
        1.30               5.016308              44041             3411.021914          1759.798385          1651.223529     
        1.40               5.016308              44028             3801.143786          1966.243141          1834.900645     
        1.50               5.016308              44236             3642.141472          1875.824616          1766.316857     
        1.60               5.016308              44283             3165.979318          1798.910211          1367.069107     
        1.70               5.016308              44152             2931.349841          1720.712391          1210.637450     
        1.80               5.016308              43897             3168.809815          1793.187539          1375.622276     
        1.90               5.016308              43673             3018.735048          1620.728531          1398.006518     
        2.00               5.016308              43672             2668.273258          1263.575396          1404.697862     
        2.10               5.016308              43814             2868.937146          1369.355290          1499.581856     
        2.20               5.016308              43885             2665.060830          1315.705042          1349.355788     
        2.30               5.016308              43903             3328.785335          1630.749329          1698.036006     
        2.40               5.016308              43818             3817.980351          2132.769548          1685.210802     
        2.50               5.016308              43617             3564.095912          1825.572206          1738.523706     
        2.60               5.016308              43479             3303.508412          1778.545161          1524.963251     
        2.70               5.016308              43478             3126.749144          1602.293300          1524.455844     
        2.80               5.016308              43358             3261.780078          1463.098986          1798.681092     
        2.90               5.016308              43179             3875.381471          1853.418856          2021.962615     
        3.00               5.016308              43219             3508.148940          1636.743411          1871.405529     
        3.10               5.016308              43141             3791.196067          1685.979449          2105.216618     
        3.20               5.016308              43535             3570.564133          1454.628832          2115.935301     
        3.30               5.016308              43827             3553.975124          1779.259743          1774.715381     
        3.40               5.016308              43967             3296.507704          1623.927730          1672.579975     
        3.50               5.016308              43889             3317.263932          1639.618875          1677.645057     
        3.60               5.016308              43624             3698.688832          1855.371634          1843.317198     
        3.70               5.016308              43372             3999.884164          2146.513730          1853.370433     
        3.80               5.016308              43264             3837.040696          1961.675311          1875.365385     
        3.90               5.016308              43396             3873.022535          1956.834472          1916.188063     
        4.00               5.016308              43417             4329.889080          2204.646708          2125.242372     
        4.10               5.016308              43594             4367.895755          2358.245490          2009.650265     
        4.20               5.016308              43583             4119.339784          2296.207419          1823.132366     
        4.30               5.016308              43712             4341.875969          2503.440418          1838.435551     
        4.40               5.016308              43751             4330.722149          2621.604459          1709.117690     
        4.50               5.016308              43791             3834.566967          2074.887960          1759.679008     
        4.60               5.016308              43939             3584.720451          2070.603396          1514.117055     
        4.70               5.016308              43940             3431.824077          1814.615688          1617.208390     
        4.80               5.016308              43898             3445.720033          1857.117844          1588.602189     
        4.90               5.016308              43612             3731.516720          2000.973220          1730.543500     
        5.00               5.016308              43190             3878.960680          2226.968481          1651.992198     
        5.10               5.016308              43181             3929.811561          2213.225887          1716.585675     
        5.20               5.016308              43205             3747.694440          2153.937613          1593.756827     
        5.30               5.016308              43312             3352.979324          1898.398116          1454.581209     
        5.40               5.016308              43548             3766.870559          2198.563640          1568.306918     
        5.50               5.016308              43741             3781.317595          2247.232867          1534.084728     
        5.60               5.016308              43800             3955.286217          2553.466515          1401.819702     
        5.70               5.016308              43936             3459.705662          2121.290541          1338.415121     
        5.80               5.016308              44092             3256.712447          2034.520278          1222.192169     
        5.90               5.016308              44100             3143.486803          1861.701441          1281.785363     
        6.00               5.016308              44052             3346.721623          1773.991846          1572.729778     
        6.10               5.016308              44055             3413.235333          1823.715711          1589.519623     
        6.20               5.016308              44001             3625.568629          2111.090516          1514.478112     
        6.30               5.016308              43884             3526.174854          1869.117526          1657.057328     
        6.40               5.016308              43832             3372.026676          1912.898101          1459.128575     
        6.50               5.016308              43644             3592.026444          2233.640532          1358.385912     
        6.60               5.016308              43687             3762.416025          1929.735692          1832.680333     
        6.70               5.016308              43776             3428.014871          1881.085716          1546.929156     
        6.80               5.016308              43351             3114.699198          1689.890361          1424.808837     
        6.90               5.016308              43066             3574.634927          1710.347787          1864.287139     
        7.00               5.016308              43066             3848.187641          1895.574181          1952.613461     
        7.10               5.016308              43137             3868.150176          2035.344941          1832.805236     
        7.20               5.016308              43192             3878.123178          1823.470585          2054.652593     
        7.30               5.016308              43274             4318.654426          2039.587067          2279.067359     
        7.40               5.016308              43338             4079.448708          1981.580959          2097.867748     
        7.50               5.016308              43398             3794.863917          1849.357268          1945.506649     
        7.60               5.016308              43445             3760.499841          1682.170102          2078.329739     
        7.70               5.016308              43247             3877.383835          1694.107338          2183.276497     
        7.80               5.016308              43340             4168.020541          1807.422914          2360.597627     
        7.90               5.016308              43343             4099.733997          2052.803426          2046.930571     
        8.00               5.016308              43313             4104.301475          2030.758553          2073.542922     
        8.10               5.016308              43179             4011.803510          2006.592101          2005.211409     
