        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              41510             9596.926196     
        0.10               5.016308              41668             8481.863979     
        0.20               5.016308              42238             6492.017216     
        0.30               5.016308              42560             5131.000680     
        0.40               5.016308              42787             3808.116715     
        0.50               5.016308              42828             3085.411223     
        0.60               5.016308              42825             2298.304140     
        0.70               5.016308              42852             1982.836882     
        0.80               5.016308              42665             1885.991713     
        0.90               5.016308              42599             1793.759567     
        1.00               5.016308              42434             1788.494264     
        1.10               5.016308              42196             1648.494554     
        1.20               5.016308              42004             1596.230369     
        1.30               5.016308              41737             1593.285288     
        1.40               5.016308              41599             1494.206924     
        1.50               5.016308              41364             1486.290472     
        1.60               5.016308              41026             1546.628088     
        1.70               5.016308              40868             1615.004283     
        1.80               5.016308              40685             1746.754782     
        1.90               5.016308              40435             1873.820870     
        2.00               5.016308              39969             1853.676061     
        2.10               5.016308              39719             1952.834499     
        2.20               5.016308              39490             2165.950420     
        2.30               5.016308              39514             2147.185608     
        2.40               5.016308              39698             2432.870075     
        2.50               5.016308              39626             2350.650915     
        2.60               5.016308              39720             2384.687646     
        2.70               5.016308              39810             2233.212141     
        2.80               5.016308              39920             2232.298681     
        2.90               5.016308              39974             2194.596409     
        3.00               5.016308              39986             2167.237253     
        3.10               5.016308              40049             2208.820024     
        3.20               5.016308              40152             2075.253390     
        3.30               5.016308              40181             1962.511291     
        3.40               5.016308              40009             1905.313855     
        3.50               5.016308              40073             2028.917553     
        3.60               5.016308              39910             2148.372994     
        3.70               5.016308              39990             2168.818496     
        3.80               5.016308              40050             2248.530154     
        3.90               5.016308              40164             2299.089309     
        4.00               5.016308              40159             2270.092656     
        4.10               5.016308              40102             2207.599127     
        4.20               5.016308              40152             2182.065731     
        4.30               5.016308              40352             2104.758696     
        4.40               5.016308              40523             2067.624226     
        4.50               5.016308              40479             2216.794012     
        4.60               5.016308              40449             2212.301916     
        4.70               5.016308              40141             2186.633105     
        4.80               5.016308              40223             2226.817705     
        4.90               5.016308              40172             2044.442764     
        5.00               5.016308              40261             2177.571083     
        5.10               5.016308              40261             2248.518740     
