      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         36494             1               1              7460           12611         90.615433        0.998283       581.595468      424.835584      27.552506        3.455758          651      
      0.10          5.016308         36898             1               1              6852           12567         84.067197        2.511731       564.679246      383.589842      25.354215        4.039106          568      
      0.20          5.016308         37707             1               1              6530           13644         85.052400        3.519303       591.822974      366.725978      27.859623        4.805810          611      
      0.30          5.016308         38516             1               1              5869           14560         86.124865        4.018035       596.563191      376.526432      27.887981        5.511043          618      
      0.40          5.016308         39314             1               1              4721           15561         88.396007        4.149341       631.193853      389.331778      28.207077        5.546339          644      
      0.50          5.016308         40077             1               1              3740           16083         88.492866        4.574101       617.755917      403.337685      26.507778        6.588700          609      
      0.60          5.016308         40724             1               1              1323           16557         89.411644        3.225175       597.834996      429.495256      23.365782        4.549997          582      
      0.70          5.016308         41231             1               1              977            16766         89.583430        2.602157       609.764395      438.489825      22.370161        4.047674          566      
      0.80          5.016308         41619             1               1              209            16170         90.037968        2.677579       617.263041      456.047795      20.107906        3.971112          534      
      0.90          5.016308         42056             1               1              169            16633         93.747356        4.155516       672.381172      460.845584      22.968534        5.906075          608      
      1.00          5.016308         42495             2               2              100            16434         92.284981        2.602382       625.381452      467.268517      20.587673        4.466196          564      
      1.10          5.016308         42871             2               2               74            16139         93.028488        2.842052       632.009236      476.971954      20.267621        5.145941          555      
      1.20          5.016308         43317             1               1               4             16096         93.073610        2.231770       626.004881      480.993680      19.496383        4.156816          542      
      1.30          5.016308         43414             2               2               78            16494         94.185030        4.402902       648.439463      483.800653      20.827176        6.674323          565      
      1.40          5.016308         43515             4               4              122            16554         93.435118        2.457125       613.916537      486.361285      19.854773        5.129173          560      
      1.40          5.016308         43515             4               1               0              140          13.874974        2.507431       100.257298       0.000000       13.874974        2.507431           41      
      1.50          5.016308         43508             2               2               47            15977         94.078001        2.867782       639.650531      496.456589      19.476834        5.269616          548      
      1.60          5.016308         43552             2               2              114            16607         93.186779        2.191032       618.101393      483.703944      19.492609        4.482543          543      
      1.60          5.016308         43552             2               1               0              140          13.400920        4.689195       98.792273        0.000000       13.400920        4.689195           34      
      1.70          5.016308         43314             2               2              179            16245         92.963091        4.202654       659.076933      482.116007      19.296178        6.280303          529      
      1.80          5.016308         43233             2               2              322            16760         98.378595        7.704367       231.871116      485.290171      25.313120       10.321144          580      
      1.90          5.016308         43063             1               1              136            16032         92.474506        3.308787       624.382737      487.661226      18.660443        5.937226          524      
      2.00          5.016308         43146             1               1              117            16199         96.266332        8.990792       704.814676      486.065979      22.345929       11.212750          579      
      2.10          5.016308         42993             2               2              288            16188         92.934761        3.067208       636.168932      491.331744      19.415993        5.521906          540      
      2.20          5.016308         42993             1               1              245            16412         93.351117        4.078766       637.866670      480.794210      20.149719        6.298973          558      
      2.30          5.016308         42716             3               3              372            16711         92.805848        3.712386       633.074722      479.026533      20.498606        5.783464          561      
      2.40          5.016308         42651             1               1              229            15823         92.072555        2.710033       613.211556      486.888997      18.545489        5.138867          524      
      2.50          5.016308         42566             1               1              444            16760         93.398374        4.118195       641.222799      475.031434      21.359433        6.687584          581      
      2.60          5.016308         42556             1               1              529            16576         92.393599        3.993542       627.578888      479.664693      20.427819        6.767058          555      
      2.70          5.016308         42659             2               2              310            16473         92.128827        2.514523       608.523830      485.144822      19.745475        4.770596          548      
      2.80          5.016308         42579             1               1              263            15812         91.285099        3.232286       618.054272      488.647136      18.330316        5.808033          513      
      2.90          5.016308         42541             2               2              583            16328         91.936468        3.119444       617.468429      478.726261      19.955691        5.832100          546      
      3.00          5.016308         42436             1               1              595            16367         77.828439       27.383116       542.156189      472.430698       5.832530       30.249273          562      
      3.10          5.016308         42410             1               1              472            15949         91.530572        2.614923       603.250644      478.395781      19.105559        5.273240          528      
      3.20          5.016308         42585             1               1              383            15425         91.700879        3.013418       618.416427      484.017363      18.339411        5.660335          517      
      3.30          5.016308         42488             1               1              402            15774         93.100565        4.470392       648.455177      483.369148      19.850142        6.716706          550      
      3.40          5.016308         42572             1               1              389            15851         91.934679        2.556455       625.617028      485.656229      18.732283        5.061325          525      
      3.40          5.016308         42572             1               2               0              125           4.523050        2.143510       41.120776        0.000000        4.523050        2.143510           22      
      3.50          5.016308         42473             1               1              463            16044         94.845696        9.357260       694.122098      503.176556      21.770666       12.793430          560      
      3.60          5.016308         42390             2               2              502            16415         93.262545        3.609102       633.770536      486.236415      20.765144        6.287520          572      
      3.70          5.016308         42358             2               2              309            15760         91.745066        2.647780       616.927988      485.228176      18.559931        4.873667          521      
      3.80          5.016308         42362             1               1              403            16353         84.762607       28.829529       616.097068      482.500498      12.231775       30.933265          576      
      3.90          5.016308         42361             2               2              536            16516         83.576984       26.443302       595.060517      481.205395      11.414109       29.014556          577      
      4.00          5.016308         42413             1               1              378            16065         94.259707        9.945058       294.027283      483.047865      21.564273       12.486501          549      
      4.10          5.016308         42344             2               2              379            16165         92.478197        3.175379       657.216242      485.224019      19.849868        5.515614          550      
