      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         28121             1               1              9010            5664         85.946014        3.141982       561.829017      402.889927      23.817962        6.501913          560      
      0.10          5.016308         28827             1               1              7744            5295         83.720807        3.353009       579.773132      413.514098      20.278393        5.055385          494      
      0.20          5.016308         29494             1               1              6902            6572         86.830927        3.404968       607.032792      415.335706      22.713155        4.944242          567      
      0.30          5.016308         30181             1               1              6595            7994         96.158739        3.199550       89.071441       415.728803      32.039301        4.847346          655      
      0.40          5.016308         30859             1               1              6504            8303         90.258189        4.512714       653.212176      415.562235      26.271124        5.998495          637      
      0.50          5.016308         31405             1               1              5954            8584         96.012565        5.742488       110.144592      422.611158      31.310314        7.241087          601      
      0.60          5.016308         31899             1               1              5626            9805         93.730653        7.986672       747.560806      421.943484      28.744135        9.438040          693      
      0.70          5.016308         32403             1               1              5444            9724         91.119381        7.303946       691.990218      426.341919      25.941125        8.907501          634      
      0.80          5.016308         32828             1               1              5460           10482         92.682108        5.851867       668.372958      426.314508      27.621316        7.631717          682      
      0.90          5.016308         33261             1               1              4775           10313         93.705539        5.575456       140.078277      428.301476      27.731305        7.182874          606      
      1.00          5.016308         33709             2               2              4375           10715         90.907039        4.282970       643.204172      438.214016      24.188585        5.824425          610      
      1.10          5.016308         34199             1               1              3913           11003         90.394131        3.219540       628.317159      443.468030      22.975523        4.926138          584      
      1.20          5.016308         34638             2               2              3847           11358         90.576721        4.642558       651.126699      439.467313      23.105842        6.216250          588      
      1.30          5.016308         34984             2               2              3703           11621         90.523394        3.881313       626.661223      445.809705      22.758834        5.568254          587      
      1.30          5.016308         34984             2               1               0              139           6.715681        0.786560       43.003841        0.000000        6.715681        0.786560           15      
      1.40          5.016308         35381             2               2              3288           12154         91.612405        4.230336       652.879862      448.811202      23.251182        5.974715          601      
      1.50          5.016308         35758             3               3              3108           12870         94.717780        7.994645       697.591568      448.447679      26.138427        9.619160          658      
      1.60          5.016308         36115             4               4              3161           14259         100.913569      11.690715       845.815779      448.606731      32.439966       13.368293          787      
      1.60          5.016308         36115             4               3               0              357          13.611581        1.415658       88.731367        0.000000       13.611581        1.415658           37      
      1.70          5.016308         36444             1               1              2442           13461         94.027304        5.692818       678.383063      456.124573      24.431949        7.569825          641      
      1.80          5.016308         36877             1               1              2175           13504         93.903420        4.975978       671.167028      462.296201      23.783415        7.162958          613      
      1.90          5.016308         37159             3               3              2079           13483         92.386501        3.368224       668.746419      462.070082      22.041637        5.485563          589      
      2.00          5.016308         37325             2               2              1752           13846         93.640321        4.883379       688.733182      464.503918      22.779297        6.697471          604      
      2.00          5.016308         37325             2               1               0              108           4.627081        2.535579       38.372396        0.000000        4.627081        2.535579           13      
      2.10          5.016308         37618             3               3              1687           13812         92.965300        4.737485       656.122734      462.229107      22.004794        6.845439          578      
      2.20          5.016308         37834             1               1              1099           13360         91.434394        4.246658       634.317062      473.566563      19.069938        6.414587          521      
