      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         38535             1               1              7797           14504         92.064862        1.405303       601.077537      407.770794      30.206194        4.778968          706      
      0.10          5.016308         39072             1               1              6811           14624         82.414715        2.243316       550.215430      360.925879      26.806556        3.029204          574      
      0.20          5.016308         40117             1               1              6648           15868         82.865859        2.581650       556.480152      357.174452      28.195827        3.966533          602      
      0.30          5.016308         41225             1               1              5164           16985         83.955564        1.587744       556.863901      370.854839      26.809130        2.923970          592      
      0.40          5.016308         42180             1               1              5119           17825         85.235665        1.437328       557.783654      373.080538      27.535621        2.988276          607      
      0.50          5.016308         42780             2               2              3082           18440         86.855667        1.797008       578.056850      398.138962      25.728971        3.790279          597      
      0.60          5.016308         43316             2               2              1945           19018         89.154916        2.386872       599.890023      420.920543      25.602777        4.401652          618      
      0.70          5.016308         43708             1               1              483            18840         90.218489        3.070276       637.057344      433.182184      23.692318        4.764702          592      
      0.80          5.016308         44063             1               1              102            17810         89.778904        2.625485       596.815890      451.276963      20.668210        4.143575          540      
      0.90          5.016308         44189             2               2               80            17904         89.513670        2.312595       588.332551      455.985298      20.014269        4.320336          531      
      1.00          5.016308         44315             1               1               39            17067         89.630105        2.446900       586.292190      463.682207      18.688114        4.170045          506      
      1.10          5.016308         44220             2               2               69            17363         91.228982        2.538034       609.392710      463.327013      20.319345        4.355603          546      
      1.20          5.016308         43976             2               2              188            17148         89.790668        2.425838       587.944855      465.403045      18.921537        4.453858          513      
      1.30          5.016308         43923             2               2              232            17438         91.005338        3.502877       614.069978      465.013892      20.511835        5.884781          544      
      1.40          5.016308         43525             2               2              464            17220         89.430953        2.300629       600.425773      461.259260      19.482521        4.985607          522      
      1.50          5.016308         43224             1               1              248            16737         90.741563        4.121673       627.075688      467.254354      20.247478        6.898258          534      
      1.60          5.016308         43226             1               1              386            17308         91.064107        3.240155       611.062511      465.901810      21.253829        6.324336          562      
      1.70          5.016308         43386             1               1              146            16262         90.004416        2.334817       597.763332      478.726157      18.389035        5.847403          515      
      1.80          5.016308         43581             1               1              361            17452         91.012439        3.774990       624.359723      468.420893      20.906758        6.632589          560      
      1.90          5.016308         43575             3               3              301            17230         90.670159        2.494457       599.102078      474.159739      20.216635        5.432368          543      
      2.00          5.016308         43642             2               2              380            17274         91.965062        5.800119       637.813095      465.929026      21.741179        8.747825          563      
      2.10          5.016308         43731             1               1              372            16878         90.403439        2.401275       598.944963      463.254028      19.676965        5.462264          528      
      2.20          5.016308         43736             2               2              320            17416         91.702985        3.266992       623.926825      462.444730      21.292423        6.026554          569      
      2.30          5.016308         43848             2               2               89            16844         90.705789        2.819911       599.874627      472.196928      19.212453        5.367033          524      
      2.40          5.016308         43885             1               1               78            16405         90.276219        2.647945       604.654249      477.252715      18.139712        5.624019          503      
      2.50          5.016308         43837             1               1               93            15964         89.306153        2.734309       591.176670      478.408565      16.898867        5.694410          476      
      2.60          5.016308         43710             3               3              207            16724         90.692192        3.646273       634.540416      470.943633      19.246282        6.128013          519      
      2.70          5.016308         43766             2               2              239            17021         90.674537        2.486428       608.090293      463.852040      19.641281        4.707895          539      
      2.80          5.016308         43521             1               1              230            16490         90.369389        2.668036       612.615272      470.898390      18.988917        5.170479          518      
      2.90          5.016308         43655             1               1              167            15114         89.518667        4.329474       595.500811      501.605466      16.331759        8.609949          465      
      3.00          5.016308         43595             1               1              394            16474         90.289678        2.479570       604.807340      477.321764      18.866867        5.614695          517      
      3.10          5.016308         43557             1               1              278            16162         90.418120        3.438187       619.242147      481.037018      18.415378        7.473143          515      
      3.20          5.016308         43502             2               2              406            16464         90.213249        3.085448       616.356053      481.603813      18.700967        7.354469          519      
      3.30          5.016308         43293             2               2              390            16663         89.792974        3.211088       601.973861      470.131944      18.843081        7.246937          515      
      3.30          5.016308         43293             2               1               0              117          10.525344        2.082357       71.488783        0.000000       10.525344        2.082357           29      
      3.40          5.016308         43215             2               2              539            16951         91.128026        3.767466       612.208082      471.722007      20.542689        7.614953          550      
      3.50          5.016308         43263             1               1              401            15843         89.703543        3.627049       628.248342      489.612512      17.705202        8.049413          497      
      3.60          5.016308         43199             1               1              694            16744         90.120623        3.304936       606.186317      468.143784      19.767195        6.861436          529      
      3.70          5.016308         43302             1               1              738            16760         90.566437        3.132168       604.578956      461.163545      20.310837        6.985788          550      
      3.80          5.016308         43402             1               1              436            16348         90.489490        3.228217       605.645313      474.763347      19.189770        6.990915          523      
      3.90          5.016308         43488             1               1              529            16639         90.292260        3.385810       606.470669      481.394044      19.418074        7.367069          526      
      4.00          5.016308         43364             2               2              643            17118         91.265327        4.652451       646.724898      475.681239      21.012148        8.574662          552      
      4.10          5.016308         43297             1               1              650            17039         91.102233        3.225863       610.466787      476.374884      20.793800        7.426538          554      
      4.20          5.016308         43372             1               1              875            17027         91.049864        4.019877       608.461049      480.276659      20.993389        8.248633          555      
      4.30          5.016308         43369             1               1              412            16405         89.242927        3.565644       600.075576      478.598951      18.255334        7.531900          499      
      4.40          5.016308         43374             1               1              588            17084         90.676670        3.312000       631.822466      476.706018      20.566684        7.253172          552      
      4.50          5.016308         43299             1               1              454            16445         89.871882        3.420323       596.756858      480.161930      19.058468        6.972369          515      
      4.60          5.016308         43357             1               1              763            17034         90.725426        4.066293       627.019270      473.395583      20.690892        7.663844          554      
      4.70          5.016308         43278             1               1              687            17187         90.513268        4.629351       619.949962      464.232225      20.967479        8.074159          548      
      4.80          5.016308         43235             4               4              750            17006         90.142770        3.810957       597.831949      471.724461      20.446919        7.674444          543      
      4.90          5.016308         43113             1               1              745            17378         90.419318        3.581756       616.181547      470.617968      21.178057        7.228359          561      
      4.90          5.016308         43113             1               3               0              110           9.347162        1.669169       63.252445        0.000000        9.347162        1.669169           21      
      5.00          5.016308         43102             1               1              736            17027         89.607952        2.982327       606.084966      467.336957      20.281362        6.198700          536      
      5.10          5.016308         43224             2               2              609            17053         90.084312        3.292154       607.511349      467.650106      20.306889        6.619874          541      
      5.20          5.016308         43267             2               2              699            17438         90.708620        4.247589       607.916566      458.208820      21.606967        7.500290          561      
      5.30          5.016308         43303             1               1              578            16742         89.509491        3.368050       598.088315      471.319133      19.305785        7.061027          521      
      5.40          5.016308         43274             4               4              787            17256         90.272274        3.545866       618.398373      467.146805      20.812517        6.923345          554      
      5.50          5.016308         43209             3               3              895            17223         89.408909        3.443238       604.263962      468.796304      20.351087        6.742303          538      
      5.60          5.016308         43239             2               2              788            17542         91.208772        3.963057       632.713657      459.776281      22.222401        6.600724          579      
      5.70          5.016308         43214             1               1              581            17104         89.478525        3.105573       600.262346      463.978740      19.934898        5.854023          528      
      5.80          5.016308         43263             1               1              585            17210         89.867311        2.729004       597.968953      462.401578      20.367071        5.291897          538      
      5.90          5.016308         43420             1               1              420            16736         90.673393        2.388832       600.602358      468.442130      20.134035        4.883833          537      
      6.00          5.016308         43677             1               1              380            16383         91.431810        4.963945       643.268438      481.193036      19.873896        7.971834          536      
      6.10          5.016308         43614             2               2              457            16630         91.511973        3.440187       624.030581      484.416826      20.052315        6.797106          546      
      6.20          5.016308         43692             1               1              533            16830         90.263123        3.162295       600.064550      478.474353      19.285324        6.652024          521      
      6.30          5.016308         43547             1               1              558            16670         90.630580        3.305521       613.647190      482.481381      19.452563        7.064010          540      
      6.40          5.016308         43569             1               1              796            16647         90.090887        3.433730       606.531132      473.569819      19.420847        7.550923          528      
      6.50          5.016308         43449             3               3              1227           17347         90.868454        4.206173       619.819258      469.991352      21.486705        8.332886          567      
      6.60          5.016308         43421             2               2              741            16871         90.376071        4.084684       601.295819      472.656597      20.031557        8.214955          539      
      6.70          5.016308         43416             1               1              711            17062         90.496845        3.687742       613.485679      477.567848      20.362828        7.915536          547      
      6.80          5.016308         43395             1               1              810            16703         90.184169        3.586155       614.293407      467.466954      20.126708        7.041276          534      
      6.90          5.016308         43305             2               2              1066           17510         91.547222       12.736461       723.034581      462.355496      22.421580       16.255793          610      
      7.00          5.016308         43233             2               2              835            16618         90.312496        4.051471       603.431131      467.429952      20.195292        7.708388          533      
