      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         43221             1               1              6547           18800         93.866264        1.232403       609.869277      398.248502      31.971635        2.301373          746      
      0.10          5.016308         43682             1               1              7284           19071         81.749453        1.301756       533.938869      330.709545      30.326912        2.041476          612      
      0.20          5.016308         44505             1               1              6988           20006         83.286946        2.151203       548.574385      335.091910      31.074611        3.465419          636      
      0.30          5.016308         45089             1               1              5696           20570         84.291522        1.204696       547.380638      351.733454      29.608095        2.632357          625      
      0.40          5.016308         45372             1               1              5121           20896         85.745503        1.616751       564.351199      364.437358      29.460526        3.273279          638      
      0.50          5.016308         45553             1               1              3975           21029         86.663784        2.056339       571.830018      387.585098      27.969501        4.777578          630      
      0.60          5.016308         45552             1               1              1458           20506         87.390010        1.700678       572.197438      419.514427      23.912440        4.027695          577      
      0.70          5.016308         45342             1               1              841            19794         88.425410        2.635684       588.329691      432.655306      23.033233        4.862331          569      
      0.80          5.016308         45080             2               2              431            19342         88.976816        2.391902       592.544617      437.131140      22.210701        4.573773          558      
      0.90          5.016308         44876             1               1              235            18420         88.599262        1.844608       585.458525      443.522646      20.471166        3.512115          528      
      1.00          5.016308         44598             1               1              145            17384         88.736179        1.921803       582.288243      454.694560      19.163179        3.690556          507      
      1.10          5.016308         44381             3               3              276            17403         90.334743        3.369105       597.632966      460.007227      20.699120        5.526452          545      
      1.20          5.016308         44349             1               1              133            17562         89.377680        2.717869       600.126599      455.119542      19.780472        4.819009          532      
      1.30          5.016308         44204             1               1              106            17247         88.669094        1.845423       583.793032      457.149075      18.892534        4.040717          505      
      1.40          5.016308         43992             3               3              315            17539         88.273625        2.368875       585.859578      456.844071      19.375356        4.487549          511      
      1.50          5.016308         43954             1               1              142            17043         91.169625        3.558094       171.082983      460.540329      21.398966        5.575359          517      
      1.60          5.016308         43998             1               1              326            17284         88.415414        2.884895       591.121558      456.723714      19.271016        5.189964          511      
      1.70          5.016308         44114             3               3              565            17811         89.928943        2.978288       618.969504      459.898012      21.329169        5.796114          555      
      1.80          5.016308         44048             1               1              418            17829         90.294086        4.685185       627.255967      453.359833      21.641560        7.346764          558      
      1.90          5.016308         44031             1               1              371            17046         88.585346        2.380123       595.272225      459.648894      19.210645        5.233166          509      
      2.00          5.016308         44031             1               1              376            17146         88.655303        2.920502       610.393989      459.687369      19.439386        5.946858          511      
      2.10          5.016308         44050             1               1              336            17698         89.032520        3.502520       597.609804      456.123849      20.356540        6.105964          529      
      2.20          5.016308         44022             2               2               89            16511         87.863381        2.468170       590.175127      463.439289      17.589242        5.591344          478      
      2.30          5.016308         44039             1               1              104            16711         88.552682        2.603077       589.750785      462.066582      18.470765        5.764599          498      
      2.40          5.016308         44102             1               1              195            17257         88.544967        2.953480       588.214876      458.449411      19.121643        6.282492          506      
      2.50          5.016308         43967             1               1              434            17425         88.763695        3.393341       590.231953      452.278181      19.972358        6.827513          521      
      2.60          5.016308         43598             1               1              605            17058         87.587951        2.902636       589.018071      452.739973      18.977976        6.317839          500      
      2.70          5.016308         43665             2               2              429            16836         88.340431        3.425811       586.960731      464.703482      18.957366        7.227333          509      
      2.80          5.016308         43608             1               1              524            17178         89.038246        4.178515       607.915147      459.278276      20.140261        8.327956          526      
      2.90          5.016308         43651             1               1              630            17071         88.362970        3.944934       587.424948      463.165453      19.643210        8.614305          514      
      3.00          5.016308         43572             2               2              591            16814         87.935751        2.633716       587.070141      467.829064      18.983484        7.226363          505      
      3.10          5.016308         43445             1               1              812            17757         87.599892        3.009767       585.748493      444.933478      20.669278        6.194443          526      
      3.20          5.016308         43290             3               3              699            17572         88.081610        2.700871       586.824172      444.989128      20.854029        5.799291          541      
      3.30          5.016308         43356             1               1              594            17562         89.280624        3.487689       619.652035      451.286833      21.588849        6.875211          558      
      3.40          5.016308         43668             2               2              507            17551         90.292638        4.430447       643.273481      453.295581      21.807482        8.152721          564      
      3.50          5.016308         43815             1               1              259            16705         88.401589        3.240934       590.139262      466.272180      18.628726        6.707226          500      
      3.60          5.016308         43909             1               1              354            16860         88.565490        2.840374       588.745231      460.202716      18.982429        6.135901          505      
      3.70          5.016308         43851             1               1              332            17177         88.390147        2.373249       590.074687      459.003897      19.203783        5.683506          512      
      3.80          5.016308         43978             1               1              233            16682         89.241200        2.659172       599.576748      459.762204      19.229678        5.841279          514      
