      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         36504             1               1              7388           12673         90.838437        1.049746       586.140093      421.753095      27.674853        3.437951          656      
      0.10          5.016308         36713             1               1              6536           12356         86.405167        1.724249       569.650312      396.956870      24.707559        2.769250          574      
      0.20          5.016308         37226             1               1              6164           13177         87.927789        3.309099       592.538015      394.654686      27.077880        4.475136          624      
      0.30          5.016308         37716             1               1              5520           13754         87.995621        3.062099       599.386685      398.419405      26.484807        4.323717          618      
      0.40          5.016308         38168             2               2              5118           14353         89.924381        3.772498       618.406264      405.800840      27.621627        5.708913          652      
      0.50          5.016308         38489             3               3              4258           15050         93.599726        6.819228       741.039036      420.202407      29.512846        8.885774          702      
      0.60          5.016308         38871             1               1              2644           15178         92.354941        3.478095       629.049784      438.324148      25.415819        5.476899          637      
      0.70          5.016308         39229             2               2              1749           15494         92.971497        3.839679       656.116058      460.736108      24.115703        5.790144          622      
      0.70          5.016308         39229             2               3               0              141           7.999210        0.818994       53.352509        0.000000        7.999210        0.818994           17      
      0.80          5.016308         39501             4               4              1039           15424         92.343876        3.029573       623.169155      465.919317      21.952106        4.850707          581      
      0.80          5.016308         39501             4               5               0              144           8.613791        2.577157       64.485040        0.000000        8.613791        2.577157           23      
      0.80          5.016308         39501             4               1               0              107           6.759908        2.438923       54.727071        0.000000        6.759908        2.438923           15      
      0.90          5.016308         39752             2               2              725            15362         93.454003        3.609079       633.204922      480.505816      21.668973        6.024984          586      
      1.00          5.016308         39993             3               3              523            15105         92.814174        2.459502       622.351027      481.424360      19.957805        4.731191          553      
      1.00          5.016308         39993             3               1               0              127          32.172415       13.404038       244.095682       0.000000       32.172415       13.404038           19      
      1.10          5.016308         40229             2               2              550            15525         94.060741        3.132540       659.516344      484.985487      20.881870        5.564894          609      
      1.20          5.016308         40339             1               1              688            15253         93.623279        3.610139       632.401540      488.317847      20.153471        6.536204          560      
      1.30          5.016308         40287             3               3              741            15899         96.747487        4.969008       689.997531      488.427050      23.382453        7.693794          628      
      1.30          5.016308         40287             3               2               0              205           8.290729        0.889813       53.863553        0.000000        8.290729        0.889813           36      
      1.30          5.016308         40287             3               1               0              174           9.731002        3.439165       88.184025        0.000000        9.731002        3.439165           24      
      1.40          5.016308         40481             3               3              550            15427         95.749719        4.391356       665.975383      493.089902      21.529117        7.483472          592      
      1.50          5.016308         40535             1               1              780            15584         96.038656        3.869779       664.420612      495.889985      21.941178        7.076474          621      
      1.60          5.016308         40565             3               3              1173           15761         95.121565        3.200391       654.259389      490.896439      21.987521        6.350215          607      
      1.70          5.016308         40522             1               1              1249           15904         95.375112        3.322994       648.772308      487.514387      22.328376        6.789439          642      
      1.70          5.016308         40522             1               2               0              174          10.613563        1.050960       69.041671        0.000000       10.613563        1.050960           25      
      1.80          5.016308         40436             4               4              1275           16111         96.711857        3.917311       705.239500      478.983732      23.908442        7.079770          645      
      1.90          5.016308         40418             1               1              638            15426         108.208005       3.860282       35.179670       491.611388      33.758046        6.933959          589      
      2.00          5.016308         40427             2               2              698            14805         94.925661        4.837936       667.745312      504.678539      19.868880        8.128101          560      
      2.10          5.016308         40376             4               4              1254           15986         96.033983        4.149316       651.605388      492.431383      23.112136        7.453055          632      
      2.10          5.016308         40376             4               3               0              244           9.658350        4.284175       85.843890        0.000000        9.658350        4.284175           42      
      2.20          5.016308         40204             4               4              1117           15814         124.825673      10.220547       112.440955      498.491739      51.119545       13.329720          660      
      2.20          5.016308         40204             4               1               0              430          21.361919        5.530661       158.686294       0.000000       21.361919        5.530661           78      
      2.30          5.016308         40188             4               4              1303           15134         95.285136        3.078242       647.753946      517.419415      20.946044        6.673863          595      
      2.40          5.016308         40256             3               3              1252           15236         96.146114        4.433693       656.543717      509.393515      21.915820        9.036763          613      
