      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         42653             1               1              6569           18302         93.902511        1.403548       611.318798      399.585522      31.879687        2.478744          745      
      0.10          5.016308         43169             1               1              7238           18593         81.703665        1.343902       538.651131      331.874712      30.042624        2.221147          610      
      0.20          5.016308         44097             1               1              7082           19649         83.218798        1.734202       549.528325      335.635232      31.161173        2.978072          637      
      0.30          5.016308         44764             1               1              6155           20318         84.533169        1.461873       552.095044      354.584792      30.296105        2.919757          640      
      0.40          5.016308         45118             1               1              3926           20576         85.061980        1.587368       555.431424      376.903877      27.110192        2.939090          601      
      0.50          5.016308         45386             1               1              3180           20874         86.828697        1.763350       574.848971      394.082509      27.058039        3.846465          618      
      0.60          5.016308         45442             2               2              997            20412         88.084792        2.079388       580.943092      420.909131      24.080237        3.923628          583      
      0.70          5.016308         45336             1               1              681            19691         87.817661        2.560930       587.390642      441.802522      21.990302        4.912740          551      
      0.80          5.016308         44980             3               3              245            18866         88.504520        1.931876       584.972654      446.045653      20.965654        3.819290          537      
      0.90          5.016308         44761             1               1              108            17259         87.875096        2.230670       586.724439      461.888161      18.086400        4.599161          489      
      1.00          5.016308         44638             1               1              132            17827         89.734469        2.703944       607.408445      462.300601      20.461052        5.101667          539      
      1.10          5.016308         44366             3               3              168            17697         89.084568        2.465758       591.087736      454.845947      19.943279        4.841842          522      
      1.20          5.016308         44070             4               4              109            17804         89.094075        3.415157       593.231569      451.145977      20.150650        5.307081          526      
      1.30          5.016308         44128             1               1               63            17312         88.649604        2.107329       601.173401      460.387954      18.764134        4.288947          507      
      1.40          5.016308         43975             2               2              149            17394         88.612993        2.592959       584.391793      457.807577      19.213654        4.816459          509      
      1.50          5.016308         43793             1               1              238            17229         88.584071        2.880373       587.742691      461.735051      19.232878        5.291645          511      
      1.60          5.016308         43573             3               3              449            17665         87.782122        2.694269       589.763440      444.792195      19.857649        5.411716          517      
      1.70          5.016308         43530             1               1              502            17385         87.570205        2.680422       578.203056      449.687997      19.520864        5.410333          509      
      1.80          5.016308         43650             2               2              263            17295         88.219649        3.152504       594.141151      452.344220      19.545807        5.616861          515      
      1.90          5.016308         43853             1               1              185            17188         88.026117        2.380493       580.561585      455.367618      19.034448        4.656124          504      
      2.00          5.016308         43878             2               2              254            17243         88.435940        3.213872       593.535684      453.649811      19.551039        5.648421          516      
      2.10          5.016308         44159             1               1              300            17603         89.758377        3.379325       615.515073      456.296371      20.690443        5.870160          545      
      2.20          5.016308         44238             1               1              343            17313         88.863350        3.377144       592.185054      461.005716      19.508129        6.755693          517      
      2.30          5.016308         44330             1               1              329            17446         88.539534        3.126667       582.315678      458.326855      19.313802        6.258373          512      
      2.40          5.016308         44244             1               1              129            16864         88.314612        3.429920       583.754783      460.692215      18.171493        6.572055          491      
      2.50          5.016308         44316             1               1              152            17152         88.942603        3.187918       586.629234      461.767508      18.944821        6.543163          507      
      2.60          5.016308         44132             1               1              411            17562         88.396422        3.281137       582.860331      460.123846      19.367057        7.241136          512      
      2.70          5.016308         43672             1               1              418            16871         87.673880        4.178862       585.412340      458.485083      18.410395        8.594226          493      
      2.80          5.016308         43606             3               3              764            17415         87.819741        3.685082       580.824349      454.434965      19.733749        8.076285          517      
      2.90          5.016308         43491             1               1              688            17256         88.254727        4.637214       607.371506      455.335942      19.965108        8.751688          525      
      3.00          5.016308         43479             1               1              442            16700         87.806224        3.711304       586.349973      462.433904      18.598602        7.731855          499      
      3.10          5.016308         43630             1               1              340            17050         90.267172        7.279596       638.010593      460.021378      21.182948       10.664927          531      
      3.20          5.016308         43861             1               1              180            16739         87.677343        4.094428       580.962470      465.985701      17.845269        7.874135          489      
      3.30          5.016308         44000             1               1              229            17119         88.057318        3.662807       585.925802      461.109647      18.556959        7.833397          500      
      3.40          5.016308         44153             1               1              182            17012         89.408845        3.799840       598.789816      461.874029      19.526466        7.812611          527      
      3.50          5.016308         44161             1               1              318            17122         88.764708        3.756850       590.904135      462.092127      19.123581        7.829836          512      
      3.60          5.016308         44269             1               1              312            16880         88.284243        4.131177       585.506266      461.914876      18.203890        8.192058          495      
      3.70          5.016308         44213             2               2              438            17311         89.302550        4.660880       601.291753      463.340134      19.648744        9.134997          526      
      3.80          5.016308         44293             1               1              338            17113         88.962917        4.224702       596.596888      470.105343      18.952623        8.936252          510      
      3.90          5.016308         44256             1               1              464            17174         88.986180        5.063722       595.084454      467.548999      19.246947        9.873275          515      
      4.00          5.016308         44007             1               1              542            16966         89.039241        5.238865       613.802729      471.065040      19.275224       10.346149          513      
      4.10          5.016308         43899             1               1              422            16251         87.953500        5.207078       613.587387      484.436274      17.282193       10.808405          481      
      4.20          5.016308         43583             1               1              567            16753         87.401485        4.112257       581.942769      463.512344      18.404693        7.955806          492      
      4.30          5.016308         43522             2               2              791            16991         88.021753        4.342124       594.865132      463.245830      19.521069        8.515587          516      
      4.40          5.016308         43624             1               1              688            17409         88.684670        4.250144       615.439373      452.867554      20.506215        7.873345          538      
      4.50          5.016308         43812             1               1              611            17031         88.767544        4.504749       597.489473      458.716947      19.718781        8.110564          520      
      4.60          5.016308         43888             1               1              987            17628         88.945965        3.643197       599.681510      459.999389      20.933890        7.797423          548      
      4.70          5.016308         43913             2               2              892            17233         88.622724        3.381432       594.907618      461.358062      20.070504        6.994524          530      
      4.80          5.016308         43889             1               1              712            17032         88.922584        4.071895       607.335875      457.540017      19.959208        7.142730          526      
      4.90          5.016308         43838             1               1              790            17089         88.141570        3.962695       600.833851      454.820270      19.608935        7.270432          516      
      5.00          5.016308         43748             2               2              1126           17348         88.124996        3.969292       584.718953      461.077897      20.277947        7.954864          527      
      5.10          5.016308         43665             1               1              925            17106         87.797562        4.043398       591.906364      460.487521      19.518917        8.002564          510      
      5.20          5.016308         43710             1               1              732            16805         89.588313        6.562239       615.840014      464.916109      20.501604       10.371422          524      
      5.30          5.016308         43885             2               2              773            17021         88.609464        4.073884       601.299510      467.761014      19.586137        7.961630          523      
      5.40          5.016308         44006             1               1              573            16553         88.225483        2.906331       591.295941      470.387920      18.320728        6.637059          503      
      5.50          5.016308         43877             1               1              821            16949         89.211196        2.917653       593.883073      462.607196      19.989046        6.484791          529      
      5.60          5.016308         43813             1               1              880            16948         88.807126        3.432296       597.626657      459.625767      19.800050        7.059928          525      
      5.70          5.016308         43887             1               1              749            17249         89.938756        4.019556       610.226955      459.122211      21.056433        7.866031          548      
      5.80          5.016308         43748             1               1              971            17238         88.288422        3.721831       596.710468      450.915674      20.017122        7.769116          525      
      5.90          5.016308         43716             1               1              1001           16678         88.740269        4.331741       607.149013      461.143682      19.855696        7.713912          520      
      6.00          5.016308         43741             1               1              1152           16479         88.990509        3.621675       595.499736      462.019747      19.855457        7.650342          525      
      6.10          5.016308         43775             1               1              1253           16789         89.858483        3.927900       606.405809      459.548629      21.198865        8.221045          549      
      6.20          5.016308         43832             1               1              1108           16665         89.768897        5.260728       623.795459      460.979679      20.820414        9.901074          538      
      6.30          5.016308         44015             1               1              1103           16690         89.149380        3.994102       595.794295      460.827559      20.054536        8.624773          528      
      6.40          5.016308         44055             1               1              1141           16899         90.158634        4.421307       613.548442      464.975054      21.049817        9.020262          560      
      6.50          5.016308         43967             1               1              1076           16370         88.580100        3.965055       590.807001      466.212171      19.058369        8.806159          508      
      6.60          5.016308         44151             1               1              983            16514         89.213298        4.965123       603.055104      471.364415      19.503481        9.674610          519      
      6.70          5.016308         44227             1               1              1178           16843         89.198990        4.092137       603.604732      468.447921      19.916137        8.711982          532      
      6.80          5.016308         44185             2               2              1077           17463         89.551925        4.237448       619.396980      464.071173      21.057560        8.974314          547      
