      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         43238             1               1              6502           18802         93.777318        1.433324       611.327122      399.627506      31.819077        2.498173          743      
      0.10          5.016308         43550             1               1              7300           18910         83.966005        1.243587       544.569943      343.259851      30.988468        2.747689          639      
      0.20          5.016308         44147             1               1              6326           19656         84.392273        1.187414       549.288296      353.348422      30.162023        2.442551          637      
      0.30          5.016308         44658             1               1              5995           20225         85.863843        1.608383       564.182110      358.059868      30.466152        3.008180          652      
      0.40          5.016308         44944             1               1              5434           20521         87.130310        1.958507       579.271707      370.671079      30.205289        3.803314          661      
      0.50          5.016308         45089             1               1              3789           20574         87.903138        1.644551       575.399798      411.081245      27.705746        4.334266          637      
      0.60          5.016308         45178             1               1              886            20277         89.592189        2.256542       591.417848      426.623411      24.358443        3.867508          600      
      0.70          5.016308         45084             1               1              1144           19622         89.782415        2.678775       601.140395      451.372197      23.466012        5.758448          587      
      0.80          5.016308         45027             1               1              165            18323         90.194842        1.807920       589.346615      457.039109      20.693628        3.761473          542      
      0.90          5.016308         44897             1               1               10            16730         90.032278        2.724654       591.726269      481.202569      17.823590        5.782113          497      
      1.00          5.016308         44532             4               4               68            17728         90.188352        2.669705       598.688548      463.539323      19.424577        4.332170          544      
      1.10          5.016308         44240             1               1              193            17616         91.677415        3.798084       628.878078      464.732455      20.889020        6.041376          553      
      1.20          5.016308         44070             2               2               28            16676         90.376380        2.247143       601.841015      472.435661      18.359689        4.181985          506      
      1.30          5.016308         44035             1               1              179            17100         90.612729        2.844145       611.534500      480.241674      19.163347        6.001731          526      
      1.40          5.016308         43815             1               1              138            16919         90.467403        2.607828       609.120240      478.611418      18.856521        5.624535          518      
      1.50          5.016308         43801             1               1              137            16561         90.298230        2.969751       616.281172      475.613112      18.429208        5.388250          505      
      1.60          5.016308         43665             2               2              399            17117         90.711342        2.523183       605.390247      473.486528      20.027736        5.784695          539      
      1.70          5.016308         43678             1               1              305            17172         91.699708        5.188974       626.940071      477.559584      20.560497        8.408515          599      
      1.80          5.016308         43663             1               1              331            16926         90.941060        5.125477       627.401623      469.989142      20.008311        7.705906          527      
      1.90          5.016308         43498             1               1              421            17033         91.548715        4.470844       642.535979      467.363434      20.953852        6.980512          551      
