      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         41139             1               1              7215           16908         96.659862       25.753825       605.782830      264.723890      59.983846       37.810336          735      
      0.00          5.016308         41139             1               4              381              0            4.934989        2.004667       39.953097        0.000000        4.934989        2.004667           10      
      0.10          5.016308         41792             1               1              7482           17303         81.282826        1.619145       547.460364      334.526603      29.462453        2.661090          599      
      0.20          5.016308         42974             1               1              7145           18599         82.548421        1.750547       541.643972      336.857444      30.257661        3.087644          618      
      0.30          5.016308         43891             1               1              6345           19444         84.131052        1.538991       547.471316      353.164951      29.970413        3.073389          630      
      0.40          5.016308         44430             1               1              4363           20025         85.977338        2.515021       576.744567      371.990446      28.573453        4.037219          625      
      0.50          5.016308         44730             2               2              4242           20427         87.336890        2.022177       581.323676      379.667943      28.973374        3.903620          647      
      0.60          5.016308         44952             1               1              1469           20146         87.240140        2.059255       571.659653      416.832655      24.178547        4.329058          577      
      0.70          5.016308         45062             1               1              407            19616         88.535350        2.318744       590.335119      431.458245      22.698354        3.967348          563      
      0.80          5.016308         45030             2               2               86            18519         88.083117        1.909272       581.759916      441.996931      20.066556        3.647940          519      
      0.90          5.016308         44882             2               2               95            18079         89.137276        1.875834       587.136878      448.473518      20.261302        3.559808          531      
      1.00          5.016308         44857             1               1              120            17492         89.129609        2.603712       594.018001      454.676943      19.348196        4.134765          514      
      1.10          5.016308         44691             3               3               56            17456         89.447728        2.868622       603.121239      456.039605      19.351089        4.250283          517      
      1.20          5.016308         44558             1               1               38            16410         88.225067        2.440926       581.375218      472.587132      16.963010        4.717653          468      
      1.30          5.016308         44265             1               1              271            17817         89.197310        2.184490       591.850978      456.131419      20.065234        4.426017          529      
      1.40          5.016308         44153             2               2              183            17006         88.694425        1.907411       586.564047      460.219352      18.618732        4.194656          502      
      1.50          5.016308         44151             1               1              356            17566         89.841466        2.514169       600.133509      464.922592      20.564837        5.635437          541      
      1.60          5.016308         44063             1               1              572            17958         88.987432        2.829243       600.986446      451.546107      20.689405        6.105000          538      
      1.70          5.016308         43707             1               1              548            17183         87.372890        2.908580       578.387472      453.681138      18.771774        6.641071          494      
      1.80          5.016308         43646             1               1              289            16924         87.991885        3.508945       591.868717      456.087922      18.878652        6.929718          496      
      1.90          5.016308         43668             1               1              214            16925         88.086395        2.515429       589.402180      461.236622      18.706635        5.786511          504      
      2.00          5.016308         43579             1               1              255            17488         88.546919        2.170021       583.925706      454.930752      20.044278        4.894693          523      
      2.10          5.016308         43561             1               1              553            17804         88.155329        2.876317       588.902338      446.057285      20.474811        5.759379          528      
      2.20          5.016308         43544             1               1              410            17453         88.808769        2.406087       595.193040      451.206658      20.531447        5.258694          535      
      2.30          5.016308         43842             1               1              273            16995         88.498531        2.646141       591.905350      459.990155      19.262292        5.635405          510      
      2.40          5.016308         43817             1               1              162            17274         88.584150        2.328367       590.116635      457.903920      19.459410        4.866234          517      
      2.50          5.016308         43839             1               1              253            17028         89.459652        3.318904       596.398065      467.090784      19.698331        7.646581          539      
      2.60          5.016308         43896             1               1              180            16581         88.428146        2.936328       598.679094      462.150511      18.360112        5.887101          495      
      2.70          5.016308         43968             1               1              399            17155         89.176210        2.998325       608.337919      463.770672      19.848055        6.390123          527      
      2.80          5.016308         44095             1               1              210            16769         88.508123        2.876268       582.926887      469.986050      18.419767        6.334484          496      
      2.90          5.016308         44056             1               1              385            17263         88.907686        3.771573       608.990271      465.517410      19.524554        7.499210          519      
      3.00          5.016308         44103             1               1              217            16277         88.255557        2.553188       583.215427      470.924727      17.683272        6.114246          481      
      3.10          5.016308         44186             1               1              253            16757         88.410532        2.437267       583.254643      462.290613      18.391491        5.868795          495      
      3.20          5.016308         44131             1               1              484            16889         88.165081        2.855388       581.218168      464.639561      18.586458        6.579568          498      
      3.30          5.016308         44081             1               1              410            16842         88.820379        3.419726       589.210757      462.322453      19.184853        7.169050          508      
