      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         33335             1               1              7682            9950         88.943634        1.487697       582.234848      418.777190      25.450667        3.373001          607      
      0.10          5.016308         34014             1               1              7147            9825         82.956881        2.009649       557.606717      389.550263      23.111895        3.344328          531      
      0.20          5.016308         34976             1               1              6722           11159         84.482145        3.804743       585.202528      379.343122      26.040597        5.201747          588      
      0.30          5.016308         35944             1               1              5702           12243         85.753899        5.800032       630.145863      382.769969      26.295998        7.392150          587      
      0.40          5.016308         36935             1               1              4556           13257         86.138272        3.035712       601.970288      395.751793      24.954441        4.396755          584      
      0.50          5.016308         37954             1               1              4097           14222         87.328364        3.058357       609.289036      403.965417      25.207335        5.128380          595      
      0.60          5.016308         38785             1               1              3085           15094         88.955952        6.062147       264.058223      421.305772      25.087663        7.852385          608      
      0.70          5.016308         39558             1               1              1302           15375         88.077330        2.532260       588.736896      433.295454      21.330943        4.122711          541      
      0.80          5.016308         40297             1               1              1081           16241         91.501328        4.206690       641.823806      442.206950      23.905567        5.878198          606      
      0.90          5.016308         40859             2               2              564            16207         92.208241        4.755915       652.485219      453.551414      22.905329        6.501836          593      
      1.00          5.016308         41374             1               1              191            15864         90.643628        2.523551       614.004157      460.418320      19.893235        4.114620          545      
      1.10          5.016308         41759             2               2              214            16188         91.681310        2.790317       623.043408      459.413306      20.726884        4.533615          553      
      1.20          5.016308         42200             1               1              283            16681         93.231680        2.971763       648.223345      462.012083      22.152265        4.983148          591      
      1.30          5.016308         42539             3               3              132            16851         94.393706        3.885467       676.982612      464.179933      22.700279        5.969422          607      
      1.40          5.016308         42788             3               3               18            15673         92.767077        3.047051       635.938451      479.768838      19.129011        5.309538          537      
      1.50          5.016308         43019             2               2              121            16313         93.076336        2.004987       630.064280      477.447587      20.004275        4.749446          553      
      1.60          5.016308         43238             1               1              219            16650         94.289914        3.715460       668.225570      480.884861      21.304683        6.521557          580      
      1.70          5.016308         43264             1               1               57            16274         93.298219        2.684843       619.481568      485.690559      19.586151        5.032391          548      
      1.80          5.016308         43294             1               1              202            16315         92.573510        2.832661       614.963510      485.710599      19.210493        5.777094          537      
      1.90          5.016308         43211             2               2              142            16103         93.187158        3.937772       642.467590      487.263549      19.369217        6.649009          547      
