      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         43758             1               1              6327           19353         94.122262        1.264830       609.753777      398.318105      32.357308        2.278629          754      
      0.10          5.016308         44262             1               1              7277           19580         81.925643        1.377322       539.138988      330.746881      30.581459        2.157317          617      
      0.20          5.016308         45010             1               1              7163           20502         83.867017        1.638664       545.572153      334.526614      32.046120        2.669618          652      
      0.30          5.016308         45506             1               1              6379           21003         84.910234        1.213611       552.208539      347.929880      31.109902        2.694993          650      
      0.40          5.016308         45668             1               1              4247           21085         85.443020        1.438695       560.297917      371.958755      28.030913        2.920974          617      
      0.50          5.016308         45713             1               1              4199           21230         87.008583        2.134419       580.350447      381.796694      28.615083        4.133171          639      
      0.60          5.016308         45629             1               1              1681           20717         87.073539        2.015435       568.180191      423.054350      24.175866        4.094353          577      
      0.70          5.016308         45366             1               1              247            18907         87.485839        1.996005       574.492232      442.275589      20.248726        4.102901          519      
      0.80          5.016308         45084             3               3               60            18373         88.444631        2.906771       590.611712      445.927063      20.030858        4.546643          526      
      0.90          5.016308         44917             1               1               48            17380         88.702662        2.021788       584.152727      454.300275      18.813352        3.743968          503      
      1.00          5.016308         44657             2               2              266            18549         91.225868        5.196215       668.274300      452.297126      22.696894        7.447121          577      
      1.10          5.016308         44230             1               1              475            17737         88.401601        2.450856       587.877043      455.244192      19.812459        5.333653          525      
      1.20          5.016308         44128             2               2              264            16948         88.577055        2.950213       591.299988      468.877351      18.496456        6.361813          510      
      1.30          5.016308         44273             1               1              281            17241         89.326827        3.541383       601.796207      467.846605      19.522965        6.972909          521      
      1.40          5.016308         44346             2               2              143            17541         90.008823        2.388935       603.971989      461.214173      20.253253        5.427378          538      
      1.50          5.016308         44362             1               1              105            17468         89.672285        2.844976       604.202349      462.329923      19.694618        5.793055          526      
      1.60          5.016308         44202             1               1              129            16929         88.459693        2.270184       584.811776      466.043468      18.226255        5.239792          494      
      1.70          5.016308         44213             1               1              123            17186         87.972434        2.542671       584.825967      462.193249      18.211344        5.333953          491      
      1.80          5.016308         44151             3               3              371            17596         88.996333        3.272057       595.208776      467.457408      19.963220        6.395977          526      
      1.90          5.016308         43970             1               1              526            17792         90.468679        4.201404       635.800076      453.527528      22.116374        7.080442          564      
      2.00          5.016308         44080             1               1              338            17098         88.615971        3.182931       591.736074      463.672645      19.231637        6.597240          510      
      2.10          5.016308         44026             1               1              330            17545         88.498635        3.450822       594.843573      454.863443      19.661108        6.563371          522      
      2.20          5.016308         43985             2               2              179            16948         88.141107        2.786207       581.164872      459.761065      18.495105        5.987587          495      
      2.30          5.016308         43946             1               1              287            17262         88.867776        4.942643       623.458452      460.169753      19.665024        7.933522          506      
      2.40          5.016308         43957             1               1              172            16913         88.729452        3.195449       593.611985      464.112071      18.898901        5.889788          508      
      2.50          5.016308         43857             2               2              461            17759         89.575562        4.694162       609.166888      459.568675      20.933958        7.571862          544      
      2.60          5.016308         43851             2               2              426            17618         89.531281        3.450594       603.881839      461.097646      20.843756        6.652289          547      
      2.70          5.016308         43902             1               1              158            16691         88.318645        3.627442       597.215094      463.475689      18.270057        6.469323          493      
      2.80          5.016308         44102             1               1              366            17183         89.133747        3.299378       598.068916      464.842785      19.704658        6.483625          523      
      2.90          5.016308         44236             1               1              263            17182         89.618786        3.756737       604.881400      471.869458      19.508581        7.617880          527      
      3.00          5.016308         44275             1               1              309            16986         88.479076        3.669509       588.878460      467.257567      18.544083        6.901864          498      
      3.10          5.016308         44123             1               1              267            16717         88.423383        2.997741       588.483600      465.041754      18.197143        6.015740          495      
      3.20          5.016308         44173             1               1              186            16516         88.580737        3.505366       592.953021      472.501776      17.945625        6.511879          491      
      3.30          5.016308         44214             1               1              198            16978         89.234495        3.222745       594.998668      468.384503      18.926696        5.920165          513      
      3.40          5.016308         44253             2               2              333            17318         88.853293        3.052142       591.021613      462.056713      19.252461        5.721498          512      
      3.50          5.016308         44200             2               2              181            17017         89.337015        2.750533       588.960116      466.082779      19.066196        5.508776          521      
      3.60          5.016308         44270             2               2              301            16843         89.386358        3.182189       602.429660      471.085899      18.963401        6.246903          511      
      3.70          5.016308         44386             2               2              296            16977         90.161333        3.258464       604.617192      466.996441      19.605362        6.327521          525      
      3.80          5.016308         44312             1               1              357            16713         89.705207        3.529171       617.817430      481.102975      18.814673        7.585357          518      
      3.90          5.016308         44104             1               1              499            16804         88.572517        3.286254       588.885340      471.270862      18.524406        7.051017          497      
      4.00          5.016308         43805             1               1              590            16937         88.706239        4.517322       603.875949      466.174792      19.396024        8.097229          511      
      4.10          5.016308         43746             2               2              461            16865         88.991655        3.142021       594.005954      464.745154      19.478104        6.361673          518      
      4.20          5.016308         43730             1               1              599            16787         87.694502        3.187042       583.765057      463.094610      18.506140        6.308147          497      
      4.30          5.016308         43722             1               1              702            17258         89.785192        5.080080       633.352717      457.421659      21.056554        8.222678          543      
      4.40          5.016308         43732             1               1              444            16706         88.269318        3.969471       599.632463      464.758236      18.650608        7.048077          500      
      4.50          5.016308         43878             1               1              489            16874         88.478881        3.441408       587.064411      464.880399      19.073660        6.992972          507      
      4.60          5.016308         43927             1               1              432            16969         88.543483        3.751225       588.476292      462.344825      19.043157        7.590592          509      
      4.70          5.016308         43938             1               1              497            17021         88.775842        2.566203       582.703248      463.618080      19.361106        6.575160          514      
      4.80          5.016308         43885             1               1              653            17452         88.364722        2.462438       600.196777      460.003997      19.870704        5.722363          529      
      4.90          5.016308         43570             4               4              904            17795         87.873799        2.401297       585.554843      443.320006      20.742665        5.557359          528      
      5.00          5.016308         43464             2               2              531            16833         87.425282        2.666696       581.292280      458.503562      18.778879        5.885782          495      
      5.10          5.016308         43327             2               2              862            17114         87.806304        2.659603       581.697993      445.516296      20.133164        5.698025          522      
      5.20          5.016308         43580             1               1              707            16693         87.717917        2.845429       575.778703      453.640846      19.019083        6.000692          505      
      5.30          5.016308         43841             2               2              721            16746         88.850050        3.718955       607.150623      461.389712      19.659693        7.333711          523      
      5.40          5.016308         43956             2               2              829            17142         88.952411        3.401341       606.747061      459.476780      20.039293        7.090778          530      
      5.50          5.016308         43949             1               1              854            17279         89.091587        3.856118       601.173647      459.563180      20.371907        7.553738          543      
      5.60          5.016308         44127             1               1              464            16348         88.315681        2.881398       591.936035      468.311191      17.984798        6.443376          492      
      5.70          5.016308         44388             1               1              492            16921         89.254670        3.216958       599.590122      468.664810      19.259928        6.628220          519      
      5.80          5.016308         44513             1               1              359            16541         88.651261        2.830751       585.041409      475.722750      17.796488        6.238260          493      
      5.90          5.016308         44425             2               2              542            16905         89.301938        3.051937       596.473656      470.511351      19.038791        6.137201          512      
      6.00          5.016308         44392             1               1              549            17047         88.984261        2.724952       588.216753      470.262280      18.911635        6.188107          511      
      6.10          5.016308         44255             1               1              562            16719         89.167982        4.350330       621.303897      469.990874      19.090205        7.618880          510      
      6.20          5.016308         44088             1               1              677            17049         89.169312        3.494496       614.384346      453.297456      20.064741        6.267723          521      
      6.30          5.016308         44119             1               1              617            16399         88.001245        2.868357       583.541071      466.207403      18.028219        5.794092          486      
      6.40          5.016308         44153             1               1              591            16928         88.507351        3.042043       611.500864      462.427553      19.036123        6.109130          507      
      6.50          5.016308         43934             2               2              930            17233         88.221567        3.778518       601.963099      455.848290      19.819919        7.514765          522      
      6.60          5.016308         43849             1               1              939            17004         88.838397        3.749116       600.385794      468.439291      19.995037        7.764305          525      
      6.70          5.016308         43793             1               1              1173           16716         89.119755        5.703594       614.800705      467.580852      20.424490       10.077948          525      
      6.80          5.016308         43641             2               2              1249           17181         88.469879        3.391272       593.598137      459.192315      20.515034        7.445942          534      
      6.90          5.016308         43556             2               2              1087           17139         88.353525        2.980258       595.822170      453.376301      20.395570        6.657798          533      
      7.00          5.016308         43637             2               2              917            16720         88.109994        4.120366       602.380662      463.548640      19.375632        8.576465          517      
      7.10          5.016308         43675             1               1              1078           17184         89.473912        3.245846       595.986456      454.514764      21.332491        7.483195          561      
      7.20          5.016308         43920             1               1              847            16718         88.650002        3.295387       585.341912      460.759542      19.628164        7.009982          518      
      7.30          5.016308         44080             1               1              745            16627         85.147659       10.339293       598.027756      461.265223      15.521344       13.693907          521      
      7.40          5.016308         44363             1               1              706            16403         89.279307        3.654117       591.286579      462.231322      18.926032        6.919980          510      
      7.50          5.016308         44543             1               1              657            16415         89.925281        3.333677       598.008153      465.833268      19.156488        6.641951          517      
      7.60          5.016308         44485             1               1              777            16239         89.242706        3.448360       605.497752      465.111808      18.389105        6.937364          503      
      7.70          5.016308         44492             2               2              649            16054         89.394329        3.421394       595.048261      474.927536      17.902759        7.357775          494      
      7.80          5.016308         44482             2               2              1218           16841         89.967975        3.257015       603.277999      466.863814      20.134121        7.333926          535      
      7.80          5.016308         44482             2               1               0              135          77.244579       42.204408       620.244324       0.000000       77.244579       42.204408           36      
      7.90          5.016308         44235             1               1              1174           16811         88.714419        3.948767       600.247235      468.878217      19.253009        8.618046          515      
      8.00          5.016308         43975             2               2              1313           17041         89.279936        3.762277       605.351158      466.729175      20.501873        8.491170          550      
      8.10          5.016308         43774             2               2              1137           17340         91.035878        7.460948       655.873001      456.170236      22.729180       11.725529          562      
      8.20          5.016308         43730             1               1              1211           16920         88.440476        3.964003       584.721433      465.410089      19.955940        8.092958          524      
      8.30          5.016308         43623             1               1              1187           16568         88.308598        3.931022       603.344696      464.369567      19.565534        8.777948          518      
      8.40          5.016308         43556             1               1              1334           16829         88.582035        4.182376       592.333800      461.164883      20.523713        9.049375          530      
      8.50          5.016308         43689             2               2              995            16476         88.338926        4.105619       593.790986      470.088950      19.159886        9.248710          509      
      8.60          5.016308         43984             1               1              851            15807         88.347024        4.320198       590.982936      488.662529      17.994975        9.649767          489      
      8.70          5.016308         44088             2               2              920            16436         88.833970        4.847148       609.136233      476.363004      18.958721       10.582733          510      
      8.80          5.016308         44035             2               2              935            16492         88.547183        4.687356       601.324579      480.078456      18.614896       10.283404          505      
      8.90          5.016308         44208             1               1              982            16355         88.752003        4.700381       593.973173      495.171406      18.417617       11.029440          506      
