        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              36510             1012.947346     
        0.10               5.016308              36520              581.716255     
        0.20               5.016308              36780              86.426210      
        0.30               5.016308              36920              -70.276128     
        0.40               5.016308              37082             -508.948781     
        0.50               5.016308              37072             -481.842602     
        0.60               5.016308              37377             -766.568989     
        0.70               5.016308              37629             -1034.038754    
        0.80               5.016308              37860             -774.049883     
        0.90               5.016308              37976             -1099.068044    
        1.00               5.016308              38414             -1540.884501    
        1.10               5.016308              38657             -1407.664656    
        1.20               5.016308              38721             -1490.736507    
        1.30               5.016308              26975             1235.386943     
        1.40               5.016308              25426             1321.886207     
        1.50               5.016308              28070             1379.899298     
        1.60               5.016308              28968             1322.854919     
        1.70               5.016308              29701             1242.402245     
        1.80               5.016308              30321             1096.358565     
        1.90               5.016308              31282             1003.423515     
        2.00               5.016308              31829              802.794036     
        2.10               5.016308              32760              799.107083     
        2.20               5.016308              33535              666.840925     
        2.30               5.016308              34111              615.918194     
        2.40               5.016308              34831              569.347250     
        2.50               5.016308              35269              523.766975     
        2.60               5.016308              35348              499.442995     
        2.70               5.016308              36052              471.598078     
        2.80               5.016308              36195              560.060933     
        2.90               5.016308              36722              529.736748     
        3.00               5.016308              37001              356.478603     
        3.10               5.016308              37174              448.075136     
        3.20               5.016308              37608              509.024305     
        3.30               5.016308              37711              450.323717     
        3.40               5.016308              37993              533.792983     
        3.50               5.016308              38226              628.541526     
        3.60               5.016308              38249              836.428208     
        3.70               5.016308              38583             1047.229907     
        3.80               5.016308              38655             1186.106066     
        3.90               5.016308              38998             1152.267289     
        4.00               5.016308              39260             1188.617912     
        4.10               5.016308              39684             1180.944055     
        4.20               5.016308              39871             1124.877801     
        4.30               5.016308              40091             1156.135864     
        4.40               5.016308              40410             1129.146858     
        4.50               5.016308              40545             1036.474193     
        4.60               5.016308              40636              931.000391     
        4.70               5.016308              40823              960.261731     
        4.80               5.016308              40908             1076.358643     
        4.90               5.016308              40928             1148.073896     
        5.00               5.016308              40862             1118.521844     
        5.10               5.016308              40918             1072.030091     
        5.20               5.016308              40617             1023.602601     
        5.30               5.016308              40480             1036.445258     
        5.40               5.016308              40350              971.685124     
        5.50               5.016308              40339              946.714269     
        5.60               5.016308              40118              983.974487     
        5.70               5.016308              40051              871.508199     
        5.80               5.016308              39807              854.619508     
        5.90               5.016308              39699              897.991284     
        6.00               5.016308              39355             1021.078651     
        6.10               5.016308              39258              956.729398     
        6.20               5.016308              39430             1070.777255     
        6.30               5.016308              39331              988.340914     
        6.40               5.016308              39283              973.208580     
        6.50               5.016308              38860             1082.354300     
        6.60               5.016308              38642             1160.463925     
        6.70               5.016308              38854             1079.963095     
        6.80               5.016308              38480             1078.780786     
        6.90               5.016308              38488             1013.674560     
        7.00               5.016308              38415             1017.432988     
        7.10               5.016308              36826             1041.629219     
        7.20               5.016308              36587             1051.452867     
        7.30               5.016308              36171             1090.989459     
        7.40               5.016308              36937             1104.314447     
        7.50               5.016308              36481             1111.611800     
        7.60               5.016308              36101             1055.730835     
        7.70               5.016308              35585             1091.797685     
        7.80               5.016308              35546             1060.449133     
        7.90               5.016308              35359             1100.089088     
        8.00               5.016308              35591             1089.064298     
        8.10               5.016308              35588             1185.009854     
        8.20               5.016308              35181             1309.643393     
        8.30               5.016308              35310             1342.427053     
        8.40               5.016308              35025             1340.747818     
        8.50               5.016308              35090             1394.831255     
        8.60               5.016308              34989             1406.840798     
        8.70               5.016308              34987             1416.667066     
        8.80               5.016308              34801             1360.982350     
        8.90               5.016308              34945             1232.467202     
        9.00               5.016308              35090             1192.617107     
        9.10               5.016308              35002             1126.322652     
        9.20               5.016308              34681             1105.889807     
        9.30               5.016308              34561             1025.364912     
        9.40               5.016308              34309             1180.726677     
        9.50               5.016308              34352             1068.273805     
        9.60               5.016308              34310             1258.934592     
        9.70               5.016308              34452             1216.138010     
        9.80               5.016308              34151             1139.817022     
        9.90               5.016308              34123             1204.644300     
       10.00               5.016308              34216             1113.665376     
       10.10               5.016308              34255             1276.133482     
       10.20               5.016308              34164             1354.715805     
       10.30               5.016308              33860             1146.966085     
       10.40               5.016308              33912             1036.532394     
       10.50               5.016308              33605             1010.430484     
       10.60               5.016308              33707              933.386086     
       10.70               5.016308              33640             1005.497091     
       10.80               5.016308              33663             1112.598635     
       10.90               5.016308              33284             1296.011417     
       11.00               5.016308              33310             1306.826856     
       11.10               5.016308              33199             1261.251981     
       11.20               5.016308              33248             1341.083831     
       11.30               5.016308              32853             1382.229087     
       11.40               5.016308              32529             1279.203213     
       11.50               5.016308              32520             1218.196712     
       11.60               5.016308              32332             1278.641460     
       11.70               5.016308              32291             1287.069861     
       11.80               5.016308              32247             1381.612937     
       11.90               5.016308              32045             1310.077350     
       12.00               5.016308              32172             1327.444056     
       12.10               5.016308              32068             1306.031666     
       12.20               5.016308              32113             1307.911082     
       12.30               5.016308              32274             1262.687460     
       12.40               5.016308              32383             1312.398386     
       12.50               5.016308              32499             1214.812268     
       12.60               5.016308              32330             1326.926667     
       12.70               5.016308              31765             1259.102765     
       12.80               5.016308              31687             1179.618054     
       12.90               5.016308              31761             1069.838631     
       13.00               5.016308              31550             1046.249543     
       13.10               5.016308              31375             1003.779471     
       13.20               5.016308              31664             1001.351638     
       13.30               5.016308              31350             1136.377640     
       13.40               5.016308              31101             1204.451705     
       13.50               5.016308              31288             1275.556634     
       13.60               5.016308              31005             1207.268269     
       13.70               5.016308              30709             1130.660022     
       13.80               5.016308              30226             1255.072803     
       13.90               5.016308              30308             1273.872875     
       14.00               5.016308              30520             1166.267358     
       14.10               5.016308              30528             1248.342958     
       14.20               5.016308              30440             1149.760109     
       14.30               5.016308              30448             1085.708812     
       14.40               5.016308              30285             1197.900560     
       14.50               5.016308              30059             1347.696820     
       14.60               5.016308              30181             1183.765929     
       14.70               5.016308              30186             1244.192387     
       14.80               5.016308              30358             1298.524992     
       14.90               5.016308              30543             1113.186458     
       15.00               5.016308              30368             1186.566155     
       15.10               5.016308              30186             1075.265868     
       15.20               5.016308              30125             1160.088844     
       15.30               5.016308              29944             1189.746972     
       15.40               5.016308              29982             1188.303316     
       15.50               5.016308              30219             1224.782427     
       15.60               5.016308              30190             1341.455152     
       15.70               5.016308              29988             1351.522550     
       15.80               5.016308              29993             1267.069079     
       15.90               5.016308              30102             1296.179905     
       16.00               5.016308              29756             1322.249812     
       16.10               5.016308              29989             1279.761247     
       16.20               5.016308              29639             1271.466901     
       16.30               5.016308              29758             1137.127186     
       16.40               5.016308              29589             1233.182325     
       16.50               5.016308              29666             1130.687284     
       16.60               5.016308              29880             1142.288465     
       16.70               5.016308              29799             1237.252722     
       16.80               5.016308              29463             1167.613950     
       16.90               5.016308              29412             1152.782363     
       17.00               5.016308              29588             1141.484171     
       17.10               5.016308              29145             1177.356867     
       17.20               5.016308              28977             1100.148116     
       17.30               5.016308              28872             1117.939911     
       17.40               5.016308              28822             1054.659048     
       17.50               5.016308              29072             1095.832718     
       17.60               5.016308              29092             1237.240789     
       17.70               5.016308              28878             1315.308102     
       17.80               5.016308              28895             1296.085322     
       17.90               5.016308              29098             1350.000836     
       18.00               5.016308              28903             1271.998748     
       18.10               5.016308              29077             1181.108709     
       18.20               5.016308              29089             1155.643628     
       18.30               5.016308              29031             1097.884287     
       18.40               5.016308              29081             1142.900367     
       18.50               5.016308              29073             1268.319288     
       18.60               5.016308              29101             1236.482080     
       18.70               5.016308              28781             1270.668772     
       18.80               5.016308              29144             1265.776291     
       18.90               5.016308              29028             1258.116973     
       19.00               5.016308              28726             1297.424719     
       19.10               5.016308              28657             1177.438265     
       19.20               5.016308              28349             1179.724809     
       19.30               5.016308              28074             1244.942148     
       19.40               5.016308              28089             1179.791615     
       19.50               5.016308              27624             1212.954753     
       19.60               5.016308              27450             1356.665264     
       19.70               5.016308              27668             1153.796703     
       19.80               5.016308              27790             1248.478696     
       19.90               5.016308              27849             1262.406973     
       20.00               5.016308              27851             1223.265014     
       20.10               5.016308              27549             1113.884575     
       20.20               5.016308              27736              983.652725     
       20.30               5.016308              27813             1124.574020     
       20.40               5.016308              27561             1300.945000     
       20.50               5.016308              27531             1290.205530     
       20.60               5.016308              27430             1383.419390     
       20.70               5.016308              27590             1425.905561     
       20.80               5.016308              27909             1440.539699     
       20.90               5.016308              27510             1344.548240     
       21.00               5.016308              27617             1264.306286     
       21.10               5.016308              27479             1219.335268     
       21.20               5.016308              27648             1139.074014     
       21.30               5.016308              27748             1096.003200     
       21.40               5.016308              27337             1047.617012     
       21.50               5.016308              27218             1193.181460     
       21.60               5.016308              27252             1217.788850     
       21.70               5.016308              27433             1073.026718     
       21.80               5.016308              27557             1042.710295     
       21.90               5.016308              27554             1138.666945     
       22.00               5.016308              27299             1170.239965     
       22.10               5.016308              27523             1204.958600     
       22.20               5.016308              27063             1192.928488     
       22.30               5.016308              26717             1177.932506     
       22.40               5.016308              26907             1199.126573     
       22.50               5.016308              26717             1154.874496     
       22.60               5.016308              26621             1252.447961     
       22.70               5.016308              26412             1244.337488     
       22.80               5.016308              26199             1173.718419     
       22.90               5.016308              26001             1133.531949     
       23.00               5.016308              26256             1263.790274     
       23.10               5.016308              26142             1358.721038     
       23.20               5.016308              26327             1188.995074     
       23.30               5.016308              26419             1261.083202     
       23.40               5.016308              26483             1148.025347     
       23.50               5.016308              26345             1227.565805     
       23.60               5.016308              26744             1232.086898     
       23.70               5.016308              26772             1320.731605     
       23.80               5.016308              27047             1388.568301     
       23.90               5.016308              26880             1381.130043     
       24.00               5.016308              26901             1492.220954     
       24.10               5.016308              27038             1402.958864     
       24.20               5.016308              27106             1245.325661     
       24.30               5.016308              27053             1146.235444     
       24.40               5.016308              27189             1054.991650     
       24.50               5.016308              27411             1119.305142     
       24.60               5.016308              27206             1294.800095     
       24.70               5.016308              26558             1301.797490     
       24.80               5.016308              26171             1169.476387     
       24.90               5.016308              26242             1261.963893     
       25.00               5.016308              26125             1277.684620     
       25.10               5.016308              26326             1334.448248     
       25.20               5.016308              26594             1304.360646     
       25.30               5.016308              26361             1253.671739     
       25.40               5.016308              26355             1393.905410     
       25.50               5.016308              25750             1347.416902     
       25.60               5.016308              25559             1320.344969     
       25.70               5.016308              25622             1383.172142     
