        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              39987             5821.965487     
        0.10               5.016308              40184             5040.416789     
        0.20               5.016308              40681             4094.223661     
        0.30               5.016308              41128             3401.405474     
        0.40               5.016308              41639             2872.168644     
        0.50               5.016308              41989             2428.817841     
        0.60               5.016308              42333             1902.294975     
        0.70               5.016308              42624             1682.619861     
        0.80               5.016308              42813             1510.597161     
        0.90               5.016308              42910             1198.335874     
        1.00               5.016308              43073             1181.351149     
        1.10               5.016308              43023             1046.758561     
        1.20               5.016308              42918             1094.119662     
        1.30               5.016308              42808              719.117768     
        1.40               5.016308              42656              819.226525     
        1.50               5.016308              42440              850.645219     
        1.60               5.016308              42354              880.824771     
        1.70               5.016308              42288             1042.004011     
        1.80               5.016308              42284             1086.019136     
        1.90               5.016308              42244             1015.849689     
        2.00               5.016308              42314             1093.446783     
        2.10               5.016308              42355             1208.689633     
        2.20               5.016308              42290              925.010881     
        2.30               5.016308              42298              949.388068     
        2.40               5.016308              42223              968.176994     
        2.50               5.016308              41980              917.573154     
        2.60               5.016308              41705              999.257234     
        2.70               5.016308              41516              957.254113     
        2.80               5.016308              41315              930.725644     
        2.90               5.016308              41153              930.239479     
        3.00               5.016308              41071              960.717177     
        3.10               5.016308              41025              985.503558     
        3.20               5.016308              40946             1084.764607     
        3.30               5.016308              40812             1126.911142     
        3.40               5.016308              40768             1035.422825     
        3.50               5.016308              40797             1155.853014     
        3.60               5.016308              40745             1146.104201     
        3.70               5.016308              40811             1176.732521     
        3.80               5.016308              40652             1205.267224     
        3.90               5.016308              40626             1050.192304     
        4.00               5.016308              40848             1160.369035     
        4.10               5.016308              40857             1198.659958     
        4.20               5.016308              40956             1116.831074     
        4.30               5.016308              41018             1169.871713     
        4.40               5.016308              41017             1177.056353     
        4.50               5.016308              41132             1189.524038     
        4.60               5.016308              41184             1352.408248     
        4.70               5.016308              41276             1318.805379     
        4.80               5.016308              41370             1183.319616     
        4.90               5.016308              41441             1100.026138     
        5.00               5.016308              41368             1064.815244     
        5.10               5.016308              41476              943.204712     
        5.20               5.016308              41569             1072.416886     
        5.30               5.016308              41639             1088.409284     
        5.40               5.016308              41709             1152.396785     
        5.50               5.016308              41749             1220.661815     
        5.60               5.016308              41793             1112.667411     
        5.70               5.016308              41866             1023.677004     
        5.80               5.016308              41966             1029.441486     
        5.90               5.016308              41847             1212.925611     
        6.00               5.016308              41576             1064.531289     
        6.10               5.016308              41545             1067.462505     
        6.20               5.016308              41627              985.892767     
        6.30               5.016308              41644             1218.307070     
        6.40               5.016308              41647             1357.145309     
        6.50               5.016308              41576             1330.664323     
        6.60               5.016308              41395             1089.586376     
        6.70               5.016308              41316             1114.832808     
        6.80               5.016308              41105             1262.279518     
        6.90               5.016308              41078             1336.768275     
        7.00               5.016308              41022             1180.913929     
        7.10               5.016308              40882             1348.496969     
        7.20               5.016308              40923             1180.727388     
        7.30               5.016308              40927             1208.995586     
        7.40               5.016308              41039             1078.017337     
        7.50               5.016308              40925              856.610647     
        7.60               5.016308              40892             1074.242683     
        7.70               5.016308              40981             1010.057208     
        7.80               5.016308              40975             1149.871472     
        7.90               5.016308              41024             1006.283996     
        8.00               5.016308              41069             1212.840073     
        8.10               5.016308              41185              958.608095     
        8.20               5.016308              41253              948.442280     
        8.30               5.016308              41152              841.885204     
        8.40               5.016308              41182              863.680801     
        8.50               5.016308              41257             1024.869473     
        8.60               5.016308              41315              933.666379     
        8.70               5.016308              41253              868.639714     
        8.80               5.016308              41382              929.073919     
        8.90               5.016308              41286              963.578487     
        9.00               5.016308              41095             1037.884230     
        9.10               5.016308              41066              985.440062     
        9.20               5.016308              41055             1091.728576     
        9.30               5.016308              40919             1004.932685     
        9.40               5.016308              40782             1018.859273     
        9.50               5.016308              40773             1188.336351     
        9.60               5.016308              40881             1068.909736     
        9.70               5.016308              40899             1155.277056     
        9.80               5.016308              40775             1046.043791     
        9.90               5.016308              40804             1177.947437     
       10.00               5.016308              40810             1393.725615     
       10.10               5.016308              40791             1456.310126     
       10.20               5.016308              40829             1439.528524     
       10.30               5.016308              40818             1373.720047     
       10.40               5.016308              40731             1434.262666     
       10.50               5.016308              40830             1329.089191     
       10.60               5.016308              40953             1396.537653     
       10.70               5.016308              41049             1320.082954     
       10.80               5.016308              41131             1467.022742     
       10.90               5.016308              41164             1285.625684     
       11.00               5.016308              41197             1077.039566     
       11.10               5.016308              41264             1100.648701     
       11.20               5.016308              41277             1208.650244     
       11.30               5.016308              41278             1004.147348     
       11.40               5.016308              41277              928.719241     
       11.50               5.016308              41303              899.078752     
       11.60               5.016308              41377              932.464734     
       11.70               5.016308              41271              943.884388     
       11.80               5.016308              41264              908.098037     
       11.90               5.016308              41200             1116.203829     
       12.00               5.016308              41278             1315.665304     
       12.10               5.016308              41127             1230.488954     
       12.20               5.016308              40985             1033.792296     
       12.30               5.016308              40938             1208.084319     
       12.40               5.016308              40955             1172.273448     
       12.50               5.016308              40784             1172.051587     
       12.60               5.016308              40806             1204.485572     
       12.70               5.016308              40757             1204.141419     
       12.80               5.016308              40830             1314.274693     
       12.90               5.016308              40826             1213.198404     
       13.00               5.016308              40917             1288.090488     
       13.10               5.016308              40980             1301.480459     
       13.20               5.016308              41017             1034.738208     
       13.30               5.016308              41077             1123.257654     
       13.40               5.016308              41245              980.962074     
       13.50               5.016308              41355             1020.832053     
       13.60               5.016308              41348             1035.728827     
       13.70               5.016308              41359              950.696454     
       13.80               5.016308              41396             1087.380460     
       13.90               5.016308              41350             1019.665948     
       14.00               5.016308              41414             1121.740949     
       14.10               5.016308              41479             1127.887122     
       14.20               5.016308              41623             1125.297768     
       14.30               5.016308              41642             1053.414796     
       14.40               5.016308              41571              972.020458     
       14.50               5.016308              41676              978.913786     
       14.60               5.016308              41664              952.240099     
       14.70               5.016308              41627              978.016835     
       14.80               5.016308              41682              986.587522     
       14.90               5.016308              41554             1010.867207     
       15.00               5.016308              41408              878.407916     
       15.10               5.016308              41420              902.567656     
       15.20               5.016308              41248              843.490361     
       15.30               5.016308              41302              982.042676     
       15.40               5.016308              41424              962.790608     
       15.50               5.016308              41424              848.400276     
       15.60               5.016308              41404              689.620542     
       15.70               5.016308              41378              754.784868     
       15.80               5.016308              41225              721.695285     
       15.90               5.016308              41040              911.589377     
       16.00               5.016308              40859              845.782310     
       16.10               5.016308              40678             1157.383902     
       16.20               5.016308              40633             1197.678366     
       16.30               5.016308              40712             1125.102644     
       16.40               5.016308              40734             1265.539179     
       16.50               5.016308              40722             1154.966247     
       16.60               5.016308              40639             1029.397390     
       16.70               5.016308              40561             1281.076142     
       16.80               5.016308              40636             1226.317591     
       16.90               5.016308              40635             1412.214609     
       17.00               5.016308              40690             1615.614998     
       17.10               5.016308              40734             1442.637185     
       17.20               5.016308              40777             1392.980649     
       17.30               5.016308              40768             1187.424775     
       17.40               5.016308              40698             1216.226774     
       17.50               5.016308              40638             1266.570486     
       17.60               5.016308              40609             1222.336795     
       17.70               5.016308              40586             1338.539244     
       17.80               5.016308              40489             1266.498773     
       17.90               5.016308              40544             1200.548209     
       18.00               5.016308              40714             1326.113988     
       18.10               5.016308              40836             1432.301080     
       18.20               5.016308              40938             1146.228663     
       18.30               5.016308              41121             1127.753688     
       18.40               5.016308              41170              905.598751     
       18.50               5.016308              41129              950.574675     
       18.60               5.016308              41227             1034.235575     
       18.70               5.016308              41208             1181.796939     
       18.80               5.016308              41308             1139.868105     
       18.90               5.016308              41263             1173.084970     
       19.00               5.016308              41350             1121.055811     
       19.10               5.016308              41303             1046.176499     
       19.20               5.016308              41248             1240.344102     
       19.30               5.016308              41158              962.046327     
       19.40               5.016308              41050             1059.291086     
       19.50               5.016308              41184             1114.382854     
       19.60               5.016308              41281             1096.125108     
       19.70               5.016308              41448              986.925176     
       19.80               5.016308              41163              874.655896     
       19.90               5.016308              41126              923.766797     
       20.00               5.016308              41059             1051.351842     
       20.10               5.016308              41066             1260.416701     
       20.20               5.016308              41144             1296.897028     
       20.30               5.016308              41156             1188.806040     
       20.40               5.016308              41265             1265.447601     
       20.50               5.016308              41227             1258.372916     
       20.60               5.016308              41436             1310.732853     
       20.70               5.016308              41518             1130.195448     
       20.80               5.016308              41466             1085.203621     
       20.90               5.016308              41515             1165.153378     
       21.00               5.016308              41344             1174.473109     
       21.10               5.016308              41352             1090.113087     
       21.20               5.016308              41422             1357.932483     
       21.30               5.016308              41433             1280.665538     
       21.40               5.016308              41332             1140.327971     
       21.50               5.016308              41332             1281.399427     
       21.60               5.016308              41227             1294.710704     
       21.70               5.016308              41306             1202.501970     
       21.80               5.016308              41259             1309.488423     
       21.90               5.016308              41257             1328.062641     
       22.00               5.016308              41253             1281.935575     
       22.10               5.016308              41299             1398.897720     
       22.20               5.016308              41355             1549.533583     
       22.30               5.016308              41382             1386.192780     
       22.40               5.016308              41426             1311.480900     
       22.50               5.016308              41429             1161.710821     
       22.60               5.016308              41403             1107.807592     
       22.70               5.016308              41377             1053.610856     
       22.80               5.016308              41312             1067.301934     
       22.90               5.016308              41184             1016.647820     
       23.00               5.016308              41156             1108.122880     
       23.10               5.016308              41146              938.939640     
       23.20               5.016308              41137             1095.630761     
       23.30               5.016308              41096             1226.471149     
       23.40               5.016308              41045             1131.973874     
       23.50               5.016308              41076              971.649776     
       23.60               5.016308              41028             1068.361381     
       23.70               5.016308              40924             1101.636638     
       23.80               5.016308              40915             1131.704645     
       23.90               5.016308              41027             1095.318960     
       24.00               5.016308              40998             1274.938137     
       24.10               5.016308              41050             1263.096080     
       24.20               5.016308              40956             1211.570977     
       24.30               5.016308              40895             1270.264494     
       24.40               5.016308              40886             1399.594435     
       24.50               5.016308              40919             1412.810442     
       24.60               5.016308              40980             1480.557987     
       24.70               5.016308              41206             1369.661891     
       24.80               5.016308              41327             1416.295983     
       24.90               5.016308              41413             1271.890648     
       25.00               5.016308              41535             1177.520973     
       25.10               5.016308              41578             1061.238222     
       25.20               5.016308              41667              912.344985     
       25.30               5.016308              41755              924.682018     
       25.40               5.016308              41751              848.978643     
       25.50               5.016308              41756              793.114899     
       25.60               5.016308              41591             1111.515967     
       25.70               5.016308              41557             1197.878701     
       25.80               5.016308              41562             1081.933654     
       25.90               5.016308              41713             1124.557387     
       26.00               5.016308              41724             1104.089723     
       26.10               5.016308              41680             1312.307802     
       26.20               5.016308              41617             1228.303511     
       26.30               5.016308              41687             1175.917727     
       26.40               5.016308              41524             1108.241916     
       26.50               5.016308              41328             1090.484623     
       26.60               5.016308              41293              930.207499     
       26.70               5.016308              41251              953.604556     
       26.80               5.016308              41215             1074.160782     
       26.90               5.016308              41210             1105.132627     
       27.00               5.016308              41226             1071.197889     
       27.10               5.016308              41179             1163.408309     
       27.20               5.016308              41316             1249.889680     
       27.30               5.016308              41320             1027.636207     
       27.40               5.016308              41339             1199.979708     
       27.50               5.016308              41320             1127.550967     
       27.60               5.016308              41392             1232.151879     
       27.70               5.016308              41394             1140.664340     
       27.80               5.016308              41336             1074.992948     
       27.90               5.016308              41293              918.994603     
       28.00               5.016308              41265             1169.576919     
       28.10               5.016308              41345             1144.642422     
       28.20               5.016308              41354             1186.129560     
       28.30               5.016308              41460             1087.838883     
       28.40               5.016308              41438             1001.155435     
       28.50               5.016308              41383              837.951059     
       28.60               5.016308              41189              708.401931     
       28.70               5.016308              41208              810.908932     
       28.80               5.016308              41016             1014.966215     
       28.90               5.016308              40891             1005.256473     
       29.00               5.016308              40844             1209.319968     
       29.10               5.016308              40843             1110.467256     
       29.20               5.016308              40708             1294.541032     
       29.30               5.016308              40720             1202.631983     
       29.40               5.016308              40809             1073.152283     
       29.50               5.016308              40870              999.694312     
       29.60               5.016308              40960              993.568475     
       29.70               5.016308              41019              979.724261     
       29.80               5.016308              41094             1057.104926     
       29.90               5.016308              41144             1065.086851     
       30.00               5.016308              41282             1077.697293     
       30.10               5.016308              41377             1198.097171     
       30.20               5.016308              41473             1142.186937     
       30.30               5.016308              41428             1107.571884     
       30.40               5.016308              41435             1108.888151     
       30.50               5.016308              41489             1056.613084     
       30.60               5.016308              41632             1232.370796     
       30.70               5.016308              41623             1152.180418     
       30.80               5.016308              41487             1168.774024     
       30.90               5.016308              41526              996.765775     
       31.00               5.016308              41406              961.966081     
       31.10               5.016308              41391              918.152312     
       31.20               5.016308              41234             1011.340261     
       31.30               5.016308              40981             1038.742555     
       31.40               5.016308              40890              912.761107     
       31.50               5.016308              40747             1070.189609     
       31.60               5.016308              40749             1019.394369     
       31.70               5.016308              40723             1107.242707     
       31.80               5.016308              40629              940.770165     
       31.90               5.016308              40630             1077.830623     
       32.00               5.016308              40706              994.237984     
       32.10               5.016308              40802             1160.742160     
       32.20               5.016308              40824             1149.475707     
       32.30               5.016308              40949             1426.479097     
       32.40               5.016308              40858             1221.031933     
       32.50               5.016308              40901             1217.420938     
       32.60               5.016308              40854             1257.183826     
       32.70               5.016308              40798             1357.893036     
       32.80               5.016308              40878             1435.812459     
       32.90               5.016308              40940             1279.283523     
       33.00               5.016308              40924             1410.399823     
       33.10               5.016308              40965             1392.507735     
       33.20               5.016308              41034             1329.498174     
       33.30               5.016308              41058             1138.230962     
       33.40               5.016308              40926             1286.283494     
       33.50               5.016308              40960             1339.422975     
       33.60               5.016308              41126             1394.621073     
       33.70               5.016308              41361             1295.422311     
       33.80               5.016308              41446             1380.524023     
       33.90               5.016308              41531             1377.303546     
       34.00               5.016308              41523             1395.731891     
       34.10               5.016308              41430             1407.878574     
       34.20               5.016308              41520             1306.990311     
       34.30               5.016308              41527             1503.393264     
       34.40               5.016308              41450             1247.078944     
       34.50               5.016308              41406             1308.682168     
       34.60               5.016308              41450             1323.852844     
       34.70               5.016308              41532             1303.162261     
       34.80               5.016308              41468             1046.069914     
       34.90               5.016308              41317              805.380501     
       35.00               5.016308              41312              787.977946     
       35.10               5.016308              41274              800.339300     
       35.20               5.016308              41151              936.172886     
       35.30               5.016308              41115              969.364454     
       35.40               5.016308              41153             1007.686997     
       35.50               5.016308              41223             1053.351817     
       35.60               5.016308              41210              979.414900     
       35.70               5.016308              41185              708.878907     
       35.80               5.016308              41138              894.715055     
       35.90               5.016308              41146              950.083456     
       36.00               5.016308              41160             1066.232926     
       36.10               5.016308              41246             1087.068301     
       36.20               5.016308              41154             1213.514595     
       36.30               5.016308              41218             1162.318628     
       36.40               5.016308              41045             1207.281077     
       36.50               5.016308              41101             1057.552259     
       36.60               5.016308              41168             1045.871180     
       36.70               5.016308              41095             1084.516294     
       36.80               5.016308              41205             1086.452402     
       36.90               5.016308              41141             1012.886178     
       37.00               5.016308              41040             1057.989979     
       37.10               5.016308              41109              955.356117     
       37.20               5.016308              40983              828.204127     
       37.30               5.016308              41159              926.821192     
       37.40               5.016308              41203              899.142370     
       37.50               5.016308              41145              916.841076     
       37.60               5.016308              41142              989.508801     
       37.70               5.016308              41220             1002.537710     
       37.80               5.016308              41205             1011.286072     
       37.90               5.016308              41124             1285.497519     
       38.00               5.016308              41077             1497.511581     
       38.10               5.016308              41043             1327.187299     
       38.20               5.016308              40870             1206.324596     
       38.30               5.016308              40745             1115.963849     
       38.40               5.016308              40657             1023.160670     
       38.50               5.016308              40738             1026.203532     
       38.60               5.016308              40812             1041.744039     
       38.70               5.016308              40786             1161.170271     
       38.80               5.016308              40854             1268.169915     
       38.90               5.016308              40915             1124.950935     
       39.00               5.016308              40997             1136.449100     
       39.10               5.016308              41072             1067.423436     
       39.20               5.016308              40975             1004.703469     
       39.30               5.016308              41078             1137.255682     
       39.40               5.016308              41145              950.263393     
       39.50               5.016308              41238              920.772141     
       39.60               5.016308              41211              933.193783     
       39.70               5.016308              41166              992.385337     
       39.80               5.016308              41084             1003.264057     
       39.90               5.016308              41023             1017.120114     
       40.00               5.016308              40859             1207.237783     
       40.10               5.016308              40865             1160.631966     
       40.20               5.016308              40869              980.815246     
       40.30               5.016308              41053              965.050102     
       40.40               5.016308              41138             1079.481861     
       40.50               5.016308              41181             1059.367841     
       40.60               5.016308              41272              946.603740     
       40.70               5.016308              41436             1057.877368     
       40.80               5.016308              41328             1009.340058     
       40.90               5.016308              41358             1179.613974     
       41.00               5.016308              41351             1459.711110     
       41.10               5.016308              41328             1333.649034     
       41.20               5.016308              41241             1134.967364     
       41.30               5.016308              41196              973.626434     
       41.40               5.016308              41214             1045.935927     
       41.50               5.016308              41276             1322.940439     
       41.60               5.016308              41375             1142.579974     
       41.70               5.016308              41442             1233.247860     
       41.80               5.016308              41546             1161.933332     
       41.90               5.016308              41567             1020.524144     
       42.00               5.016308              41542             1180.787107     
       42.10               5.016308              41637             1149.102226     
       42.20               5.016308              41522             1009.047567     
       42.30               5.016308              41565              913.994135     
       42.40               5.016308              41529             1182.691002     
       42.50               5.016308              41454             1061.757820     
       42.60               5.016308              41442             1178.001019     
       42.70               5.016308              41435              940.955189     
       42.80               5.016308              41387             1070.776417     
       42.90               5.016308              41366             1031.261233     
       43.00               5.016308              41420             1029.457454     
       43.10               5.016308              41623             1233.166751     
       43.20               5.016308              41691             1154.973354     
       43.30               5.016308              41793             1024.223710     
       43.40               5.016308              41680              920.184364     
       43.50               5.016308              41614              943.127665     
       43.60               5.016308              41407              930.520896     
       43.70               5.016308              41456              959.892267     
       43.80               5.016308              41527              998.415715     
