        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              36478             3342.165910     
        0.10               5.016308              36729             2835.456547     
        0.20               5.016308              37224             2361.745218     
        0.30               5.016308              37648             2017.373756     
        0.40               5.016308              38091             1800.299155     
        0.50               5.016308              38469             1638.778901     
        0.60               5.016308              38925             1266.526047     
        0.70               5.016308              39252             1179.043006     
        0.80               5.016308              39625             1085.460856     
        0.90               5.016308              39889              905.166438     
        1.00               5.016308              40024              873.062830     
        1.10               5.016308              40193              741.639749     
        1.20               5.016308              40246              810.490849     
        1.30               5.016308              40376              593.341230     
        1.40               5.016308              40409              638.884837     
        1.50               5.016308              40403              655.858805     
        1.60               5.016308              40453              658.103171     
        1.70               5.016308              40518              803.878913     
        1.80               5.016308              40464              795.831489     
        1.90               5.016308              40467              744.680903     
        2.00               5.016308              40447              806.820630     
        2.10               5.016308              40519              832.296254     
        2.20               5.016308              40427              651.227062     
        2.30               5.016308              40418              613.433786     
        2.40               5.016308              40457              611.904963     
        2.50               5.016308              40557              556.788187     
        2.60               5.016308              40450              570.531198     
        2.70               5.016308              40440              501.487259     
        2.80               5.016308              40254              507.427897     
        2.90               5.016308              40126              518.753834     
        3.00               5.016308              40163              556.005148     
        3.10               5.016308              40064              542.557727     
        3.20               5.016308              40045              665.247523     
        3.30               5.016308              39979              746.751666     
        3.40               5.016308              39889              706.621347     
        3.50               5.016308              39920              817.609511     
        3.60               5.016308              39897              783.873967     
        3.70               5.016308              39809              787.755568     
        3.80               5.016308              39752              674.013165     
        3.90               5.016308              39735              657.855643     
        4.00               5.016308              39720              681.941409     
        4.10               5.016308              39729              703.900016     
        4.20               5.016308              39749              603.013883     
        4.30               5.016308              39718              696.786159     
        4.40               5.016308              39679              599.480971     
        4.50               5.016308              39786              647.500176     
        4.60               5.016308              39864              681.804610     
        4.70               5.016308              39861              705.517591     
        4.80               5.016308              39794              621.147164     
        4.90               5.016308              39814              547.704632     
        5.00               5.016308              39823              580.857304     
        5.10               5.016308              39709              531.128918     
        5.20               5.016308              39694              619.928658     
        5.30               5.016308              39638              597.584560     
        5.40               5.016308              39623              588.846499     
        5.50               5.016308              39742              714.974496     
        5.60               5.016308              39634              603.103164     
        5.70               5.016308              39646              631.092278     
        5.80               5.016308              39652              602.216952     
        5.90               5.016308              39563              688.480236     
        6.00               5.016308              39656              624.329347     
        6.10               5.016308              39631              585.127560     
        6.20               5.016308              39575              649.990792     
        6.30               5.016308              39547              766.975908     
        6.40               5.016308              39415              921.704271     
        6.50               5.016308              39385              879.016447     
        6.60               5.016308              39397              786.869365     
        6.70               5.016308              39352              758.146493     
        6.80               5.016308              39370              813.781855     
        6.90               5.016308              39437              860.881307     
        7.00               5.016308              39451              832.178298     
        7.10               5.016308              39423              908.452995     
        7.20               5.016308              39453              764.808368     
        7.30               5.016308              39513              670.104264     
        7.40               5.016308              39508              604.326751     
        7.50               5.016308              39522              530.677260     
        7.60               5.016308              39659              655.187474     
        7.70               5.016308              39672              650.694966     
        7.80               5.016308              39737              691.215965     
        7.90               5.016308              39907              625.900113     
        8.00               5.016308              39959              706.665630     
        8.10               5.016308              40066              746.494329     
        8.20               5.016308              40039              733.763685     
        8.30               5.016308              40015              571.900769     
        8.40               5.016308              40067              595.449007     
        8.50               5.016308              39995              685.865160     
        8.60               5.016308              39984              518.137899     
        8.70               5.016308              39944              642.657813     
        8.80               5.016308              39932              667.883043     
        8.90               5.016308              40005              708.417561     
        9.00               5.016308              40022              622.897024     
        9.10               5.016308              40098              640.987684     
        9.20               5.016308              40203              812.087364     
        9.30               5.016308              40149              661.287970     
        9.40               5.016308              40207              754.717768     
        9.50               5.016308              40146              747.796741     
        9.60               5.016308              39960              782.123344     
        9.70               5.016308              39926              701.202269     
        9.80               5.016308              39879              484.441899     
        9.90               5.016308              39760              668.213902     
       10.00               5.016308              39660              759.817591     
       10.10               5.016308              39656              855.769074     
       10.20               5.016308              39579              975.525673     
       10.30               5.016308              39507              886.764384     
       10.40               5.016308              39554              885.923580     
       10.50               5.016308              39555              968.970619     
       10.60               5.016308              39613              961.713794     
       10.70               5.016308              39575              880.919140     
       10.80               5.016308              39461              811.532213     
       10.90               5.016308              39475              719.679305     
       11.00               5.016308              39566              628.631612     
       11.10               5.016308              39539              699.509714     
       11.20               5.016308              39515              718.374485     
       11.30               5.016308              39514              571.543868     
       11.40               5.016308              39634              544.774181     
       11.50               5.016308              39593              546.513676     
       11.60               5.016308              39614              570.112398     
       11.70               5.016308              39535              581.323667     
       11.80               5.016308              39430              452.781916     
       11.90               5.016308              39478              666.269057     
       12.00               5.016308              39435              780.154209     
       12.10               5.016308              39472              759.224904     
       12.20               5.016308              39500              743.876888     
       12.30               5.016308              39484              727.409567     
       12.40               5.016308              39548              710.957818     
       12.50               5.016308              39534              765.569246     
       12.60               5.016308              39410              770.606694     
       12.70               5.016308              39418              704.059130     
       12.80               5.016308              39429              750.266354     
       12.90               5.016308              39491              806.197753     
       13.00               5.016308              39511              856.274362     
       13.10               5.016308              39442              821.156578     
       13.20               5.016308              39556              783.359809     
       13.30               5.016308              39414              805.531343     
       13.40               5.016308              39499              775.237224     
       13.50               5.016308              39517              622.651145     
       13.60               5.016308              39558              549.163931     
       13.70               5.016308              39723              579.329647     
       13.80               5.016308              39674              764.467299     
       13.90               5.016308              39702              789.426075     
       14.00               5.016308              39708              756.610503     
       14.10               5.016308              39777              814.515834     
       14.20               5.016308              39963              812.091980     
       14.30               5.016308              39968              842.514901     
       14.40               5.016308              39824              803.148390     
       14.50               5.016308              39848              725.827201     
       14.60               5.016308              39715              751.165090     
       14.70               5.016308              39620              779.196042     
       14.80               5.016308              39624              746.082060     
       14.90               5.016308              39578              742.634769     
       15.00               5.016308              39461              604.959628     
       15.10               5.016308              39383              510.671023     
       15.20               5.016308              39285              523.899934     
       15.30               5.016308              39193              612.697734     
       15.40               5.016308              39229              582.536219     
       15.50               5.016308              39242              534.130372     
       15.60               5.016308              39425              525.546602     
       15.70               5.016308              39543              554.662417     
       15.80               5.016308              39759              449.876885     
       15.90               5.016308              39846              486.341559     
       16.00               5.016308              39843              566.952702     
       16.10               5.016308              39871              650.909752     
       16.20               5.016308              39869              627.833863     
       16.30               5.016308              39759              541.209840     
       16.40               5.016308              39824              622.166391     
       16.50               5.016308              39783              498.895946     
       16.60               5.016308              39786              519.891061     
       16.70               5.016308              39680              669.791537     
       16.80               5.016308              39848              726.801916     
       16.90               5.016308              39789              921.554780     
       17.00               5.016308              39732              957.152629     
       17.10               5.016308              39802              780.478342     
       17.20               5.016308              39724              741.715862     
       17.30               5.016308              39758              745.862485     
       17.40               5.016308              39771              815.782122     
       17.50               5.016308              39682              627.459577     
       17.60               5.016308              39658              721.566984     
       17.70               5.016308              39694              766.296885     
       17.80               5.016308              39775              752.150670     
       17.90               5.016308              39767              693.610605     
       18.00               5.016308              39813              685.631324     
       18.10               5.016308              39841              834.988895     
       18.20               5.016308              39901              783.635697     
       18.30               5.016308              40073              798.984504     
       18.40               5.016308              40019              792.583744     
       18.50               5.016308              39962              726.500410     
       18.60               5.016308              39880              670.591277     
       18.70               5.016308              39807              820.920730     
       18.80               5.016308              39701              734.160821     
       18.90               5.016308              39601              717.225512     
       19.00               5.016308              39525              729.728110     
       19.10               5.016308              39581              791.568856     
       19.20               5.016308              39592              767.511029     
       19.30               5.016308              39566              765.535665     
       19.40               5.016308              39455              798.548487     
       19.50               5.016308              39425              751.002717     
       19.60               5.016308              39384              678.562185     
       19.70               5.016308              39251              537.745094     
       19.80               5.016308              39231              491.461880     
       19.90               5.016308              39225              629.347045     
       20.00               5.016308              39316              748.989494     
       20.10               5.016308              39388              679.154272     
       20.20               5.016308              39375              745.074824     
       20.30               5.016308              39305              755.261647     
       20.40               5.016308              39302              697.695615     
       20.50               5.016308              39384              774.329515     
