        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              36505             2168.611740     
        0.10               5.016308              36569             1748.904112     
        0.20               5.016308              36898             1281.426066     
        0.30               5.016308              37190             1088.359658     
        0.40               5.016308              37490              892.592955     
        0.50               5.016308              37758              754.066185     
        0.60               5.016308              37986              381.193489     
        0.70               5.016308              38162              268.064474     
        0.80               5.016308              38219              313.399799     
        0.90               5.016308              38303              28.274747      
        1.00               5.016308              38426              119.802671     
        1.10               5.016308              38565              -10.484484     
        1.20               5.016308              38670              27.560428      
        1.30               5.016308              38767             -365.376171     
        1.40               5.016308              38674             -539.146079     
        1.50               5.016308              38527             -877.037796     
        1.60               5.016308              38175             -728.598416     
        1.70               5.016308              38163             -671.683147     
        1.80               5.016308              37785             -837.939077     
        1.90               5.016308              36327             -790.858654     
        2.00               5.016308              35924             -637.195437     
        2.10               5.016308              26503              89.206879      
        2.20               5.016308              24505             -292.121562     
        2.30               5.016308              20530             -793.405383     
        2.40               5.016308              11795             -570.117901     
        2.50               5.016308              11780             -596.445897     
        2.60               5.016308               8200              351.071206     
        2.70               5.016308               8169              466.817583     
        2.80               5.016308               7823              556.101427     
        2.90               5.016308               7601              566.277752     
        3.00               5.016308               7475              569.218554     
        3.10               5.016308               7431              514.739880     
        3.20               5.016308               7341              654.265903     
        3.30               5.016308               7301              653.556420     
        3.40               5.016308               9305              120.696568     
        3.50               5.016308               8568              461.406534     
        3.60               5.016308               8656              591.076070     
        3.70               5.016308               8767              648.312494     
        3.80               5.016308               8902              655.108470     
        3.90               5.016308               9247              630.534594     
        4.00               5.016308               9381              662.880533     
        4.10               5.016308               9573              733.355420     
        4.20               5.016308               9793              711.700747     
        4.30               5.016308               9986              809.076101     
        4.40               5.016308              10106              697.579628     
        4.50               5.016308              10384              789.737814     
        4.60               5.016308              10698              831.272231     
        4.70               5.016308              11358              788.671763     
        4.80               5.016308              11666             -158.503038     
        4.90               5.016308              11405              885.564723     
        5.00               5.016308              11721              884.291071     
        5.10               5.016308              11884              870.850827     
        5.20               5.016308              12044              794.079723     
        5.30               5.016308              12089              670.724707     
        5.40               5.016308              12324              720.307105     
        5.50               5.016308              12370              694.673538     
        5.60               5.016308              12572              849.572878     
        5.70               5.016308              12701              895.354807     
        5.80               5.016308              12849              844.845512     
        5.90               5.016308              13036              950.704344     
        6.00               5.016308              13091              968.651845     
        6.10               5.016308              13173              940.638032     
        6.20               5.016308              13276             1024.565961     
        6.30               5.016308              13580              905.952012     
        6.40               5.016308              13710              939.591008     
        6.50               5.016308              13923              893.378261     
        6.60               5.016308              14028              793.240966     
        6.70               5.016308              14199              872.034293     
        6.80               5.016308              14391              951.766454     
        6.90               5.016308              14567              955.831933     
        7.00               5.016308              14663              911.504181     
        7.10               5.016308              14752              874.277594     
        7.20               5.016308              14935              879.102202     
        7.30               5.016308              15017              991.710243     
        7.40               5.016308              15128              938.132679     
        7.50               5.016308              15152              771.001068     
        7.60               5.016308              24527              766.235825     
        7.70               5.016308              15241              800.733275     
        7.80               5.016308              15392              718.402186     
        7.90               5.016308              15406              820.393665     
        8.00               5.016308              15499              759.756439     
        8.10               5.016308              15587              726.766755     
        8.20               5.016308              15696              863.475752     
        8.30               5.016308              15583              883.900970     
        8.40               5.016308              15720              814.067712     
        8.50               5.016308              28309              854.243194     
        8.60               5.016308              18745              712.414068     
        8.70               5.016308              18687              799.268518     
        8.80               5.016308              28360              772.823910     
        8.90               5.016308              28354              824.075139     
        9.00               5.016308              28191              924.093963     
        9.10               5.016308              28251              967.034488     
        9.20               5.016308              16508              916.684872     
        9.30               5.016308              16538              895.622486     
        9.40               5.016308              16550              911.006411     
        9.50               5.016308              26764              978.604363     
        9.60               5.016308              26985              880.398693     
        9.70               5.016308              27149              927.909427     
        9.80               5.016308              27350              996.573674     
        9.90               5.016308              29151              841.106188     
       10.00               5.016308              29246              872.651803     
       10.10               5.016308              29226             1001.532164     
       10.20               5.016308              29261              916.284576     
       10.30               5.016308              29344              837.043915     
       10.40               5.016308              29397              838.116679     
       10.50               5.016308              28119              998.998258     
       10.60               5.016308              28182             1006.371249     
       10.70               5.016308              28088             1000.685435     
       10.80               5.016308              28145             1110.245850     
       10.90               5.016308              28861             1060.132295     
       11.00               5.016308              28212              924.110022     
       11.10               5.016308              28417              831.318440     
       11.20               5.016308              28535              967.317325     
       11.30               5.016308              28676              944.665507     
       11.40               5.016308              28750              992.168703     
       11.50               5.016308              28797              944.442463     
       11.60               5.016308              28767              775.204255     
       11.70               5.016308              28869              796.358430     
       11.80               5.016308              28929              886.156064     
       11.90               5.016308              28931              957.250906     
       12.00               5.016308              28863              898.997336     
       12.10               5.016308              28917              981.050781     
       12.20               5.016308              28949              989.297829     
       12.30               5.016308              28904              992.580984     
       12.40               5.016308              28824             1026.188018     
       12.50               5.016308              28765              916.191314     
       12.60               5.016308              28698              888.203366     
       12.70               5.016308              28686              927.629612     
       12.80               5.016308              28915             1057.594629     
       12.90               5.016308              29094             1104.675846     
       13.00               5.016308              28994             1073.611731     
       13.10               5.016308              28903              980.259621     
       13.20               5.016308              28882             1028.616201     
       13.30               5.016308              28931              915.437521     
       13.40               5.016308              28970              874.573237     
       13.50               5.016308              29130              921.424659     
       13.60               5.016308              29202              924.940319     
       13.70               5.016308              29235              898.043055     
       13.80               5.016308              29292              983.163693     
       13.90               5.016308              29274              906.841133     
       14.00               5.016308              29198              937.625292     
       14.10               5.016308              29251             1016.359930     
       14.20               5.016308              29177             1028.602112     
       14.30               5.016308              29154              961.431718     
       14.40               5.016308              29137              979.403511     
       14.50               5.016308              29295              974.301014     
       14.60               5.016308              29416              994.504081     
       14.70               5.016308              29368              974.721600     
       14.80               5.016308              29310              923.456213     
       14.90               5.016308              29447              906.908938     
       15.00               5.016308              29678              922.684257     
       15.10               5.016308              29778              919.911327     
       15.20               5.016308              29677              905.044013     
       15.30               5.016308              29708              890.956228     
       15.40               5.016308              29883             1015.458636     
       15.50               5.016308              36982              983.460911     
       15.60               5.016308              29842              874.629926     
       15.70               5.016308              29813              835.411008     
       15.80               5.016308              29913              913.334564     
       15.90               5.016308              29891              889.778751     
       16.00               5.016308              29938             1041.151944     
       16.10               5.016308              29834             1059.802420     
       16.20               5.016308              29818             1083.992301     
       16.30               5.016308              29786             1034.340959     
       16.40               5.016308              29780              984.831723     
       16.50               5.016308              29794              994.954743     
       16.60               5.016308              29803             1072.469955     
       16.70               5.016308              29914              934.678047     
       16.80               5.016308              29794              907.169535     
       16.90               5.016308              29875              796.185627     
       17.00               5.016308              29734              794.302474     
       17.10               5.016308              29698              918.115930     
       17.20               5.016308              29609              923.500520     
       17.30               5.016308              36439              764.690330     
       17.40               5.016308              29259              928.672048     
       17.50               5.016308              29240              830.365701     
       17.60               5.016308              29380              916.466835     
       17.70               5.016308              36312              825.210343     
       17.80               5.016308              29392              560.185560     
       17.90               5.016308              29490              556.978542     
       18.00               5.016308              29600              696.492132     
       18.10               5.016308              29653              832.189979     
       18.20               5.016308              29688              707.638096     
       18.30               5.016308              29728              645.090551     
       18.40               5.016308              29823              673.700830     
       18.50               5.016308              29933              771.334050     
       18.60               5.016308              29911              841.874121     
       18.70               5.016308              36990              798.681283     
       18.80               5.016308              30100              856.014821     
       18.90               5.016308              36859              917.163750     
       19.00               5.016308              36767              724.713906     
       19.10               5.016308              29923              763.175332     
       19.20               5.016308              29904              879.989044     
       19.30               5.016308              29927              762.073348     
       19.40               5.016308              29865              776.290345     
       19.50               5.016308              29836              817.294791     
       19.60               5.016308              29899              851.475537     
       19.70               5.016308              30049              769.431083     
       19.80               5.016308              30026              731.503656     
       19.90               5.016308              30105              827.605293     
       20.00               5.016308              30134              816.166799     
       20.10               5.016308              30261              803.999360     
       20.20               5.016308              30203              836.120734     
       20.30               5.016308              30505              926.891360     
       20.40               5.016308              30443              869.786352     
       20.50               5.016308              30486              801.795163     
       20.60               5.016308              30589              875.704518     
       20.70               5.016308              30739              918.686546     
       20.80               5.016308              30694              785.389281     
       20.90               5.016308              30523              789.067668     
       21.00               5.016308              30472              772.924350     
       21.10               5.016308              36596              913.932001     
