    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38288.854        7880.079         61.970          61.970         7898.869        7951.444       24827.740      43458871.614      7167.099        7167.099      43465967.476    43469586.643       525.2           42631     
     0.100         41945.633       151334.772      -1032.594       -1032.594       152980.881      151125.233      21245.900     134135549.749      9988.691        9988.691     136020469.255   135087998.193       513.9           42805     
     0.200         41977.387       129623.506       404.412         404.412        131280.064      130856.197      21099.832     149159585.309     622547.071      622547.071    148923910.289   149664294.870       535.3           43141     
     0.300         41475.676       112296.894       -868.893        -868.893       121768.830      116163.969      21591.383     134440014.707     776083.556      776083.556    135366194.682   135679188.250       535.3           43408     
     0.400         40764.388       115465.880       -130.243        -130.243       110718.352      112961.873      22202.328     116395703.527     147843.445      147843.445    115538881.130   116115135.774       566.9           43629     
     0.500         40187.737       103852.880      -3104.698       -3104.698       106249.564      101946.524      22761.196     100981280.427     495430.837      495430.837    100112755.998   101042449.050       574.8           43754     
     0.600         39641.570       101318.965       827.503         827.503        106134.952      104554.461      23199.400      88235917.680     211282.020      211282.020     88661837.312    88660159.515       598.4           43811     
     0.700         39244.011       112037.288       3857.248        3857.248       105536.709      112644.247      23626.173      78462102.754     153944.835      153944.835     79782938.689    79276465.557       592.8           43759     
     0.800         38861.694       105555.967       842.008         842.008        109526.608      108383.296      23931.010      71499012.261     -31985.917      -31985.917     71925477.541    71680258.984       617.6           43749     
     0.900         38495.890       118784.473       1889.154        1889.154       117310.198      119936.490      24228.227      66255734.457     479038.167      479038.167     66302713.679    66758262.235       624.4           43646     
     1.000         38206.294       111140.403       112.282         112.282        115391.102      113378.034      24425.101      62684103.649     209959.632      209959.632     62899115.264    63001569.088       653.7           43562     
     1.100         37928.130       125302.491      -2559.481       -2559.481       128584.879      124384.204      24265.061      61144926.736     96086.006       96086.006      60766109.715    61051604.231       756.2           43433     
     1.200         37578.837       128242.874       1817.269        1817.269       132167.441      132022.427      23751.918      59763172.625     85308.768       85308.768      60566872.355    60250331.258       953.5           43243     
     1.300         37356.560       140310.951       147.342         147.342        143026.475      141816.055      23303.553      61239911.199    -104964.416     -104964.416     61519950.534    61274966.450       1119.1          43123     
     1.400         37059.343       157081.697       2923.894        2923.894       154259.744      158594.615      22455.089      61954999.016    -176522.879     -176522.879     61820722.868    61711338.063       1358.0          42768     
     1.500         36865.009       169280.706       2132.435        2132.435       176855.798      175200.687      21902.571      62937707.170     -61454.537      -61454.537     63099258.387    62957028.242       1547.4          42360     
     1.600         37099.988       237351.634       -461.153        -461.153       232868.111      234648.720      21591.383      61130226.788    -170614.526     -170614.526     62027574.560    61408286.148       1575.6          41857     
     1.700         36984.404       261065.454      -5018.127       -5018.127       249455.140      250242.170      21085.861      60467243.306     -48282.785      -48282.785     60342880.585    60356779.161       1732.2          41331     
     1.800         37515.329       294617.495       2288.000        2288.000       290076.425      294634.959      20768.322      60792499.369    -631733.124     -631733.124     60231691.766    59880362.443       1668.0          40855     
     1.900         37000.916       266973.299       4703.415        4703.415       265625.643      271002.886      20894.067      57702540.647    -524958.709     -524958.709     57758133.554    57205378.392       1764.9          40894     
     2.000         37083.476       339836.989       853.245         853.245        335516.311      338529.895      20251.368      55507890.015    -323249.069     -323249.069     55724038.597    55292715.237       1958.7          40143     
     2.100         37239.705       365442.740      -17113.734      -17113.734      378241.580      354728.426      19985.905      54294900.104    -272032.941     -272032.941     54226397.321    53988615.772       1953.1          24238     
     2.200         37296.862       409079.423      -13575.504      -13575.504      414830.918      398379.667      19609.939      52252558.617     34338.512       34338.512      52547878.867    52434557.254       2074.8          15043     
     2.300         37647.425       497152.869       4049.037        4049.037       520696.607      512973.775      19296.211      53583587.154     439477.194      439477.194     52530381.212    53496461.377       2032.0          14786     
     2.400         38119.923       579653.389      -6858.172       -6858.172       569749.644      567843.345      18751.314      53523020.600     -66838.241      -66838.241     52983888.207    53186616.163       2114.3          14623     
     2.500         38702.925       631213.615       6261.023        6261.023       626183.699      634959.680      18536.657      54040857.138    -250042.764     -250042.764     53127020.494    53333896.052       1999.3          15551     
     2.600         38888.368       652438.035      -1258.029       -1258.029       641523.244      645722.611      18537.928      53940748.035    -172138.204     -172138.204     53850511.159    53723491.393       1922.7          14485     
     2.700         39837.174       910510.513       4244.709        4244.709       944858.955      931929.444      18323.271      55021495.816     -1139.763       -1139.763      55327323.675    55173269.982       1740.1          15850     
     2.800         39359.596       634074.235      -3376.164       -3376.164       645389.478      636355.692      18677.645      57444063.442     265285.070      265285.070     57291975.551    57633304.567       1780.7          19153     
     2.900         38978.549       540623.870      -20294.122      -20294.122      534749.990      517392.808      18982.482      59360013.633    1024452.304     1024452.304     59322195.589    60365556.915       1811.1          19554     
     3.000         38634.337       472471.790       1712.483        1712.483       479557.469      477727.113      19374.960      59850687.024     899564.959      899564.959     59834420.098    60742118.520       1768.3          16923     
     3.100         38535.264       465545.552      -10092.017      -10092.017      441051.246      443206.382      19668.366      60106230.130     579632.142      579632.142     59982529.557    60624011.985       1718.7          17316     
     3.200         38540.345       463775.959       1245.802        1245.802       461269.254      463768.408      19742.035      58773255.063    -115657.790     -115657.790     59083788.993    58812864.239       1717.6          17437     
     3.300         38713.086       465137.816       5735.076        5735.076       475994.791      476301.380      19731.874      59009854.173     83307.416       83307.416      59294694.357    59235581.681       1679.2          20302     
     3.400         39353.245       609204.180       1006.213        1006.213       607587.854      609402.230      19570.564      58780134.125     505707.890      505707.890     59278073.835    59534811.870       1554.1          17363     
     3.500         41220.374      3106812.705       7653.674        7653.674      3051679.198     3086899.625      18294.058      55298966.932     315664.491      315664.491     56053668.968    55991982.440       1447.1          17234     
     3.600         41398.196      2905529.330      18203.341       18203.341      2952689.859     2947312.936      18301.678      57122565.771     833244.831      833244.831     57442121.159    58115588.296       1365.9          17157     
     3.700         41407.087      2903199.878      11237.058       11237.058      2888677.832     2907175.913      18320.731      57709929.803     549655.718      549655.718     57422398.920    58115820.080       1340.0          17181     
     3.800         40942.210      2518473.932      -28421.309      -28421.309     2596217.177     2528924.246      18615.407      57950911.303     188272.195      188272.195     57470825.344    57899140.519       1444.8          17342     
     3.900         43203.088      4763980.428       2908.654        2908.654      4695657.847     4732727.792      17388.436      55867723.082     289162.859      289162.859     55418622.242    55932335.522       1138.3          17376     
     4.000         43313.591      4296655.868      15132.293       15132.293      4321449.019     4324184.737      17420.190      56724347.743    -212804.050     -212804.050     56922246.476    56610493.059       1119.1          17293     
