    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         39430.724       20563.590        -204.690        -204.690       19471.758       19812.984       23708.733      26379644.451      2799.889        2799.889      26377820.045    26381532.136       510.5           38490     
     0.100         37441.660       17156.380        979.074         979.074        15569.696       17342.112       22279.807      32359023.168     49694.832       49694.832      32377755.853    32418084.342       1352.4          38687     
     0.200         36715.131       63819.502        1813.073        1813.073       65708.679       66577.164       20499.048      36981178.019    -173857.018     -173857.018     36833535.556    36733499.769       1947.5          38523     
     0.300         36732.913       105717.726       1008.997        1008.997       117093.446      112414.583      20302.174      41257557.785    -270207.371     -270207.371     40820322.557    40768732.800       1961.0          22220     
     0.400         36081.323       135775.915       2066.284        2066.284       135581.864      137745.174      20416.488      40875141.901    -182327.967     -182327.967     40569985.709    40540235.838       2064.7          24350     
     0.500         35779.026       252898.460       1524.140        1524.140       244058.150      250002.445      20352.981      38651264.716     -85786.709      -85786.709     38119583.325    38299637.312       2176.3          26561     
     0.600         34078.287       205491.379       207.377         207.377        215961.006      210933.570      20486.347      36272934.634     43524.666       43524.666      36067063.324    36213523.645       2596.6          28708     
     0.700         34516.491       275589.799      -1573.924       -1573.924       280991.710      276716.830      20115.461      38429955.192     384449.080      384449.080     38276691.690    38737772.521       2582.0          29928     
     0.800         35747.272       356207.142       145.632         145.632        366351.105      361424.756      19697.580      43808700.074     276775.068      276775.068     43868698.762    44115474.486       2421.9          30946     
     0.900         36562.712       392819.420       1023.642        1023.642       404230.297      399548.500      19956.692      48222679.642     166419.199      166419.199     47660775.527    48108146.783       2166.1          32225     
     1.000         36227.391       328449.776       4800.022        4800.022       330530.593      334290.207      20695.923      52460230.069      8394.363        8394.363      51162945.708    51819982.252       2096.2          33800     
     1.100         35803.159       280591.423       4593.884        4593.884       284643.647      287211.419      20998.220      54332452.505     -17096.511      -17096.511     55229447.378    54763853.431       2204.4          35215     
     1.200         35806.969       261827.935      -2739.700       -2739.700       259515.556      257932.045      21520.254      55770406.231    -391754.975     -391754.975     56528092.881    55757494.582       2011.7          36236     
     1.300         35292.556       234523.225       -415.443        -415.443       236747.062      235219.701      21759.043      55903664.803     -91397.522      -91397.522     56519205.517    56120037.638       2130.1          37323     
     1.400         35368.765       210001.418      -2847.255       -2847.255       203134.385      203720.647      21987.671      56766041.101    -460802.883     -460802.883     56199825.451    56022130.393       2030.9          38010     
