    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38527.643       12339.243        -154.004        -154.004       11981.698       12006.466       24574.979      35195209.703     10647.549       10647.549      35197470.058    35206987.430       531.9           41134     
     0.100         36618.599       23280.374        -654.134        -654.134       21288.168       21630.137       22292.509      46710908.629    -336233.582     -336233.582     47261040.635    46649741.050       1523.7          41061     
     0.200         35940.336       72813.196        -482.231        -482.231       78778.334       75313.534       20698.463      52696104.282    -445154.951     -445154.951     53023220.812    52414507.595       2114.3          40823     
     0.300         37428.958       875747.832       1073.566        1073.566       874727.092      876311.028      19846.188      57639972.215    -364879.246     -364879.246     59740050.607    58325132.165       1910.3          26063     
     0.400         36383.620       210494.356       3101.538        3101.538       211247.726      213972.579      20627.334      58992755.027    -190155.183     -190155.183     59436293.582    59024369.122       1913.7          28834     
     0.500         34823.868       146928.377       2975.654        2975.654       149758.721      151319.202      21113.804      55127492.882    -181875.909     -181875.909     56110370.498    55437055.781       2201.1          31254     
     0.600         34996.610       258628.396      -2542.275       -2542.275       254618.648      254081.247      20408.867      57423745.033    -659886.749     -659886.749     58182986.226    57143478.881       2406.2          32747     
     0.700         39335.463      5674685.258      104007.551      104007.551     5811122.722     5846911.541      17821.560      56380882.748    -599449.545     -599449.545     56639950.979    55910967.318       1975.7          33767     
     0.800         38269.802      3538310.573      -36329.125      -36329.125     3397848.025     3431750.174      18240.711      59106922.892     -77453.456      -77453.456     59651258.242    59301637.111       2238.2          35374     
     0.900         39763.505      4191694.873      -7334.620       -7334.620      4332328.454     4254677.043      18554.440      62758763.772    -418080.252     -418080.252     63466015.149    62694309.209       1779.6          37259     
     1.000         38986.170      1387304.586      20841.809       20841.809      1414816.731     1421902.467      19626.451      70721386.319     -9061.407       -9061.407      70197331.989    70450297.748       1741.2          39309     
     1.100         38165.649       315027.960       3463.234        3463.234       333970.178      327962.303      21003.300      80362007.384     -71592.488      -71592.488     81618013.216    80918417.811       1563.2          41739     
     1.200         37141.903       179749.537      -5905.286       -5905.286       188953.187      178446.077      21967.349      87978509.228     446422.956      446422.956     87875237.261    88373296.201       1572.2          43731     
     1.300         36674.486       130090.648       439.652         439.652        127086.978      129028.465      22927.587      90148735.406     786575.070      786575.070     89160139.412    90441012.479       1497.8          44986     
     1.400         36375.999       131536.399       577.391         577.391        123538.567      128114.874      23080.006      88123854.012     391718.250      391718.250     88049003.908    88478147.210       1554.1          45312     
