    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38539.075       12641.879        431.659         431.659        12595.238       13050.218       24587.681      35196332.642      7899.623        7899.623      35201363.346    35206747.617       528.6           41129     
     0.100         40008.645       137886.107       -78.692         -78.692        134296.241      136012.482      22936.478      65057871.733    -345688.770     -345688.770     65518306.948    64942400.570       565.8           41204     
     0.200         39918.464       125445.830      -2808.015       -2808.015       119838.743      119834.272      22665.935      67121889.439     228860.702      228860.702     67206290.553    67392950.698       659.3           41382     
     0.300         39294.818       117771.536      -1483.239       -1483.239       115321.117      115063.087      22968.232      63595492.065    -126604.026     -126604.026     63322088.865    63332186.439       725.8           41585     
     0.400         38755.001       118420.449        83.067          83.067        114961.076      116773.829      22965.692      59533255.109     128369.145      128369.145     59256633.869    59523313.634       866.7           41631     
     0.500         38100.871       108866.460      -4213.759       -4213.759       111947.660      106193.301      23184.158      56200795.019     169304.073      169304.073     57029966.277    56784684.721       944.4           41833     
     0.600         37585.188       120642.843       1514.141        1514.141       120281.615      121976.370      23132.082      54125814.113     -5689.755       -5689.755      54099261.673    54106848.139       1086.4          41804     
     0.700         37262.568       133598.236       1306.977        1306.977       131563.912      133888.051      22885.672      53219763.134    -256851.147     -256851.147     53209781.557    52957921.199       1237.5          41683     
     0.800         37464.523       182042.961       6625.483        6625.483       185233.642      190263.784      22414.444      53790657.374     15935.039       15935.039      54047957.507    53935242.479       1293.8          41442     
     0.900         36552.551       120109.817       3990.183        3990.183       127913.372      128001.777      22484.302      52934767.296    -140305.567     -140305.567     52590893.833    52622524.997       1465.1          41984     
     1.000         36116.887       150108.301      -2337.895       -2337.895       145593.100      145512.806      22074.042      51271677.664    -102023.910     -102023.910     50873314.957    50970472.401       1709.7          41854     
     1.100         35521.184       151019.190       1792.052        1792.052       146320.201      150461.748      21794.608      49807025.510     10954.132       10954.132      49825319.622    49827126.698       1891.1          41908     
     1.200         35011.851       174822.036       2455.956        2455.956       173266.266      176500.107      21409.750      47048593.575     347445.654      347445.654     47382301.584    47562893.233       2161.6          41524     
     1.300         34973.747       247348.967      -3570.463       -3570.463       247651.358      243929.700      21042.675      45396957.683     157233.543      157233.543     45337401.407    45524413.088       2242.8          40941     
     1.400         34158.307       254200.455      -5695.615       -5695.615       243547.764      243178.494      20676.870      43324218.554     548169.615      548169.615     43462975.626    43941766.705       2568.5          41020     
     1.500         34248.488       341807.963      -4897.798       -4897.798       338543.507      335277.937      19811.894      40731593.818     27113.029       27113.029      40837654.315    40811737.096       2787.1          31369     
     1.600         37703.312      2861071.439      -38522.326      -38522.326     2694494.808     2739260.798      18183.554      37959374.344     219219.956      219219.956     37944076.843    38170945.550       2317.1          36078     
     1.700         36007.654       634572.858      -13196.615      -13196.615      659935.334      634057.482      19264.457      39955404.286     56963.174       56963.174      39711439.478    39890385.055       2495.2          34339     
     1.800         37408.636      1603614.231       4977.754        4977.754      1619890.854     1616730.297      19258.106      40992671.697     325931.977      325931.977     40857605.566    41251070.608       2149.2          33861     
     1.900         36899.303       986318.185       261.118         261.118       1017130.116     1001985.268      19451.170      43787685.695     347967.431      347967.431     44123503.024    44303561.790       2255.2          34838     
     2.000         36773.558       556095.066       -358.798        -358.798       544870.313      550123.891      19830.946      44942465.152    -165015.030     -165015.030     46226705.832    45419570.462       2192.0          35575     
     2.100         36840.876       498027.427      -2795.047       -2795.047       517299.076      504868.204      19628.992      47124688.730     -37678.758      -37678.758     47896938.238    47473134.726       2247.3          35777     
     2.200         36895.493       507972.539      -8212.063       -8212.063       504952.285      498250.349      19990.986      48408780.987     -70767.856      -70767.856     49602899.956    48935072.615       2134.6          36459     
     2.300         39021.734      3563526.167      34951.225       34951.225      3584360.138     3608894.377      19204.759      47390824.637     233909.313      233909.313     47969624.835    47914134.049       1823.5          36966     
     2.400         39034.436      2889194.596      36881.801       36881.801      2891634.967     2927296.582      19573.105      51000632.992    -100567.455     -100567.455     51817216.352    51308357.217       1707.4          37630     
     2.500         38741.030      2360021.506       4944.157        4944.157      2312496.762     2341203.291      19711.552      53677530.212    -427179.369     -427179.369     54459443.363    53641307.419       1769.4          38202     
     2.600         38601.312      1871989.362      -3864.291       -3864.291      1820837.234     1842549.008      19792.842      55725739.658     24853.877       24853.877      56337905.036    56056676.224       1799.8          38523     
     2.700         39012.843      1401117.426       831.167         831.167       1388733.792     1395756.776      19796.652      56912834.944     18391.486       18391.486      58221923.469    57585770.692       1637.5          38513     
     2.800         38724.518       810122.333       1033.735        1033.735       824441.343      818315.573      20241.207      58591683.607     -94046.751      -94046.751     59143409.435    58773499.770       1634.2          39213     
     2.900         38309.177       456825.916      -2042.903       -2042.903       450781.818      451760.964      20493.968      58814696.983     -37865.494      -37865.494     59137903.553    58938434.774       1652.2          39688     
     3.000         38111.032       373082.229       848.781         848.781        380179.089      377479.440      21008.381      58226109.173    -148384.228     -148384.228     58593437.159    58261388.938       1555.3          36671     
     3.100         37656.316       331507.938       -358.593        -358.593       326280.500      328535.626      21319.569      58713685.448     127464.199      127464.199     58414424.907    58691519.377       1601.5          40743     
     3.200         37665.207       324607.893       1825.448        1825.448       324007.442      326133.116      21338.622      58552619.162     290480.489      290480.489     58863769.996    58998675.068       1652.2          40718     
     3.300         37467.063       319568.797       3397.430        3397.430       334315.037      330339.347      21338.622      58463506.271    -177011.076     -177011.076     59094719.591    58602101.855       1691.6          36968     
     3.400         37821.437       330389.891       2029.092        2029.092       324486.363      329467.219      21223.037      58362844.039    -217277.447     -217277.447     58559486.377    58243887.761       1619.5          36652     
     3.500         38001.799       366234.671       5908.189        5908.189       358647.883      368349.465      20913.119      57694859.583    -395442.741     -395442.741     58285543.922    57594759.012       1649.9          40054     
     3.600         38433.652       395380.211       5089.087        5089.087       400678.827      403118.606      20506.669      57306810.913    -121470.684     -121470.684     57815249.341    57439559.443       1682.6          39525     
     3.700         38586.071       434578.153      -1022.572       -1022.572       438262.279      435397.644      20297.094      57731250.489     88647.496       88647.496      58173260.313    58040902.897       1669.1          39227     
     3.800         38817.239       460994.702       1755.071        1755.071       458216.091      461360.467      20214.534      57545581.928     78036.784       78036.784      57701058.747    57701357.121       1611.6          38901     
     3.900         39064.919       474235.883       -321.758        -321.758       484654.842      479123.604      20077.357      56711602.361    -293531.193     -293531.193     57506990.034    56815765.005       1594.7          38611     
     4.000         39438.345       486330.401      -2135.775       -2135.775       481316.481      481687.665      20157.376      56966551.664    -110129.450     -110129.450     57422323.580    57084308.172       1455.0          38418     
     4.100         39364.676       461775.491      -1400.315       -1400.315       481025.391      470000.126      19933.829      57820535.463     -94846.714      -94846.714     58066195.235    57848518.635       1507.9          38361     
     4.200         40236.003       564169.871       5628.520        5628.520       550027.070      562726.990      19883.023      58738499.488     -29292.321      -29292.321     59052120.612    58866017.728       1314.1          37813     
     4.300         40383.341       562135.282      -9989.092       -9989.092       553676.427      547916.762      19815.705      59133114.797    -195345.956     -195345.956     59383215.051    59062818.968       1340.0          37810     
     4.400         40684.368       605321.546       1484.346        1484.346       617618.016      612954.127      19580.726      60284003.835    -116273.874     -116273.874     60165953.237    60108704.662       1335.5          37477     
     4.500         40615.780       529345.833      -5410.301       -5410.301       533575.512      526050.372      19669.637      60376935.053    -383320.413     -383320.413     60917716.493    60264005.359       1325.4          37653     
     4.600         40838.057       536937.995      -3834.102       -3834.102       549465.627      539367.709      19818.245      59509193.977    -390433.690     -390433.690     60049767.101    59389046.849       1184.5          37588     
     4.700         41029.851       559116.649      -3488.152       -3488.152       532092.409      542116.377      19797.922      60166511.068     -31867.962      -31867.962     59726634.215    59914704.680       1133.8          37517     
     4.800         40977.774       514145.553      -5617.369       -5617.369       492806.237      497858.526      19834.757      61108965.941    -162697.103     -162697.103     61348089.463    61065830.600       1149.6          37689     
     4.900         40879.972       499537.505       3819.549        3819.549       486441.250      496808.926      20030.361      62154182.032    -353427.813     -353427.813     62173327.251    61810326.829       1121.4          37979     
     5.000         40952.371       487119.580      12167.646       12167.646       469957.078      490705.975      19923.668      63092918.580    -692705.629     -692705.629     63281231.229    62494369.276       1141.7          37909     
     5.100         41180.999       507921.904       4980.422        4980.422       494791.060      506336.904      19904.615      63105221.983    -679458.937     -679458.937     62966096.376    62356200.242       1054.9          37827     
     5.200         41158.137       489208.205       3904.589        3904.589       484162.500      490589.942      19940.180      62937227.829     103276.523      103276.523     63096688.557    63120234.716       1061.6          37860     
