    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38128.814        5289.217        -375.981        -375.981        5599.305        5068.280       24975.078      51515964.216     10609.245       10609.245      51502532.169    51519857.437       534.2           43749     
     0.100         41667.469       104695.712       -117.579        -117.579       105031.060      104745.808      21518.984     151309690.270     411057.557      411057.557    151410599.122   151771202.253       504.9           43850     
     0.200         41572.207       92813.685        800.308         800.308        88322.844       91368.573       21513.903     158655317.487    -508281.594     -508281.594    157398543.119   157518648.709       534.2           44147     
     0.300         40984.125       93489.723        1667.597        1667.597       94564.120       95694.519       22013.074     140582885.828     612391.019      612391.019    140456391.315   141132029.591       564.6           44372     
     0.400         40347.777       85514.389        -708.469        -708.469       85020.943       84559.197       22632.911     119695357.335     644602.982      644602.982    120069851.996   120527207.647       568.0           44474     
     0.500         39752.074       88359.820       -2921.299       -2921.299       85193.792       83855.508       23184.158     103630562.850     968334.881      968334.881    103210974.826   104389103.719       569.1           44573     
     0.600         39209.717       79896.346        294.076         294.076        77248.256       78866.378       23632.523      91047261.902     932518.659      932518.659     91051379.584    91981839.402       604.1           44566     
     0.700         38829.941       82373.467        2218.134        2218.134       90860.624       88835.180       24060.566      82410385.282     458758.848      458758.848     81384929.714    82356416.346       580.4           44490     
     0.800         38335.850       80840.120        3021.835        3021.835       81711.110       84297.450       24362.863      75358651.518     102860.770      102860.770     75238096.697    75401234.877       625.5           44441     
     0.900         37760.469       87464.940        350.385         350.385        87847.926       88006.818       23645.225      74636327.490     126827.199      126827.199     75233915.354    75061948.621       942.2           44274     
     1.000         37355.289       96817.730        127.808         127.808        101584.816      99329.081       22942.829      75612053.628     -10112.564      -10112.564     76038062.378    75814945.439       1174.3          44142     
     1.100         36736.723       121471.021      -2849.852       -2849.852       124063.213      119917.265      22232.811      71812195.071    -223759.265     -223759.265     71933692.488    71649184.514       1507.9          43665     
     1.200         36304.870       157507.089      -4011.894       -4011.894       156110.396      152796.848      21491.040      73487229.209     20134.340       20134.340      73122782.245    73325140.067       1786.3          43243     
     1.300         36411.563       205013.955        88.177          88.177        211712.074      208451.191      20789.914      74271131.211    -233740.417     -233740.417     74383487.584    74093568.980       1962.1          42501     
     1.400         36411.563       285745.539       -452.827        -452.827       294613.218      289726.552      20196.751      72413926.224     602832.597      602832.597     72285739.200    72952665.309       2085.0          41727     
     1.500         38518.752      1895956.299      52448.525       52448.525      1868898.065     1934875.707      18535.387      65261048.578     139698.013      139698.013     65549351.969    65544898.286       2002.7          31017     
