    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38876.936       15346.142        323.816         323.816        13970.837       14982.306       24223.146      30820285.131      3344.862        3344.862      30826788.539    30826881.697       533.1           39987     
     0.100         42664.542       284031.715       1394.817        1394.817       290889.830      288855.589      20544.774      99598144.149     401745.805      401745.805    102002128.302   101201882.030       503.8           40184     
     0.200         42886.819       237016.007      -4299.299       -4299.299       232927.553      230672.481      20217.074     120743593.019    -184255.185     -184255.185    121781195.208   121078138.929       535.3           40681     
     0.300         42451.155       208346.337      -1292.381       -1292.381       219902.779      212832.177      20676.870     115350997.065    -333660.212     -333660.212    116522670.517   115603173.579       525.2           41128     
     0.400         41650.957       192252.466      -2143.694       -2143.694       196891.781      192428.429      21323.380     102745151.476    -399237.006     -399237.006    103332113.333   102639395.398       572.5           41639     
     0.500         41041.282       180846.987       1076.242        1076.242       179079.032      181039.252      21914.002      91784607.860    -110667.245     -110667.245     91520504.986    91541889.178       564.6           41989     
     0.600         40440.498       164245.419       366.871         366.871        167336.606      166157.883      22467.790      81671021.297    -452929.398     -452929.398     82532196.179    81648679.340       575.9           42333     
     0.700         39866.388       148687.299      -1915.012       -1915.012       139601.054      142229.164      23010.147      73695268.931    -195134.770     -195134.770     75261738.948    74283369.169       587.2           42624     
     0.800         39447.236       142342.372       -572.495        -572.495       143941.648      142569.515      23420.407      67537565.113    -362490.372     -362490.372     68825649.117    67819116.743       599.6           42813     
     0.900         39059.839       139116.713       3838.023        3838.023       140963.012      143877.886      23735.406      62131498.437    -455615.000     -455615.000     63967345.249    62593806.843       609.7           42910     
     1.000         38630.526       138562.626      -1227.414       -1227.414       142084.774      139096.285      24096.130      58372167.227    -118396.731     -118396.731     60508315.380    59321844.572       635.6           43073     
     1.100         38544.155       141265.751       2189.609        2189.609       147166.007      146405.488      24191.392      56453036.687     -23068.715      -23068.715     58034462.241    57220680.749       631.1           43023     
