    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38232.967        6123.402         27.531          27.531         6810.590        6494.528       24889.978      47506781.309     11790.955       11790.955      47483819.367    47507091.293       525.2           43208     
     0.100         42656.921       134110.491       -985.796        -985.796       148450.490      140294.695      20530.802     183797684.986     865749.683      865749.683    185445503.447   185487343.899       508.3           43433     
     0.200         42623.897       120728.344       1797.147        1797.147       114853.739      119588.188      20538.423     197337532.869     120746.073      120746.073    198342509.299   197960767.157       521.8           43801     
     0.300         41920.230       109033.346      -2605.529       -2605.529       108196.241      106009.264      21174.771     171528781.118     923407.917      923407.917    174154997.671   173765297.312       539.8           44159     
     0.400         41225.455       105936.771       -38.597         -38.597        96859.224       101359.401      21826.362     146044044.332     509010.783      509010.783    147813752.820   147437909.359       551.1           44430     
     0.500         40592.917       100916.076       -464.409        -464.409       93931.862       96959.560       22394.121     126892645.792     543957.434      543957.434    127295946.638   127638253.649       556.7           44598     
     0.600         40091.206       91467.066       -2707.609       -2707.609       99676.886       92864.367       22862.809     111050036.517     224936.132      224936.132    111504347.631   111502128.207       578.2           44659     
     0.700         39614.897       84132.691        3110.161        3110.161       92990.420       91671.717       23241.315      98478092.039     97359.224       97359.224      99685638.416    99179224.452       583.8           44667     
     0.800         39190.665       89163.272        3238.659        3238.659       93796.043       94718.317       23632.523      89170276.113     399470.074      399470.074     90335384.793    90152300.528       601.8           44667     
     0.900         38897.259       105036.689       893.504         893.504        96526.471       101675.085      23859.881      81336628.830     670421.491      670421.491     83230164.557    82953818.185       633.4           44505     
     1.000         38932.823       114931.432      -1317.440       -1317.440       116127.850      114212.201      23863.692      78113808.051     738002.951      738002.951     78370361.199    78980087.576       613.1           44193     
     1.100         38892.178       122015.250      -2221.192       -2221.192       117797.998      117685.431      23918.309      75734209.130     417589.824      417589.824     75503463.033    76036425.905       606.3           44007     
     1.200         38782.945       135093.657       3264.115        3264.115       128889.271      135255.578      23967.845      72152288.483    -165385.890     -165385.890     72857353.517    72339435.109       621.0           43810     
     1.300         38677.522       139641.844       -950.866        -950.866       138924.864      138332.488      23908.147      69818432.135     12401.353       12401.353      69492414.937    69667824.889       664.9           43564     
     1.400         38627.986       147260.402       -485.723        -485.723       141685.383      143987.169      23698.572      67404612.090     158737.503      158737.503     68049614.072    67885850.584       716.8           43245     
     1.500         38643.228       177761.891       999.510         999.510        176026.555      177893.733      23472.484      66912964.448    -306447.534     -306447.534     66512682.123    66406375.751       772.0           42932     
