    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38372.684        9628.145         14.125          14.125        10221.061        9938.728       24735.019      39330139.522      6063.068        6063.068      39331353.003    39336809.331       520.7           41923     
     0.100         42989.702       215048.099      -7882.349       -7882.349       215839.685      207561.543      20186.590     159317725.526    1135661.607     1135661.607    161088613.616   161338831.178       512.8           42148     
     0.200         43069.721       182652.196       -591.985        -591.985       177187.016      179327.621      20121.812     182699853.553     936513.287      936513.287    182820162.807   183696521.466       504.9           42641     
     0.300         42341.922       155847.880       6165.712        6165.712       153583.473      160881.388      20744.189     162204255.683     958267.565      958267.565    163756022.531   163938406.672       536.5           43146     
     0.400         41588.719       141697.342      -2091.827       -2091.827       135410.778      136462.233      21390.698     140138795.926     278437.626      278437.626    140569199.754   140632435.466       569.1           43573     
     0.500         40951.101       117073.531       1887.704        1887.704       113718.803      117283.871      22072.772     123715719.737     264316.722      264316.722    122405770.738   123325061.959       548.9           43924     
     0.600         40329.995       115557.148       2490.878        2490.878       121243.686      120891.296      22574.483     108676681.193     74066.595       74066.595     107343186.484   108084000.433       578.2           44099     
     0.700         39907.033       114391.892       474.349         474.349        115317.320      115328.955      23038.090      96799359.712     281439.000      281439.000     96598775.351    96980506.532       563.5           44215     
     0.800         39445.966       111766.509      -1598.820       -1598.820       113558.751      111063.810      23384.843      86806447.170    -310694.276     -310694.276     88358043.015    87271550.816       610.8           44251     
     0.900         39191.935       117402.884       -492.028        -492.028       110074.728      113246.778      23646.495      80003181.244    -287387.703     -287387.703     82443448.452    80935927.145       601.8           44221     
     1.000         39000.141       118755.536      -3529.316       -3529.316       118602.623      115149.763      23739.217      75199351.126      4874.293        4874.293      78222226.912    76715663.312       623.2           44085     
     1.100         38981.089       119649.855        40.586          40.586        120922.862      120326.945      23765.890      72851016.924     636452.280      636452.280     74854661.063    74489291.273       619.9           43857     
     1.200         38894.719       133222.894       1719.374        1719.374       135021.482      135841.562      23784.942      70613955.383     541801.221      541801.221     71120878.042    71409217.933       643.5           43694     
     1.300         39028.085       153072.749       6505.636        6505.636       143800.523      154942.272      23758.269      68822043.101     304819.169      304819.169     69440506.681    69436094.060       627.7           43440     
     1.400         39052.218       144161.656       461.277         461.277        147650.422      146367.316      23720.164      67578645.821     -23906.799      -23906.799     68269579.328    67900205.776       619.9           43382     
     1.500         38986.170       145788.728       3192.628        3192.628       150075.917      151124.951      23744.297      66849124.883    -447638.908     -447638.908     67062979.908    66508413.487       627.7           43271     
     1.600         39054.758       154654.298      -3088.996       -3088.996       159302.150      153889.229      23708.733      65897682.608    -337551.212     -337551.212     66305957.792    65764268.988       630.0           43109     
     1.700         39006.492       189144.056       754.226         754.226        177188.385      183920.447      23640.144      64777692.398     -6318.315       -6318.315      65245585.472    65005320.620       644.7           42987     
     1.800         39057.298       178561.386       6767.760        6767.760       171670.585      181883.746      23638.874      63815959.042    -427561.758     -427561.758     64562635.118    63761735.322       646.9           42885     
     1.900         39059.839       187858.288      -6412.272       -6412.272       198580.512      186807.128      23610.931      61939692.799    -504881.997     -504881.997     63290545.943    62110237.374       649.2           42676     
     2.000         39172.883       194032.369       6192.091        6192.091       189474.623      197945.587      23563.935      62108610.048    -323670.291     -323670.291     62107996.129    61784632.798       616.5           42491     
     2.100         39265.604       202450.554       2806.673        2806.673       205410.873      206737.387      23431.839      62217627.736     42029.948       42029.948      62013947.087    62157817.360       651.4           42351     
     2.200         39396.430       204826.621       2993.014        2993.014       211899.312      211355.981      23294.662      62767819.669     -96129.183      -96129.183     62604200.665    62589880.984       644.7           42132     
     2.300         39520.905       214248.261      -5311.337       -5311.337       217328.334      210476.961      23179.078      62954045.826    -251236.650     -251236.650     63284198.858    62867885.692       630.0           42051     
     2.400         39550.119       225241.764       6106.229        6106.229       219109.258      228281.740      23121.921      63283234.964     559940.820      559940.820     63011675.363    63707395.984       637.9           41963     
     2.500         39637.760       217667.761       2232.835        2232.835       230205.403      226169.417      23007.607      63238712.333     245563.097      245563.097     62765116.753    63247477.640       648.0           41900     
     2.600         39611.087       215005.938       -762.263        -762.263       226408.954      219945.183      23067.304      62665832.765     195618.097      195618.097     63317951.727    63187510.343       641.3           41927     
     2.700         39454.857       220032.899       114.681         114.681        209529.251      214895.756      23161.296      62194534.823    -348190.605     -348190.605     63292192.668    62395173.141       669.4           42049     
     2.800         39574.252       220102.995      -5121.119       -5121.119       219699.856      214780.307      23073.655      62158904.772     -35195.220      -35195.220     63059390.788    62573952.560       639.0           41950     
     2.900         39404.051       222391.595       176.234         176.234        227492.263      225118.163      23224.803      62206944.465     106667.794      106667.794     61902246.706    62161263.380       645.8           42084     
     3.000         39308.789       215568.893       5174.663        5174.663       220061.991      222990.105      23301.013      61508793.751     15663.795       15663.795      60805854.738    61172988.039       657.0           42140     
     3.100         39233.850       204433.020      -2866.217       -2866.217       203217.861      200959.223      23303.553      61567594.070     141120.500      141120.500     61536105.935    61692970.503       675.1           42200     
     3.200         39212.258       213295.758      -2684.959       -2684.959       209581.916      208753.878      23318.795      61756968.267     335246.746      335246.746     61876583.288    62152022.524       680.7           42230     
     3.300         39358.325       206455.682       471.603         471.603        208932.540      208165.714      23289.581      62407649.788     81359.351       81359.351      62843622.289    62706995.390       646.9           42201     
     3.400         39382.458       205911.193      -2913.039       -2913.039       198739.228      199412.172      23262.908      63332590.013     31034.436       31034.436      63248643.460    63321651.172       653.7           42208     
     3.500         39430.724       189624.839      -1778.200       -1778.200       198651.727      192360.084      23285.771      63914973.710     118856.724      118856.724     62685978.205    63419332.681       609.7           42238     
     3.600         39326.572       194179.230      -9692.614       -9692.614       195592.427      185193.215      23265.448      63678756.643     -9285.686       -9285.686      62789027.496    63224606.384       671.7           42292     
     3.700         39327.842       198973.247      -1577.517       -1577.517       198340.326      197079.270      23321.335      63548957.621     250999.979      250999.979     62326916.548    63188937.064       658.2           42377     
