    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         38136.435        3261.246         17.617          17.617         3476.398        3386.439       24972.538      63172462.162      7635.765        7635.765      63163084.583    63175409.138       524.1           44899     
     0.100         43641.292       90491.402        -652.400        -652.400       98930.643       94058.623       19642.963     330535196.191     40613.855       40613.855     327575894.802   329096159.352       491.4           45162     
     0.200         43116.717       77891.341       -4174.332       -4174.332       82433.569       75988.123       20083.707     306054465.620     517177.742      517177.742    302883882.351   304986351.727       504.9           45556     
     0.300         42329.220       64676.424        -644.170        -644.170       71553.183       67470.633       20772.132     252834139.530     145364.793      145364.793    254009626.391   253567247.754       527.4           45818     
     0.400         41647.147       66140.644       -1071.894       -1071.894       67140.064       65568.460       21360.214     211329879.065    -887410.408     -887410.408    210845973.377   210200515.813       554.5           45902     
     0.500         41059.064       67640.955        -134.747        -134.747       69462.170       68416.816       21921.623     178892069.517    -1311446.480    -1311446.480   178502130.291   177385653.424       560.1           45890     
     0.600         40684.368       92519.252        244.630         244.630        87510.852       90259.682       22289.968     153648288.249    -783093.737     -783093.737    153708255.692   152895178.234       554.5           45674     
     0.700         40329.995       91679.222       -1481.082       -1481.082       90470.405       89593.732       22555.431     134501846.972    -1887687.459    -1887687.459   137038559.746   133882515.900       588.3           45412     
     0.800         40144.552       100224.390      -1466.742       -1466.742       99474.093       98382.499       22734.523     122934709.838    -2077847.654    -2077847.654   123905048.616   121342031.573       575.9           45145     
     0.900         40049.290       115675.001       3289.180        3289.180       114489.106      118371.234      22791.680     112528294.374    -1065006.304    -1065006.304   114317194.704   112357738.235       590.6           44799     
     1.000         39965.460       117681.642       540.777         540.777        128471.666      123617.431      22911.075     106731205.026     377268.709      377268.709    108399694.079   107942718.261       584.9           44598     
     1.100         39962.920       138904.983      -1293.032       -1293.032       136308.434      136313.677      22824.704     103421808.615     13166.683       13166.683     104792022.559   104120082.270       615.3           44202     
     1.200         40183.927       168353.599      -2689.334       -2689.334       170429.121      166702.026      22671.015     101712623.590     798644.770      798644.770    102520290.040   102915101.585       586.0           43809     
     1.300         40345.237       186157.255      -1648.036       -1648.036       183133.283      182997.233      22389.041     101539287.473    -242958.971     -242958.971    101129545.441   101091457.485       622.1           43468     
     1.400         40392.232       177803.388       -326.524        -326.524       190400.232      183775.286      22297.589      99895520.304    -143881.313     -143881.313    101134467.414   100371112.547       641.3           43329     
     1.500         40505.276       193617.603       5288.266        5288.266       206681.218      205437.677      22270.916     100228785.288    -541002.676     -541002.676    100493689.022    99820234.479       615.3           43107     
     1.600         40449.390       209270.003      -2608.907       -2608.907       213610.669      208831.429      22287.428     100648835.593    -255201.095     -255201.095     99701400.653    99919917.028       631.1           43173     
     1.700         40343.967       196049.978       2526.449        2526.449       189039.556      195071.216      22235.352      99819928.038    -319823.497     -319823.497     99398756.013    99289518.529       670.6           43251     
     1.800         40117.879       181037.464       3114.728        3114.728       188066.143      187666.531      22300.130      98248318.390    -220608.382     -220608.382     97065802.448    97436452.037       707.8           43266     
     1.900         40086.125       202910.109       831.762         831.762        221485.389      213029.511      22198.517      97233286.929    -434804.900     -434804.900     97040185.316    96701931.222       729.2           43071     
     2.000         40223.302       243234.827       -292.772        -292.772       234843.701      238746.492      21855.575      99352727.555    -370268.875     -370268.875     99218591.313    98915390.559       782.1           42824     
     2.100         40412.555       244027.270       4743.763        4743.763       248335.375      250925.086      21572.330     103284373.852    -235692.733     -235692.733    101857601.266   102335294.826       808.1           42549     
     2.200         40580.216       264159.631       1299.571        1299.571       243871.608      255315.190      21403.400     102485313.680    -316713.566     -316713.566    103226542.965   102539214.756       813.7           42403     
     2.300         40473.522       256202.077      -2712.287       -2712.287       261075.945      255926.724      21344.972     102106923.158     38005.925       38005.925     101436399.076   101809667.042       844.1           42343     
     2.400         40238.544       249383.491       996.267         996.267        262950.767      257163.396      21437.694      99541984.826     271994.084      271994.084    100028011.612   100056992.303       856.5           42416     
     2.500         39961.650       263438.732      -3458.302       -3458.302       261813.108      259167.618      21357.674      95926154.891     624391.169      624391.169     95546586.564    96360761.896       944.4           42270     
     2.600         40133.121       349471.855      -1135.474       -1135.474       340887.601      344044.254      20850.882      94278352.749     -38812.662      -38812.662     94188733.086    94194730.255       1045.9          41485     
     2.700         40722.473       416868.696       3658.951        3658.951       427933.380      426059.989      20351.710      94239109.424    -381353.893     -381353.893     95750924.744    94613663.191       1034.6          40607     
