    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         40255.056       30029.192         19.270          19.270        29127.535       29597.633       22860.269      21800093.403      6233.394        6233.394      21794075.120    21803317.656       515.0           36478     
     0.100         42772.505       433946.637       -660.504        -660.504       424171.028      428398.328      20350.440      52996830.296    -197583.490     -197583.490     53930588.642    53266125.979       527.4           36729     
     0.200         42961.758       389202.862       1109.694        1109.694       386276.535      388849.393      20139.594      62012948.556    -263377.815     -263377.815     62699663.040    62092927.982       526.3           37224     
     0.300         42677.243       355700.925       -774.422        -774.422       353298.630      353725.356      20336.468      63388176.583    -175148.973     -175148.973     64049427.485    63543653.062       578.2           37648     
     0.400         42230.148       331340.538       -318.267        -318.267       345655.031      338179.517      20789.914      60147305.181     307382.621      307382.621     60744228.698    60753149.561       554.5           38091     
     0.500         41689.062       320950.319       499.900         499.900        315846.980      318898.549      21313.218      55796927.564     188450.120      188450.120     56212854.397    56193341.101       559.0           38469     
     0.600         41045.093       288389.779       4599.249        4599.249       298202.879      297895.578      21798.418      51420993.814    -402606.395     -402606.395     52004648.122    51310214.573       608.6           38925     
     0.700         40557.353       278202.207      -7189.049       -7189.049       268207.026      266015.567      22264.565      47830173.178    -419719.374     -419719.374     48486645.131    47738689.780       610.8           39252     
     0.800         40006.105       258008.863      -5121.526       -5121.526       260864.818      254315.314      22718.011      44485982.516    -148850.263     -148850.263     45410978.856    44799630.423       640.1           39625     
     0.900         39650.461       236630.393       5802.587        5802.587       228534.702      238385.135      23140.973      42038708.974     -63015.706      -63015.706     43354360.788    42633519.176       608.6           39889     
     1.000         39359.596       230726.871       5531.289        5531.289       233732.622      237761.035      23327.686      40221932.754    -216654.570     -216654.570     41848905.314    40818764.464       658.2           40024     
     1.100         39120.806       222289.584      -3948.053       -3948.053       225443.652      219918.565      23576.637      38863414.243      8507.494        8507.494      40422684.987    39651557.109       640.1           40193     
     1.200         38945.525       228799.115       2243.002        2243.002       220158.749      226721.935      23730.325      38309360.974     33008.358       33008.358      38812088.830    38593733.261       650.3           40246     
