        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              41923             10694.422029           1.663390             0.051806           18671.202696           1.327606             0.509520             0.000000             0.000000             0.000000           36084.238094           0.205713             0.069027      
        0.10               5.016308              42148             8932.987813            2.040415             0.124462           15953.561333           1.523672             0.751300             0.000000             0.000000             0.000000           40563.313673           0.184033             0.095203      
        0.20               5.016308              42641             8656.191007            2.130152             0.094579           16431.664906           1.504838             0.749712             0.000000             0.000000             0.000000           40362.006905           0.169318             0.089936      
        0.30               5.016308              43146             9083.967888            2.092698             0.105643           17035.585209           1.454896             0.735402             0.000000             0.000000             0.000000           39330.309721           0.157766             0.084578      
        0.40               5.016308              43573             10291.808494           2.035599             0.119152           16280.684830           1.431082             0.697512             0.000000             0.000000             0.000000           38877.369494           0.147927             0.083690      
        0.50               5.016308              43924             10946.055489           1.991128             0.117894           16079.378063           1.414172             0.666300             0.000000             0.000000             0.000000           38424.429267           0.142253             0.080116      
        0.60               5.016308              44099             12002.916019           1.944278             0.114262           16079.378063           1.333634             0.676377             0.000000             0.000000             0.000000           37367.568737           0.139667             0.079246      
        0.70               5.016308              44215             13311.410008           1.902503             0.110508           15148.334262           1.294004             0.661828             0.000000             0.000000             0.000000           36990.118548           0.137145             0.077565      
        0.80               5.016308              44251             13764.350235           1.868014             0.107693           15676.764527           1.238011             0.664870             0.000000             0.000000             0.000000           36008.748056           0.135523             0.075201      
        0.90               5.016308              44221             14846.374111           1.839035             0.104555           13261.083316           1.316257             0.597529             0.000000             0.000000             0.000000           37342.405391           0.140377             0.080686      
        1.00               5.016308              44085             14846.374111           1.818559             0.100633           13865.003619           1.277822             0.614331             0.000000             0.000000             0.000000           36738.485088           0.143827             0.081006      
        1.10               5.016308              43857             14670.230689           1.806856             0.094449           14015.983695           1.289742             0.600411             0.000000             0.000000             0.000000           36763.648434           0.147319             0.079267      
        1.20               5.016308              43694             15022.517533           1.795372             0.084061           14821.210765           1.189916             0.645231           1207.840606            0.177176             0.099668           34398.293915           0.150560             0.081617      
        1.30               5.016308              43440             15098.007571           1.786792             0.087521           14695.394035           1.182071             0.647747            830.390416            0.134876             0.074469           34826.070796           0.159076             0.083212      
        1.40               5.016308              43382             15173.497608           1.779682             0.083413           14569.577306           1.181023             0.651024             0.000000             0.000000             0.000000           35706.787904           0.162126             0.084094      
        1.50               5.016308              43271             15349.641030           1.774634             0.078690           14166.963770           1.193128             0.638550             0.000000             0.000000             0.000000           35933.258018           0.162997             0.084317      
        1.60               5.016308              43109             15299.314338           1.770210             0.082540           13890.166965           1.216688             0.620682             0.000000             0.000000             0.000000           36260.381515           0.165939             0.083427      
        1.70               5.016308              42987             15324.477684           1.764302             0.078786           13487.553430           1.238772             0.608391             0.000000             0.000000             0.000000           36637.831704           0.170725             0.090155      
        1.80               5.016308              42885             15123.170916           1.761601             0.081608           14015.983695           1.214328             0.621037             0.000000             0.000000             0.000000           36310.708207           0.174577             0.085965      
        1.90               5.016308              42676             15802.581257           1.752372             0.069889           12103.569402           1.279540             0.573029             0.000000             0.000000             0.000000           37543.712159           0.181682             0.093683      
        2.00               5.016308              42491             15173.497608           1.750420             0.070889           14166.963770           1.188610             0.628636             0.000000             0.000000             0.000000           36109.401439           0.182806             0.086854      
        2.10               5.016308              42351             14821.210765           1.752421             0.069962           13915.330311           1.235688             0.601419             0.000000             0.000000             0.000000           36713.321742           0.186090             0.089850      
        2.20               5.016308              42132             14544.413960           1.756551             0.071609           14217.290462           1.229981             0.609863             0.000000             0.000000             0.000000           36688.158396           0.189843             0.095141      
        2.30               5.016308              42051             15148.334262           1.758675             0.070454           12782.979743           1.258314             0.590544             0.000000             0.000000             0.000000           37518.548813           0.193877             0.092564      
        2.40               5.016308              41963             14770.884073           1.757647             0.068173           14166.963770           1.195528             0.631176             0.000000             0.000000             0.000000           36512.014975           0.194484             0.095763      
        2.50               5.016308              41900             14720.557381           1.758697             0.075920           13462.390084           1.245841             0.609965             0.000000             0.000000             0.000000           37266.915353           0.196931             0.097481      
        2.60               5.016308              41927             14972.190841           1.757725             0.072668           13336.573354           1.230076             0.611175             0.000000             0.000000             0.000000           37141.098623           0.195955             0.094731      
        2.70               5.016308              42049             14997.354187           1.756910             0.075141           13739.186889           1.203783             0.624079             0.000000             0.000000             0.000000           36713.321742           0.193717             0.091981      
        2.80               5.016308              41950             14821.210765           1.753568             0.077925           15123.170916           1.133360             0.660224             0.000000             0.000000             0.000000           35505.481137           0.193491             0.092792      
        2.90               5.016308              42084             15047.680879           1.747844             0.073054           14242.453808           1.175851             0.639253             0.000000             0.000000             0.000000           36159.728131           0.192258             0.093032      
        3.00               5.016308              42140             15299.314338           1.743411             0.068619           13739.186889           1.190100             0.626403             0.000000             0.000000             0.000000           36411.361591           0.191589             0.095044      
        3.10               5.016308              42200             14871.537457           1.743061             0.071678           14217.290462           1.208177             0.622122             0.000000             0.000000             0.000000           36361.034899           0.189791             0.089036      
        3.20               5.016308              42230             14871.537457           1.744608             0.069875           13865.003619           1.230220             0.614184             0.000000             0.000000             0.000000           36713.321742           0.190612             0.090668      
        3.30               5.016308              42201             14997.354187           1.748908             0.067999           13714.023543           1.223711             0.619239             0.000000             0.000000             0.000000           36738.485088           0.190236             0.092633      
        3.40               5.016308              42208             14594.740652           1.754810             0.065896           14544.413960           1.204861             0.630086             0.000000             0.000000             0.000000           36310.708207           0.189063             0.090098      
        3.50               5.016308              42238             15022.517533           1.751704             0.068337           14443.760576           1.171579             0.645720             0.000000             0.000000             0.000000           35983.584710           0.187947             0.088889      
        3.60               5.016308              42292             14645.067343           1.754925             0.066059           15299.314338           1.155673             0.652887             0.000000             0.000000             0.000000           35505.481137           0.186394             0.088728      
        3.70               5.016308              42377             15047.680879           1.751698             0.065274           15399.967722           1.112795             0.671938             0.000000             0.000000             0.000000           35002.214218           0.185817             0.091082      
        3.80               5.016308              42422             15047.680879           1.755686             0.069782           13990.820349           1.205648             0.631534             0.000000             0.000000             0.000000           36411.361591           0.184366             0.093545      
        3.90               5.016308              42503             14997.354187           1.757043             0.075338           14393.433884           1.185818             0.643840             0.000000             0.000000             0.000000           36059.074748           0.182506             0.090527      
        4.00               5.016308              42548             15198.660954           1.756010             0.069246           13764.350235           1.210664             0.626708             0.000000             0.000000             0.000000           36486.851629           0.182175             0.087418      
        4.10               5.016308              42581             14896.700803           1.757772             0.066291           14041.147041           1.223333             0.619300             0.000000             0.000000             0.000000           36512.014975           0.181803             0.085883      
        4.20               5.016308              42553             14947.027495           1.758878             0.069219           14242.453808           1.201900             0.631571             0.000000             0.000000             0.000000           36260.381515           0.181796             0.091087      
        4.30               5.016308              42659             15324.477684           1.756536             0.071431           14116.637078           1.174288             0.642257             0.000000             0.000000             0.000000           36008.748056           0.180651             0.090020      
        4.40               5.016308              42633             14896.700803           1.756429             0.068324           14343.107192           1.206991             0.621507             0.000000             0.000000             0.000000           36210.054823           0.180143             0.090412      
        4.50               5.016308              42551             14871.537457           1.752139             0.070125           14066.310387           1.226334             0.620991             0.000000             0.000000             0.000000           36512.014975           0.183310             0.091656      
        4.60               5.016308              42477             15500.621106           1.752768             0.064964           12984.286511           1.235801             0.603806             0.000000             0.000000             0.000000           36964.955202           0.183552             0.088191      
        4.70               5.016308              42357             14896.700803           1.756429             0.069524           13588.206813           1.242622             0.606027             0.000000             0.000000             0.000000           36964.955202           0.188016             0.092582      
        4.80               5.016308              42210             15022.517533           1.754500             0.064028           13789.513581           1.212661             0.615540             0.000000             0.000000             0.000000           36637.831704           0.188903             0.092490      
        4.90               5.016308              42206             14569.577306           1.754135             0.066055           14141.800424           1.235981             0.608975            780.063724            0.211521             0.129025           35958.421364           0.189079             0.090068      
        5.00               5.016308              42083             14242.453808           1.759598             0.070107           14720.557381           1.220810             0.615414             0.000000             0.000000             0.000000           36486.851629           0.190973             0.092626      
        5.10               5.016308              42012             14066.310387           1.766277             0.069223           14393.433884           1.252099             0.610623             0.000000             0.000000             0.000000           36990.118548           0.192835             0.092864      
        5.20               5.016308              41958             14192.127116           1.772532             0.071252           14896.700803           1.198185             0.640597             0.000000             0.000000             0.000000           36361.034899           0.192376             0.093222      
        5.30               5.016308              42020             14292.780500           1.771594             0.073225           14091.473732           1.244015             0.621532             0.000000             0.000000             0.000000           37065.608586           0.192874             0.091802      
        5.40               5.016308              42048             14619.903997           1.768411             0.074123           13814.676927           1.233109             0.614662             0.000000             0.000000             0.000000           37015.281894           0.192110             0.092836      
        5.50               5.016308              42045             14343.107192           1.769909             0.071589           15525.784452           1.143517             0.659110             0.000000             0.000000             0.000000           35580.971175           0.192800             0.093450      
        5.60               5.016308              42007             14292.780500           1.770334             0.074510           14494.087268           1.217393             0.625730             0.000000             0.000000             0.000000           36662.995050           0.192347             0.091901      
        5.70               5.016308              42061             14745.720727           1.770819             0.069735           13814.676927           1.220586             0.619753             0.000000             0.000000             0.000000           36889.465164           0.190461             0.090716      
        5.80               5.016308              42117             14619.903997           1.774088             0.065650           14091.473732           1.211655             0.627568             0.000000             0.000000             0.000000           36738.485088           0.190236             0.091091      
        5.90               5.016308              42174             14569.577306           1.773627             0.064069           14192.127116           1.211235             0.630261             0.000000             0.000000             0.000000           36688.158396           0.189952             0.091932      
        6.00               5.016308              42091             14670.230689           1.773796             0.066106           13865.003619           1.226974             0.617366             0.000000             0.000000             0.000000           36914.628510           0.188706             0.091342      
        6.10               5.016308              42235             14796.047419           1.772838             0.067965           13688.860197           1.232024             0.621944             0.000000             0.000000             0.000000           36964.955202           0.186771             0.091059      
        6.20               5.016308              42375             14770.884073           1.770239             0.064275           14569.577306           1.180199             0.653823             0.000000             0.000000             0.000000           36109.401439           0.184356             0.088178      
        6.30               5.016308              42473             15173.497608           1.767556             0.063187           13638.533505           1.207901             0.629785             0.000000             0.000000             0.000000           36637.831704           0.183035             0.091613      
        6.40               5.016308              42591             15349.641030           1.763299             0.062985           13839.840273           1.184696             0.637267             0.000000             0.000000             0.000000           36260.381515           0.180307             0.087940      
        6.50               5.016308              42706             15626.437835           1.762398             0.066461           13034.613203           1.216223             0.617375             0.000000             0.000000             0.000000           36788.811780           0.179593             0.088478      
