        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              45365             8958.151159            1.816670             0.127332           20684.270372           1.425141             0.577924             0.000000             0.000000             0.000000           35807.441288           0.118635             0.059749      
        0.10               5.016308              45710             7247.043634            2.454656             0.141619           15978.724679           1.764033             0.859407             0.000000             0.000000             0.000000           42224.094506           0.095301             0.063543      
        0.20               5.016308              46158             7448.350401            2.393819             0.131833           16758.788403           1.716711             0.821499             0.000000             0.000000             0.000000           41242.724013           0.082439             0.059830      
        0.30               5.016308              46442             8001.944012            2.320186             0.105218           16456.828252           1.716795             0.752742             0.000000             0.000000             0.000000           40991.090554           0.077602             0.056831      
        0.40               5.016308              46354             8555.537623            2.248135             0.072619           16532.318290           1.668490             0.722119             0.000000             0.000000             0.000000           40362.006905           0.078837             0.058110      
        0.50               5.016308              46265             9234.947964            2.185502             0.074679           16356.174868           1.618899             0.706381             0.000000             0.000000             0.000000           39858.739986           0.083746             0.059340      
        0.60               5.016308              45964             10493.115262           2.124917             0.090318           15752.254565           1.533241             0.719378             0.000000             0.000000             0.000000           39204.492991           0.090576             0.061700      
        0.70               5.016308              45575             11902.262635           2.077840             0.093360           14116.637078           1.506166             0.682842             0.000000             0.000000             0.000000           39430.963105           0.101621             0.067424      
        0.80               5.016308              45257             12984.286511           2.037001             0.099439           13588.206813           1.419981             0.708874             0.000000             0.000000             0.000000           38877.369494           0.109472             0.069136      
        0.90               5.016308              44974             14041.147041           2.000549             0.096604           12304.876170           1.410173             0.677450             0.000000             0.000000             0.000000           39103.839608           0.116561             0.070301      
        1.00               5.016308              44579             13512.716776           1.988645             0.097421           13110.103240           1.395031             0.693938             0.000000             0.000000             0.000000           38827.042802           0.124630             0.074381      
        1.10               5.016308              44216             12908.796473           1.985003             0.100375           14041.147041           1.369689             0.717540             0.000000             0.000000             0.000000           38499.919305           0.133611             0.075220      
        1.20               5.016308              43919             13437.226738           1.980096             0.094926           12808.143089           1.397158             0.694550             0.000000             0.000000             0.000000           39204.492991           0.140239             0.078636      
        1.30               5.016308              43883             13940.493657           1.974105             0.089334           12430.692900           1.363319             0.705300             0.000000             0.000000             0.000000           39078.676262           0.141586             0.076282      
        1.40               5.016308              44017             13663.696851           1.972453             0.092283           13160.429932           1.339470             0.727641             0.000000             0.000000             0.000000           38625.736035           0.140347             0.078335      
        1.50               5.016308              44074             13563.043468           1.973451             0.088170           13990.820349           1.287559             0.751838             0.000000             0.000000             0.000000           37895.999002           0.137745             0.076405      
        1.60               5.016308              43991             13311.410008           1.976274             0.090581           14066.310387           1.312782             0.731688             0.000000             0.000000             0.000000           38072.142424           0.137292             0.075887      
